"Time (s)","Crosshead (mm)","estensometer(strain_1) (mm)","Extension (mm)","Load (kN)","Strain (%)","Stress (MPa)"
92.800,0.462,0.460206,0.460206,0.692,3.22,12.79
93.000,0.463,0.461042,0.461042,0.692,3.22,12.80
93.200,0.464,0.462052,0.462052,0.693,3.23,12.81
93.400,0.466,0.463291,0.463291,0.695,3.24,12.84
93.600,0.466,0.463966,0.463966,0.696,3.24,12.86
93.800,0.468,0.465439,0.465439,0.698,3.25,12.89
94.000,0.468,0.465806,0.465806,0.698,3.26,12.91
94.200,0.469,0.467015,0.467015,0.701,3.27,12.95
94.400,0.470,0.467898,0.467898,0.702,3.27,12.97
94.600,0.471,0.468715,0.468715,0.704,3.28,13.01
94.800,0.472,0.470066,0.470066,0.703,3.29,12.99
95.000,0.473,0.470754,0.470754,0.704,3.29,13.02
95.200,0.474,0.471998,0.471998,0.707,3.30,13.07
95.400,0.475,0.472908,0.472908,0.705,3.31,13.04
95.600,0.476,0.473980,0.473980,0.709,3.31,13.11
95.800,0.477,0.474765,0.474765,0.709,3.32,13.10
96.000,0.478,0.475998,0.475998,0.711,3.33,13.13
96.200,0.479,0.476792,0.476792,0.711,3.33,13.15
96.400,0.480,0.478039,0.478039,0.714,3.34,13.20
96.600,0.481,0.479079,0.479079,0.714,3.35,13.20
96.800,0.482,0.479600,0.479600,0.713,3.35,13.17
97.000,0.483,0.481091,0.481091,0.716,3.36,13.23
97.200,0.484,0.481899,0.481899,0.715,3.37,13.22
97.400,0.485,0.482966,0.482966,0.717,3.38,13.26
97.600,0.486,0.483801,0.483801,0.717,3.38,13.24
97.800,0.487,0.484581,0.484581,0.719,3.39,13.29
98.000,0.488,0.485780,0.485780,0.722,3.40,13.34
98.200,0.489,0.486912,0.486912,0.722,3.40,13.34
98.400,0.490,0.487757,0.487757,0.722,3.41,13.34
98.600,0.491,0.488971,0.488971,0.723,3.42,13.35
98.800,0.492,0.489531,0.489531,0.723,3.42,13.37
99.000,0.493,0.490749,0.490749,0.724,3.43,13.39
99.200,0.494,0.491824,0.491824,0.726,3.44,13.42
99.400,0.495,0.492903,0.492903,0.727,3.45,13.43
99.600,0.496,0.494020,0.494020,0.728,3.45,13.46
99.800,0.497,0.494645,0.494645,0.728,3.46,13.46
100.000,0.498,0.496055,0.496055,0.731,3.47,13.51
100.200,0.499,0.496707,0.496707,0.730,3.47,13.50
100.400,0.500,0.497845,0.497845,0.731,3.48,13.51
100.600,0.501,0.498870,0.498870,0.732,3.49,13.54
100.800,0.502,0.499527,0.499527,0.732,3.49,13.54
101.000,0.504,0.500935,0.500935,0.734,3.50,13.56
101.200,0.504,0.501595,0.501595,0.732,3.51,13.54
101.400,0.506,0.502730,0.502730,0.734,3.52,13.57
101.600,0.506,0.503551,0.503551,0.734,3.52,13.57
101.800,0.508,0.504573,0.504573,0.737,3.53,13.62
102.000,0.508,0.505485,0.505485,0.736,3.53,13.60
102.200,0.509,0.506801,0.506801,0.738,3.54,13.63
102.400,0.510,0.507494,0.507494,0.736,3.55,13.61
102.600,0.511,0.508664,0.508664,0.736,3.56,13.61
102.800,0.512,0.509455,0.509455,0.739,3.56,13.65
103.000,0.513,0.510332,0.510332,0.741,3.57,13.69
103.200,0.514,0.511526,0.511526,0.739,3.58,13.65
103.400,0.515,0.512326,0.512326,0.741,3.58,13.70
103.600,0.516,0.513236,0.513236,0.742,3.59,13.71
103.800,0.517,0.514394,0.514394,0.741,3.60,13.69
104.000,0.518,0.515017,0.515017,0.740,3.60,13.68
104.200,0.519,0.516299,0.516299,0.743,3.61,13.73
104.400,0.520,0.517271,0.517271,0.744,3.62,13.76
104.600,0.521,0.518098,0.518098,0.744,3.62,13.76
104.800,0.522,0.519087,0.519087,0.744,3.63,13.76
105.000,0.523,0.519893,0.519893,0.745,3.64,13.77
105.200,0.524,0.520859,0.520859,0.744,3.64,13.76
105.400,0.525,0.522077,0.522077,0.745,3.65,13.77
105.600,0.526,0.522714,0.522714,0.746,3.66,13.79
105.800,0.527,0.523914,0.523914,0.748,3.66,13.82
106.000,0.528,0.524900,0.524900,0.748,3.67,13.83
106.200,0.529,0.525682,0.525682,0.748,3.68,13.82
106.400,0.530,0.526684,0.526684,0.749,3.68,13.84
106.600,0.531,0.527578,0.527578,0.749,3.69,13.85
106.800,0.532,0.528666,0.528666,0.750,3.70,13.86
107.000,0.533,0.529691,0.529691,0.749,3.70,13.84
107.200,0.534,0.530488,0.530488,0.751,3.71,13.88
107.400,0.535,0.531273,0.531273,0.749,3.72,13.85
107.600,0.536,0.532434,0.532434,0.752,3.72,13.90
107.800,0.537,0.533290,0.533290,0.754,3.73,13.93
108.000,0.538,0.534108,0.534108,0.752,3.74,13.90
108.200,0.539,0.535347,0.535347,0.754,3.74,13.94
108.400,0.540,0.535738,0.535738,0.753,3.75,13.91
108.600,0.541,0.537234,0.537234,0.755,3.76,13.95
108.800,0.542,0.537838,0.537838,0.756,3.76,13.96
109.000,0.543,0.538917,0.538917,0.755,3.77,13.95
109.200,0.544,0.539737,0.539737,0.754,3.77,13.93
109.400,0.545,0.540691,0.540691,0.755,3.78,13.95
109.600,0.546,0.541545,0.541545,0.755,3.79,13.95
109.800,0.547,0.542552,0.542552,0.755,3.79,13.96
110.000,0.548,0.543897,0.543897,0.757,3.80,13.99
110.200,0.549,0.544433,0.544433,0.755,3.81,13.95
110.400,0.550,0.545867,0.545867,0.758,3.82,14.00
110.600,0.551,0.546466,0.546466,0.757,3.82,13.99
110.800,0.552,0.547532,0.547532,0.758,3.83,14.01
111.000,0.553,0.548691,0.548691,0.757,3.84,13.99
111.200,0.554,0.549345,0.549345,0.756,3.84,13.98
111.400,0.555,0.550498,0.550498,0.759,3.85,14.03
111.600,0.556,0.551564,0.551564,0.757,3.86,14.00
111.800,0.557,0.552489,0.552489,0.759,3.86,14.03
112.000,0.558,0.553357,0.553357,0.758,3.87,14.01
112.200,0.559,0.554607,0.554607,0.760,3.88,14.04
112.400,0.560,0.555318,0.555318,0.758,3.88,14.00
112.600,0.561,0.556657,0.556657,0.759,3.89,14.03
112.800,0.562,0.557371,0.557371,0.759,3.90,14.03
113.000,0.562,0.558346,0.558346,0.759,3.90,14.03
113.200,0.564,0.559407,0.559407,0.760,3.91,14.04
113.400,0.565,0.560355,0.560355,0.758,3.92,14.02
113.600,0.566,0.561558,0.561558,0.761,3.93,14.07
113.800,0.567,0.562337,0.562337,0.760,3.93,14.05
114.000,0.568,0.563418,0.563418,0.761,3.94,14.06
114.200,0.569,0.564526,0.564526,0.759,3.95,14.02
114.400,0.570,0.565448,0.565448,0.760,3.95,14.05
114.600,0.570,0.566396,0.566396,0.759,3.96,14.03
114.800,0.572,0.567545,0.567545,0.760,3.97,14.04
115.000,0.572,0.568197,0.568197,0.760,3.97,14.05
115.200,0.574,0.569696,0.569696,0.762,3.98,14.07
115.400,0.575,0.570662,0.570662,0.760,3.99,14.05
115.600,0.576,0.571530,0.571530,0.761,4.00,14.06
115.800,0.577,0.572677,0.572677,0.761,4.00,14.06
116.000,0.578,0.573293,0.573293,0.759,4.01,14.03
116.200,0.579,0.574902,0.574902,0.762,4.02,14.08
116.400,0.580,0.575574,0.575574,0.760,4.02,14.05
116.600,0.581,0.576496,0.576496,0.760,4.03,14.05
116.800,0.582,0.577550,0.577550,0.759,4.04,14.03
117.000,0.583,0.578442,0.578442,0.760,4.05,14.04
117.200,0.584,0.579515,0.579515,0.760,4.05,14.05
117.400,0.584,0.580486,0.580486,0.759,4.06,14.02
117.600,0.586,0.581633,0.581633,0.761,4.07,14.07
117.800,0.586,0.582572,0.582572,0.760,4.07,14.04
118.000,0.588,0.583879,0.583879,0.760,4.08,14.05
118.200,0.589,0.584602,0.584602,0.759,4.09,14.02
118.400,0.590,0.585751,0.585751,0.759,4.10,14.03
118.600,0.591,0.586625,0.586625,0.758,4.10,14.00
118.800,0.592,0.587517,0.587517,0.759,4.11,14.03
119.000,0.593,0.588752,0.588752,0.759,4.12,14.03
119.200,0.594,0.589375,0.589375,0.757,4.12,13.99
119.400,0.595,0.590755,0.590755,0.761,4.13,14.06
119.600,0.596,0.591671,0.591671,0.757,4.14,14.00
119.800,0.597,0.592693,0.592693,0.760,4.14,14.04
120.000,0.598,0.593783,0.593783,0.758,4.15,14.02
120.200,0.599,0.594693,0.594693,0.756,4.16,13.98
120.400,0.600,0.595807,0.595807,0.757,4.17,13.99
120.600,0.601,0.596832,0.596832,0.756,4.17,13.98
120.800,0.602,0.597534,0.597534,0.756,4.18,13.97
121.000,0.603,0.598959,0.598959,0.757,4.19,14.00
121.200,0.604,0.599839,0.599839,0.758,4.19,14.00
121.400,0.605,0.600497,0.600497,0.755,4.20,13.96
121.600,0.606,0.601913,0.601913,0.756,4.21,13.97
121.800,0.607,0.602650,0.602650,0.754,4.21,13.93
122.000,0.608,0.604001,0.604001,0.756,4.22,13.98
122.200,0.609,0.605024,0.605024,0.755,4.23,13.95
122.400,0.610,0.605779,0.605779,0.755,4.24,13.95
122.600,0.611,0.606923,0.606923,0.754,4.24,13.93
122.800,0.612,0.607871,0.607871,0.752,4.25,13.91
123.000,0.613,0.608872,0.608872,0.754,4.26,13.93
123.200,0.614,0.609871,0.609871,0.752,4.26,13.90
123.400,0.615,0.610952,0.610952,0.752,4.27,13.90
123.600,0.616,0.611853,0.611853,0.751,4.28,13.88
123.800,0.617,0.612744,0.612744,0.750,4.28,13.87
124.000,0.618,0.613725,0.613725,0.751,4.29,13.88
124.200,0.619,0.614845,0.614845,0.750,4.30,13.85
124.400,0.620,0.615906,0.615906,0.748,4.31,13.83
124.600,0.621,0.616709,0.616709,0.747,4.31,13.80
124.800,0.622,0.617971,0.617971,0.748,4.32,13.82
125.000,0.623,0.618809,0.618809,0.745,4.33,13.78
125.200,0.624,0.619938,0.619938,0.747,4.34,13.80
125.400,0.625,0.621153,0.621153,0.746,4.34,13.80
125.600,0.626,0.621870,0.621870,0.745,4.35,13.76
125.800,0.627,0.623226,0.623226,0.744,4.36,13.76
126.000,0.628,0.623938,0.623938,0.744,4.36,13.75
126.200,0.629,0.625057,0.625057,0.744,4.37,13.76
126.400,0.630,0.626165,0.626165,0.743,4.38,13.73
126.600,0.631,0.626930,0.626930,0.744,4.38,13.75
126.800,0.632,0.628094,0.628094,0.742,4.39,13.71
127.000,0.633,0.629096,0.629096,0.743,4.40,13.73
127.200,0.634,0.629984,0.629984,0.739,4.41,13.66
127.400,0.635,0.630998,0.630998,0.739,4.41,13.66
127.600,0.636,0.632005,0.632005,0.739,4.42,13.66
127.800,0.637,0.633098,0.633098,0.737,4.43,13.63
128.000,0.638,0.634129,0.634129,0.737,4.43,13.62
128.200,0.639,0.635009,0.635009,0.737,4.44,13.61
128.400,0.640,0.636292,0.636292,0.736,4.45,13.60
128.600,0.641,0.637110,0.637110,0.735,4.46,13.59
128.800,0.642,0.638161,0.638161,0.733,4.46,13.55
129.000,0.642,0.639068,0.639068,0.732,4.47,13.54
129.200,0.644,0.639921,0.639921,0.733,4.47,13.55
129.400,0.644,0.641136,0.641136,0.731,4.48,13.51
129.600,0.646,0.642241,0.642241,0.731,4.49,13.51
129.800,0.647,0.643174,0.643174,0.730,4.50,13.50
130.000,0.648,0.644161,0.644161,0.730,4.50,13.49
130.200,0.649,0.645071,0.645071,0.730,4.51,13.49
130.400,0.650,0.646113,0.646113,0.727,4.52,13.44
130.600,0.651,0.647224,0.647224,0.728,4.53,13.45
130.800,0.652,0.648223,0.648223,0.725,4.53,13.40
131.000,0.653,0.649363,0.649363,0.727,4.54,13.43
131.200,0.654,0.650267,0.650267,0.724,4.55,13.39
131.400,0.654,0.651180,0.651180,0.722,4.55,13.34
131.600,0.656,0.652205,0.652205,0.724,4.56,13.37
131.800,0.657,0.653304,0.653304,0.722,4.57,13.35
132.000,0.658,0.654234,0.654234,0.721,4.58,13.33
132.200,0.659,0.655449,0.655449,0.720,4.58,13.30
132.400,0.660,0.656548,0.656548,0.720,4.59,13.31
132.600,0.660,0.657271,0.657271,0.718,4.60,13.28
132.800,0.662,0.658530,0.658530,0.718,4.61,13.27
133.000,0.662,0.659357,0.659357,0.717,4.61,13.25
133.200,0.664,0.660441,0.660441,0.717,4.62,13.25
133.400,0.665,0.661514,0.661514,0.713,4.63,13.19
133.600,0.666,0.662435,0.662435,0.716,4.63,13.23
133.800,0.667,0.663416,0.663416,0.712,4.64,13.16
134.000,0.668,0.664423,0.664423,0.710,4.65,13.13
134.200,0.669,0.665442,0.665442,0.712,4.65,13.15
134.400,0.670,0.666467,0.666467,0.709,4.66,13.11
134.600,0.671,0.667572,0.667572,0.711,4.67,13.13
134.800,0.672,0.668322,0.668322,0.708,4.67,13.09
135.000,0.673,0.669702,0.669702,0.708,4.68,13.09
135.200,0.674,0.670446,0.670446,0.705,4.69,13.03
135.400,0.675,0.671871,0.671871,0.706,4.70,13.06
135.600,0.676,0.672526,0.672526,0.703,4.70,12.99
135.800,0.677,0.673447,0.673447,0.703,4.71,12.99
136.000,0.678,0.674709,0.674709,0.703,4.72,12.99
136.200,0.679,0.675332,0.675332,0.701,4.72,12.96
136.400,0.680,0.676792,0.676792,0.701,4.73,12.97
136.600,0.681,0.677654,0.677654,0.698,4.74,12.90
136.800,0.682,0.678659,0.678659,0.699,4.75,12.92
137.000,0.683,0.679660,0.679660,0.697,4.75,12.88
137.200,0.684,0.680623,0.680623,0.696,4.76,12.87
137.400,0.685,0.681518,0.681518,0.695,4.77,12.84
137.600,0.686,0.682623,0.682623,0.694,4.77,12.83
137.800,0.687,0.683698,0.683698,0.693,4.78,12.82
138.000,0.688,0.684637,0.684637,0.692,4.79,12.79
138.200,0.689,0.685746,0.685746,0.693,4.80,12.81
138.400,0.690,0.686557,0.686557,0.690,4.80,12.76
138.600,0.691,0.687588,0.687588,0.689,4.81,12.74
138.800,0.692,0.688385,0.688385,0.688,4.81,12.72
139.000,0.693,0.689772,0.689772,0.687,4.82,12.70
139.200,0.694,0.690755,0.690755,0.684,4.83,12.65
139.400,0.695,0.691772,0.691772,0.685,4.84,12.65
139.600,0.696,0.692681,0.692681,0.683,4.84,12.62
139.800,0.697,0.693789,0.693789,0.682,4.85,12.61
140.000,0.698,0.694891,0.694891,0.682,4.86,12.60
140.200,0.698,0.695585,0.695585,0.679,4.86,12.56
140.400,0.700,0.697110,0.697110,0.681,4.87,12.59
140.600,0.701,0.697765,0.697765,0.679,4.88,12.54
140.800,0.702,0.699155,0.699155,0.680,4.89,12.56
141.000,0.703,0.699789,0.699789,0.676,4.89,12.49
141.200,0.704,0.700900,0.700900,0.674,4.90,12.47
141.400,0.705,0.701919,0.701919,0.673,4.91,12.45
141.600,0.706,0.702627,0.702627,0.673,4.91,12.43
141.800,0.707,0.704328,0.704328,0.672,4.93,12.42
142.000,0.708,0.704876,0.704876,0.671,4.93,12.40
142.200,0.709,0.706165,0.706165,0.670,4.94,12.39
142.400,0.710,0.706970,0.706970,0.669,4.94,12.36
142.600,0.711,0.707975,0.707975,0.667,4.95,12.32
142.800,0.712,0.708976,0.708976,0.666,4.96,12.32
143.000,0.713,0.709972,0.709972,0.666,4.96,12.31
143.200,0.714,0.710857,0.710857,0.665,4.97,12.28
143.400,0.715,0.711877,0.711877,0.662,4.98,12.24
143.600,0.716,0.713266,0.713266,0.663,4.99,12.26
143.800,0.717,0.714105,0.714105,0.660,4.99,12.21
144.000,0.718,0.715405,0.715405,0.661,5.00,12.23
144.200,0.719,0.715915,0.715915,0.658,5.01,12.15
144.400,0.720,0.717017,0.717017,0.657,5.01,12.14
144.600,0.721,0.718149,0.718149,0.656,5.02,12.13
144.800,0.722,0.718735,0.718735,0.655,5.03,12.11
145.000,0.723,0.720160,0.720160,0.655,5.04,12.10
145.200,0.724,0.721031,0.721031,0.654,5.04,12.08
145.400,0.725,0.722145,0.722145,0.654,5.05,12.08
145.600,0.726,0.723224,0.723224,0.650,5.06,12.02
145.800,0.727,0.724276,0.724276,0.652,5.06,12.04
146.000,0.728,0.724954,0.724954,0.650,5.07,12.02
146.200,0.729,0.726281,0.726281,0.648,5.08,11.98
146.400,0.730,0.727001,0.727001,0.646,5.08,11.94
146.600,0.731,0.728269,0.728269,0.647,5.09,11.96
146.800,0.732,0.729007,0.729007,0.645,5.10,11.93
147.000,0.732,0.730094,0.730094,0.643,5.11,11.89
147.200,0.734,0.731241,0.731241,0.645,5.11,11.93
147.400,0.734,0.732153,0.732153,0.643,5.12,11.88
147.600,0.736,0.733463,0.733463,0.643,5.13,11.89
147.800,0.736,0.734050,0.734050,0.641,5.13,11.84
148.000,0.738,0.735220,0.735220,0.640,5.14,11.83
148.200,0.739,0.736239,0.736239,0.639,5.15,11.81
148.400,0.740,0.737021,0.737021,0.637,5.15,11.77
148.600,0.741,0.738301,0.738301,0.636,5.16,11.76
148.800,0.742,0.739240,0.739240,0.634,5.17,11.72
149.000,0.743,0.740114,0.740114,0.636,5.18,11.76
149.200,0.744,0.741065,0.741065,0.634,5.18,11.72
149.400,0.745,0.742461,0.742461,0.634,5.19,11.72
149.600,0.746,0.743169,0.743169,0.632,5.20,11.68
149.800,0.747,0.744375,0.744375,0.632,5.21,11.67
150.000,0.748,0.745314,0.745314,0.630,5.21,11.64
150.200,0.749,0.746188,0.746188,0.630,5.22,11.64
150.400,0.750,0.747408,0.747408,0.629,5.23,11.62
150.600,0.751,0.748137,0.748137,0.628,5.23,11.61
150.800,0.752,0.749340,0.749340,0.627,5.24,11.59
151.000,0.753,0.750481,0.750481,0.627,5.25,11.58
151.200,0.754,0.751479,0.751479,0.627,5.26,11.58
151.400,0.755,0.752338,0.752338,0.626,5.26,11.57
151.600,0.756,0.753349,0.753349,0.624,5.27,11.54
151.800,0.757,0.754332,0.754332,0.624,5.28,11.53
152.000,0.758,0.755325,0.755325,0.622,5.28,11.50
152.200,0.759,0.756525,0.756525,0.622,5.29,11.50
152.400,0.760,0.757482,0.757482,0.621,5.30,11.49
152.600,0.761,0.758290,0.758290,0.621,5.30,11.48
152.800,0.762,0.759396,0.759396,0.620,5.31,11.46
153.000,0.763,0.760474,0.760474,0.619,5.32,11.44
153.200,0.764,0.761372,0.761372,0.618,5.32,11.42
153.400,0.765,0.762646,0.762646,0.617,5.33,11.41
153.600,0.766,0.763291,0.763291,0.618,5.34,11.42
153.800,0.767,0.764565,0.764565,0.617,5.35,11.41
154.000,0.768,0.765499,0.765499,0.615,5.35,11.37
154.200,0.768,0.766411,0.766411,0.616,5.36,11.39
154.400,0.770,0.767439,0.767439,0.614,5.37,11.34
154.600,0.770,0.768281,0.768281,0.613,5.37,11.32
154.800,0.772,0.769519,0.769519,0.613,5.38,11.34
155.000,0.772,0.770568,0.770568,0.612,5.39,11.30
155.200,0.774,0.771569,0.771569,0.613,5.40,11.33
155.400,0.774,0.772508,0.772508,0.611,5.40,11.29
155.600,0.776,0.773459,0.773459,0.611,5.41,11.30
155.800,0.776,0.774535,0.774535,0.611,5.42,11.29
156.000,0.778,0.775542,0.775542,0.609,5.42,11.26
156.200,0.778,0.776407,0.776407,0.609,5.43,11.25
156.400,0.780,0.777492,0.777492,0.609,5.44,11.26
156.600,0.780,0.778635,0.778635,0.609,5.45,11.26
156.800,0.782,0.779314,0.779314,0.607,5.45,11.22
157.000,0.782,0.780603,0.780603,0.607,5.46,11.22
157.200,0.784,0.781474,0.781474,0.607,5.46,11.21
157.400,0.784,0.782339,0.782339,0.606,5.47,11.20
157.600,0.786,0.783654,0.783654,0.606,5.48,11.20
157.800,0.786,0.784356,0.784356,0.604,5.49,11.16
158.000,0.788,0.785530,0.785530,0.603,5.49,11.15
158.200,0.788,0.786466,0.786466,0.603,5.50,11.15
158.400,0.790,0.787491,0.787491,0.604,5.51,11.16
158.600,0.790,0.788563,0.788563,0.601,5.51,11.11
158.800,0.792,0.789731,0.789731,0.603,5.52,11.14
159.000,0.792,0.790593,0.790593,0.601,5.53,11.11
159.200,0.794,0.791449,0.791449,0.601,5.53,11.11
159.400,0.794,0.792616,0.792616,0.599,5.54,11.07
159.600,0.796,0.793618,0.793618,0.599,5.55,11.06
159.800,0.796,0.794664,0.794664,0.599,5.56,11.07
160.000,0.798,0.795692,0.795692,0.596,5.56,11.02
160.200,0.798,0.796723,0.796723,0.599,5.57,11.07
160.400,0.800,0.797715,0.797715,0.597,5.58,11.02
160.600,0.800,0.798971,0.798971,0.599,5.59,11.07
160.800,0.802,0.799594,0.799594,0.596,5.59,11.01
161.000,0.802,0.800802,0.800802,0.596,5.60,11.02
161.200,0.804,0.801747,0.801747,0.596,5.61,11.01
161.400,0.804,0.802524,0.802524,0.594,5.61,10.99
161.600,0.806,0.803724,0.803724,0.593,5.62,10.96
161.800,0.806,0.804716,0.804716,0.593,5.63,10.96
162.000,0.808,0.805747,0.805747,0.593,5.63,10.95
162.200,0.808,0.806846,0.806846,0.593,5.64,10.96
162.400,0.810,0.807726,0.807726,0.592,5.65,10.95
162.600,0.810,0.808852,0.808852,0.591,5.66,10.91
162.800,0.812,0.809699,0.809699,0.591,5.66,10.92
163.000,0.812,0.810739,0.810739,0.591,5.67,10.93
163.200,0.814,0.811987,0.811987,0.590,5.68,10.90
163.400,0.814,0.813059,0.813059,0.588,5.69,10.86
163.600,0.816,0.813933,0.813933,0.589,5.69,10.89
163.800,0.816,0.814819,0.814819,0.587,5.70,10.85
164.000,0.818,0.815853,0.815853,0.586,5.71,10.83
164.200,0.818,0.816810,0.816810,0.587,5.71,10.84
164.400,0.820,0.817850,0.817850,0.585,5.72,10.81
164.600,0.820,0.819207,0.819207,0.586,5.73,10.82
164.800,0.822,0.819832,0.819832,0.584,5.73,10.80
165.000,0.822,0.821177,0.821177,0.585,5.74,10.82
165.200,0.824,0.821870,0.821870,0.582,5.75,10.76
165.400,0.824,0.822883,0.822883,0.582,5.75,10.76
165.600,0.826,0.823997,0.823997,0.581,5.76,10.74
165.800,0.826,0.824741,0.824741,0.581,5.77,10.73
166.000,0.828,0.826255,0.826255,0.581,5.78,10.73
166.200,0.828,0.826856,0.826856,0.581,5.78,10.74
166.400,0.830,0.828344,0.828344,0.582,5.79,10.76
166.600,0.830,0.828978,0.828978,0.580,5.80,10.72
166.800,0.832,0.830133,0.830133,0.580,5.81,10.71
167.000,0.832,0.831063,0.831063,0.576,5.81,10.65
167.200,0.834,0.832077,0.832077,0.577,5.82,10.67
167.400,0.834,0.833191,0.833191,0.579,5.83,10.70
167.600,0.836,0.834074,0.834074,0.578,5.83,10.69
167.800,0.836,0.835238,0.835238,0.578,5.84,10.68
168.000,0.838,0.836139,0.836139,0.577,5.85,10.67
168.200,0.839,0.837558,0.837558,0.579,5.86,10.70
168.400,0.840,0.838141,0.838141,0.576,5.86,10.65
168.600,0.840,0.839359,0.839359,0.577,5.87,10.67
168.800,0.842,0.840286,0.840286,0.576,5.88,10.65
169.000,0.842,0.841095,0.841095,0.575,5.88,10.64
169.200,0.844,0.842387,0.842387,0.576,5.89,10.64
169.400,0.844,0.843202,0.843202,0.575,5.90,10.62
169.600,0.846,0.844173,0.844173,0.576,5.90,10.65
169.800,0.846,0.845213,0.845213,0.577,5.91,10.66
170.000,0.848,0.846475,0.846475,0.577,5.92,10.67
170.200,0.848,0.847308,0.847308,0.576,5.93,10.65
170.400,0.850,0.848410,0.848410,0.576,5.93,10.64
170.600,0.850,0.849260,0.849260,0.576,5.94,10.65
170.800,0.852,0.850365,0.850365,0.576,5.95,10.65
171.000,0.852,0.851222,0.851222,0.576,5.95,10.65
171.200,0.854,0.852270,0.852270,0.575,5.96,10.63
171.400,0.854,0.853325,0.853325,0.576,5.97,10.65
171.600,0.856,0.854324,0.854324,0.575,5.97,10.63
171.800,0.856,0.855396,0.855396,0.575,5.98,10.63
172.000,0.858,0.856430,0.856430,0.575,5.99,10.63
172.200,0.858,0.857586,0.857586,0.576,6.00,10.64
172.400,0.860,0.858320,0.858320,0.576,6.00,10.64
172.600,0.860,0.859532,0.859532,0.576,6.01,10.65
172.800,0.862,0.860575,0.860575,0.575,6.02,10.62
173.000,0.862,0.861553,0.861553,0.575,6.02,10.63
173.200,0.864,0.862412,0.862412,0.576,6.03,10.64
173.400,0.864,0.863280,0.863280,0.575,6.04,10.62
173.600,0.866,0.864634,0.864634,0.577,6.05,10.66
173.800,0.866,0.865392,0.865392,0.575,6.05,10.62
174.000,0.868,0.866820,0.866820,0.576,6.06,10.64
174.200,0.868,0.867431,0.867431,0.575,6.07,10.62
174.400,0.870,0.868554,0.868554,0.576,6.07,10.64
174.600,0.870,0.869422,0.869422,0.574,6.08,10.60
174.800,0.872,0.870616,0.870616,0.575,6.09,10.63
175.000,0.872,0.871493,0.871493,0.574,6.09,10.62
175.200,0.874,0.872325,0.872325,0.574,6.10,10.60
175.400,0.874,0.873611,0.873611,0.575,6.11,10.62
175.600,0.876,0.874275,0.874275,0.573,6.11,10.59
175.800,0.877,0.875637,0.875637,0.574,6.12,10.61
176.000,0.878,0.876461,0.876461,0.574,6.13,10.60
176.200,0.878,0.877536,0.877536,0.574,6.14,10.61
176.400,0.880,0.878473,0.878473,0.573,6.14,10.58
176.600,0.880,0.879542,0.879542,0.573,6.15,10.60
176.800,0.882,0.880535,0.880535,0.572,6.16,10.58
177.000,0.882,0.881450,0.881450,0.572,6.16,10.57
177.200,0.884,0.882866,0.882866,0.573,6.17,10.60
177.400,0.884,0.883509,0.883509,0.572,6.18,10.58
177.600,0.886,0.884961,0.884961,0.574,6.19,10.61
177.800,0.886,0.885601,0.885601,0.572,6.19,10.57
178.000,0.888,0.886593,0.886593,0.572,6.20,10.57
178.200,0.888,0.887553,0.887553,0.572,6.21,10.57
178.400,0.890,0.888516,0.888516,0.572,6.21,10.57
178.600,0.890,0.889681,0.889681,0.573,6.22,10.59
178.800,0.892,0.890664,0.890664,0.571,6.23,10.56
179.000,0.892,0.891832,0.891832,0.573,6.24,10.58
179.200,0.894,0.892729,0.892729,0.572,6.24,10.57
179.400,0.894,0.893713,0.893713,0.571,6.25,10.55
179.600,0.896,0.894776,0.894776,0.572,6.26,10.57
179.800,0.896,0.895648,0.895648,0.572,6.26,10.56
180.000,0.898,0.896643,0.896643,0.571,6.27,10.56
180.200,0.898,0.897852,0.897852,0.573,6.28,10.60
180.400,0.900,0.898619,0.898619,0.572,6.28,10.57
180.600,0.900,0.899869,0.899869,0.573,6.29,10.58
180.800,0.902,0.900814,0.900814,0.572,6.30,10.58
181.000,0.902,0.901611,0.901611,0.572,6.30,10.57
181.200,0.904,0.902823,0.902823,0.572,6.31,10.57
181.400,0.904,0.903703,0.903703,0.573,6.32,10.60
181.600,0.906,0.905125,0.905125,0.573,6.33,10.59
181.800,0.906,0.905747,0.905747,0.572,6.33,10.56
182.000,0.908,0.906998,0.906998,0.574,6.34,10.60
182.200,0.908,0.907872,0.907872,0.572,6.35,10.57
182.400,0.910,0.908891,0.908891,0.574,6.36,10.60
182.600,0.910,0.909904,0.909904,0.572,6.36,10.58
182.800,0.912,0.910891,0.910891,0.573,6.37,10.58
183.000,0.912,0.912265,0.912265,0.572,6.38,10.58
183.200,0.914,0.912888,0.912888,0.573,6.38,10.58
183.400,0.915,0.914179,0.914179,0.574,6.39,10.61
183.600,0.916,0.914769,0.914769,0.572,6.40,10.57
183.800,0.917,0.915995,0.915995,0.572,6.41,10.58
184.000,0.918,0.916943,0.916943,0.573,6.41,10.59
184.200,0.918,0.918226,0.918226,0.574,6.42,10.61
184.400,0.920,0.919157,0.919157,0.574,6.43,10.61
184.600,0.920,0.920051,0.920051,0.574,6.43,10.61
184.800,0.922,0.921186,0.921186,0.574,6.44,10.61
185.000,0.922,0.921906,0.921906,0.573,6.45,10.60
185.200,0.924,0.923506,0.923506,0.575,6.46,10.63
185.400,0.924,0.924208,0.924208,0.572,6.46,10.58
