"Time (s)","Crosshead (mm)","estensometer(strain_1) (mm)","Extension (mm)","Load (kN)","Strain (%)","Stress (MPa)"
109.850,0.548,0.538096,0.538096,0.584,3.56,12.05
109.950,0.548,0.538360,0.538360,0.584,3.56,12.04
110.050,0.548,0.539053,0.539053,0.584,3.56,12.05
110.150,0.549,0.539453,0.539453,0.585,3.57,12.06
110.250,0.550,0.539948,0.539948,0.583,3.57,12.02
110.350,0.550,0.540330,0.540330,0.585,3.57,12.05
110.450,0.550,0.540878,0.540878,0.583,3.57,12.02
110.550,0.552,0.541752,0.541752,0.585,3.58,12.05
110.650,0.552,0.542232,0.542232,0.584,3.58,12.04
110.750,0.552,0.542442,0.542442,0.584,3.59,12.03
110.850,0.552,0.542881,0.542881,0.584,3.59,12.03
110.950,0.553,0.543541,0.543541,0.585,3.59,12.05
111.050,0.554,0.544190,0.544190,0.585,3.60,12.06
111.150,0.554,0.544442,0.544442,0.586,3.60,12.07
111.250,0.554,0.544981,0.544981,0.585,3.60,12.06
111.350,0.555,0.545526,0.545526,0.584,3.61,12.04
111.450,0.556,0.545965,0.545965,0.587,3.61,12.10
111.550,0.556,0.546353,0.546353,0.585,3.61,12.06
111.650,0.556,0.547186,0.547186,0.585,3.62,12.06
111.750,0.557,0.547751,0.547751,0.585,3.62,12.06
111.850,0.558,0.547994,0.547994,0.585,3.62,12.05
111.950,0.558,0.548507,0.548507,0.585,3.63,12.06
112.050,0.558,0.548957,0.548957,0.584,3.63,12.03
112.150,0.559,0.549511,0.549511,0.585,3.63,12.05
112.250,0.560,0.550252,0.550252,0.585,3.64,12.05
112.350,0.560,0.550711,0.550711,0.585,3.64,12.05
112.450,0.560,0.550954,0.550954,0.585,3.64,12.05
112.550,0.561,0.551416,0.551416,0.585,3.64,12.05
112.650,0.562,0.552009,0.552009,0.585,3.65,12.05
112.750,0.562,0.552453,0.552453,0.585,3.65,12.05
112.850,0.562,0.553170,0.553170,0.585,3.66,12.06
112.950,0.563,0.553404,0.553404,0.584,3.66,12.04
113.050,0.564,0.553810,0.553810,0.585,3.66,12.05
113.150,0.564,0.554418,0.554418,0.584,3.66,12.04
113.250,0.564,0.555306,0.555306,0.586,3.67,12.07
113.350,0.565,0.555591,0.555591,0.584,3.67,12.03
113.450,0.566,0.556103,0.556103,0.586,3.68,12.07
113.550,0.566,0.556266,0.556266,0.584,3.68,12.03
113.650,0.566,0.557123,0.557123,0.586,3.68,12.08
113.750,0.567,0.557831,0.557831,0.585,3.69,12.06
113.850,0.568,0.558192,0.558192,0.585,3.69,12.06
113.950,0.568,0.558530,0.558530,0.585,3.69,12.06
114.050,0.568,0.558962,0.558962,0.584,3.69,12.05
114.150,0.569,0.559721,0.559721,0.585,3.70,12.07
114.250,0.570,0.560260,0.560260,0.586,3.70,12.07
114.350,0.570,0.560808,0.560808,0.584,3.71,12.03
114.450,0.570,0.561122,0.561122,0.585,3.71,12.06
114.550,0.571,0.561415,0.561415,0.584,3.71,12.04
114.650,0.572,0.562103,0.562103,0.586,3.72,12.07
114.750,0.572,0.562488,0.562488,0.584,3.72,12.04
114.850,0.572,0.563312,0.563312,0.585,3.72,12.06
114.950,0.573,0.563732,0.563732,0.584,3.73,12.05
115.050,0.574,0.564011,0.564011,0.586,3.73,12.07
115.150,0.574,0.564437,0.564437,0.585,3.73,12.06
115.250,0.574,0.565057,0.565057,0.585,3.73,12.06
115.350,0.575,0.565540,0.565540,0.585,3.74,12.06
115.450,0.576,0.566372,0.566372,0.586,3.74,12.08
115.550,0.576,0.566799,0.566799,0.586,3.75,12.07
115.650,0.576,0.567095,0.567095,0.585,3.75,12.06
115.750,0.577,0.567471,0.567471,0.585,3.75,12.05
115.850,0.578,0.568090,0.568090,0.584,3.75,12.04
115.950,0.578,0.568668,0.568668,0.586,3.76,12.07
116.050,0.578,0.569181,0.569181,0.585,3.76,12.06
116.150,0.579,0.569806,0.569806,0.585,3.77,12.05
116.250,0.580,0.570339,0.570339,0.584,3.77,12.03
116.350,0.580,0.570600,0.570600,0.584,3.77,12.04
116.450,0.580,0.571305,0.571305,0.586,3.78,12.07
116.550,0.581,0.571628,0.571628,0.585,3.78,12.06
116.650,0.582,0.572303,0.572303,0.585,3.78,12.05
116.750,0.582,0.573035,0.573035,0.585,3.79,12.05
116.850,0.582,0.573465,0.573465,0.584,3.79,12.04
116.950,0.583,0.573708,0.573708,0.583,3.79,12.02
117.050,0.584,0.574203,0.574203,0.585,3.80,12.05
117.150,0.584,0.574558,0.574558,0.585,3.80,12.05
117.250,0.584,0.575512,0.575512,0.586,3.80,12.08
117.350,0.585,0.575980,0.575980,0.586,3.81,12.07
117.450,0.586,0.576265,0.576265,0.586,3.81,12.07
117.550,0.586,0.576816,0.576816,0.584,3.81,12.05
117.650,0.586,0.577278,0.577278,0.584,3.82,12.03
117.750,0.587,0.577930,0.577930,0.585,3.82,12.06
117.850,0.588,0.578392,0.578392,0.585,3.82,12.05
117.950,0.588,0.578611,0.578611,0.585,3.82,12.06
118.050,0.588,0.579346,0.579346,0.585,3.83,12.05
118.150,0.589,0.579971,0.579971,0.585,3.83,12.06
118.250,0.590,0.580501,0.580501,0.585,3.84,12.05
118.350,0.590,0.580818,0.580818,0.583,3.84,12.03
118.450,0.590,0.581206,0.581206,0.584,3.84,12.04
118.550,0.591,0.581885,0.581885,0.584,3.85,12.04
118.650,0.592,0.582569,0.582569,0.585,3.85,12.05
118.750,0.592,0.582978,0.582978,0.585,3.85,12.05
118.850,0.592,0.583277,0.583277,0.585,3.86,12.05
118.950,0.592,0.583677,0.583677,0.584,3.86,12.04
119.050,0.594,0.584228,0.584228,0.585,3.86,12.05
119.150,0.594,0.584933,0.584933,0.584,3.87,12.04
119.250,0.594,0.585425,0.585425,0.585,3.87,12.05
119.350,0.595,0.585816,0.585816,0.586,3.87,12.08
119.450,0.596,0.586187,0.586187,0.585,3.87,12.06
119.550,0.596,0.586596,0.586596,0.586,3.88,12.08
119.650,0.596,0.587233,0.587233,0.584,3.88,12.04
119.750,0.597,0.587813,0.587813,0.585,3.89,12.05
119.850,0.598,0.588429,0.588429,0.584,3.89,12.03
119.950,0.598,0.588595,0.588595,0.584,3.89,12.03
120.050,0.598,0.589114,0.589114,0.586,3.89,12.08
120.150,0.599,0.589555,0.589555,0.585,3.90,12.05
120.250,0.600,0.590198,0.590198,0.585,3.90,12.06
120.350,0.600,0.590752,0.590752,0.585,3.90,12.06
120.450,0.600,0.591167,0.591167,0.585,3.91,12.06
120.550,0.601,0.591493,0.591493,0.584,3.91,12.04
120.650,0.602,0.591943,0.591943,0.585,3.91,12.06
120.750,0.602,0.592598,0.592598,0.585,3.92,12.05
120.850,0.602,0.593075,0.593075,0.587,3.92,12.09
120.950,0.603,0.593511,0.593511,0.586,3.92,12.08
121.050,0.604,0.593804,0.593804,0.585,3.92,12.05
121.150,0.604,0.594254,0.594254,0.585,3.93,12.05
121.250,0.604,0.594826,0.594826,0.587,3.93,12.09
121.350,0.605,0.595567,0.595567,0.586,3.94,12.08
121.450,0.606,0.595821,0.595821,0.585,3.94,12.05
121.550,0.606,0.596393,0.596393,0.585,3.94,12.07
121.650,0.606,0.596844,0.596844,0.584,3.94,12.03
121.750,0.607,0.597566,0.597566,0.585,3.95,12.06
121.850,0.608,0.598126,0.598126,0.586,3.95,12.07
121.950,0.608,0.598384,0.598384,0.586,3.95,12.07
122.050,0.608,0.598900,0.598900,0.584,3.96,12.03
122.150,0.609,0.599483,0.599483,0.585,3.96,12.05
122.250,0.610,0.600064,0.600064,0.584,3.97,12.04
122.350,0.610,0.600455,0.600455,0.583,3.97,12.02
122.450,0.610,0.600929,0.600929,0.584,3.97,12.03
122.550,0.611,0.601551,0.601551,0.583,3.98,12.03
122.650,0.612,0.601948,0.601948,0.584,3.98,12.03
122.750,0.612,0.602573,0.602573,0.584,3.98,12.03
122.850,0.612,0.603071,0.603071,0.584,3.99,12.04
122.950,0.613,0.603418,0.603418,0.584,3.99,12.03
123.050,0.614,0.603969,0.603969,0.584,3.99,12.03
123.150,0.614,0.604710,0.604710,0.583,4.00,12.02
123.250,0.615,0.605068,0.605068,0.585,4.00,12.06
123.350,0.615,0.605732,0.605732,0.583,4.00,12.01
123.450,0.616,0.605800,0.605800,0.583,4.00,12.01
123.550,0.616,0.606523,0.606523,0.584,4.01,12.04
123.650,0.617,0.607198,0.607198,0.584,4.01,12.03
123.750,0.617,0.607803,0.607803,0.584,4.02,12.04
123.850,0.618,0.608232,0.608232,0.585,4.02,12.06
123.950,0.618,0.608825,0.608825,0.584,4.02,12.04
124.050,0.619,0.609088,0.609088,0.584,4.03,12.03
124.150,0.619,0.609690,0.609690,0.584,4.03,12.03
124.250,0.620,0.610048,0.610048,0.582,4.03,12.00
124.350,0.620,0.610836,0.610836,0.583,4.04,12.01
124.450,0.621,0.611239,0.611239,0.584,4.04,12.05
124.550,0.621,0.611648,0.611648,0.584,4.04,12.03
124.650,0.622,0.611900,0.611900,0.583,4.04,12.02
124.750,0.622,0.612679,0.612679,0.583,4.05,12.03
124.850,0.623,0.613295,0.613295,0.584,4.05,12.03
124.950,0.623,0.613820,0.613820,0.584,4.06,12.03
125.050,0.624,0.614092,0.614092,0.583,4.06,12.02
125.150,0.624,0.614679,0.614679,0.582,4.06,12.00
125.250,0.625,0.615147,0.615147,0.582,4.07,11.99
125.350,0.625,0.615728,0.615728,0.582,4.07,12.00
125.450,0.626,0.615897,0.615897,0.582,4.07,11.99
125.550,0.626,0.616489,0.616489,0.582,4.07,11.99
125.650,0.627,0.617135,0.617135,0.582,4.08,12.00
125.750,0.627,0.617991,0.617991,0.582,4.08,12.00
125.850,0.628,0.618190,0.618190,0.583,4.09,12.01
125.950,0.628,0.618883,0.618883,0.582,4.09,11.99
126.050,0.629,0.619034,0.619034,0.582,4.09,11.99
126.150,0.629,0.619689,0.619689,0.582,4.10,12.00
126.250,0.630,0.620400,0.620400,0.582,4.10,11.99
126.350,0.630,0.620794,0.620794,0.582,4.10,11.99
126.450,0.631,0.621369,0.621369,0.582,4.11,11.99
126.550,0.631,0.621721,0.621721,0.581,4.11,11.98
126.650,0.632,0.622098,0.622098,0.582,4.11,12.00
126.750,0.632,0.622877,0.622877,0.582,4.12,12.00
126.850,0.633,0.623132,0.623132,0.581,4.12,11.98
126.950,0.633,0.623727,0.623727,0.583,4.12,12.02
127.050,0.634,0.624118,0.624118,0.582,4.13,11.99
127.150,0.634,0.624714,0.624714,0.582,4.13,12.00
127.250,0.635,0.625155,0.625155,0.582,4.13,12.00
127.350,0.635,0.625780,0.625780,0.582,4.14,11.99
127.450,0.636,0.626397,0.626397,0.582,4.14,12.00
127.550,0.636,0.627034,0.627034,0.581,4.14,11.98
127.650,0.637,0.627519,0.627519,0.582,4.15,12.00
127.750,0.637,0.627928,0.627928,0.582,4.15,11.99
127.850,0.638,0.628302,0.628302,0.580,4.15,11.96
127.950,0.638,0.629054,0.629054,0.583,4.16,12.01
128.050,0.639,0.629519,0.629519,0.583,4.16,12.02
128.150,0.639,0.629987,0.629987,0.582,4.16,12.00
128.250,0.640,0.630384,0.630384,0.583,4.17,12.02
128.350,0.640,0.630781,0.630781,0.581,4.17,11.98
128.450,0.640,0.631398,0.631398,0.582,4.17,12.00
128.550,0.641,0.632079,0.632079,0.582,4.18,12.00
128.650,0.642,0.632375,0.632375,0.581,4.18,11.98
128.750,0.642,0.632986,0.632986,0.581,4.18,11.97
128.850,0.642,0.633249,0.633249,0.580,4.19,11.96
128.950,0.644,0.633981,0.633981,0.582,4.19,11.99
129.050,0.644,0.634390,0.634390,0.583,4.19,12.02
129.150,0.644,0.635048,0.635048,0.580,4.20,11.95
129.250,0.644,0.635465,0.635465,0.580,4.20,11.95
129.350,0.645,0.635942,0.635942,0.581,4.20,11.97
129.450,0.646,0.636485,0.636485,0.581,4.21,11.98
129.550,0.646,0.636973,0.636973,0.580,4.21,11.95
129.650,0.646,0.637379,0.637379,0.580,4.21,11.95
129.750,0.647,0.638114,0.638114,0.583,4.22,12.01
129.850,0.648,0.638298,0.638298,0.581,4.22,11.97
129.950,0.648,0.638831,0.638831,0.579,4.22,11.94
130.050,0.648,0.639320,0.639320,0.581,4.23,11.97
130.150,0.649,0.640061,0.640061,0.581,4.23,11.98
130.250,0.650,0.640484,0.640484,0.582,4.23,11.99
130.350,0.650,0.640949,0.640949,0.581,4.24,11.97
130.450,0.650,0.641255,0.641255,0.581,4.24,11.98
130.550,0.651,0.641880,0.641880,0.580,4.24,11.95
130.650,0.652,0.642404,0.642404,0.580,4.25,11.96
130.750,0.652,0.642896,0.642896,0.580,4.25,11.95
130.850,0.652,0.643592,0.643592,0.579,4.25,11.94
130.950,0.653,0.643942,0.643942,0.580,4.26,11.95
131.050,0.654,0.644247,0.644247,0.580,4.26,11.96
131.150,0.654,0.644955,0.644955,0.580,4.26,11.95
131.250,0.654,0.645459,0.645459,0.579,4.27,11.94
131.350,0.655,0.646238,0.646238,0.578,4.27,11.92
131.450,0.656,0.646620,0.646620,0.578,4.27,11.92
131.550,0.656,0.646916,0.646916,0.579,4.28,11.93
131.650,0.656,0.647414,0.647414,0.579,4.28,11.93
131.750,0.657,0.647992,0.647992,0.578,4.28,11.92
131.850,0.658,0.648460,0.648460,0.577,4.29,11.90
131.950,0.658,0.649103,0.649103,0.578,4.29,11.91
132.050,0.658,0.649509,0.649509,0.579,4.29,11.93
132.150,0.659,0.650030,0.650030,0.578,4.30,11.91
132.250,0.660,0.650371,0.650371,0.577,4.30,11.90
132.350,0.660,0.650943,0.650943,0.577,4.30,11.88
132.450,0.660,0.651414,0.651414,0.578,4.31,11.90
132.550,0.661,0.652074,0.652074,0.577,4.31,11.90
132.650,0.662,0.652477,0.652477,0.576,4.31,11.88
132.750,0.662,0.652928,0.652928,0.576,4.32,11.88
132.850,0.662,0.653446,0.653446,0.575,4.32,11.86
132.950,0.664,0.654122,0.654122,0.578,4.32,11.92
133.050,0.664,0.654421,0.654421,0.577,4.33,11.89
133.150,0.664,0.655067,0.655067,0.576,4.33,11.88
133.250,0.664,0.655487,0.655487,0.575,4.33,11.85
133.350,0.665,0.655923,0.655923,0.576,4.34,11.87
133.450,0.666,0.656462,0.656462,0.577,4.34,11.89
133.550,0.666,0.656987,0.656987,0.578,4.34,11.90
133.650,0.666,0.657410,0.657410,0.576,4.35,11.86
133.750,0.667,0.658080,0.658080,0.577,4.35,11.88
133.850,0.668,0.658536,0.658536,0.576,4.35,11.87
133.950,0.668,0.659606,0.659606,0.576,4.36,11.86
134.050,0.668,0.660174,0.660174,0.576,4.36,11.87
134.150,0.669,0.660379,0.660379,0.576,4.36,11.87
134.250,0.670,0.661158,0.661158,0.576,4.37,11.87
134.350,0.670,0.661623,0.661623,0.576,4.37,11.88
134.450,0.670,0.662020,0.662020,0.576,4.38,11.87
134.550,0.671,0.662521,0.662521,0.574,4.38,11.83
134.650,0.672,0.662891,0.662891,0.574,4.38,11.83
134.750,0.672,0.663582,0.663582,0.576,4.39,11.88
134.850,0.672,0.663999,0.663999,0.574,4.39,11.84
134.950,0.673,0.664660,0.664660,0.575,4.39,11.85
135.050,0.674,0.665063,0.665063,0.575,4.40,11.84
135.150,0.674,0.665318,0.665318,0.573,4.40,11.82
135.250,0.675,0.666032,0.666032,0.576,4.40,11.87
135.350,0.675,0.666503,0.666503,0.575,4.41,11.85
135.450,0.676,0.666983,0.666983,0.575,4.41,11.85
135.550,0.676,0.667495,0.667495,0.575,4.41,11.85
135.650,0.676,0.667774,0.667774,0.574,4.41,11.83
135.750,0.677,0.668434,0.668434,0.575,4.42,11.86
135.850,0.678,0.668944,0.668944,0.576,4.42,11.86
135.950,0.678,0.669448,0.669448,0.574,4.42,11.82
136.050,0.678,0.669999,0.669999,0.573,4.43,11.80
136.150,0.679,0.670482,0.670482,0.575,4.43,11.85
136.250,0.680,0.670899,0.670899,0.573,4.43,11.81
136.350,0.680,0.671379,0.671379,0.576,4.44,11.86
136.450,0.680,0.672046,0.672046,0.576,4.44,11.87
136.550,0.682,0.672479,0.672479,0.574,4.44,11.83
136.650,0.682,0.673030,0.673030,0.573,4.45,11.82
136.750,0.682,0.673385,0.673385,0.574,4.45,11.83
136.850,0.682,0.673708,0.673708,0.572,4.45,11.79
136.950,0.684,0.674330,0.674330,0.573,4.46,11.81
137.050,0.684,0.675029,0.675029,0.575,4.46,11.85
137.150,0.684,0.675296,0.675296,0.573,4.46,11.81
137.250,0.684,0.675643,0.675643,0.572,4.47,11.80
137.350,0.685,0.676212,0.676212,0.572,4.47,11.78
137.450,0.686,0.677011,0.677011,0.575,4.47,11.85
137.550,0.686,0.677352,0.677352,0.573,4.48,11.80
137.650,0.686,0.677995,0.677995,0.573,4.48,11.81
137.750,0.687,0.678247,0.678247,0.572,4.48,11.79
137.850,0.688,0.678795,0.678795,0.571,4.49,11.77
137.950,0.688,0.679393,0.679393,0.573,4.49,11.82
138.050,0.688,0.679749,0.679749,0.571,4.49,11.76
138.150,0.689,0.680211,0.680211,0.571,4.50,11.78
138.250,0.690,0.680896,0.680896,0.571,4.50,11.77
138.350,0.690,0.681257,0.681257,0.573,4.50,11.80
138.450,0.690,0.681651,0.681651,0.571,4.51,11.77
138.550,0.691,0.682178,0.682178,0.571,4.51,11.76
138.650,0.692,0.682952,0.682952,0.572,4.51,11.78
138.750,0.692,0.683393,0.683393,0.570,4.52,11.76
138.850,0.692,0.683864,0.683864,0.571,4.52,11.76
138.950,0.693,0.684196,0.684196,0.571,4.52,11.78
139.050,0.694,0.684786,0.684786,0.571,4.53,11.77
139.150,0.694,0.685387,0.685387,0.570,4.53,11.75
139.250,0.694,0.686068,0.686068,0.571,4.53,11.77
139.350,0.695,0.686335,0.686335,0.571,4.54,11.76
139.450,0.696,0.686726,0.686726,0.570,4.54,11.75
139.550,0.696,0.687088,0.687088,0.571,4.54,11.76
139.650,0.697,0.687971,0.687971,0.572,4.55,11.78
139.750,0.698,0.688504,0.688504,0.570,4.55,11.75
139.850,0.698,0.688847,0.688847,0.570,4.55,11.74
139.950,0.698,0.689153,0.689153,0.569,4.55,11.72
140.050,0.698,0.689606,0.689606,0.569,4.56,11.73
140.150,0.700,0.690219,0.690219,0.570,4.56,11.74
140.250,0.700,0.690868,0.690868,0.569,4.57,11.73
140.350,0.700,0.691310,0.691310,0.569,4.57,11.73
140.450,0.700,0.691730,0.691730,0.568,4.57,11.70
140.550,0.701,0.692252,0.692252,0.568,4.58,11.72
140.650,0.702,0.692687,0.692687,0.571,4.58,11.76
140.750,0.702,0.693212,0.693212,0.569,4.58,11.72
140.850,0.702,0.693905,0.693905,0.570,4.59,11.74
140.950,0.703,0.694444,0.694444,0.568,4.59,11.71
141.050,0.704,0.694874,0.694874,0.567,4.59,11.68
141.150,0.704,0.695413,0.695413,0.568,4.60,11.71
141.250,0.704,0.695685,0.695685,0.566,4.60,11.67
141.350,0.705,0.696068,0.696068,0.567,4.60,11.69
141.450,0.706,0.696962,0.696962,0.568,4.61,11.70
141.550,0.706,0.697229,0.697229,0.567,4.61,11.68
141.650,0.706,0.697851,0.697851,0.568,4.61,11.71
141.750,0.707,0.698390,0.698390,0.568,4.62,11.70
141.850,0.708,0.698980,0.698980,0.568,4.62,11.70
141.950,0.708,0.699330,0.699330,0.567,4.62,11.68
142.050,0.708,0.699747,0.699747,0.566,4.62,11.67
142.150,0.709,0.700118,0.700118,0.566,4.63,11.66
142.250,0.710,0.700986,0.700986,0.566,4.63,11.67
142.350,0.710,0.701563,0.701563,0.567,4.64,11.68
142.450,0.710,0.701934,0.701934,0.566,4.64,11.66
142.550,0.711,0.702254,0.702254,0.565,4.64,11.65
142.650,0.712,0.702757,0.702757,0.565,4.64,11.65
142.750,0.712,0.703228,0.703228,0.566,4.65,11.66
142.850,0.712,0.703794,0.703794,0.566,4.65,11.67
142.950,0.713,0.704378,0.704378,0.565,4.66,11.65
143.050,0.714,0.704882,0.704882,0.565,4.66,11.64
143.150,0.714,0.705448,0.705448,0.564,4.66,11.63
143.250,0.714,0.705782,0.705782,0.564,4.66,11.63
143.350,0.715,0.706437,0.706437,0.566,4.67,11.66
143.450,0.716,0.707006,0.707006,0.564,4.67,11.62
143.550,0.716,0.707157,0.707157,0.564,4.67,11.63
143.650,0.716,0.707859,0.707859,0.564,4.68,11.62
143.750,0.717,0.708428,0.708428,0.563,4.68,11.61
143.850,0.718,0.709367,0.709367,0.564,4.69,11.61
143.950,0.718,0.709711,0.709711,0.563,4.69,11.59
144.050,0.718,0.710401,0.710401,0.565,4.70,11.64
144.150,0.720,0.710697,0.710697,0.564,4.70,11.62
144.250,0.720,0.711420,0.711420,0.563,4.70,11.59
144.350,0.720,0.711823,0.711823,0.562,4.70,11.58
144.450,0.720,0.712220,0.712220,0.562,4.71,11.59
144.550,0.722,0.712813,0.712813,0.563,4.71,11.60
144.650,0.722,0.713245,0.713245,0.562,4.71,11.59
144.750,0.722,0.713554,0.713554,0.561,4.72,11.57
144.850,0.722,0.714208,0.714208,0.561,4.72,11.57
144.950,0.723,0.714576,0.714576,0.562,4.72,11.58
145.050,0.724,0.715156,0.715156,0.562,4.73,11.58
145.150,0.724,0.715544,0.715544,0.562,4.73,11.58
145.250,0.724,0.716042,0.716042,0.563,4.73,11.60
145.350,0.725,0.716614,0.716614,0.561,4.74,11.56
145.450,0.726,0.717168,0.717168,0.562,4.74,11.58
145.550,0.726,0.717817,0.717817,0.562,4.74,11.59
145.650,0.726,0.718175,0.718175,0.562,4.75,11.57
145.750,0.727,0.718747,0.718747,0.561,4.75,11.56
145.850,0.728,0.719043,0.719043,0.561,4.75,11.55
145.950,0.728,0.719689,0.719689,0.561,4.76,11.56
146.050,0.728,0.720220,0.720220,0.562,4.76,11.58
146.150,0.729,0.720700,0.720700,0.560,4.76,11.55
146.250,0.730,0.721174,0.721174,0.559,4.77,11.52
146.350,0.730,0.721713,0.721713,0.559,4.77,11.52
146.450,0.730,0.722376,0.722376,0.560,4.77,11.54
146.550,0.731,0.722510,0.722510,0.559,4.78,11.52
146.650,0.732,0.723141,0.723141,0.560,4.78,11.53
146.750,0.732,0.723742,0.723742,0.559,4.78,11.52
146.850,0.732,0.724326,0.724326,0.560,4.79,11.54
146.950,0.733,0.724916,0.724916,0.560,4.79,11.53
147.050,0.734,0.725108,0.725108,0.560,4.79,11.54
147.150,0.734,0.725511,0.725511,0.557,4.80,11.48
147.250,0.734,0.726142,0.726142,0.558,4.80,11.50
147.350,0.735,0.726767,0.726767,0.557,4.80,11.48
147.450,0.736,0.727360,0.727360,0.556,4.81,11.47
147.550,0.736,0.727730,0.727730,0.555,4.81,11.44
147.650,0.736,0.727937,0.727937,0.557,4.81,11.48
147.750,0.737,0.728566,0.728566,0.557,4.82,11.47
147.850,0.738,0.729217,0.729217,0.556,4.82,11.46
147.950,0.738,0.729863,0.729863,0.555,4.82,11.45
148.050,0.738,0.730411,0.730411,0.556,4.83,11.45
148.150,0.739,0.730885,0.730885,0.555,4.83,11.44
148.250,0.740,0.731140,0.731140,0.556,4.83,11.45
148.350,0.740,0.731665,0.731665,0.555,4.84,11.44
148.450,0.741,0.732076,0.732076,0.555,4.84,11.44
148.550,0.741,0.732684,0.732684,0.555,4.84,11.44
148.650,0.742,0.733448,0.733448,0.556,4.85,11.46
148.750,0.742,0.733813,0.733813,0.556,4.85,11.45
148.850,0.743,0.734038,0.734038,0.553,4.85,11.40
148.950,0.743,0.734621,0.734621,0.554,4.86,11.42
149.050,0.744,0.735217,0.735217,0.555,4.86,11.43
149.150,0.744,0.735809,0.735809,0.556,4.86,11.46
149.250,0.745,0.736180,0.736180,0.554,4.87,11.41
149.350,0.745,0.736689,0.736689,0.554,4.87,11.41
149.450,0.746,0.737149,0.737149,0.553,4.87,11.41
149.550,0.746,0.737646,0.737646,0.554,4.88,11.42
149.650,0.747,0.738108,0.738108,0.554,4.88,11.41
149.750,0.747,0.738443,0.738443,0.553,4.88,11.40
149.850,0.748,0.739113,0.739113,0.554,4.89,11.43
149.950,0.748,0.739720,0.739720,0.552,4.89,11.38
150.050,0.749,0.740372,0.740372,0.553,4.89,11.39
150.150,0.749,0.740754,0.740754,0.553,4.90,11.39
150.250,0.750,0.741018,0.741018,0.551,4.90,11.35
150.350,0.750,0.741661,0.741661,0.552,4.90,11.38
150.450,0.751,0.742398,0.742398,0.553,4.91,11.39
150.550,0.751,0.743622,0.743622,0.550,4.91,11.34
150.650,0.752,0.743874,0.743874,0.551,4.92,11.35
150.750,0.752,0.744283,0.744283,0.550,4.92,11.34
150.850,0.753,0.744709,0.744709,0.552,4.92,11.38
150.950,0.753,0.745509,0.745509,0.552,4.93,11.38
151.050,0.754,0.745811,0.745811,0.549,4.93,11.32
151.150,0.754,0.746380,0.746380,0.549,4.93,11.32
151.250,0.755,0.746611,0.746611,0.550,4.93,11.33
151.350,0.755,0.747254,0.747254,0.550,4.94,11.34
151.450,0.756,0.747601,0.747601,0.549,4.94,11.31
151.550,0.756,0.748327,0.748327,0.550,4.95,11.34
151.650,0.757,0.748671,0.748671,0.549,4.95,11.31
151.750,0.757,0.748990,0.748990,0.548,4.95,11.28
151.850,0.758,0.749580,0.749580,0.548,4.95,11.29
151.950,0.758,0.750069,0.750069,0.549,4.96,11.31
152.050,0.759,0.750638,0.750638,0.548,4.96,11.30
152.150,0.759,0.751094,0.751094,0.549,4.96,11.31
152.250,0.760,0.751518,0.751518,0.548,4.97,11.29
152.350,0.760,0.751950,0.751950,0.547,4.97,11.28
152.450,0.761,0.752347,0.752347,0.547,4.97,11.27
152.550,0.761,0.753067,0.753067,0.547,4.98,11.27
152.650,0.762,0.753672,0.753672,0.547,4.98,11.27
152.750,0.762,0.754125,0.754125,0.546,4.98,11.26
152.850,0.763,0.754350,0.754350,0.545,4.99,11.24
152.950,0.763,0.754759,0.754759,0.546,4.99,11.24
153.050,0.764,0.755455,0.755455,0.546,4.99,11.25
153.150,0.764,0.756320,0.756320,0.547,5.00,11.26
153.250,0.765,0.756569,0.756569,0.545,5.00,11.23
153.350,0.765,0.757114,0.757114,0.545,5.00,11.23
153.450,0.766,0.757366,0.757366,0.543,5.01,11.20
153.550,0.766,0.757876,0.757876,0.544,5.01,11.20
153.650,0.767,0.758548,0.758548,0.545,5.01,11.23
153.750,0.767,0.759304,0.759304,0.544,5.02,11.21
153.850,0.768,0.759523,0.759523,0.543,5.02,11.19
153.950,0.768,0.759985,0.759985,0.542,5.02,11.17
154.050,0.768,0.760432,0.760432,0.542,5.03,11.17
154.150,0.769,0.761173,0.761173,0.543,5.03,11.19
154.250,0.770,0.761656,0.761656,0.543,5.03,11.20
154.350,0.770,0.762183,0.762183,0.543,5.04,11.18
154.450,0.770,0.762412,0.762412,0.542,5.04,11.17
154.550,0.771,0.763114,0.763114,0.541,5.04,11.14
154.650,0.772,0.763446,0.763446,0.542,5.05,11.16
154.750,0.772,0.763884,0.763884,0.540,5.05,11.14
154.850,0.772,0.764388,0.764388,0.543,5.05,11.19
154.950,0.773,0.765013,0.765013,0.542,5.06,11.17
155.050,0.774,0.765312,0.765312,0.540,5.06,11.14
155.150,0.774,0.765973,0.765973,0.540,5.06,11.14
155.250,0.774,0.766465,0.766465,0.540,5.07,11.12
155.350,0.775,0.767149,0.767149,0.541,5.07,11.15
155.450,0.776,0.767525,0.767525,0.540,5.07,11.13
155.550,0.776,0.768017,0.768017,0.538,5.08,11.10
155.650,0.776,0.768420,0.768420,0.538,5.08,11.09
155.750,0.777,0.769054,0.769054,0.538,5.08,11.09
155.850,0.778,0.769392,0.769392,0.538,5.09,11.08
155.950,0.778,0.769937,0.769937,0.538,5.09,11.08
156.050,0.778,0.770366,0.770366,0.538,5.09,11.09
156.150,0.779,0.771240,0.771240,0.539,5.10,11.11
