"Time (s)","Crosshead (mm)","estensometer(strain_1) (mm)","Extension (mm)","Load (kN)","Strain (%)","Stress (MPa)"
102.000,0.507,0.506659,0.506659,0.536,3.26,10.80
102.100,0.507,0.506973,0.506973,0.534,3.27,10.76
102.200,0.508,0.507476,0.507476,0.536,3.27,10.81
102.300,0.508,0.507713,0.507713,0.536,3.27,10.80
102.400,0.509,0.508208,0.508208,0.535,3.27,10.78
102.500,0.509,0.508904,0.508904,0.537,3.28,10.82
102.600,0.510,0.509470,0.509470,0.536,3.28,10.80
102.700,0.510,0.509882,0.509882,0.537,3.29,10.82
102.800,0.511,0.510484,0.510484,0.538,3.29,10.83
102.900,0.511,0.510907,0.510907,0.536,3.29,10.80
103.000,0.512,0.511387,0.511387,0.537,3.30,10.83
103.100,0.512,0.511760,0.511760,0.537,3.30,10.82
103.200,0.512,0.512338,0.512338,0.539,3.30,10.85
103.300,0.513,0.513114,0.513114,0.540,3.31,10.87
103.400,0.514,0.513603,0.513603,0.539,3.31,10.87
103.500,0.514,0.513900,0.513900,0.540,3.31,10.88
103.600,0.514,0.514388,0.514388,0.539,3.31,10.85
103.700,0.515,0.514809,0.514809,0.538,3.32,10.83
103.800,0.516,0.515384,0.515384,0.539,3.32,10.87
103.900,0.516,0.515778,0.515778,0.539,3.32,10.86
104.000,0.516,0.516403,0.516403,0.538,3.33,10.84
104.100,0.517,0.516933,0.516933,0.539,3.33,10.85
104.200,0.518,0.517327,0.517327,0.540,3.33,10.89
104.300,0.518,0.517763,0.517763,0.540,3.34,10.88
104.400,0.518,0.518068,0.518068,0.538,3.34,10.83
104.500,0.519,0.518779,0.518779,0.540,3.34,10.88
104.600,0.520,0.519419,0.519419,0.540,3.35,10.87
104.700,0.520,0.519766,0.519766,0.540,3.35,10.88
104.800,0.520,0.520216,0.520216,0.541,3.35,10.89
104.900,0.521,0.520657,0.520657,0.541,3.35,10.89
105.000,0.522,0.521217,0.521217,0.541,3.36,10.89
105.100,0.522,0.522000,0.522000,0.542,3.36,10.91
105.200,0.522,0.522426,0.522426,0.542,3.37,10.92
105.300,0.523,0.522571,0.522571,0.541,3.37,10.90
105.400,0.524,0.522951,0.522951,0.541,3.37,10.90
105.500,0.524,0.523588,0.523588,0.540,3.37,10.89
105.600,0.524,0.524453,0.524453,0.544,3.38,10.95
105.700,0.525,0.524764,0.524764,0.542,3.38,10.92
105.800,0.526,0.525342,0.525342,0.543,3.38,10.93
105.900,0.526,0.525697,0.525697,0.543,3.39,10.93
106.000,0.526,0.526144,0.526144,0.541,3.39,10.91
106.100,0.527,0.526793,0.526793,0.543,3.39,10.93
106.200,0.528,0.527338,0.527338,0.543,3.40,10.93
106.300,0.528,0.527525,0.527525,0.542,3.40,10.92
106.400,0.528,0.528094,0.528094,0.543,3.40,10.94
106.500,0.529,0.528666,0.528666,0.544,3.41,10.95
106.600,0.530,0.529193,0.529193,0.543,3.41,10.93
106.700,0.530,0.529661,0.529661,0.543,3.41,10.94
106.800,0.530,0.530343,0.530343,0.544,3.42,10.95
106.900,0.531,0.530769,0.530769,0.544,3.42,10.97
107.000,0.532,0.531205,0.531205,0.544,3.42,10.97
107.100,0.532,0.531625,0.531625,0.544,3.43,10.96
107.200,0.532,0.532191,0.532191,0.543,3.43,10.95
107.300,0.533,0.532944,0.532944,0.544,3.43,10.97
107.400,0.534,0.533456,0.533456,0.545,3.44,10.98
107.500,0.534,0.533744,0.533744,0.543,3.44,10.94
107.600,0.534,0.534327,0.534327,0.547,3.44,11.01
107.700,0.535,0.534707,0.534707,0.546,3.45,11.01
107.800,0.536,0.535139,0.535139,0.545,3.45,10.98
107.900,0.536,0.535898,0.535898,0.545,3.45,10.99
108.000,0.536,0.536395,0.536395,0.546,3.46,10.99
108.100,0.537,0.536706,0.536706,0.545,3.46,10.98
108.200,0.538,0.537225,0.537225,0.545,3.46,10.98
108.300,0.538,0.537726,0.537726,0.546,3.46,11.00
108.400,0.538,0.538229,0.538229,0.547,3.47,11.02
108.500,0.539,0.538656,0.538656,0.546,3.47,11.01
108.600,0.540,0.539299,0.539299,0.547,3.47,11.01
108.700,0.540,0.539850,0.539850,0.546,3.48,11.01
108.800,0.540,0.540197,0.540197,0.547,3.48,11.02
108.900,0.541,0.540617,0.540617,0.546,3.48,11.00
109.000,0.542,0.541068,0.541068,0.549,3.49,11.05
109.100,0.542,0.541790,0.541790,0.547,3.49,11.02
109.200,0.542,0.542353,0.542353,0.548,3.49,11.04
109.300,0.543,0.542744,0.542744,0.547,3.50,11.03
109.400,0.544,0.543139,0.543139,0.546,3.50,11.01
109.500,0.544,0.543447,0.543447,0.547,3.50,11.03
109.600,0.544,0.544335,0.544335,0.548,3.51,11.04
109.700,0.545,0.544721,0.544721,0.549,3.51,11.05
109.800,0.546,0.545236,0.545236,0.548,3.51,11.03
109.900,0.546,0.545526,0.545526,0.547,3.51,11.02
110.000,0.546,0.546006,0.546006,0.547,3.52,11.02
110.100,0.547,0.546605,0.546605,0.547,3.52,11.03
110.200,0.548,0.547034,0.547034,0.548,3.52,11.03
110.300,0.548,0.547541,0.547541,0.548,3.53,11.04
110.400,0.548,0.548264,0.548264,0.547,3.53,11.02
110.500,0.549,0.548543,0.548543,0.547,3.53,11.02
110.600,0.550,0.549046,0.549046,0.549,3.54,11.05
110.700,0.550,0.549651,0.549651,0.548,3.54,11.04
110.800,0.550,0.550068,0.550068,0.548,3.54,11.04
110.900,0.552,0.550593,0.550593,0.550,3.55,11.07
111.000,0.552,0.551055,0.551055,0.547,3.55,11.03
111.100,0.552,0.551579,0.551579,0.548,3.55,11.04
111.200,0.552,0.551959,0.551959,0.548,3.56,11.05
111.300,0.553,0.552495,0.552495,0.549,3.56,11.05
111.400,0.554,0.553212,0.553212,0.550,3.56,11.08
111.500,0.554,0.553541,0.553541,0.551,3.57,11.10
111.600,0.554,0.554130,0.554130,0.550,3.57,11.08
111.700,0.555,0.554542,0.554542,0.549,3.57,11.05
111.800,0.556,0.555052,0.555052,0.548,3.58,11.04
111.900,0.556,0.555609,0.555609,0.549,3.58,11.05
112.000,0.556,0.556097,0.556097,0.549,3.58,11.06
112.100,0.557,0.556696,0.556696,0.549,3.59,11.07
112.200,0.558,0.557333,0.557333,0.549,3.59,11.06
112.300,0.558,0.557608,0.557608,0.549,3.59,11.05
112.400,0.558,0.558186,0.558186,0.549,3.60,11.05
112.500,0.559,0.558793,0.558793,0.549,3.60,11.05
112.600,0.560,0.559226,0.559226,0.550,3.60,11.07
112.700,0.560,0.559730,0.559730,0.550,3.61,11.08
112.800,0.560,0.560444,0.560444,0.550,3.61,11.08
112.900,0.561,0.560696,0.560696,0.549,3.61,11.06
113.000,0.562,0.561119,0.561119,0.548,3.62,11.05
113.100,0.562,0.561623,0.561623,0.549,3.62,11.07
113.200,0.563,0.562482,0.562482,0.550,3.62,11.09
113.300,0.563,0.562740,0.562740,0.550,3.63,11.07
113.400,0.564,0.563214,0.563214,0.549,3.63,11.06
113.500,0.564,0.563495,0.563495,0.550,3.63,11.07
113.600,0.564,0.564307,0.564307,0.550,3.64,11.08
113.700,0.566,0.564867,0.564867,0.550,3.64,11.08
113.800,0.566,0.565288,0.565288,0.549,3.64,11.07
113.900,0.566,0.565797,0.565797,0.549,3.65,11.06
114.000,0.566,0.566251,0.566251,0.550,3.65,11.07
114.100,0.568,0.566805,0.566805,0.551,3.65,11.09
114.200,0.568,0.567237,0.567237,0.550,3.65,11.07
114.300,0.568,0.567649,0.567649,0.550,3.66,11.08
114.400,0.568,0.568268,0.568268,0.549,3.66,11.07
114.500,0.569,0.568727,0.568727,0.550,3.66,11.08
114.600,0.570,0.569501,0.569501,0.551,3.67,11.09
114.700,0.570,0.569776,0.569776,0.550,3.67,11.09
114.800,0.570,0.570295,0.570295,0.550,3.67,11.07
114.900,0.571,0.570858,0.570858,0.550,3.68,11.08
115.000,0.572,0.571418,0.571418,0.551,3.68,11.09
115.100,0.572,0.571758,0.571758,0.551,3.68,11.09
115.200,0.572,0.572383,0.572383,0.550,3.69,11.08
115.300,0.573,0.572917,0.572917,0.549,3.69,11.07
115.400,0.574,0.573361,0.573361,0.550,3.69,11.08
115.500,0.574,0.573844,0.573844,0.551,3.70,11.09
115.600,0.574,0.574368,0.574368,0.550,3.70,11.07
115.700,0.575,0.574905,0.574905,0.550,3.70,11.09
115.800,0.576,0.575432,0.575432,0.550,3.71,11.07
115.900,0.576,0.575959,0.575959,0.551,3.71,11.09
116.000,0.576,0.576528,0.576528,0.549,3.71,11.06
116.100,0.577,0.576833,0.576833,0.548,3.72,11.04
116.200,0.578,0.577414,0.577414,0.548,3.72,11.04
116.300,0.578,0.577968,0.577968,0.548,3.72,11.04
116.400,0.578,0.578667,0.578667,0.549,3.73,11.05
116.500,0.579,0.579118,0.579118,0.549,3.73,11.06
116.600,0.580,0.579204,0.579204,0.548,3.73,11.04
116.700,0.580,0.580057,0.580057,0.550,3.74,11.07
116.800,0.581,0.580792,0.580792,0.550,3.74,11.08
116.900,0.581,0.581132,0.581132,0.549,3.74,11.07
117.000,0.582,0.581577,0.581577,0.549,3.75,11.05
117.100,0.582,0.581900,0.581900,0.548,3.75,11.03
117.200,0.582,0.582498,0.582498,0.548,3.75,11.05
117.300,0.584,0.583017,0.583017,0.550,3.76,11.08
117.400,0.584,0.583559,0.583559,0.549,3.76,11.05
117.500,0.584,0.584086,0.584086,0.548,3.76,11.04
117.600,0.584,0.584279,0.584279,0.549,3.76,11.05
117.700,0.586,0.585025,0.585025,0.549,3.77,11.07
117.800,0.586,0.585508,0.585508,0.547,3.77,11.03
117.900,0.586,0.586036,0.586036,0.547,3.78,11.03
118.000,0.586,0.586687,0.586687,0.549,3.78,11.07
118.100,0.587,0.587105,0.587105,0.547,3.78,11.02
118.200,0.588,0.587458,0.587458,0.549,3.79,11.06
118.300,0.588,0.587935,0.587935,0.548,3.79,11.04
118.400,0.588,0.588649,0.588649,0.549,3.79,11.05
118.500,0.590,0.589274,0.589274,0.549,3.80,11.06
118.600,0.590,0.589600,0.589600,0.550,3.80,11.07
118.700,0.590,0.590009,0.590009,0.550,3.80,11.07
118.800,0.590,0.590364,0.590364,0.548,3.80,11.05
118.900,0.591,0.590951,0.590951,0.550,3.81,11.07
119.000,0.592,0.591742,0.591742,0.550,3.81,11.08
119.100,0.592,0.592044,0.592044,0.549,3.81,11.07
119.200,0.593,0.592610,0.592610,0.549,3.82,11.06
119.300,0.593,0.592811,0.592811,0.549,3.82,11.07
119.400,0.594,0.593428,0.593428,0.549,3.82,11.06
119.500,0.594,0.594222,0.594222,0.550,3.83,11.09
119.600,0.594,0.594470,0.594470,0.549,3.83,11.05
119.700,0.596,0.595004,0.595004,0.548,3.83,11.05
119.800,0.596,0.595463,0.595463,0.549,3.84,11.06
119.900,0.596,0.595993,0.595993,0.549,3.84,11.06
120.000,0.597,0.596532,0.596532,0.550,3.84,11.07
120.100,0.597,0.596835,0.596835,0.549,3.85,11.06
120.200,0.598,0.597329,0.597329,0.549,3.85,11.06
120.300,0.598,0.598038,0.598038,0.549,3.85,11.06
120.400,0.599,0.598583,0.598583,0.548,3.86,11.05
120.500,0.600,0.599069,0.599069,0.550,3.86,11.08
120.600,0.600,0.599439,0.599439,0.549,3.86,11.05
120.700,0.600,0.599821,0.599821,0.550,3.86,11.07
120.800,0.601,0.600662,0.600662,0.550,3.87,11.08
120.900,0.602,0.601160,0.601160,0.550,3.87,11.07
121.000,0.602,0.601536,0.601536,0.550,3.88,11.07
121.100,0.602,0.601933,0.601933,0.550,3.88,11.07
121.200,0.602,0.602363,0.602363,0.549,3.88,11.05
121.300,0.604,0.603136,0.603136,0.550,3.89,11.08
121.400,0.604,0.603483,0.603483,0.549,3.89,11.05
121.500,0.604,0.604218,0.604218,0.550,3.89,11.08
121.600,0.605,0.604541,0.604541,0.550,3.90,11.08
121.700,0.606,0.605086,0.605086,0.549,3.90,11.06
121.800,0.606,0.605456,0.605456,0.551,3.90,11.10
121.900,0.606,0.606099,0.606099,0.550,3.91,11.09
122.000,0.607,0.606689,0.606689,0.550,3.91,11.09
122.100,0.608,0.607260,0.607260,0.550,3.91,11.07
122.200,0.608,0.607477,0.607477,0.550,3.91,11.08
122.300,0.608,0.607980,0.607980,0.551,3.92,11.09
122.400,0.609,0.608594,0.608594,0.550,3.92,11.08
122.500,0.610,0.609160,0.609160,0.551,3.92,11.09
122.600,0.610,0.609592,0.609592,0.549,3.93,11.06
122.700,0.610,0.610188,0.610188,0.550,3.93,11.08
122.800,0.611,0.610519,0.610519,0.550,3.93,11.07
122.900,0.612,0.611082,0.611082,0.550,3.94,11.08
123.000,0.612,0.611547,0.611547,0.551,3.94,11.11
123.100,0.612,0.612087,0.612087,0.549,3.94,11.07
123.200,0.613,0.612457,0.612457,0.550,3.95,11.09
123.300,0.614,0.612913,0.612913,0.551,3.95,11.09
123.400,0.614,0.613586,0.613586,0.552,3.95,11.12
123.500,0.615,0.614208,0.614208,0.552,3.96,11.12
123.600,0.615,0.614593,0.614593,0.551,3.96,11.11
123.700,0.616,0.615174,0.615174,0.551,3.96,11.11
123.800,0.616,0.615390,0.615390,0.551,3.97,11.11
123.900,0.617,0.615920,0.615920,0.552,3.97,11.12
124.000,0.617,0.616466,0.616466,0.553,3.97,11.13
124.100,0.618,0.617108,0.617108,0.551,3.98,11.11
124.200,0.618,0.617562,0.617562,0.551,3.98,11.10
124.300,0.619,0.618095,0.618095,0.550,3.98,11.09
124.400,0.619,0.618611,0.618611,0.552,3.99,11.11
124.500,0.620,0.618931,0.618931,0.552,3.99,11.12
124.600,0.620,0.619437,0.619437,0.551,3.99,11.09
124.700,0.621,0.620036,0.620036,0.551,4.00,11.11
124.800,0.621,0.620498,0.620498,0.551,4.00,11.10
124.900,0.622,0.620972,0.620972,0.552,4.00,11.12
125.000,0.622,0.621170,0.621170,0.551,4.00,11.11
125.100,0.623,0.621881,0.621881,0.551,4.01,11.10
125.200,0.623,0.622358,0.622358,0.552,4.01,11.11
125.300,0.624,0.622921,0.622921,0.551,4.01,11.10
125.400,0.624,0.622859,0.622859,0.553,4.01,11.15
125.500,0.625,0.623499,0.623499,0.551,4.02,11.10
125.600,0.625,0.623920,0.623920,0.551,4.02,11.11
125.700,0.626,0.624705,0.624705,0.552,4.03,11.11
125.800,0.626,0.625176,0.625176,0.553,4.03,11.15
125.900,0.627,0.625478,0.625478,0.552,4.03,11.11
126.000,0.627,0.625768,0.625768,0.552,4.03,11.13
126.100,0.628,0.626231,0.626231,0.551,4.03,11.11
126.200,0.628,0.627031,0.627031,0.552,4.04,11.12
126.300,0.629,0.627454,0.627454,0.552,4.04,11.12
126.400,0.629,0.627635,0.627635,0.552,4.04,11.12
126.500,0.630,0.628225,0.628225,0.552,4.05,11.13
126.600,0.630,0.628630,0.628630,0.553,4.05,11.14
126.700,0.631,0.629187,0.629187,0.552,4.05,11.13
126.800,0.631,0.629647,0.629647,0.552,4.06,11.13
126.900,0.632,0.629973,0.629973,0.552,4.06,11.11
127.000,0.632,0.630257,0.630257,0.552,4.06,11.13
127.100,0.633,0.631110,0.631110,0.553,4.07,11.14
127.200,0.633,0.631409,0.631409,0.551,4.07,11.11
127.300,0.634,0.631907,0.631907,0.553,4.07,11.13
127.400,0.634,0.632085,0.632085,0.551,4.07,11.10
127.500,0.635,0.632538,0.632538,0.553,4.08,11.13
127.600,0.635,0.633205,0.633205,0.552,4.08,11.12
127.700,0.636,0.633492,0.633492,0.552,4.08,11.13
127.800,0.636,0.633966,0.633966,0.554,4.08,11.17
127.900,0.637,0.634446,0.634446,0.553,4.09,11.13
128.000,0.637,0.634873,0.634873,0.553,4.09,11.14
128.100,0.638,0.635279,0.635279,0.553,4.09,11.14
128.200,0.638,0.635685,0.635685,0.553,4.10,11.14
128.300,0.639,0.636428,0.636428,0.553,4.10,11.13
128.400,0.639,0.636671,0.636671,0.553,4.10,11.13
128.500,0.640,0.637246,0.637246,0.554,4.11,11.17
128.600,0.640,0.637750,0.637750,0.553,4.11,11.13
128.700,0.640,0.638114,0.638114,0.552,4.11,11.12
128.800,0.641,0.638289,0.638289,0.553,4.11,11.14
128.900,0.642,0.639195,0.639195,0.554,4.12,11.16
129.000,0.642,0.639551,0.639551,0.553,4.12,11.14
129.100,0.642,0.640185,0.640185,0.552,4.12,11.12
129.200,0.643,0.640384,0.640384,0.553,4.13,11.13
129.300,0.644,0.640801,0.640801,0.553,4.13,11.13
129.400,0.644,0.641367,0.641367,0.554,4.13,11.17
129.500,0.644,0.642093,0.642093,0.552,4.14,11.13
129.600,0.645,0.642339,0.642339,0.553,4.14,11.15
129.700,0.646,0.642789,0.642789,0.552,4.14,11.12
129.800,0.646,0.643044,0.643044,0.552,4.14,11.12
129.900,0.646,0.643648,0.643648,0.552,4.15,11.13
130.000,0.647,0.644294,0.644294,0.552,4.15,11.13
130.100,0.648,0.645032,0.645032,0.553,4.16,11.13
130.200,0.648,0.645065,0.645065,0.553,4.16,11.15
130.300,0.648,0.645500,0.645500,0.553,4.16,11.15
130.400,0.649,0.645882,0.645882,0.553,4.16,11.14
130.500,0.650,0.646623,0.646623,0.552,4.17,11.13
130.600,0.650,0.647331,0.647331,0.552,4.17,11.12
130.700,0.650,0.647690,0.647690,0.552,4.17,11.11
130.800,0.651,0.647835,0.647835,0.552,4.17,11.12
130.900,0.652,0.648264,0.648264,0.552,4.18,11.13
131.000,0.652,0.648946,0.648946,0.552,4.18,11.13
131.100,0.652,0.649787,0.649787,0.553,4.19,11.13
131.200,0.653,0.649983,0.649983,0.552,4.19,11.12
131.300,0.654,0.650386,0.650386,0.552,4.19,11.12
131.400,0.654,0.650709,0.650709,0.553,4.19,11.13
131.500,0.654,0.651624,0.651624,0.553,4.20,11.14
131.600,0.655,0.652134,0.652134,0.553,4.20,11.14
131.700,0.656,0.652711,0.652711,0.551,4.21,11.11
131.800,0.656,0.652791,0.652791,0.551,4.21,11.11
131.900,0.656,0.653126,0.653126,0.552,4.21,11.12
132.000,0.657,0.653722,0.653722,0.553,4.21,11.14
132.100,0.658,0.654450,0.654450,0.553,4.22,11.13
132.200,0.658,0.654827,0.654827,0.552,4.22,11.12
132.300,0.658,0.655010,0.655010,0.551,4.22,11.10
132.400,0.659,0.655401,0.655401,0.550,4.22,11.09
132.500,0.660,0.656246,0.656246,0.552,4.23,11.11
132.600,0.660,0.656394,0.656394,0.551,4.23,11.11
132.700,0.660,0.657072,0.657072,0.551,4.23,11.10
132.800,0.661,0.657511,0.657511,0.550,4.24,11.08
132.900,0.662,0.658092,0.658092,0.551,4.24,11.10
133.000,0.662,0.658349,0.658349,0.550,4.24,11.09
133.100,0.662,0.658886,0.658886,0.550,4.25,11.08
133.200,0.663,0.659366,0.659366,0.551,4.25,11.10
133.300,0.664,0.659931,0.659931,0.551,4.25,11.10
133.400,0.664,0.660441,0.660441,0.551,4.26,11.10
133.500,0.664,0.660871,0.660871,0.551,4.26,11.10
133.600,0.665,0.661185,0.661185,0.550,4.26,11.09
133.700,0.666,0.661617,0.661617,0.550,4.26,11.08
133.800,0.666,0.662239,0.662239,0.552,4.27,11.11
133.900,0.666,0.662924,0.662924,0.551,4.27,11.09
134.000,0.667,0.663182,0.663182,0.551,4.27,11.09
134.100,0.668,0.663490,0.663490,0.549,4.28,11.06
134.200,0.668,0.664020,0.664020,0.549,4.28,11.07
134.300,0.668,0.664897,0.664897,0.551,4.28,11.11
134.400,0.669,0.665024,0.665024,0.550,4.28,11.09
134.500,0.670,0.665664,0.665664,0.550,4.29,11.08
134.600,0.670,0.665993,0.665993,0.549,4.29,11.06
134.700,0.670,0.666538,0.666538,0.551,4.29,11.10
134.800,0.671,0.667006,0.667006,0.548,4.30,11.05
134.900,0.672,0.667555,0.667555,0.547,4.30,11.02
135.000,0.672,0.668023,0.668023,0.549,4.30,11.06
135.100,0.672,0.668591,0.668591,0.548,4.31,11.03
135.200,0.673,0.669110,0.669110,0.549,4.31,11.06
135.300,0.674,0.669305,0.669305,0.547,4.31,11.03
135.400,0.674,0.669747,0.669747,0.549,4.32,11.07
135.500,0.674,0.670648,0.670648,0.549,4.32,11.05
135.600,0.675,0.671231,0.671231,0.549,4.32,11.06
135.700,0.676,0.671708,0.671708,0.547,4.33,11.03
135.800,0.676,0.671916,0.671916,0.548,4.33,11.03
135.900,0.676,0.672505,0.672505,0.548,4.33,11.05
136.000,0.677,0.673213,0.673213,0.549,4.34,11.05
136.100,0.678,0.673720,0.673720,0.550,4.34,11.09
136.200,0.678,0.674022,0.674022,0.548,4.34,11.05
136.300,0.678,0.674520,0.674520,0.547,4.35,11.03
136.400,0.679,0.675115,0.675115,0.546,4.35,11.00
136.500,0.680,0.675604,0.675604,0.548,4.35,11.04
136.600,0.680,0.675918,0.675918,0.548,4.36,11.03
136.700,0.680,0.676680,0.676680,0.548,4.36,11.05
136.800,0.681,0.677248,0.677248,0.547,4.36,11.03
136.900,0.682,0.677690,0.677690,0.547,4.37,11.02
137.000,0.682,0.678229,0.678229,0.547,4.37,11.03
137.100,0.682,0.678709,0.678709,0.547,4.37,11.01
137.200,0.683,0.679050,0.679050,0.547,4.38,11.02
137.300,0.684,0.679542,0.679542,0.546,4.38,11.01
137.400,0.684,0.680211,0.680211,0.546,4.38,11.00
137.500,0.684,0.680558,0.680558,0.548,4.39,11.03
137.600,0.685,0.681020,0.681020,0.546,4.39,11.00
137.700,0.686,0.681473,0.681473,0.547,4.39,11.03
137.800,0.686,0.682113,0.682113,0.547,4.40,11.02
137.900,0.686,0.682688,0.682688,0.547,4.40,11.01
138.000,0.687,0.683307,0.683307,0.546,4.40,11.00
138.100,0.688,0.683598,0.683598,0.545,4.40,10.99
138.200,0.688,0.684018,0.684018,0.545,4.41,10.97
138.300,0.688,0.684661,0.684661,0.547,4.41,11.02
138.400,0.689,0.685174,0.685174,0.545,4.41,10.98
138.500,0.690,0.685775,0.685775,0.546,4.42,11.00
138.600,0.690,0.686092,0.686092,0.545,4.42,10.98
138.700,0.690,0.686557,0.686557,0.546,4.42,10.99
138.800,0.691,0.687331,0.687331,0.547,4.43,11.03
138.900,0.692,0.687828,0.687828,0.545,4.43,10.99
139.000,0.692,0.688125,0.688125,0.547,4.43,11.01
139.100,0.692,0.688747,0.688747,0.547,4.44,11.01
139.200,0.693,0.689319,0.689319,0.547,4.44,11.03
139.300,0.694,0.689627,0.689627,0.546,4.44,11.01
139.400,0.694,0.690258,0.690258,0.547,4.45,11.02
139.500,0.694,0.690803,0.690803,0.547,4.45,11.02
139.600,0.695,0.691212,0.691212,0.545,4.45,10.99
139.700,0.696,0.691736,0.691736,0.545,4.46,10.98
139.800,0.696,0.692480,0.692480,0.545,4.46,10.97
139.900,0.696,0.692892,0.692892,0.543,4.46,10.95
140.000,0.697,0.693469,0.693469,0.544,4.47,10.97
140.100,0.698,0.693834,0.693834,0.545,4.47,10.98
140.200,0.698,0.694367,0.694367,0.545,4.47,10.97
140.300,0.698,0.694927,0.694927,0.545,4.48,10.98
140.400,0.699,0.695182,0.695182,0.546,4.48,11.00
140.500,0.700,0.695857,0.695857,0.546,4.48,10.99
140.600,0.700,0.696438,0.696438,0.547,4.49,11.02
140.700,0.700,0.696936,0.696936,0.546,4.49,11.00
140.800,0.701,0.697268,0.697268,0.544,4.49,10.96
140.900,0.702,0.697739,0.697739,0.544,4.50,10.96
141.000,0.702,0.698429,0.698429,0.545,4.50,10.99
141.100,0.702,0.698811,0.698811,0.545,4.50,10.97
141.200,0.703,0.699383,0.699383,0.544,4.51,10.96
141.300,0.704,0.699872,0.699872,0.544,4.51,10.95
141.400,0.704,0.700325,0.700325,0.544,4.51,10.96
141.500,0.704,0.700974,0.700974,0.544,4.52,10.96
141.600,0.705,0.701320,0.701320,0.544,4.52,10.96
141.700,0.706,0.701670,0.701670,0.544,4.52,10.96
141.800,0.706,0.702411,0.702411,0.543,4.53,10.93
141.900,0.706,0.703012,0.703012,0.542,4.53,10.92
142.000,0.707,0.703540,0.703540,0.541,4.53,10.90
142.100,0.708,0.703738,0.703738,0.542,4.53,10.91
142.200,0.708,0.704123,0.704123,0.542,4.54,10.92
142.300,0.708,0.705062,0.705062,0.543,4.54,10.95
142.400,0.709,0.705459,0.705459,0.543,4.55,10.93
142.500,0.710,0.705928,0.705928,0.542,4.55,10.92
142.600,0.710,0.706405,0.706405,0.542,4.55,10.92
142.700,0.710,0.706799,0.706799,0.542,4.55,10.92
142.800,0.711,0.707468,0.707468,0.544,4.56,10.96
142.900,0.712,0.707853,0.707853,0.543,4.56,10.94
143.000,0.712,0.708597,0.708597,0.544,4.57,10.95
143.100,0.712,0.708944,0.708944,0.544,4.57,10.97
143.200,0.713,0.709515,0.709515,0.544,4.57,10.95
143.300,0.714,0.709826,0.709826,0.542,4.57,10.92
143.400,0.714,0.710567,0.710567,0.543,4.58,10.93
143.500,0.714,0.710949,0.710949,0.543,4.58,10.93
143.600,0.715,0.711622,0.711622,0.543,4.59,10.94
143.700,0.716,0.712057,0.712057,0.543,4.59,10.94
143.800,0.716,0.712582,0.712582,0.542,4.59,10.92
143.900,0.716,0.712925,0.712925,0.542,4.59,10.92
144.000,0.717,0.713394,0.713394,0.542,4.60,10.91
144.100,0.718,0.714025,0.714025,0.541,4.60,10.90
144.200,0.718,0.714620,0.714620,0.542,4.60,10.92
144.300,0.718,0.714875,0.714875,0.541,4.61,10.91
144.400,0.719,0.715710,0.715710,0.540,4.61,10.89
144.500,0.720,0.716084,0.716084,0.541,4.61,10.90
144.600,0.720,0.716513,0.716513,0.542,4.62,10.92
144.700,0.720,0.716804,0.716804,0.541,4.62,10.89
144.800,0.721,0.717494,0.717494,0.541,4.62,10.91
144.900,0.722,0.718033,0.718033,0.542,4.63,10.92
145.000,0.722,0.718860,0.718860,0.542,4.63,10.92
145.100,0.722,0.719186,0.719186,0.540,4.63,10.87
145.200,0.723,0.719737,0.719737,0.539,4.64,10.86
145.300,0.724,0.719938,0.719938,0.541,4.64,10.89
145.400,0.724,0.720688,0.720688,0.539,4.64,10.87
145.500,0.724,0.721292,0.721292,0.539,4.65,10.86
145.600,0.725,0.721745,0.721745,0.541,4.65,10.89
145.700,0.726,0.721929,0.721929,0.540,4.65,10.87
145.800,0.726,0.722590,0.722590,0.540,4.66,10.88
145.900,0.726,0.723182,0.723182,0.539,4.66,10.87
146.000,0.727,0.723671,0.723671,0.538,4.66,10.84
146.100,0.728,0.724163,0.724163,0.539,4.67,10.85
146.200,0.728,0.724726,0.724726,0.538,4.67,10.83
146.300,0.728,0.725046,0.725046,0.537,4.67,10.81
146.400,0.729,0.725801,0.725801,0.539,4.68,10.86
146.500,0.730,0.726169,0.726169,0.538,4.68,10.83
146.600,0.730,0.726746,0.726746,0.537,4.68,10.82
146.700,0.730,0.727046,0.727046,0.537,4.68,10.83
146.800,0.731,0.727846,0.727846,0.537,4.69,10.82
146.900,0.732,0.728231,0.728231,0.537,4.69,10.81
147.000,0.732,0.728785,0.728785,0.536,4.70,10.80
147.100,0.732,0.729185,0.729185,0.536,4.70,10.81
147.200,0.733,0.729854,0.729854,0.536,4.70,10.80
147.300,0.734,0.730272,0.730272,0.536,4.71,10.79
147.400,0.734,0.730636,0.730636,0.535,4.71,10.78
147.500,0.734,0.731051,0.731051,0.533,4.71,10.74
147.600,0.735,0.731970,0.731970,0.535,4.72,10.78
147.700,0.736,0.732316,0.732316,0.534,4.72,10.76
147.800,0.736,0.732850,0.732850,0.535,4.72,10.77
147.900,0.736,0.733327,0.733327,0.535,4.73,10.78
148.000,0.737,0.733774,0.733774,0.534,4.73,10.75
148.100,0.738,0.734275,0.734275,0.536,4.73,10.79
148.200,0.738,0.734935,0.734935,0.534,4.74,10.75
148.300,0.738,0.735398,0.735398,0.533,4.74,10.75
