"Time (s)","Crosshead (mm)","estensometer(strain_1) (mm)","Extension (mm)","Load (kN)","Strain (%)","Stress (MPa)"
92.850,0.465,0.458279,0.458279,0.329,3.77,5.99
92.950,0.466,0.458860,0.458860,0.328,3.78,5.98
93.050,0.466,0.459523,0.459523,0.331,3.79,6.04
93.150,0.466,0.460030,0.460030,0.330,3.79,6.01
93.250,0.467,0.460306,0.460306,0.331,3.79,6.04
93.350,0.468,0.460848,0.460848,0.333,3.80,6.07
93.450,0.468,0.461445,0.461445,0.331,3.80,6.04
93.550,0.468,0.462070,0.462070,0.332,3.81,6.05
93.650,0.469,0.462500,0.462500,0.332,3.81,6.05
93.750,0.470,0.462861,0.462861,0.333,3.81,6.07
93.850,0.470,0.463477,0.463477,0.334,3.82,6.09
93.950,0.470,0.464064,0.464064,0.333,3.82,6.07
94.050,0.471,0.464606,0.464606,0.333,3.83,6.07
94.150,0.472,0.464932,0.464932,0.333,3.83,6.07
94.250,0.472,0.465483,0.465483,0.335,3.83,6.11
94.350,0.473,0.466043,0.466043,0.336,3.84,6.13
94.450,0.473,0.466772,0.466772,0.335,3.84,6.11
94.550,0.474,0.467444,0.467444,0.337,3.85,6.14
94.650,0.474,0.467736,0.467736,0.336,3.85,6.13
94.750,0.475,0.468216,0.468216,0.340,3.86,6.19
94.850,0.476,0.468846,0.468846,0.339,3.86,6.18
94.950,0.476,0.469292,0.469292,0.339,3.87,6.18
95.050,0.476,0.469745,0.469745,0.339,3.87,6.17
95.150,0.476,0.470140,0.470140,0.339,3.87,6.18
95.250,0.478,0.470561,0.470561,0.339,3.88,6.18
95.350,0.478,0.471094,0.471094,0.341,3.88,6.21
95.450,0.478,0.471699,0.471699,0.342,3.89,6.23
95.550,0.478,0.472180,0.472180,0.341,3.89,6.21
95.650,0.479,0.472471,0.472471,0.340,3.89,6.20
95.750,0.480,0.473168,0.473168,0.342,3.90,6.23
95.850,0.480,0.473382,0.473382,0.341,3.90,6.22
95.950,0.480,0.474121,0.474121,0.343,3.91,6.25
96.050,0.481,0.474764,0.474764,0.342,3.91,6.24
96.150,0.482,0.475149,0.475149,0.343,3.91,6.24
96.250,0.482,0.475418,0.475418,0.344,3.92,6.27
96.350,0.482,0.476008,0.476008,0.344,3.92,6.27
96.450,0.483,0.476430,0.476430,0.344,3.92,6.26
96.550,0.484,0.477272,0.477272,0.346,3.93,6.30
96.650,0.484,0.477655,0.477655,0.346,3.93,6.30
96.750,0.484,0.477969,0.477969,0.345,3.94,6.29
96.850,0.485,0.478562,0.478562,0.345,3.94,6.28
96.950,0.486,0.478868,0.478868,0.345,3.94,6.29
97.050,0.486,0.479631,0.479631,0.345,3.95,6.29
97.150,0.487,0.480021,0.480021,0.345,3.95,6.29
97.250,0.487,0.480510,0.480510,0.347,3.96,6.32
97.350,0.488,0.481079,0.481079,0.348,3.96,6.34
97.450,0.488,0.481501,0.481501,0.346,3.97,6.30
97.550,0.489,0.482148,0.482148,0.348,3.97,6.34
97.650,0.489,0.482439,0.482439,0.348,3.97,6.34
97.750,0.490,0.483022,0.483022,0.349,3.98,6.35
97.850,0.490,0.483486,0.483486,0.350,3.98,6.37
97.950,0.491,0.484084,0.484084,0.349,3.99,6.36
98.050,0.491,0.484813,0.484813,0.350,3.99,6.37
98.150,0.492,0.485138,0.485138,0.349,4.00,6.36
98.250,0.492,0.485404,0.485404,0.349,4.00,6.36
98.350,0.493,0.485949,0.485949,0.351,4.00,6.40
98.450,0.494,0.486736,0.486736,0.353,4.01,6.43
98.550,0.494,0.487389,0.487389,0.352,4.01,6.42
98.650,0.494,0.487628,0.487628,0.352,4.02,6.40
98.750,0.494,0.487884,0.487884,0.350,4.02,6.38
98.850,0.495,0.488571,0.488571,0.353,4.02,6.44
98.950,0.496,0.489103,0.489103,0.353,4.03,6.43
99.050,0.496,0.489676,0.489676,0.354,4.03,6.45
99.150,0.496,0.490060,0.490060,0.354,4.04,6.44
99.250,0.498,0.490561,0.490561,0.354,4.04,6.46
99.350,0.498,0.491109,0.491109,0.355,4.05,6.47
99.450,0.498,0.491599,0.491599,0.355,4.05,6.47
99.550,0.498,0.491922,0.491922,0.355,4.05,6.47
99.650,0.499,0.492408,0.492408,0.356,4.06,6.48
99.750,0.500,0.493377,0.493377,0.358,4.06,6.52
99.850,0.500,0.493692,0.493692,0.358,4.07,6.51
99.950,0.501,0.494035,0.494035,0.357,4.07,6.51
100.050,0.501,0.494443,0.494443,0.357,4.07,6.51
100.150,0.502,0.494832,0.494832,0.358,4.08,6.51
100.250,0.503,0.495578,0.495578,0.360,4.08,6.55
100.350,0.503,0.496057,0.496057,0.359,4.09,6.54
100.450,0.503,0.496414,0.496414,0.359,4.09,6.54
100.550,0.504,0.496861,0.496861,0.358,4.09,6.53
100.650,0.504,0.497436,0.497436,0.361,4.10,6.58
100.750,0.505,0.497862,0.497862,0.361,4.10,6.58
100.850,0.505,0.498388,0.498388,0.362,4.11,6.59
100.950,0.506,0.498917,0.498917,0.362,4.11,6.60
101.050,0.506,0.499609,0.499609,0.363,4.12,6.61
101.150,0.507,0.499985,0.499985,0.363,4.12,6.61
101.250,0.507,0.500407,0.500407,0.363,4.12,6.61
101.350,0.508,0.500853,0.500853,0.364,4.13,6.63
101.450,0.508,0.501631,0.501631,0.365,4.13,6.65
101.550,0.509,0.501987,0.501987,0.364,4.13,6.63
101.650,0.509,0.502712,0.502712,0.365,4.14,6.64
101.750,0.510,0.503176,0.503176,0.365,4.14,6.65
101.850,0.510,0.503652,0.503652,0.365,4.15,6.64
101.950,0.511,0.504185,0.504185,0.367,4.15,6.69
102.050,0.512,0.504678,0.504678,0.367,4.16,6.69
102.150,0.512,0.505059,0.505059,0.366,4.16,6.68
102.250,0.512,0.505554,0.505554,0.366,4.16,6.67
102.350,0.512,0.506082,0.506082,0.367,4.17,6.69
102.450,0.514,0.506776,0.506776,0.369,4.17,6.73
102.550,0.514,0.506868,0.506868,0.368,4.18,6.70
102.650,0.514,0.507596,0.507596,0.369,4.18,6.72
102.750,0.514,0.507896,0.507896,0.368,4.18,6.71
102.850,0.515,0.508464,0.508464,0.370,4.19,6.74
102.950,0.516,0.509116,0.509116,0.370,4.19,6.73
103.050,0.516,0.509386,0.509386,0.371,4.20,6.75
103.150,0.516,0.509949,0.509949,0.370,4.20,6.74
103.250,0.517,0.510356,0.510356,0.371,4.20,6.75
103.350,0.518,0.510891,0.510891,0.372,4.21,6.77
103.450,0.518,0.511439,0.511439,0.372,4.21,6.79
103.550,0.518,0.511975,0.511975,0.372,4.22,6.78
103.650,0.519,0.512523,0.512523,0.372,4.22,6.78
103.750,0.520,0.512920,0.512920,0.372,4.23,6.78
103.850,0.520,0.513583,0.513583,0.372,4.23,6.78
103.950,0.520,0.513934,0.513934,0.374,4.23,6.81
104.050,0.521,0.514409,0.514409,0.373,4.24,6.80
104.150,0.522,0.514870,0.514870,0.374,4.24,6.81
104.250,0.522,0.515630,0.515630,0.375,4.25,6.82
104.350,0.522,0.515827,0.515827,0.377,4.25,6.86
104.450,0.523,0.516384,0.516384,0.375,4.25,6.84
104.550,0.524,0.516707,0.516707,0.376,4.26,6.85
104.650,0.524,0.517628,0.517628,0.378,4.26,6.88
104.750,0.524,0.517945,0.517945,0.377,4.27,6.87
104.850,0.525,0.518449,0.518449,0.376,4.27,6.86
104.950,0.526,0.518995,0.518995,0.378,4.28,6.88
105.050,0.526,0.519301,0.519301,0.378,4.28,6.88
105.150,0.526,0.519917,0.519917,0.380,4.28,6.92
105.250,0.527,0.520472,0.520472,0.378,4.29,6.89
105.350,0.528,0.520788,0.520788,0.379,4.29,6.91
105.450,0.528,0.521515,0.521515,0.381,4.30,6.94
105.550,0.529,0.521960,0.521960,0.379,4.30,6.91
105.650,0.529,0.522447,0.522447,0.380,4.30,6.93
105.750,0.530,0.522826,0.522826,0.380,4.31,6.93
105.850,0.530,0.523318,0.523318,0.382,4.31,6.96
105.950,0.530,0.523878,0.523878,0.385,4.32,7.01
106.050,0.531,0.524756,0.524756,0.384,4.32,7.00
106.150,0.532,0.524868,0.524868,0.384,4.32,6.99
106.250,0.532,0.525506,0.525506,0.384,4.33,7.00
106.350,0.532,0.525706,0.525706,0.385,4.33,7.02
106.450,0.533,0.526356,0.526356,0.385,4.34,7.02
106.550,0.534,0.526743,0.526743,0.386,4.34,7.04
106.650,0.534,0.527615,0.527615,0.386,4.35,7.04
106.750,0.534,0.528011,0.528011,0.385,4.35,7.02
106.850,0.535,0.528364,0.528364,0.386,4.35,7.03
106.950,0.536,0.528713,0.528713,0.389,4.36,7.08
107.050,0.536,0.529427,0.529427,0.387,4.36,7.05
107.150,0.536,0.529789,0.529789,0.389,4.36,7.08
107.250,0.537,0.530578,0.530578,0.388,4.37,7.08
107.350,0.538,0.530897,0.530897,0.389,4.37,7.08
107.450,0.538,0.531403,0.531403,0.390,4.38,7.10
107.550,0.538,0.531888,0.531888,0.390,4.38,7.10
107.650,0.539,0.532440,0.532440,0.389,4.39,7.09
107.750,0.540,0.532879,0.532879,0.390,4.39,7.11
107.850,0.540,0.533572,0.533572,0.392,4.40,7.14
107.950,0.540,0.533836,0.533836,0.391,4.40,7.12
108.050,0.541,0.534357,0.534357,0.390,4.40,7.11
108.150,0.542,0.534695,0.534695,0.392,4.40,7.15
108.250,0.542,0.535587,0.535587,0.393,4.41,7.17
108.350,0.542,0.536013,0.536013,0.393,4.42,7.16
108.450,0.543,0.536378,0.536378,0.394,4.42,7.18
108.550,0.544,0.536603,0.536603,0.392,4.42,7.14
108.650,0.544,0.537298,0.537298,0.393,4.43,7.15
108.750,0.545,0.538009,0.538009,0.395,4.43,7.20
108.850,0.545,0.538478,0.538478,0.394,4.44,7.17
108.950,0.546,0.538860,0.538860,0.395,4.44,7.19
109.050,0.546,0.539253,0.539253,0.395,4.44,7.20
109.150,0.546,0.539680,0.539680,0.395,4.45,7.19
109.250,0.547,0.540343,0.540343,0.397,4.45,7.24
109.350,0.548,0.540823,0.540823,0.396,4.45,7.21
109.450,0.548,0.541511,0.541511,0.396,4.46,7.22
109.550,0.548,0.541922,0.541922,0.396,4.46,7.22
109.650,0.549,0.542411,0.542411,0.397,4.47,7.23
109.750,0.550,0.542867,0.542867,0.396,4.47,7.22
109.850,0.550,0.543500,0.543500,0.397,4.48,7.23
109.950,0.550,0.543981,0.543981,0.398,4.48,7.26
110.050,0.551,0.544552,0.544552,0.400,4.49,7.29
110.150,0.552,0.544835,0.544835,0.399,4.49,7.28
110.250,0.552,0.545289,0.545289,0.400,4.49,7.28
110.350,0.552,0.545879,0.545879,0.399,4.50,7.27
110.450,0.553,0.546566,0.546566,0.399,4.50,7.28
110.550,0.554,0.546818,0.546818,0.402,4.50,7.33
110.650,0.554,0.547266,0.547266,0.401,4.51,7.30
110.750,0.554,0.547651,0.547651,0.399,4.51,7.27
110.850,0.555,0.548270,0.548270,0.402,4.52,7.32
110.950,0.556,0.548950,0.548950,0.403,4.52,7.34
111.050,0.556,0.549348,0.549348,0.402,4.53,7.32
111.150,0.556,0.549814,0.549814,0.401,4.53,7.30
111.250,0.557,0.550305,0.550305,0.402,4.53,7.33
111.350,0.558,0.550668,0.550668,0.402,4.54,7.33
111.450,0.558,0.551317,0.551317,0.405,4.54,7.37
111.550,0.558,0.551739,0.551739,0.403,4.54,7.35
111.650,0.559,0.552194,0.552194,0.404,4.55,7.36
111.750,0.560,0.552678,0.552678,0.403,4.55,7.35
111.850,0.560,0.553345,0.553345,0.406,4.56,7.39
111.950,0.560,0.553778,0.553778,0.405,4.56,7.38
112.050,0.561,0.554308,0.554308,0.406,4.57,7.40
112.150,0.562,0.554672,0.554672,0.406,4.57,7.40
112.250,0.562,0.555465,0.555465,0.409,4.58,7.45
112.350,0.562,0.555776,0.555776,0.406,4.58,7.40
112.450,0.563,0.556222,0.556222,0.407,4.58,7.41
112.550,0.564,0.556454,0.556454,0.407,4.58,7.42
112.650,0.564,0.557016,0.557016,0.408,4.59,7.44
112.750,0.565,0.557893,0.557893,0.409,4.60,7.45
112.850,0.565,0.558165,0.558165,0.409,4.60,7.45
112.950,0.566,0.558799,0.558799,0.409,4.60,7.45
113.050,0.566,0.559282,0.559282,0.409,4.61,7.45
113.150,0.566,0.559601,0.559601,0.409,4.61,7.45
113.250,0.567,0.560159,0.560159,0.409,4.61,7.46
113.350,0.568,0.560759,0.560759,0.410,4.62,7.46
113.450,0.568,0.561165,0.561165,0.409,4.62,7.45
113.550,0.568,0.561798,0.561798,0.411,4.63,7.48
113.650,0.569,0.562196,0.562196,0.411,4.63,7.50
113.750,0.570,0.562621,0.562621,0.412,4.63,7.50
113.850,0.570,0.563208,0.563208,0.412,4.64,7.50
113.950,0.570,0.563673,0.563673,0.413,4.64,7.52
114.050,0.571,0.564280,0.564280,0.414,4.65,7.53
114.150,0.572,0.564749,0.564749,0.413,4.65,7.52
114.250,0.572,0.565371,0.565371,0.413,4.66,7.53
114.350,0.572,0.565750,0.565750,0.412,4.66,7.51
114.450,0.573,0.566168,0.566168,0.414,4.66,7.53
114.550,0.574,0.566756,0.566756,0.414,4.67,7.54
114.650,0.574,0.567105,0.567105,0.414,4.67,7.54
114.750,0.574,0.567802,0.567802,0.415,4.68,7.56
114.850,0.575,0.568200,0.568200,0.415,4.68,7.55
114.950,0.576,0.568710,0.568710,0.415,4.68,7.56
115.050,0.576,0.569403,0.569403,0.415,4.69,7.56
115.150,0.576,0.569758,0.569758,0.414,4.69,7.55
115.250,0.577,0.570178,0.570178,0.415,4.70,7.57
115.350,0.578,0.570981,0.570981,0.416,4.70,7.58
115.450,0.578,0.571326,0.571326,0.417,4.71,7.59
115.550,0.578,0.571708,0.571708,0.417,4.71,7.60
115.650,0.579,0.572160,0.572160,0.417,4.71,7.60
115.750,0.580,0.572564,0.572564,0.418,4.72,7.61
115.850,0.580,0.573386,0.573386,0.419,4.72,7.64
115.950,0.580,0.573976,0.573976,0.418,4.73,7.62
116.050,0.581,0.574109,0.574109,0.419,4.73,7.63
116.150,0.582,0.574534,0.574534,0.419,4.73,7.63
116.250,0.582,0.575392,0.575392,0.420,4.74,7.65
116.350,0.583,0.576103,0.576103,0.422,4.75,7.69
116.450,0.583,0.577057,0.577057,0.421,4.75,7.67
116.550,0.584,0.577485,0.577485,0.421,4.76,7.68
116.650,0.584,0.577789,0.577789,0.421,4.76,7.67
116.750,0.585,0.578661,0.578661,0.421,4.77,7.67
116.850,0.586,0.579165,0.579165,0.422,4.77,7.68
116.950,0.586,0.579658,0.579658,0.422,4.77,7.69
117.050,0.586,0.579978,0.579978,0.422,4.78,7.69
117.150,0.586,0.580475,0.580475,0.423,4.78,7.70
117.250,0.588,0.581079,0.581079,0.423,4.79,7.70
117.350,0.588,0.581664,0.581664,0.422,4.79,7.68
117.450,0.588,0.582092,0.582092,0.424,4.79,7.72
117.550,0.589,0.582525,0.582525,0.423,4.80,7.71
117.650,0.589,0.582883,0.582883,0.424,4.80,7.73
117.750,0.590,0.583520,0.583520,0.426,4.81,7.76
117.850,0.590,0.584099,0.584099,0.425,4.81,7.74
117.950,0.590,0.584588,0.584588,0.425,4.82,7.74
118.050,0.592,0.585000,0.585000,0.426,4.82,7.76
118.150,0.592,0.585464,0.585464,0.426,4.82,7.76
118.250,0.592,0.585898,0.585898,0.425,4.83,7.74
118.350,0.592,0.586692,0.586692,0.425,4.83,7.75
118.450,0.593,0.587034,0.587034,0.427,4.84,7.78
118.550,0.594,0.587653,0.587653,0.429,4.84,7.81
118.650,0.594,0.587835,0.587835,0.427,4.84,7.77
118.750,0.594,0.588330,0.588330,0.427,4.85,7.78
118.850,0.595,0.588835,0.588835,0.427,4.85,7.78
118.950,0.596,0.589721,0.589721,0.429,4.86,7.81
119.050,0.596,0.590043,0.590043,0.428,4.86,7.81
119.150,0.597,0.590459,0.590459,0.429,4.86,7.81
119.250,0.597,0.590745,0.590745,0.429,4.87,7.81
119.350,0.598,0.591263,0.591263,0.429,4.87,7.81
119.450,0.598,0.592088,0.592088,0.430,4.88,7.84
119.550,0.599,0.592425,0.592425,0.431,4.88,7.84
119.650,0.599,0.592718,0.592718,0.431,4.88,7.86
119.750,0.600,0.593268,0.593268,0.431,4.89,7.84
119.850,0.600,0.593899,0.593899,0.430,4.89,7.83
119.950,0.601,0.594353,0.594353,0.432,4.90,7.88
120.050,0.601,0.594659,0.594659,0.432,4.90,7.87
120.150,0.602,0.594998,0.594998,0.433,4.90,7.89
120.250,0.602,0.595734,0.595734,0.433,4.91,7.88
120.350,0.603,0.596327,0.596327,0.432,4.91,7.87
120.450,0.604,0.596682,0.596682,0.434,4.92,7.91
120.550,0.604,0.597035,0.597035,0.432,4.92,7.86
120.650,0.604,0.597393,0.597393,0.433,4.92,7.89
120.750,0.605,0.598288,0.598288,0.434,4.93,7.91
120.850,0.606,0.598876,0.598876,0.436,4.93,7.94
120.950,0.606,0.599351,0.599351,0.434,4.94,7.91
121.050,0.606,0.599389,0.599389,0.434,4.94,7.91
121.150,0.606,0.600045,0.600045,0.434,4.94,7.91
121.250,0.608,0.600723,0.600723,0.437,4.95,7.96
121.350,0.608,0.601485,0.601485,0.436,4.95,7.94
121.450,0.608,0.601665,0.601665,0.436,4.96,7.94
121.550,0.609,0.602136,0.602136,0.435,4.96,7.93
121.650,0.609,0.602458,0.602458,0.436,4.96,7.94
121.750,0.610,0.603284,0.603284,0.438,4.97,7.98
121.850,0.610,0.603753,0.603753,0.438,4.97,7.99
121.950,0.610,0.604196,0.604196,0.438,4.98,7.99
122.050,0.612,0.604701,0.604701,0.440,4.98,8.01
122.150,0.612,0.605120,0.605120,0.440,4.98,8.01
122.250,0.612,0.605616,0.605616,0.439,4.99,7.99
122.350,0.612,0.606198,0.606198,0.439,4.99,8.00
122.450,0.613,0.606469,0.606469,0.438,5.00,7.97
122.550,0.614,0.607078,0.607078,0.440,5.00,8.01
122.650,0.615,0.607683,0.607683,0.441,5.01,8.04
122.750,0.615,0.608106,0.608106,0.441,5.01,8.03
122.850,0.615,0.608454,0.608454,0.441,5.01,8.03
122.950,0.616,0.608989,0.608989,0.442,5.02,8.05
123.050,0.617,0.609405,0.609405,0.442,5.02,8.06
123.150,0.617,0.610231,0.610231,0.442,5.03,8.06
123.250,0.617,0.610783,0.610783,0.444,5.03,8.08
123.350,0.618,0.611310,0.611310,0.444,5.04,8.08
123.450,0.618,0.611516,0.611516,0.443,5.04,8.07
123.550,0.619,0.612122,0.612122,0.444,5.04,8.08
123.650,0.619,0.612392,0.612392,0.443,5.04,8.07
123.750,0.620,0.613131,0.613131,0.444,5.05,8.09
123.850,0.621,0.613639,0.613639,0.444,5.05,8.09
123.950,0.621,0.614162,0.614162,0.446,5.06,8.12
124.050,0.622,0.615098,0.615098,0.445,5.07,8.10
124.150,0.622,0.615633,0.615633,0.445,5.07,8.11
124.250,0.622,0.616052,0.616052,0.446,5.07,8.12
124.350,0.623,0.616842,0.616842,0.448,5.08,8.16
124.450,0.624,0.617128,0.617128,0.446,5.08,8.13
124.550,0.624,0.617523,0.617523,0.447,5.09,8.14
124.650,0.624,0.617972,0.617972,0.447,5.09,8.14
124.750,0.625,0.618353,0.618353,0.447,5.09,8.15
124.850,0.626,0.618931,0.618931,0.449,5.10,8.19
124.950,0.626,0.619427,0.619427,0.449,5.10,8.18
125.050,0.627,0.619965,0.619965,0.447,5.11,8.15
125.150,0.627,0.620406,0.620406,0.448,5.11,8.17
125.250,0.627,0.620649,0.620649,0.449,5.11,8.17
125.350,0.628,0.621216,0.621216,0.450,5.12,8.20
125.450,0.629,0.621686,0.621686,0.450,5.12,8.20
125.550,0.629,0.622398,0.622398,0.449,5.13,8.17
125.650,0.630,0.622684,0.622684,0.451,5.13,8.22
125.750,0.630,0.623175,0.623175,0.450,5.13,8.20
125.850,0.631,0.623698,0.623698,0.452,5.14,8.24
125.950,0.631,0.624355,0.624355,0.450,5.14,8.21
126.050,0.632,0.624772,0.624772,0.451,5.15,8.23
126.150,0.632,0.625311,0.625311,0.452,5.15,8.23
126.250,0.633,0.625835,0.625835,0.451,5.16,8.22
126.350,0.633,0.626232,0.626232,0.452,5.16,8.23
126.450,0.633,0.626762,0.626762,0.452,5.16,8.23
126.550,0.634,0.627429,0.627429,0.453,5.17,8.25
126.650,0.635,0.627727,0.627727,0.453,5.17,8.26
126.750,0.635,0.628241,0.628241,0.453,5.17,8.25
126.850,0.635,0.628561,0.628561,0.453,5.18,8.25
126.950,0.636,0.629094,0.629094,0.453,5.18,8.26
127.050,0.637,0.629993,0.629993,0.456,5.19,8.30
127.150,0.637,0.630380,0.630380,0.455,5.19,8.28
127.250,0.637,0.630695,0.630695,0.454,5.20,8.28
127.350,0.638,0.630990,0.630990,0.454,5.20,8.27
127.450,0.639,0.631855,0.631855,0.455,5.20,8.28
127.550,0.639,0.632556,0.632556,0.457,5.21,8.33
127.650,0.640,0.633018,0.633018,0.456,5.21,8.31
127.750,0.640,0.633189,0.633189,0.456,5.22,8.31
127.850,0.640,0.633676,0.633676,0.456,5.22,8.30
127.950,0.641,0.634405,0.634405,0.456,5.23,8.32
128.050,0.642,0.635052,0.635052,0.458,5.23,8.34
128.150,0.642,0.635344,0.635344,0.459,5.23,8.35
128.250,0.642,0.635774,0.635774,0.457,5.24,8.33
128.350,0.643,0.636076,0.636076,0.456,5.24,8.32
128.450,0.644,0.636862,0.636862,0.461,5.25,8.40
128.550,0.644,0.637527,0.637527,0.460,5.25,8.38
128.650,0.644,0.637655,0.637655,0.459,5.25,8.36
128.750,0.645,0.638307,0.638307,0.460,5.26,8.38
128.850,0.646,0.638604,0.638604,0.459,5.26,8.36
128.950,0.646,0.639311,0.639311,0.461,5.27,8.39
129.050,0.646,0.639948,0.639948,0.461,5.27,8.39
129.150,0.646,0.640289,0.640289,0.460,5.27,8.37
129.250,0.648,0.640816,0.640816,0.462,5.28,8.41
129.350,0.648,0.641388,0.641388,0.464,5.28,8.46
129.450,0.648,0.641745,0.641745,0.462,5.29,8.41
129.550,0.648,0.642315,0.642315,0.461,5.29,8.41
129.650,0.649,0.642705,0.642705,0.463,5.29,8.43
129.750,0.650,0.643506,0.643506,0.464,5.30,8.45
129.850,0.650,0.643725,0.643725,0.463,5.30,8.43
129.950,0.651,0.644188,0.644188,0.464,5.31,8.44
130.050,0.651,0.644634,0.644634,0.463,5.31,8.43
130.150,0.652,0.645257,0.645257,0.462,5.32,8.42
130.250,0.652,0.645850,0.645850,0.466,5.32,8.49
130.350,0.653,0.646124,0.646124,0.466,5.32,8.49
130.450,0.653,0.646490,0.646490,0.465,5.33,8.48
130.550,0.654,0.647312,0.647312,0.466,5.33,8.49
130.650,0.654,0.647916,0.647916,0.467,5.34,8.50
130.750,0.655,0.648306,0.648306,0.468,5.34,8.52
130.850,0.655,0.648758,0.648758,0.468,5.34,8.53
130.950,0.656,0.648949,0.648949,0.466,5.35,8.48
131.050,0.656,0.649903,0.649903,0.468,5.35,8.52
131.150,0.657,0.650449,0.650449,0.468,5.36,8.52
131.250,0.657,0.650910,0.650910,0.466,5.36,8.50
131.350,0.658,0.651123,0.651123,0.467,5.36,8.50
131.450,0.658,0.651771,0.651771,0.468,5.37,8.52
131.550,0.659,0.652568,0.652568,0.470,5.38,8.57
131.650,0.660,0.653267,0.653267,0.470,5.38,8.57
131.750,0.660,0.653653,0.653653,0.470,5.38,8.55
131.850,0.660,0.654048,0.654048,0.469,5.39,8.54
131.950,0.661,0.654501,0.654501,0.469,5.39,8.55
132.050,0.662,0.655130,0.655130,0.471,5.40,8.59
132.150,0.662,0.655400,0.655400,0.469,5.40,8.55
132.250,0.662,0.656043,0.656043,0.470,5.40,8.56
132.350,0.663,0.656370,0.656370,0.470,5.41,8.56
132.450,0.664,0.656929,0.656929,0.470,5.41,8.57
132.550,0.664,0.657222,0.657222,0.472,5.41,8.61
132.650,0.664,0.657895,0.657895,0.470,5.42,8.56
132.750,0.665,0.658185,0.658185,0.470,5.42,8.56
132.850,0.666,0.659000,0.659000,0.471,5.43,8.57
132.950,0.666,0.659238,0.659238,0.472,5.43,8.60
133.050,0.666,0.659988,0.659988,0.472,5.44,8.59
133.150,0.667,0.660106,0.660106,0.473,5.44,8.61
133.250,0.668,0.661041,0.661041,0.473,5.45,8.62
133.350,0.668,0.661506,0.661506,0.473,5.45,8.61
133.450,0.668,0.662022,0.662022,0.473,5.45,8.63
133.550,0.669,0.662231,0.662231,0.473,5.45,8.62
133.650,0.670,0.662967,0.662967,0.473,5.46,8.62
133.750,0.670,0.663651,0.663651,0.476,5.47,8.66
133.850,0.670,0.664257,0.664257,0.474,5.47,8.63
133.950,0.671,0.664401,0.664401,0.474,5.47,8.64
134.050,0.671,0.664753,0.664753,0.474,5.48,8.64
134.150,0.672,0.665340,0.665340,0.474,5.48,8.64
134.250,0.672,0.666164,0.666164,0.477,5.49,8.69
134.350,0.673,0.666574,0.666574,0.476,5.49,8.67
134.450,0.674,0.666895,0.666895,0.476,5.49,8.67
134.550,0.674,0.667257,0.667257,0.475,5.50,8.65
134.650,0.674,0.667777,0.667777,0.476,5.50,8.67
134.750,0.675,0.668546,0.668546,0.478,5.51,8.70
134.850,0.676,0.668786,0.668786,0.477,5.51,8.68
134.950,0.676,0.669153,0.669153,0.478,5.51,8.71
135.050,0.676,0.669771,0.669771,0.477,5.52,8.70
135.150,0.677,0.670480,0.670480,0.478,5.52,8.71
135.250,0.678,0.671031,0.671031,0.477,5.53,8.69
135.350,0.678,0.671307,0.671307,0.478,5.53,8.71
135.450,0.678,0.671932,0.671932,0.478,5.53,8.71
135.550,0.679,0.672382,0.672382,0.479,5.54,8.72
135.650,0.680,0.673237,0.673237,0.480,5.55,8.74
135.750,0.680,0.673244,0.673244,0.479,5.55,8.72
135.850,0.680,0.673729,0.673729,0.479,5.55,8.72
135.950,0.681,0.674558,0.674558,0.478,5.56,8.72
136.050,0.682,0.675490,0.675490,0.479,5.56,8.72
136.150,0.682,0.675620,0.675620,0.480,5.57,8.74
136.250,0.682,0.676243,0.676243,0.479,5.57,8.72
136.350,0.683,0.676580,0.676580,0.480,5.57,8.74
136.450,0.684,0.677386,0.677386,0.483,5.58,8.79
136.550,0.684,0.677626,0.677626,0.481,5.58,8.76
136.650,0.684,0.678087,0.678087,0.480,5.59,8.75
136.750,0.685,0.678211,0.678211,0.481,5.59,8.76
136.850,0.686,0.679445,0.679445,0.481,5.60,8.76
136.950,0.686,0.679915,0.679915,0.484,5.60,8.81
137.050,0.686,0.680170,0.680170,0.481,5.60,8.77
137.150,0.687,0.680331,0.680331,0.482,5.60,8.79
137.250,0.688,0.681380,0.681380,0.482,5.61,8.78
137.350,0.688,0.681967,0.681967,0.483,5.62,8.79
137.450,0.688,0.682614,0.682614,0.485,5.62,8.83
137.550,0.689,0.682624,0.682624,0.484,5.62,8.81
137.650,0.690,0.683172,0.683172,0.483,5.63,8.80
137.750,0.690,0.683544,0.683544,0.483,5.63,8.80
137.850,0.690,0.684297,0.684297,0.483,5.64,8.81
137.950,0.691,0.684559,0.684559,0.484,5.64,8.81
138.050,0.692,0.684888,0.684888,0.485,5.64,8.83
138.150,0.692,0.685359,0.685359,0.486,5.65,8.85
138.250,0.692,0.686474,0.686474,0.485,5.65,8.83
138.350,0.693,0.687665,0.687665,0.485,5.66,8.83
138.450,0.694,0.688036,0.688036,0.485,5.67,8.84
138.550,0.694,0.688039,0.688039,0.486,5.67,8.85
138.650,0.694,0.688289,0.688289,0.486,5.67,8.85
138.750,0.695,0.688673,0.688673,0.487,5.67,8.87
138.850,0.696,0.690021,0.690021,0.487,5.68,8.87
138.950,0.696,0.690707,0.690707,0.487,5.69,8.87
139.050,0.696,0.690923,0.690923,0.486,5.69,8.85
139.150,0.697,0.690985,0.690985,0.487,5.69,8.86
