"Time (s)","Crosshead (mm)","estensometer(strain_1) (mm)","Extension (mm)","Load (kN)","Strain (%)","Stress (MPa)"
97.250,0.484,0.477823,0.477823,0.648,3.13,13.38
97.350,0.484,0.478371,0.478371,0.647,3.13,13.38
97.450,0.485,0.478854,0.478854,0.647,3.14,13.36
97.550,0.486,0.479313,0.479313,0.648,3.14,13.38
97.650,0.486,0.479852,0.479852,0.649,3.14,13.42
97.750,0.486,0.480400,0.480400,0.648,3.15,13.39
97.850,0.487,0.480895,0.480895,0.647,3.15,13.38
97.950,0.488,0.481490,0.481490,0.648,3.15,13.39
98.050,0.488,0.481956,0.481956,0.649,3.16,13.42
98.150,0.488,0.482261,0.482261,0.649,3.16,13.40
98.250,0.489,0.482824,0.482824,0.650,3.16,13.43
98.350,0.490,0.483280,0.483280,0.649,3.16,13.41
98.450,0.490,0.483840,0.483840,0.649,3.17,13.41
98.550,0.490,0.484240,0.484240,0.649,3.17,13.41
98.650,0.491,0.484776,0.484776,0.648,3.17,13.39
98.750,0.492,0.485262,0.485262,0.648,3.18,13.40
98.850,0.492,0.485899,0.485899,0.650,3.18,13.43
98.950,0.492,0.486376,0.486376,0.650,3.19,13.44
99.050,0.493,0.486770,0.486770,0.648,3.19,13.40
99.150,0.494,0.487534,0.487534,0.650,3.19,13.43
99.250,0.494,0.487934,0.487934,0.649,3.20,13.41
99.350,0.494,0.488414,0.488414,0.650,3.20,13.43
99.450,0.495,0.488891,0.488891,0.651,3.20,13.45
99.550,0.496,0.489410,0.489410,0.650,3.21,13.44
99.650,0.496,0.490029,0.490029,0.651,3.21,13.45
99.750,0.496,0.490459,0.490459,0.651,3.21,13.44
99.850,0.497,0.491039,0.491039,0.651,3.22,13.44
99.950,0.498,0.491389,0.491389,0.651,3.22,13.44
100.050,0.498,0.491919,0.491919,0.651,3.22,13.45
100.150,0.498,0.492414,0.492414,0.651,3.22,13.46
100.250,0.499,0.492873,0.492873,0.652,3.23,13.46
100.350,0.500,0.493489,0.493489,0.652,3.23,13.47
100.450,0.500,0.494135,0.494135,0.653,3.24,13.48
100.550,0.501,0.494334,0.494334,0.653,3.24,13.49
100.650,0.501,0.494915,0.494915,0.652,3.24,13.47
100.750,0.502,0.495338,0.495338,0.653,3.24,13.49
100.850,0.503,0.496094,0.496094,0.653,3.25,13.50
100.950,0.503,0.496458,0.496458,0.651,3.25,13.46
101.050,0.503,0.496968,0.496968,0.652,3.25,13.46
101.150,0.504,0.497421,0.497421,0.652,3.26,13.46
101.250,0.505,0.497990,0.497990,0.653,3.26,13.49
101.350,0.505,0.498588,0.498588,0.654,3.27,13.51
101.450,0.505,0.498950,0.498950,0.652,3.27,13.48
101.550,0.506,0.499510,0.499510,0.653,3.27,13.50
101.650,0.506,0.500108,0.500108,0.655,3.28,13.53
101.750,0.507,0.500772,0.500772,0.655,3.28,13.53
101.850,0.507,0.501056,0.501056,0.654,3.28,13.51
101.950,0.508,0.501480,0.501480,0.653,3.28,13.49
102.050,0.508,0.501978,0.501978,0.653,3.29,13.50
102.150,0.509,0.502629,0.502629,0.655,3.29,13.53
102.250,0.510,0.503204,0.503204,0.655,3.30,13.54
102.350,0.510,0.503536,0.503536,0.654,3.30,13.51
102.450,0.510,0.504046,0.504046,0.654,3.30,13.52
102.550,0.511,0.504366,0.504366,0.656,3.30,13.55
102.650,0.512,0.505243,0.505243,0.654,3.31,13.52
102.750,0.512,0.505598,0.505598,0.654,3.31,13.51
102.850,0.512,0.506034,0.506034,0.654,3.31,13.51
102.950,0.512,0.506487,0.506487,0.654,3.32,13.52
103.050,0.513,0.507079,0.507079,0.653,3.32,13.50
103.150,0.514,0.507850,0.507850,0.657,3.33,13.57
103.250,0.514,0.508179,0.508179,0.655,3.33,13.53
103.350,0.514,0.508484,0.508484,0.655,3.33,13.54
103.450,0.515,0.508984,0.508984,0.655,3.33,13.54
103.550,0.516,0.509518,0.509518,0.654,3.34,13.52
103.650,0.516,0.510087,0.510087,0.654,3.34,13.52
103.750,0.516,0.510747,0.510747,0.654,3.34,13.52
103.850,0.518,0.511180,0.511180,0.655,3.35,13.54
103.950,0.518,0.511521,0.511521,0.654,3.35,13.50
104.050,0.518,0.512223,0.512223,0.657,3.35,13.57
104.150,0.518,0.512528,0.512528,0.655,3.36,13.54
104.250,0.519,0.513233,0.513233,0.657,3.36,13.57
104.350,0.520,0.513683,0.513683,0.657,3.36,13.57
104.450,0.520,0.513980,0.513980,0.655,3.37,13.52
104.550,0.521,0.514779,0.514779,0.657,3.37,13.57
104.650,0.521,0.515310,0.515310,0.657,3.37,13.57
104.750,0.522,0.515873,0.515873,0.657,3.38,13.57
104.850,0.522,0.516133,0.516133,0.657,3.38,13.57
104.950,0.523,0.516566,0.516566,0.657,3.38,13.58
105.050,0.523,0.517292,0.517292,0.657,3.39,13.57
105.150,0.524,0.517893,0.517893,0.657,3.39,13.58
105.250,0.524,0.518572,0.518572,0.658,3.40,13.59
105.350,0.525,0.518764,0.518764,0.655,3.40,13.54
105.450,0.526,0.519221,0.519221,0.656,3.40,13.56
105.550,0.526,0.519733,0.519733,0.658,3.40,13.59
105.650,0.526,0.520444,0.520444,0.656,3.41,13.56
105.750,0.527,0.520903,0.520903,0.656,3.41,13.55
105.850,0.528,0.521345,0.521345,0.656,3.41,13.56
105.950,0.528,0.521591,0.521591,0.657,3.42,13.57
106.050,0.528,0.522243,0.522243,0.659,3.42,13.61
106.150,0.529,0.522847,0.522847,0.658,3.42,13.60
106.250,0.530,0.523472,0.523472,0.657,3.43,13.57
106.350,0.530,0.523872,0.523872,0.658,3.43,13.59
106.450,0.530,0.524192,0.524192,0.658,3.43,13.60
106.550,0.531,0.524752,0.524752,0.659,3.44,13.62
106.650,0.532,0.525270,0.525270,0.658,3.44,13.59
106.750,0.532,0.525990,0.525990,0.659,3.44,13.62
106.850,0.532,0.526367,0.526367,0.657,3.45,13.58
106.950,0.533,0.526764,0.526764,0.658,3.45,13.59
107.050,0.534,0.527282,0.527282,0.656,3.45,13.56
107.150,0.534,0.527804,0.527804,0.658,3.46,13.59
107.250,0.534,0.528651,0.528651,0.657,3.46,13.57
107.350,0.535,0.528947,0.528947,0.657,3.46,13.58
107.450,0.536,0.529181,0.529181,0.657,3.47,13.57
107.550,0.536,0.529549,0.529549,0.657,3.47,13.57
107.650,0.536,0.530529,0.530529,0.659,3.47,13.62
107.750,0.537,0.531000,0.531000,0.658,3.48,13.59
107.850,0.538,0.531362,0.531362,0.657,3.48,13.58
107.950,0.538,0.531883,0.531883,0.657,3.48,13.58
108.050,0.538,0.532419,0.532419,0.659,3.49,13.62
108.150,0.539,0.532947,0.532947,0.659,3.49,13.62
108.250,0.540,0.533685,0.533685,0.660,3.49,13.63
108.350,0.540,0.533948,0.533948,0.659,3.50,13.62
108.450,0.540,0.534390,0.534390,0.658,3.50,13.59
108.550,0.541,0.534867,0.534867,0.659,3.50,13.62
108.650,0.542,0.535406,0.535406,0.661,3.51,13.65
108.750,0.542,0.535904,0.535904,0.659,3.51,13.61
108.850,0.542,0.536698,0.536698,0.659,3.51,13.62
108.950,0.543,0.536843,0.536843,0.658,3.52,13.59
109.050,0.544,0.537474,0.537474,0.658,3.52,13.60
109.150,0.544,0.537886,0.537886,0.659,3.52,13.61
109.250,0.544,0.538499,0.538499,0.659,3.53,13.63
109.350,0.545,0.539044,0.539044,0.659,3.53,13.63
109.450,0.546,0.539435,0.539435,0.659,3.53,13.62
109.550,0.546,0.539832,0.539832,0.659,3.54,13.62
109.650,0.546,0.540348,0.540348,0.660,3.54,13.63
109.750,0.547,0.541148,0.541148,0.662,3.54,13.67
109.850,0.548,0.541613,0.541613,0.659,3.55,13.63
109.950,0.548,0.541847,0.541847,0.660,3.55,13.63
110.050,0.548,0.542469,0.542469,0.659,3.55,13.61
110.150,0.548,0.542644,0.542644,0.660,3.55,13.64
110.250,0.550,0.543574,0.543574,0.661,3.56,13.67
110.350,0.550,0.543838,0.543838,0.659,3.56,13.62
110.450,0.550,0.544481,0.544481,0.659,3.57,13.62
110.550,0.550,0.544756,0.544756,0.659,3.57,13.62
110.650,0.552,0.545455,0.545455,0.660,3.57,13.63
110.750,0.552,0.546060,0.546060,0.661,3.58,13.65
110.850,0.552,0.546614,0.546614,0.661,3.58,13.65
110.950,0.553,0.547037,0.547037,0.660,3.58,13.64
111.050,0.553,0.547387,0.547387,0.660,3.58,13.65
111.150,0.554,0.548068,0.548068,0.661,3.59,13.65
111.250,0.554,0.548637,0.548637,0.662,3.59,13.67
111.350,0.555,0.548957,0.548957,0.660,3.60,13.64
111.450,0.556,0.549419,0.549419,0.660,3.60,13.63
111.550,0.556,0.549852,0.549852,0.662,3.60,13.67
111.650,0.556,0.550779,0.550779,0.662,3.61,13.68
111.750,0.557,0.551126,0.551126,0.661,3.61,13.66
111.850,0.558,0.551553,0.551553,0.662,3.61,13.67
111.950,0.558,0.552006,0.552006,0.661,3.61,13.66
112.050,0.558,0.552595,0.552595,0.662,3.62,13.67
112.150,0.559,0.553147,0.553147,0.662,3.62,13.68
112.250,0.560,0.553638,0.553638,0.661,3.63,13.66
112.350,0.560,0.553890,0.553890,0.659,3.63,13.62
112.450,0.560,0.554661,0.554661,0.661,3.63,13.66
112.550,0.561,0.555407,0.555407,0.662,3.64,13.69
112.650,0.562,0.555807,0.555807,0.661,3.64,13.66
112.750,0.562,0.555878,0.555878,0.661,3.64,13.66
112.850,0.562,0.556361,0.556361,0.661,3.64,13.67
112.950,0.563,0.557164,0.557164,0.663,3.65,13.69
113.050,0.564,0.557804,0.557804,0.663,3.65,13.70
113.150,0.564,0.558180,0.558180,0.662,3.66,13.67
113.250,0.564,0.558539,0.558539,0.660,3.66,13.64
113.350,0.564,0.558871,0.558871,0.660,3.66,13.64
113.450,0.566,0.559789,0.559789,0.662,3.67,13.69
113.550,0.566,0.559979,0.559979,0.662,3.67,13.68
113.650,0.566,0.560627,0.560627,0.660,3.67,13.64
113.750,0.567,0.561060,0.561060,0.660,3.67,13.64
113.850,0.568,0.561655,0.561655,0.662,3.68,13.68
113.950,0.568,0.562147,0.562147,0.662,3.68,13.69
114.050,0.568,0.562764,0.562764,0.661,3.69,13.65
114.150,0.569,0.563072,0.563072,0.661,3.69,13.65
114.250,0.569,0.563558,0.563558,0.660,3.69,13.64
114.350,0.570,0.564212,0.564212,0.663,3.69,13.70
114.450,0.570,0.564630,0.564630,0.661,3.70,13.66
114.550,0.571,0.565178,0.565178,0.662,3.70,13.67
114.650,0.572,0.565679,0.565679,0.661,3.70,13.65
114.750,0.572,0.566180,0.566180,0.662,3.71,13.67
114.850,0.572,0.566692,0.566692,0.662,3.71,13.67
114.950,0.573,0.567021,0.567021,0.662,3.71,13.67
115.050,0.574,0.567765,0.567765,0.660,3.72,13.64
115.150,0.574,0.568005,0.568005,0.661,3.72,13.65
115.250,0.574,0.568766,0.568766,0.663,3.72,13.69
115.350,0.575,0.568959,0.568959,0.662,3.73,13.68
115.450,0.576,0.569637,0.569637,0.661,3.73,13.66
115.550,0.576,0.570144,0.570144,0.661,3.73,13.67
115.650,0.576,0.570902,0.570902,0.662,3.74,13.67
115.750,0.577,0.571148,0.571148,0.662,3.74,13.69
115.850,0.578,0.571613,0.571613,0.662,3.74,13.69
115.950,0.578,0.572025,0.572025,0.661,3.75,13.66
116.050,0.578,0.572623,0.572623,0.661,3.75,13.65
116.150,0.579,0.573340,0.573340,0.662,3.75,13.68
116.250,0.580,0.573800,0.573800,0.661,3.76,13.66
116.350,0.580,0.574057,0.574057,0.662,3.76,13.67
116.450,0.580,0.574611,0.574611,0.661,3.76,13.67
116.550,0.581,0.575257,0.575257,0.661,3.77,13.67
116.650,0.582,0.575939,0.575939,0.662,3.77,13.68
116.750,0.582,0.576229,0.576229,0.661,3.77,13.65
116.850,0.582,0.576768,0.576768,0.661,3.78,13.66
116.950,0.583,0.577103,0.577103,0.662,3.78,13.68
117.050,0.584,0.577654,0.577654,0.661,3.78,13.66
117.150,0.584,0.578250,0.578250,0.662,3.79,13.67
117.250,0.584,0.578744,0.578744,0.661,3.79,13.65
117.350,0.585,0.579085,0.579085,0.661,3.79,13.66
117.450,0.586,0.579799,0.579799,0.664,3.80,13.71
117.550,0.586,0.580128,0.580128,0.663,3.80,13.70
117.650,0.586,0.580732,0.580732,0.663,3.80,13.70
117.750,0.586,0.581455,0.581455,0.661,3.81,13.66
117.850,0.588,0.582042,0.582042,0.663,3.81,13.70
117.950,0.588,0.582237,0.582237,0.663,3.81,13.70
118.050,0.588,0.582563,0.582563,0.663,3.82,13.70
118.150,0.588,0.583257,0.583257,0.660,3.82,13.64
118.250,0.589,0.583894,0.583894,0.661,3.82,13.65
118.350,0.590,0.584394,0.584394,0.663,3.83,13.70
118.450,0.590,0.584688,0.584688,0.661,3.83,13.67
118.550,0.591,0.585117,0.585117,0.661,3.83,13.66
118.650,0.592,0.585796,0.585796,0.661,3.84,13.65
118.750,0.592,0.586302,0.586302,0.661,3.84,13.65
118.850,0.592,0.586865,0.586865,0.661,3.84,13.67
118.950,0.592,0.586933,0.586933,0.660,3.84,13.64
119.050,0.593,0.587576,0.587576,0.661,3.85,13.66
119.150,0.594,0.588107,0.588107,0.659,3.85,13.62
119.250,0.594,0.588874,0.588874,0.660,3.86,13.63
119.350,0.594,0.589392,0.589392,0.661,3.86,13.67
119.450,0.595,0.589597,0.589597,0.661,3.86,13.65
119.550,0.596,0.590100,0.590100,0.660,3.86,13.64
119.650,0.596,0.590951,0.590951,0.661,3.87,13.65
119.750,0.596,0.591428,0.591428,0.660,3.87,13.65
119.850,0.597,0.591810,0.591810,0.660,3.88,13.64
119.950,0.598,0.591979,0.591979,0.660,3.88,13.64
120.050,0.598,0.592832,0.592832,0.662,3.88,13.68
120.150,0.599,0.593516,0.593516,0.662,3.89,13.68
120.250,0.599,0.593887,0.593887,0.661,3.89,13.66
120.350,0.600,0.594204,0.594204,0.662,3.89,13.67
120.450,0.600,0.594690,0.594690,0.660,3.89,13.64
120.550,0.601,0.595300,0.595300,0.661,3.90,13.66
120.650,0.602,0.595955,0.595955,0.662,3.90,13.67
120.750,0.602,0.596198,0.596198,0.661,3.90,13.65
120.850,0.602,0.596642,0.596642,0.660,3.91,13.65
120.950,0.602,0.597232,0.597232,0.661,3.91,13.66
121.050,0.604,0.598079,0.598079,0.663,3.92,13.70
121.150,0.604,0.598277,0.598277,0.660,3.92,13.63
121.250,0.604,0.598870,0.598870,0.661,3.92,13.66
121.350,0.604,0.599187,0.599187,0.661,3.92,13.66
121.450,0.606,0.599978,0.599978,0.660,3.93,13.63
121.550,0.606,0.600298,0.600298,0.661,3.93,13.66
121.650,0.606,0.600882,0.600882,0.660,3.94,13.63
121.750,0.606,0.601175,0.601175,0.660,3.94,13.63
121.850,0.607,0.601720,0.601720,0.658,3.94,13.60
121.950,0.608,0.602576,0.602576,0.662,3.95,13.68
122.050,0.608,0.602873,0.602873,0.659,3.95,13.62
122.150,0.608,0.603382,0.603382,0.660,3.95,13.63
122.250,0.609,0.603833,0.603833,0.659,3.95,13.61
122.350,0.610,0.604313,0.604313,0.660,3.96,13.64
122.450,0.610,0.604988,0.604988,0.661,3.96,13.65
122.550,0.610,0.605364,0.605364,0.659,3.96,13.62
122.650,0.611,0.605821,0.605821,0.659,3.97,13.61
122.750,0.612,0.606280,0.606280,0.657,3.97,13.58
122.850,0.612,0.607183,0.607183,0.661,3.98,13.65
122.950,0.612,0.607337,0.607337,0.659,3.98,13.61
123.050,0.613,0.607714,0.607714,0.660,3.98,13.63
123.150,0.614,0.608303,0.608303,0.659,3.98,13.61
123.250,0.615,0.609041,0.609041,0.660,3.99,13.64
123.350,0.615,0.609402,0.609402,0.660,3.99,13.63
123.450,0.615,0.610090,0.610090,0.659,4.00,13.62
123.550,0.616,0.610425,0.610425,0.657,4.00,13.58
123.650,0.616,0.610952,0.610952,0.658,4.00,13.59
123.750,0.617,0.611565,0.611565,0.660,4.01,13.63
123.850,0.618,0.612232,0.612232,0.658,4.01,13.59
123.950,0.618,0.612570,0.612570,0.657,4.01,13.58
124.050,0.618,0.613076,0.613076,0.658,4.01,13.60
124.150,0.619,0.613550,0.613550,0.658,4.02,13.60
124.250,0.620,0.614270,0.614270,0.658,4.02,13.60
124.350,0.620,0.614623,0.614623,0.657,4.03,13.58
124.450,0.620,0.615286,0.615286,0.657,4.03,13.58
124.550,0.621,0.615704,0.615704,0.657,4.03,13.57
124.650,0.622,0.616403,0.616403,0.658,4.04,13.60
124.750,0.622,0.616534,0.616534,0.659,4.04,13.63
124.850,0.623,0.617414,0.617414,0.659,4.04,13.61
124.950,0.623,0.617905,0.617905,0.658,4.05,13.59
125.050,0.623,0.618406,0.618406,0.658,4.05,13.59
125.150,0.624,0.618889,0.618889,0.657,4.05,13.58
125.250,0.625,0.619387,0.619387,0.657,4.06,13.58
125.350,0.625,0.619926,0.619926,0.658,4.06,13.59
125.450,0.626,0.620486,0.620486,0.658,4.06,13.60
125.550,0.626,0.621185,0.621185,0.657,4.07,13.58
125.650,0.627,0.621594,0.621594,0.657,4.07,13.57
125.750,0.627,0.621997,0.621997,0.657,4.07,13.58
125.850,0.628,0.622664,0.622664,0.657,4.08,13.58
125.950,0.628,0.623262,0.623262,0.656,4.08,13.56
126.050,0.629,0.623863,0.623863,0.656,4.09,13.55
126.150,0.629,0.624127,0.624127,0.657,4.09,13.57
126.250,0.629,0.624631,0.624631,0.656,4.09,13.56
126.350,0.630,0.625330,0.625330,0.657,4.10,13.58
126.450,0.631,0.625943,0.625943,0.658,4.10,13.59
126.550,0.631,0.626545,0.626545,0.657,4.10,13.57
126.650,0.632,0.626717,0.626717,0.657,4.10,13.57
126.750,0.632,0.627084,0.627084,0.655,4.11,13.54
126.850,0.633,0.628026,0.628026,0.657,4.11,13.57
126.950,0.633,0.628376,0.628376,0.657,4.12,13.57
127.050,0.634,0.629072,0.629072,0.656,4.12,13.56
127.150,0.634,0.629407,0.629407,0.655,4.12,13.53
127.250,0.635,0.629833,0.629833,0.656,4.12,13.56
127.350,0.635,0.630559,0.630559,0.657,4.13,13.58
127.450,0.636,0.630927,0.630927,0.655,4.13,13.54
127.550,0.636,0.631569,0.631569,0.657,4.14,13.57
127.650,0.637,0.632020,0.632020,0.655,4.14,13.54
127.750,0.637,0.632562,0.632562,0.656,4.14,13.55
127.850,0.638,0.633140,0.633140,0.655,4.15,13.54
127.950,0.638,0.633602,0.633602,0.656,4.15,13.55
128.050,0.639,0.634097,0.634097,0.655,4.15,13.54
128.150,0.639,0.634594,0.634594,0.656,4.16,13.55
128.250,0.640,0.635234,0.635234,0.656,4.16,13.55
128.350,0.640,0.635619,0.635619,0.654,4.16,13.52
128.450,0.640,0.636245,0.636245,0.655,4.17,13.54
128.550,0.641,0.636733,0.636733,0.656,4.17,13.55
128.650,0.642,0.637184,0.637184,0.654,4.17,13.52
128.750,0.642,0.637741,0.637741,0.656,4.18,13.55
128.850,0.642,0.638313,0.638313,0.654,4.18,13.52
128.950,0.643,0.638793,0.638793,0.654,4.18,13.51
129.050,0.644,0.639382,0.639382,0.654,4.19,13.50
129.150,0.644,0.639912,0.639912,0.653,4.19,13.49
129.250,0.644,0.640241,0.640241,0.654,4.19,13.52
129.350,0.645,0.640671,0.640671,0.654,4.20,13.50
129.450,0.646,0.641601,0.641601,0.654,4.20,13.51
129.550,0.646,0.641927,0.641927,0.655,4.20,13.53
129.650,0.646,0.642514,0.642514,0.653,4.21,13.50
129.750,0.647,0.642712,0.642712,0.654,4.21,13.51
129.850,0.648,0.643275,0.643275,0.654,4.21,13.52
129.950,0.648,0.644114,0.644114,0.655,4.22,13.53
130.050,0.648,0.644585,0.644585,0.652,4.22,13.48
130.150,0.649,0.644748,0.644748,0.651,4.22,13.45
130.250,0.650,0.645284,0.645284,0.653,4.23,13.50
130.350,0.650,0.645785,0.645785,0.654,4.23,13.50
130.450,0.650,0.646404,0.646404,0.652,4.23,13.47
130.550,0.651,0.646824,0.646824,0.652,4.24,13.48
130.650,0.652,0.647435,0.647435,0.653,4.24,13.49
130.750,0.652,0.647829,0.647829,0.652,4.24,13.47
130.850,0.652,0.648211,0.648211,0.652,4.24,13.47
130.950,0.653,0.648886,0.648886,0.653,4.25,13.49
131.050,0.654,0.649470,0.649470,0.652,4.25,13.48
131.150,0.654,0.649814,0.649814,0.652,4.26,13.47
131.250,0.654,0.650380,0.650380,0.653,4.26,13.49
131.350,0.655,0.650676,0.650676,0.651,4.26,13.46
131.450,0.656,0.651230,0.651230,0.651,4.26,13.44
131.550,0.656,0.651660,0.651660,0.651,4.27,13.45
131.650,0.656,0.652163,0.652163,0.651,4.27,13.44
131.750,0.657,0.652614,0.652614,0.651,4.27,13.45
131.850,0.658,0.653108,0.653108,0.651,4.28,13.45
131.950,0.658,0.653470,0.653470,0.651,4.28,13.45
132.050,0.658,0.654065,0.654065,0.651,4.28,13.44
132.150,0.659,0.654729,0.654729,0.651,4.29,13.45
132.250,0.660,0.655182,0.655182,0.651,4.29,13.45
132.350,0.660,0.655511,0.655511,0.650,4.29,13.42
132.450,0.660,0.655870,0.655870,0.652,4.30,13.46
132.550,0.661,0.656433,0.656433,0.650,4.30,13.44
132.650,0.662,0.657046,0.657046,0.652,4.30,13.47
132.750,0.662,0.657464,0.657464,0.650,4.31,13.43
132.850,0.662,0.657949,0.657949,0.650,4.31,13.43
132.950,0.663,0.658266,0.658266,0.649,4.31,13.40
133.050,0.664,0.658847,0.658847,0.648,4.31,13.39
133.150,0.664,0.659629,0.659629,0.650,4.32,13.42
133.250,0.664,0.659807,0.659807,0.648,4.32,13.39
133.350,0.665,0.660340,0.660340,0.647,4.32,13.38
133.450,0.666,0.660752,0.660752,0.649,4.33,13.41
133.550,0.666,0.661496,0.661496,0.649,4.33,13.40
133.650,0.666,0.661896,0.661896,0.648,4.33,13.38
133.750,0.667,0.662183,0.662183,0.646,4.34,13.35
133.850,0.668,0.662782,0.662782,0.646,4.34,13.35
133.950,0.668,0.662989,0.662989,0.646,4.34,13.35
134.050,0.668,0.663878,0.663878,0.649,4.35,13.41
134.150,0.669,0.664127,0.664127,0.647,4.35,13.36
134.250,0.670,0.664678,0.664678,0.647,4.35,13.36
134.350,0.670,0.665199,0.665199,0.646,4.36,13.35
134.450,0.670,0.665478,0.665478,0.646,4.36,13.35
134.550,0.671,0.666171,0.666171,0.647,4.36,13.37
134.650,0.672,0.666571,0.666571,0.644,4.37,13.31
134.750,0.672,0.667107,0.667107,0.646,4.37,13.35
134.850,0.672,0.667546,0.667546,0.645,4.37,13.33
134.950,0.673,0.668091,0.668091,0.646,4.38,13.36
135.050,0.674,0.668526,0.668526,0.646,4.38,13.35
135.150,0.674,0.668994,0.668994,0.646,4.38,13.36
135.250,0.674,0.669542,0.669542,0.646,4.38,13.35
135.350,0.675,0.669874,0.669874,0.645,4.39,13.33
135.450,0.676,0.670659,0.670659,0.646,4.39,13.35
135.550,0.676,0.670982,0.670982,0.645,4.39,13.32
135.650,0.676,0.671326,0.671326,0.644,4.40,13.30
135.750,0.677,0.672090,0.672090,0.645,4.40,13.33
135.850,0.678,0.672487,0.672487,0.644,4.40,13.30
135.950,0.678,0.672849,0.672849,0.646,4.41,13.34
136.050,0.678,0.673264,0.673264,0.645,4.41,13.32
136.150,0.679,0.673910,0.673910,0.644,4.41,13.30
136.250,0.680,0.674626,0.674626,0.644,4.42,13.31
136.350,0.680,0.674881,0.674881,0.645,4.42,13.32
136.450,0.680,0.675231,0.675231,0.644,4.42,13.30
136.550,0.681,0.675684,0.675684,0.643,4.42,13.28
136.650,0.682,0.676472,0.676472,0.644,4.43,13.30
136.750,0.682,0.677050,0.677050,0.643,4.43,13.29
136.850,0.682,0.677497,0.677497,0.644,4.44,13.32
136.950,0.683,0.677909,0.677909,0.642,4.44,13.26
137.050,0.684,0.678315,0.678315,0.643,4.44,13.29
137.150,0.684,0.678982,0.678982,0.644,4.45,13.31
137.250,0.684,0.679524,0.679524,0.642,4.45,13.26
137.350,0.685,0.680128,0.680128,0.642,4.45,13.26
137.450,0.686,0.680368,0.680368,0.642,4.46,13.27
137.550,0.686,0.680996,0.680996,0.644,4.46,13.30
137.650,0.686,0.681435,0.681435,0.644,4.46,13.31
137.750,0.687,0.682021,0.682021,0.642,4.47,13.27
137.850,0.688,0.682602,0.682602,0.641,4.47,13.25
137.950,0.688,0.682913,0.682913,0.642,4.47,13.26
138.050,0.688,0.683568,0.683568,0.644,4.48,13.30
138.150,0.689,0.683852,0.683852,0.643,4.48,13.29
138.250,0.690,0.684389,0.684389,0.642,4.48,13.27
138.350,0.690,0.684877,0.684877,0.644,4.49,13.30
138.450,0.690,0.685458,0.685458,0.643,4.49,13.29
138.550,0.691,0.686042,0.686042,0.644,4.49,13.30
138.650,0.692,0.686264,0.686264,0.642,4.49,13.26
138.750,0.692,0.687028,0.687028,0.641,4.50,13.24
138.850,0.692,0.687683,0.687683,0.642,4.50,13.27
138.950,0.693,0.688213,0.688213,0.643,4.51,13.29
139.050,0.694,0.688572,0.688572,0.642,4.51,13.26
139.150,0.694,0.688930,0.688930,0.642,4.51,13.27
139.250,0.694,0.689372,0.689372,0.640,4.51,13.23
139.350,0.695,0.690172,0.690172,0.643,4.52,13.28
139.450,0.696,0.690720,0.690720,0.643,4.52,13.28
139.550,0.696,0.690915,0.690915,0.642,4.52,13.26
139.650,0.696,0.691274,0.691274,0.641,4.53,13.25
139.750,0.697,0.692115,0.692115,0.640,4.53,13.22
139.850,0.698,0.692788,0.692788,0.642,4.54,13.26
139.950,0.698,0.693137,0.693137,0.643,4.54,13.28
140.050,0.698,0.693505,0.693505,0.641,4.54,13.24
140.150,0.699,0.693854,0.693854,0.640,4.54,13.21
140.250,0.700,0.694340,0.694340,0.641,4.55,13.25
140.350,0.700,0.695179,0.695179,0.642,4.55,13.26
140.450,0.700,0.695448,0.695448,0.641,4.55,13.25
140.550,0.701,0.695973,0.695973,0.640,4.56,13.22
140.650,0.702,0.696278,0.696278,0.640,4.56,13.22
140.750,0.702,0.697087,0.697087,0.641,4.57,13.24
140.850,0.702,0.697493,0.697493,0.639,4.57,13.20
140.950,0.703,0.698136,0.698136,0.640,4.57,13.23
141.050,0.704,0.698251,0.698251,0.641,4.57,13.24
141.150,0.704,0.698820,0.698820,0.641,4.58,13.24
141.250,0.704,0.699392,0.699392,0.640,4.58,13.23
141.350,0.705,0.699857,0.699857,0.639,4.58,13.21
141.450,0.706,0.700387,0.700387,0.640,4.59,13.22
141.550,0.706,0.700983,0.700983,0.640,4.59,13.22
141.650,0.706,0.701392,0.701392,0.638,4.59,13.17
141.750,0.707,0.702052,0.702052,0.639,4.60,13.20
141.850,0.708,0.702443,0.702443,0.639,4.60,13.20
141.950,0.708,0.702757,0.702757,0.639,4.60,13.20
142.050,0.708,0.703504,0.703504,0.641,4.61,13.25
142.150,0.709,0.704174,0.704174,0.639,4.61,13.20
142.250,0.710,0.704748,0.704748,0.638,4.62,13.18
142.350,0.710,0.705068,0.705068,0.638,4.62,13.19
142.450,0.710,0.705299,0.705299,0.638,4.62,13.19
142.550,0.711,0.706138,0.706138,0.639,4.62,13.19
142.650,0.712,0.706553,0.706553,0.639,4.63,13.20
142.750,0.712,0.707231,0.707231,0.638,4.63,13.18
142.850,0.712,0.707456,0.707456,0.638,4.63,13.18
142.950,0.713,0.707972,0.707972,0.637,4.64,13.17
143.050,0.714,0.708487,0.708487,0.638,4.64,13.18
143.150,0.714,0.709186,0.709186,0.637,4.64,13.17
143.250,0.714,0.709794,0.709794,0.637,4.65,13.16
143.350,0.715,0.710040,0.710040,0.637,4.65,13.16
143.450,0.716,0.710523,0.710523,0.637,4.65,13.17
143.550,0.716,0.711050,0.711050,0.637,4.66,13.16
