"Time (s)","Crosshead (mm)","estensometer(strain_1) (mm)","Extension (mm)","Load (kN)","Strain (%)","Stress (MPa)"
97.300,0.484,0.482474,0.482474,0.416,3.79,7.62
97.400,0.484,0.483070,0.483070,0.417,3.79,7.64
97.500,0.485,0.483375,0.483375,0.416,3.80,7.62
97.600,0.486,0.483757,0.483757,0.418,3.80,7.66
97.700,0.486,0.484136,0.484136,0.419,3.80,7.67
97.800,0.486,0.484829,0.484829,0.419,3.81,7.67
97.900,0.487,0.485452,0.485452,0.420,3.81,7.68
98.000,0.488,0.485943,0.485943,0.420,3.82,7.68
98.100,0.488,0.486195,0.486195,0.421,3.82,7.71
98.200,0.488,0.486657,0.486657,0.421,3.82,7.70
98.300,0.489,0.487084,0.487084,0.421,3.83,7.71
98.400,0.490,0.487644,0.487644,0.422,3.83,7.72
98.500,0.490,0.488411,0.488411,0.425,3.84,7.77
98.600,0.490,0.488714,0.488714,0.423,3.84,7.74
98.700,0.491,0.489170,0.489170,0.423,3.84,7.75
98.800,0.492,0.489644,0.489644,0.424,3.85,7.77
98.900,0.492,0.489991,0.489991,0.426,3.85,7.80
99.000,0.492,0.490696,0.490696,0.426,3.85,7.80
99.100,0.493,0.491051,0.491051,0.427,3.86,7.81
99.200,0.494,0.491590,0.491590,0.426,3.86,7.81
99.300,0.494,0.492133,0.492133,0.427,3.87,7.82
99.400,0.494,0.492491,0.492491,0.427,3.87,7.82
99.500,0.495,0.493087,0.493087,0.429,3.87,7.85
99.600,0.496,0.493445,0.493445,0.428,3.88,7.84
99.700,0.496,0.493931,0.493931,0.429,3.88,7.85
99.800,0.496,0.494574,0.494574,0.430,3.89,7.87
99.900,0.497,0.495057,0.495057,0.429,3.89,7.85
100.000,0.498,0.495575,0.495575,0.430,3.89,7.87
100.100,0.498,0.495759,0.495759,0.430,3.89,7.86
100.200,0.498,0.496322,0.496322,0.432,3.90,7.90
100.300,0.499,0.497113,0.497113,0.432,3.91,7.91
100.400,0.500,0.497489,0.497489,0.432,3.91,7.90
100.500,0.500,0.497883,0.497883,0.431,3.91,7.89
100.600,0.501,0.498381,0.498381,0.433,3.92,7.92
100.700,0.501,0.498612,0.498612,0.434,3.92,7.94
100.800,0.502,0.499261,0.499261,0.435,3.92,7.96
100.900,0.502,0.499699,0.499699,0.434,3.93,7.95
101.000,0.503,0.500259,0.500259,0.434,3.93,7.94
101.100,0.503,0.500716,0.500716,0.435,3.93,7.97
101.200,0.504,0.501018,0.501018,0.436,3.94,7.97
101.300,0.504,0.501489,0.501489,0.434,3.94,7.95
101.400,0.505,0.501978,0.501978,0.435,3.94,7.96
101.500,0.505,0.502425,0.502425,0.436,3.95,7.98
101.600,0.506,0.503186,0.503186,0.438,3.95,8.02
101.700,0.506,0.503601,0.503601,0.437,3.96,8.00
101.800,0.507,0.504004,0.504004,0.437,3.96,7.99
101.900,0.507,0.504247,0.504247,0.437,3.96,8.00
102.000,0.508,0.504934,0.504934,0.437,3.97,8.00
102.100,0.508,0.505506,0.505506,0.439,3.97,8.03
102.200,0.509,0.505817,0.505817,0.439,3.97,8.03
102.300,0.509,0.506282,0.506282,0.441,3.98,8.07
102.400,0.510,0.506922,0.506922,0.439,3.98,8.04
102.500,0.510,0.507305,0.507305,0.440,3.99,8.05
102.600,0.511,0.507870,0.507870,0.442,3.99,8.09
102.700,0.511,0.508259,0.508259,0.442,3.99,8.09
102.800,0.512,0.508656,0.508656,0.441,4.00,8.07
102.900,0.512,0.509284,0.509284,0.442,4.00,8.09
103.000,0.512,0.509814,0.509814,0.442,4.00,8.09
103.100,0.513,0.510247,0.510247,0.442,4.01,8.10
103.200,0.514,0.510641,0.510641,0.441,4.01,8.08
103.300,0.514,0.511251,0.511251,0.443,4.02,8.11
103.400,0.514,0.512009,0.512009,0.444,4.02,8.13
103.500,0.515,0.512362,0.512362,0.443,4.02,8.12
103.600,0.516,0.512768,0.512768,0.444,4.03,8.13
103.700,0.516,0.512978,0.512978,0.443,4.03,8.12
103.800,0.516,0.513778,0.513778,0.445,4.04,8.14
103.900,0.517,0.514486,0.514486,0.447,4.04,8.18
104.000,0.518,0.514640,0.514640,0.445,4.04,8.14
104.100,0.518,0.515085,0.515085,0.444,4.05,8.14
104.200,0.518,0.515526,0.515526,0.444,4.05,8.13
104.300,0.519,0.515962,0.515962,0.446,4.05,8.16
104.400,0.520,0.516702,0.516702,0.446,4.06,8.16
104.500,0.520,0.516990,0.516990,0.446,4.06,8.16
104.600,0.520,0.517404,0.517404,0.447,4.06,8.18
104.700,0.521,0.517935,0.517935,0.448,4.07,8.19
104.800,0.522,0.518675,0.518675,0.448,4.07,8.21
104.900,0.522,0.518918,0.518918,0.450,4.08,8.23
105.000,0.522,0.519502,0.519502,0.447,4.08,8.19
105.100,0.523,0.519840,0.519840,0.447,4.08,8.19
105.200,0.524,0.520459,0.520459,0.448,4.09,8.20
105.300,0.524,0.520939,0.520939,0.450,4.09,8.24
105.400,0.524,0.521309,0.521309,0.450,4.10,8.23
105.500,0.525,0.521967,0.521967,0.450,4.10,8.23
105.600,0.526,0.522308,0.522308,0.451,4.10,8.25
105.700,0.526,0.522974,0.522974,0.452,4.11,8.28
105.800,0.526,0.523294,0.523294,0.451,4.11,8.25
105.900,0.527,0.523730,0.523730,0.451,4.11,8.26
106.000,0.528,0.524239,0.524239,0.452,4.12,8.27
106.100,0.528,0.524524,0.524524,0.451,4.12,8.26
106.200,0.528,0.525324,0.525324,0.452,4.13,8.28
106.300,0.529,0.525469,0.525469,0.452,4.13,8.27
106.400,0.530,0.525919,0.525919,0.453,4.13,8.30
106.500,0.530,0.526574,0.526574,0.453,4.14,8.29
106.600,0.530,0.526968,0.526968,0.452,4.14,8.27
106.700,0.531,0.527478,0.527478,0.452,4.14,8.27
106.800,0.532,0.527676,0.527676,0.453,4.15,8.28
106.900,0.532,0.528218,0.528218,0.453,4.15,8.29
107.000,0.532,0.528755,0.528755,0.455,4.15,8.32
107.100,0.533,0.529338,0.529338,0.454,4.16,8.31
107.200,0.534,0.529851,0.529851,0.455,4.16,8.32
107.300,0.534,0.530263,0.530263,0.455,4.17,8.33
107.400,0.534,0.530449,0.530449,0.455,4.17,8.32
107.500,0.535,0.530941,0.530941,0.456,4.17,8.34
107.600,0.536,0.531460,0.531460,0.456,4.17,8.35
107.700,0.536,0.531934,0.531934,0.455,4.18,8.33
107.800,0.536,0.532639,0.532639,0.455,4.18,8.33
107.900,0.537,0.533003,0.533003,0.455,4.19,8.33
108.000,0.538,0.533391,0.533391,0.457,4.19,8.36
108.100,0.538,0.533711,0.533711,0.456,4.19,8.35
108.200,0.538,0.534218,0.534218,0.457,4.20,8.36
108.300,0.539,0.534976,0.534976,0.459,4.20,8.40
108.400,0.540,0.535501,0.535501,0.457,4.21,8.37
108.500,0.540,0.535741,0.535741,0.459,4.21,8.39
108.600,0.540,0.536206,0.536206,0.457,4.21,8.37
108.700,0.541,0.536615,0.536615,0.457,4.22,8.37
108.800,0.542,0.537062,0.537062,0.457,4.22,8.37
108.900,0.542,0.537426,0.537426,0.460,4.22,8.43
109.000,0.542,0.537942,0.537942,0.458,4.23,8.38
109.100,0.543,0.538517,0.538517,0.460,4.23,8.42
109.200,0.544,0.539180,0.539180,0.459,4.24,8.40
109.300,0.544,0.539506,0.539506,0.459,4.24,8.41
109.400,0.544,0.539859,0.539859,0.458,4.24,8.39
109.500,0.545,0.540291,0.540291,0.460,4.24,8.42
109.600,0.546,0.540801,0.540801,0.459,4.25,8.40
109.700,0.546,0.541548,0.541548,0.461,4.25,8.44
109.800,0.546,0.541968,0.541968,0.461,4.26,8.43
109.900,0.547,0.542401,0.542401,0.461,4.26,8.44
110.000,0.548,0.542747,0.542747,0.460,4.26,8.43
110.100,0.548,0.543112,0.543112,0.461,4.27,8.44
110.200,0.548,0.543713,0.543713,0.463,4.27,8.47
110.300,0.549,0.544247,0.544247,0.461,4.28,8.43
110.400,0.550,0.544727,0.544727,0.461,4.28,8.44
110.500,0.550,0.545239,0.545239,0.462,4.28,8.46
110.600,0.550,0.545574,0.545574,0.462,4.29,8.45
110.700,0.551,0.546107,0.546107,0.462,4.29,8.45
110.800,0.552,0.546694,0.546694,0.463,4.29,8.47
110.900,0.552,0.547209,0.547209,0.462,4.30,8.46
111.000,0.552,0.547591,0.547591,0.463,4.30,8.47
111.100,0.553,0.548163,0.548163,0.464,4.31,8.49
111.200,0.554,0.548516,0.548516,0.463,4.31,8.48
111.300,0.554,0.548851,0.548851,0.463,4.31,8.47
111.400,0.554,0.549443,0.549443,0.464,4.32,8.50
111.500,0.555,0.550341,0.550341,0.465,4.32,8.51
111.600,0.556,0.550474,0.550474,0.464,4.32,8.49
111.700,0.556,0.550969,0.550969,0.465,4.33,8.51
111.800,0.556,0.551354,0.551354,0.464,4.33,8.50
111.900,0.557,0.552047,0.552047,0.465,4.34,8.51
112.000,0.558,0.552593,0.552593,0.466,4.34,8.54
112.100,0.558,0.552871,0.552871,0.466,4.34,8.53
112.200,0.558,0.553378,0.553378,0.466,4.35,8.52
112.300,0.559,0.553929,0.553929,0.467,4.35,8.54
112.400,0.560,0.554421,0.554421,0.468,4.36,8.56
112.500,0.560,0.554859,0.554859,0.468,4.36,8.56
112.600,0.560,0.555425,0.555425,0.467,4.36,8.55
112.700,0.561,0.555887,0.555887,0.467,4.37,8.54
112.800,0.562,0.556308,0.556308,0.466,4.37,8.54
112.900,0.562,0.556906,0.556906,0.468,4.37,8.56
113.000,0.562,0.557265,0.557265,0.467,4.38,8.55
113.100,0.563,0.557863,0.557863,0.467,4.38,8.56
113.200,0.564,0.558281,0.558281,0.467,4.39,8.55
113.300,0.564,0.558696,0.558696,0.468,4.39,8.57
113.400,0.564,0.559036,0.559036,0.468,4.39,8.56
113.500,0.565,0.559543,0.559543,0.468,4.40,8.57
113.600,0.566,0.560171,0.560171,0.470,4.40,8.60
113.700,0.566,0.560879,0.560879,0.469,4.41,8.58
113.800,0.566,0.561134,0.561134,0.469,4.41,8.59
113.900,0.567,0.561573,0.561573,0.468,4.41,8.57
114.000,0.568,0.562023,0.562023,0.469,4.41,8.59
114.100,0.568,0.562654,0.562654,0.470,4.42,8.60
114.200,0.569,0.563427,0.563427,0.471,4.43,8.62
114.300,0.569,0.563806,0.563806,0.471,4.43,8.63
114.400,0.570,0.564011,0.564011,0.470,4.43,8.61
114.500,0.570,0.564464,0.564464,0.470,4.43,8.60
114.600,0.570,0.565048,0.565048,0.470,4.44,8.61
114.700,0.571,0.565845,0.565845,0.470,4.44,8.61
114.800,0.572,0.566111,0.566111,0.471,4.45,8.62
114.900,0.572,0.566659,0.566659,0.471,4.45,8.63
115.000,0.572,0.566879,0.566879,0.470,4.45,8.60
115.100,0.573,0.567492,0.567492,0.471,4.46,8.62
115.200,0.574,0.568025,0.568025,0.472,4.46,8.64
115.300,0.574,0.568573,0.568573,0.472,4.47,8.64
115.400,0.574,0.569080,0.569080,0.472,4.47,8.64
115.500,0.575,0.569578,0.569578,0.472,4.47,8.64
115.600,0.576,0.569850,0.569850,0.472,4.48,8.64
115.700,0.576,0.570437,0.570437,0.472,4.48,8.65
115.800,0.576,0.570727,0.570727,0.472,4.48,8.63
115.900,0.577,0.571619,0.571619,0.472,4.49,8.64
116.000,0.578,0.572102,0.572102,0.473,4.49,8.66
116.100,0.578,0.572357,0.572357,0.472,4.50,8.65
116.200,0.578,0.572751,0.572751,0.472,4.50,8.64
116.300,0.579,0.573254,0.573254,0.472,4.50,8.64
116.400,0.580,0.574054,0.574054,0.474,4.51,8.68
116.500,0.580,0.574383,0.574383,0.472,4.51,8.64
116.600,0.580,0.574700,0.574700,0.475,4.51,8.69
116.700,0.581,0.575302,0.575302,0.474,4.52,8.69
116.800,0.582,0.575743,0.575743,0.473,4.52,8.66
116.900,0.582,0.576383,0.576383,0.474,4.53,8.68
117.000,0.582,0.576685,0.576685,0.475,4.53,8.69
117.100,0.583,0.577195,0.577195,0.474,4.53,8.68
117.200,0.584,0.577773,0.577773,0.475,4.54,8.69
117.300,0.584,0.578404,0.578404,0.477,4.54,8.73
117.400,0.584,0.578807,0.578807,0.474,4.55,8.68
117.500,0.585,0.579420,0.579420,0.475,4.55,8.69
117.600,0.586,0.579547,0.579547,0.475,4.55,8.69
117.700,0.586,0.580175,0.580175,0.474,4.56,8.68
117.800,0.587,0.581073,0.581073,0.476,4.56,8.72
117.900,0.587,0.581352,0.581352,0.475,4.57,8.70
118.000,0.588,0.581600,0.581600,0.475,4.57,8.70
118.100,0.588,0.582175,0.582175,0.474,4.57,8.67
118.200,0.588,0.582661,0.582661,0.476,4.58,8.71
118.300,0.589,0.583316,0.583316,0.477,4.58,8.73
118.400,0.590,0.583707,0.583707,0.475,4.59,8.70
118.500,0.590,0.584302,0.584302,0.476,4.59,8.72
118.600,0.590,0.584599,0.584599,0.476,4.59,8.71
118.700,0.591,0.585040,0.585040,0.475,4.60,8.70
118.800,0.592,0.585470,0.585470,0.476,4.60,8.72
118.900,0.592,0.586107,0.586107,0.477,4.60,8.73
119.000,0.592,0.586676,0.586676,0.477,4.61,8.73
119.100,0.593,0.587028,0.587028,0.476,4.61,8.71
119.200,0.594,0.587523,0.587523,0.477,4.62,8.73
119.300,0.594,0.587997,0.587997,0.477,4.62,8.74
119.400,0.594,0.588412,0.588412,0.477,4.62,8.73
119.500,0.595,0.589188,0.589188,0.477,4.63,8.73
119.600,0.596,0.589653,0.589653,0.477,4.63,8.73
119.700,0.596,0.590044,0.590044,0.477,4.64,8.73
119.800,0.596,0.590376,0.590376,0.477,4.64,8.73
119.900,0.597,0.590930,0.590930,0.478,4.64,8.75
120.000,0.598,0.591786,0.591786,0.478,4.65,8.76
120.100,0.598,0.592074,0.592074,0.477,4.65,8.74
120.200,0.598,0.592533,0.592533,0.478,4.65,8.75
120.300,0.599,0.592924,0.592924,0.478,4.66,8.75
120.400,0.600,0.593570,0.593570,0.478,4.66,8.76
120.500,0.600,0.594210,0.594210,0.480,4.67,8.79
120.600,0.600,0.594533,0.594533,0.480,4.67,8.78
120.700,0.601,0.595024,0.595024,0.479,4.67,8.77
120.800,0.602,0.595448,0.595448,0.478,4.68,8.76
120.900,0.602,0.596085,0.596085,0.479,4.68,8.77
121.000,0.602,0.596485,0.596485,0.480,4.69,8.79
121.100,0.603,0.596864,0.596864,0.481,4.69,8.80
121.200,0.604,0.597635,0.597635,0.479,4.69,8.76
121.300,0.604,0.598035,0.598035,0.479,4.70,8.76
121.400,0.604,0.598603,0.598603,0.480,4.70,8.79
121.500,0.605,0.598799,0.598799,0.480,4.70,8.79
121.600,0.606,0.599504,0.599504,0.480,4.71,8.79
121.700,0.606,0.600168,0.600168,0.480,4.71,8.78
121.800,0.606,0.600606,0.600606,0.479,4.72,8.77
121.900,0.607,0.601154,0.601154,0.479,4.72,8.77
122.000,0.608,0.601539,0.601539,0.479,4.73,8.76
122.100,0.608,0.601948,0.601948,0.479,4.73,8.77
122.200,0.608,0.602585,0.602585,0.480,4.73,8.79
122.300,0.609,0.603157,0.603157,0.479,4.74,8.77
122.400,0.610,0.603545,0.603545,0.479,4.74,8.77
122.500,0.610,0.603966,0.603966,0.479,4.74,8.76
122.600,0.610,0.604393,0.604393,0.480,4.75,8.78
122.700,0.611,0.605299,0.605299,0.480,4.75,8.79
122.800,0.612,0.605655,0.605655,0.480,4.76,8.79
122.900,0.612,0.605921,0.605921,0.480,4.76,8.79
123.000,0.612,0.606345,0.606345,0.480,4.76,8.79
123.100,0.613,0.606786,0.606786,0.479,4.77,8.78
123.200,0.614,0.607500,0.607500,0.481,4.77,8.81
123.300,0.614,0.608434,0.608434,0.481,4.78,8.80
123.400,0.615,0.608798,0.608798,0.482,4.78,8.82
123.500,0.615,0.609334,0.609334,0.481,4.79,8.80
123.600,0.616,0.609731,0.609731,0.481,4.79,8.81
123.700,0.616,0.610297,0.610297,0.481,4.79,8.81
123.800,0.617,0.610890,0.610890,0.481,4.80,8.80
123.900,0.617,0.611379,0.611379,0.481,4.80,8.81
124.000,0.618,0.612004,0.612004,0.482,4.81,8.83
124.100,0.618,0.612498,0.612498,0.482,4.81,8.82
124.200,0.619,0.612901,0.612901,0.481,4.81,8.81
124.300,0.619,0.613207,0.613207,0.480,4.82,8.79
124.400,0.620,0.613695,0.613695,0.480,4.82,8.79
124.500,0.620,0.614356,0.614356,0.482,4.83,8.83
124.600,0.621,0.614866,0.614866,0.482,4.83,8.83
124.700,0.621,0.615455,0.615455,0.481,4.83,8.81
124.800,0.622,0.615915,0.615915,0.481,4.84,8.80
124.900,0.622,0.616261,0.616261,0.481,4.84,8.81
125.000,0.623,0.616780,0.616780,0.483,4.85,8.84
125.100,0.623,0.617378,0.617378,0.482,4.85,8.83
125.200,0.624,0.617725,0.617725,0.484,4.85,8.86
125.300,0.624,0.618457,0.618457,0.482,4.86,8.83
125.400,0.625,0.618951,0.618951,0.483,4.86,8.85
125.500,0.625,0.619221,0.619221,0.483,4.86,8.83
125.600,0.626,0.619656,0.619656,0.481,4.87,8.81
125.700,0.626,0.620151,0.620151,0.482,4.87,8.82
125.800,0.627,0.620883,0.620883,0.483,4.88,8.84
125.900,0.627,0.621505,0.621505,0.483,4.88,8.83
126.000,0.628,0.621819,0.621819,0.484,4.88,8.86
126.100,0.628,0.622175,0.622175,0.482,4.89,8.82
126.200,0.629,0.622578,0.622578,0.482,4.89,8.82
126.300,0.629,0.623244,0.623244,0.483,4.90,8.84
126.400,0.630,0.623822,0.623822,0.483,4.90,8.84
126.500,0.630,0.624314,0.624314,0.484,4.90,8.86
126.600,0.631,0.624714,0.624714,0.485,4.91,8.88
126.700,0.631,0.625072,0.625072,0.483,4.91,8.84
126.800,0.632,0.625665,0.625665,0.482,4.91,8.82
126.900,0.632,0.626151,0.626151,0.483,4.92,8.85
127.000,0.633,0.626699,0.626699,0.484,4.92,8.85
127.100,0.633,0.627291,0.627291,0.484,4.93,8.86
127.200,0.634,0.627804,0.627804,0.483,4.93,8.84
127.300,0.634,0.628251,0.628251,0.483,4.94,8.84
127.400,0.635,0.628773,0.628773,0.483,4.94,8.84
127.500,0.635,0.629223,0.629223,0.483,4.94,8.85
127.600,0.636,0.629898,0.629898,0.484,4.95,8.85
127.700,0.636,0.630248,0.630248,0.484,4.95,8.85
127.800,0.637,0.630707,0.630707,0.482,4.95,8.82
127.900,0.637,0.631285,0.631285,0.483,4.96,8.84
128.000,0.638,0.632032,0.632032,0.484,4.96,8.86
128.100,0.638,0.632571,0.632571,0.485,4.97,8.88
128.200,0.639,0.632811,0.632811,0.483,4.97,8.84
128.300,0.639,0.633338,0.633338,0.483,4.98,8.85
128.400,0.640,0.633714,0.633714,0.484,4.98,8.86
128.500,0.640,0.634473,0.634473,0.483,4.98,8.84
128.600,0.640,0.635030,0.635030,0.485,4.99,8.87
128.700,0.641,0.635406,0.635406,0.484,4.99,8.85
128.800,0.642,0.635901,0.635901,0.483,5.00,8.84
128.900,0.642,0.636117,0.636117,0.483,5.00,8.85
129.000,0.642,0.636888,0.636888,0.485,5.00,8.89
129.100,0.643,0.637365,0.637365,0.485,5.01,8.87
129.200,0.644,0.637916,0.637916,0.485,5.01,8.87
129.300,0.644,0.638484,0.638484,0.484,5.02,8.87
129.400,0.644,0.638784,0.638784,0.483,5.02,8.83
129.500,0.645,0.639323,0.639323,0.484,5.02,8.85
129.600,0.646,0.639895,0.639895,0.484,5.03,8.85
129.700,0.646,0.640327,0.640327,0.484,5.03,8.86
129.800,0.646,0.640988,0.640988,0.483,5.04,8.84
129.900,0.647,0.641415,0.641415,0.482,5.04,8.83
130.000,0.648,0.641800,0.641800,0.483,5.04,8.84
130.100,0.648,0.642084,0.642084,0.483,5.04,8.85
130.200,0.648,0.642680,0.642680,0.485,5.05,8.87
130.300,0.650,0.643429,0.643429,0.484,5.05,8.87
130.400,0.650,0.643992,0.643992,0.485,5.06,8.87
130.500,0.650,0.644439,0.644439,0.485,5.06,8.87
130.600,0.650,0.644768,0.644768,0.483,5.06,8.85
130.700,0.651,0.645088,0.645088,0.484,5.07,8.86
130.800,0.652,0.645894,0.645894,0.484,5.07,8.87
130.900,0.652,0.646119,0.646119,0.483,5.08,8.85
131.000,0.652,0.646659,0.646659,0.483,5.08,8.84
131.100,0.653,0.647159,0.647159,0.483,5.08,8.85
131.200,0.654,0.647713,0.647713,0.483,5.09,8.84
131.300,0.654,0.648054,0.648054,0.485,5.09,8.87
131.400,0.654,0.648475,0.648475,0.483,5.09,8.84
131.500,0.655,0.648943,0.648943,0.483,5.10,8.84
131.600,0.656,0.649808,0.649808,0.483,5.10,8.85
131.700,0.656,0.650172,0.650172,0.485,5.11,8.88
131.800,0.656,0.650703,0.650703,0.485,5.11,8.87
131.900,0.657,0.651026,0.651026,0.484,5.11,8.86
132.000,0.658,0.651609,0.651609,0.485,5.12,8.87
132.100,0.658,0.652297,0.652297,0.484,5.12,8.86
132.200,0.658,0.652759,0.652759,0.484,5.13,8.85
132.300,0.659,0.653043,0.653043,0.484,5.13,8.86
132.400,0.660,0.653461,0.653461,0.484,5.13,8.85
132.500,0.660,0.654193,0.654193,0.483,5.14,8.85
132.600,0.660,0.654593,0.654593,0.486,5.14,8.89
132.700,0.661,0.655061,0.655061,0.483,5.15,8.84
132.800,0.662,0.655443,0.655443,0.485,5.15,8.88
132.900,0.662,0.656166,0.656166,0.485,5.15,8.88
133.000,0.662,0.656595,0.656595,0.483,5.16,8.85
133.100,0.663,0.657117,0.657117,0.484,5.16,8.86
133.200,0.664,0.657535,0.657535,0.484,5.17,8.86
133.300,0.664,0.657935,0.657935,0.484,5.17,8.86
133.400,0.664,0.658533,0.658533,0.485,5.17,8.88
133.500,0.665,0.659078,0.659078,0.484,5.18,8.87
133.600,0.666,0.659650,0.659650,0.484,5.18,8.86
133.700,0.666,0.660006,0.660006,0.483,5.18,8.85
133.800,0.666,0.660429,0.660429,0.484,5.19,8.86
133.900,0.667,0.661167,0.661167,0.485,5.19,8.88
134.000,0.668,0.661706,0.661706,0.485,5.20,8.88
134.100,0.668,0.662011,0.662011,0.486,5.20,8.89
134.200,0.668,0.662536,0.662536,0.483,5.20,8.84
134.300,0.669,0.662921,0.662921,0.484,5.21,8.85
134.400,0.670,0.663590,0.663590,0.485,5.21,8.88
134.500,0.670,0.663854,0.663854,0.485,5.21,8.88
134.600,0.670,0.664438,0.664438,0.485,5.22,8.88
134.700,0.671,0.665119,0.665119,0.484,5.22,8.86
134.800,0.672,0.665389,0.665389,0.484,5.23,8.86
134.900,0.672,0.666044,0.666044,0.484,5.23,8.86
135.000,0.672,0.666529,0.666529,0.484,5.24,8.87
135.100,0.673,0.666989,0.666989,0.484,5.24,8.85
135.200,0.674,0.667661,0.667661,0.484,5.24,8.85
135.300,0.674,0.668094,0.668094,0.485,5.25,8.89
135.400,0.674,0.668609,0.668609,0.485,5.25,8.88
135.500,0.675,0.668837,0.668837,0.485,5.25,8.87
135.600,0.676,0.669542,0.669542,0.484,5.26,8.85
135.700,0.676,0.670351,0.670351,0.485,5.27,8.89
135.800,0.676,0.671193,0.671193,0.485,5.27,8.88
135.900,0.677,0.671631,0.671631,0.486,5.28,8.89
136.000,0.678,0.671850,0.671850,0.483,5.28,8.85
136.100,0.678,0.672390,0.672390,0.485,5.28,8.88
136.200,0.678,0.673015,0.673015,0.484,5.29,8.87
136.300,0.679,0.673347,0.673347,0.484,5.29,8.85
136.400,0.680,0.673830,0.673830,0.484,5.29,8.86
136.500,0.680,0.674084,0.674084,0.485,5.30,8.87
136.600,0.680,0.674632,0.674632,0.485,5.30,8.88
136.700,0.681,0.675166,0.675166,0.485,5.30,8.87
136.800,0.682,0.675690,0.675690,0.484,5.31,8.86
136.900,0.682,0.676143,0.676143,0.485,5.31,8.87
137.000,0.682,0.676585,0.676585,0.483,5.31,8.85
137.100,0.683,0.677231,0.677231,0.484,5.32,8.86
137.200,0.684,0.677631,0.677631,0.483,5.32,8.84
137.300,0.684,0.678122,0.678122,0.483,5.33,8.84
137.400,0.684,0.678804,0.678804,0.484,5.33,8.86
137.500,0.685,0.679331,0.679331,0.485,5.34,8.88
137.600,0.686,0.679559,0.679559,0.484,5.34,8.86
137.700,0.686,0.680173,0.680173,0.484,5.34,8.85
137.800,0.686,0.680801,0.680801,0.483,5.35,8.84
137.900,0.687,0.681056,0.681056,0.484,5.35,8.85
138.000,0.688,0.681651,0.681651,0.484,5.35,8.86
138.100,0.688,0.682013,0.682013,0.484,5.36,8.86
138.200,0.688,0.682531,0.682531,0.484,5.36,8.85
138.300,0.689,0.683218,0.683218,0.485,5.37,8.88
138.400,0.690,0.683627,0.683627,0.484,5.37,8.85
138.500,0.690,0.684116,0.684116,0.483,5.37,8.85
138.600,0.690,0.684513,0.684513,0.483,5.38,8.84
138.700,0.691,0.685082,0.685082,0.483,5.38,8.84
138.800,0.692,0.685941,0.685941,0.485,5.39,8.88
138.900,0.692,0.686314,0.686314,0.483,5.39,8.85
139.000,0.692,0.686611,0.686611,0.483,5.39,8.84
139.100,0.693,0.686883,0.686883,0.482,5.40,8.83
139.200,0.694,0.687517,0.687517,0.483,5.40,8.85
139.300,0.694,0.688468,0.688468,0.484,5.41,8.87
139.400,0.694,0.688839,0.688839,0.483,5.41,8.84
139.500,0.695,0.689351,0.689351,0.483,5.42,8.84
139.600,0.696,0.689680,0.689680,0.484,5.42,8.86
139.700,0.696,0.690163,0.690163,0.483,5.42,8.85
139.800,0.696,0.690898,0.690898,0.484,5.43,8.86
139.900,0.697,0.691547,0.691547,0.484,5.43,8.85
140.000,0.698,0.691881,0.691881,0.483,5.44,8.84
140.100,0.698,0.692219,0.692219,0.484,5.44,8.86
140.200,0.698,0.692595,0.692595,0.484,5.44,8.85
140.300,0.699,0.693256,0.693256,0.484,5.45,8.85
140.400,0.700,0.693854,0.693854,0.484,5.45,8.86
140.500,0.700,0.694272,0.694272,0.484,5.45,8.86
140.600,0.700,0.694894,0.694894,0.484,5.46,8.86
140.700,0.701,0.695205,0.695205,0.484,5.46,8.86
140.800,0.702,0.695774,0.695774,0.483,5.47,8.84
140.900,0.702,0.696124,0.696124,0.483,5.47,8.84
141.000,0.702,0.696574,0.696574,0.483,5.47,8.84
141.100,0.703,0.697362,0.697362,0.484,5.48,8.86
141.200,0.704,0.697582,0.697582,0.484,5.48,8.85
141.300,0.704,0.698230,0.698230,0.482,5.48,8.83
141.400,0.704,0.698556,0.698556,0.482,5.49,8.83
141.500,0.705,0.698912,0.698912,0.484,5.49,8.86
141.600,0.706,0.699575,0.699575,0.484,5.50,8.85
141.700,0.706,0.700067,0.700067,0.482,5.50,8.83
141.800,0.706,0.700618,0.700618,0.482,5.50,8.83
141.900,0.707,0.701078,0.701078,0.481,5.51,8.80
142.000,0.708,0.701732,0.701732,0.483,5.51,8.84
142.100,0.708,0.702076,0.702076,0.483,5.52,8.83
142.200,0.708,0.702485,0.702485,0.481,5.52,8.80
142.300,0.709,0.703314,0.703314,0.481,5.52,8.81
142.400,0.710,0.703969,0.703969,0.481,5.53,8.80
142.500,0.710,0.704271,0.704271,0.483,5.53,8.83
142.600,0.710,0.704455,0.704455,0.482,5.53,8.82
142.700,0.711,0.705065,0.705065,0.482,5.54,8.82
142.800,0.712,0.705821,0.705821,0.483,5.54,8.84
142.900,0.712,0.706476,0.706476,0.482,5.55,8.82
143.000,0.712,0.706713,0.706713,0.483,5.55,8.85
143.100,0.713,0.707083,0.707083,0.482,5.55,8.82
143.200,0.713,0.707424,0.707424,0.482,5.56,8.81
143.300,0.714,0.708262,0.708262,0.482,5.56,8.82
143.400,0.714,0.708944,0.708944,0.481,5.57,8.80
143.500,0.715,0.709361,0.709361,0.482,5.57,8.83
143.600,0.715,0.709566,0.709566,0.481,5.57,8.81
