"Time (s)","Crosshead (mm)","estensometer(strain_1) (mm)","Extension (mm)","Load (kN)","Strain (%)","Stress (MPa)"
118.850,0.590,0.588492,0.588492,0.601,3.75,12.05
118.950,0.592,0.589155,0.589155,0.601,3.75,12.04
119.050,0.592,0.589620,0.589620,0.601,3.76,12.04
119.150,0.592,0.590254,0.590254,0.602,3.76,12.07
119.250,0.592,0.590332,0.590332,0.603,3.76,12.08
119.350,0.593,0.590894,0.590894,0.604,3.77,12.11
119.450,0.594,0.591620,0.591620,0.605,3.77,12.12
119.550,0.594,0.592000,0.592000,0.605,3.77,12.13
119.650,0.594,0.592397,0.592397,0.603,3.78,12.08
119.750,0.595,0.592956,0.592956,0.602,3.78,12.06
119.850,0.596,0.593493,0.593493,0.603,3.78,12.08
119.950,0.596,0.594121,0.594121,0.604,3.79,12.11
120.050,0.596,0.594382,0.594382,0.602,3.79,12.08
120.150,0.597,0.594983,0.594983,0.602,3.79,12.07
120.250,0.598,0.595413,0.595413,0.602,3.79,12.08
120.350,0.598,0.596035,0.596035,0.604,3.80,12.10
120.450,0.598,0.596375,0.596375,0.603,3.80,12.09
120.550,0.599,0.596906,0.596906,0.604,3.80,12.11
120.650,0.600,0.597371,0.597371,0.604,3.81,12.11
120.750,0.600,0.597789,0.597789,0.605,3.81,12.12
120.850,0.601,0.598393,0.598393,0.604,3.81,12.12
120.950,0.601,0.598808,0.598808,0.607,3.82,12.16
121.050,0.602,0.599223,0.599223,0.606,3.82,12.14
121.150,0.602,0.599946,0.599946,0.606,3.82,12.15
121.250,0.602,0.600363,0.600363,0.607,3.83,12.16
121.350,0.603,0.600805,0.600805,0.606,3.83,12.14
121.450,0.604,0.601211,0.601211,0.607,3.83,12.17
121.550,0.604,0.601824,0.601824,0.606,3.84,12.15
121.650,0.605,0.602375,0.602375,0.608,3.84,12.18
121.750,0.605,0.602813,0.602813,0.607,3.84,12.17
121.850,0.606,0.603163,0.603163,0.607,3.84,12.17
121.950,0.606,0.603513,0.603513,0.608,3.85,12.18
122.050,0.606,0.604126,0.604126,0.608,3.85,12.19
122.150,0.608,0.604982,0.604982,0.607,3.86,12.17
122.250,0.608,0.605237,0.605237,0.608,3.86,12.19
122.350,0.608,0.605584,0.605584,0.608,3.86,12.19
122.450,0.608,0.605981,0.605981,0.608,3.86,12.18
122.550,0.609,0.606748,0.606748,0.610,3.87,12.23
122.650,0.610,0.607166,0.607166,0.610,3.87,12.23
122.750,0.610,0.607438,0.607438,0.610,3.87,12.22
122.850,0.610,0.607918,0.607918,0.611,3.87,12.24
122.950,0.611,0.608440,0.608440,0.609,3.88,12.21
123.050,0.612,0.609130,0.609130,0.611,3.88,12.24
123.150,0.612,0.609524,0.609524,0.611,3.88,12.24
123.250,0.612,0.609714,0.609714,0.611,3.89,12.25
123.350,0.613,0.610599,0.610599,0.612,3.89,12.27
123.450,0.614,0.610899,0.610899,0.612,3.89,12.27
123.550,0.614,0.611399,0.611399,0.613,3.90,12.29
123.650,0.615,0.611882,0.611882,0.611,3.90,12.24
123.750,0.615,0.612267,0.612267,0.611,3.90,12.25
123.850,0.616,0.612827,0.612827,0.613,3.91,12.28
123.950,0.617,0.613497,0.613497,0.613,3.91,12.28
124.050,0.617,0.613844,0.613844,0.613,3.91,12.28
124.150,0.617,0.614167,0.614167,0.611,3.91,12.25
124.250,0.618,0.614626,0.614626,0.611,3.92,12.26
124.350,0.618,0.615363,0.615363,0.614,3.92,12.30
124.450,0.619,0.615849,0.615849,0.613,3.93,12.30
124.550,0.619,0.616406,0.616406,0.614,3.93,12.30
124.650,0.620,0.616928,0.616928,0.614,3.93,12.30
124.750,0.620,0.617251,0.617251,0.614,3.93,12.30
124.850,0.621,0.617710,0.617710,0.615,3.94,12.33
124.950,0.621,0.618228,0.618228,0.614,3.94,12.31
125.050,0.622,0.618756,0.618756,0.615,3.94,12.32
125.150,0.622,0.619390,0.619390,0.615,3.95,12.33
125.250,0.623,0.619698,0.619698,0.617,3.95,12.36
125.350,0.623,0.620282,0.620282,0.616,3.95,12.35
125.450,0.624,0.620720,0.620720,0.615,3.96,12.33
125.550,0.624,0.621256,0.621256,0.615,3.96,12.34
125.650,0.625,0.621695,0.621695,0.616,3.96,12.35
125.750,0.625,0.622326,0.622326,0.616,3.97,12.35
125.850,0.626,0.622729,0.622729,0.617,3.97,12.36
125.950,0.626,0.623055,0.623055,0.616,3.97,12.35
126.050,0.627,0.623543,0.623543,0.618,3.97,12.39
126.150,0.627,0.624151,0.624151,0.618,3.98,12.39
126.250,0.628,0.624687,0.624687,0.619,3.98,12.40
126.350,0.628,0.625191,0.625191,0.618,3.98,12.40
126.450,0.629,0.625694,0.625694,0.618,3.99,12.39
126.550,0.629,0.626038,0.626038,0.619,3.99,12.40
126.650,0.630,0.626625,0.626625,0.620,3.99,12.43
126.750,0.630,0.627057,0.627057,0.618,4.00,12.39
126.850,0.631,0.627522,0.627522,0.620,4.00,12.43
126.950,0.631,0.628029,0.628029,0.620,4.00,12.42
127.050,0.632,0.628604,0.628604,0.619,4.01,12.40
127.150,0.632,0.629069,0.629069,0.620,4.01,12.42
127.250,0.633,0.629309,0.629309,0.620,4.01,12.42
127.350,0.633,0.629827,0.629827,0.620,4.01,12.42
127.450,0.634,0.630595,0.630595,0.621,4.02,12.45
127.550,0.634,0.631045,0.631045,0.622,4.02,12.47
127.650,0.635,0.631421,0.631421,0.621,4.02,12.44
127.750,0.635,0.631670,0.631670,0.620,4.03,12.43
127.850,0.636,0.632399,0.632399,0.622,4.03,12.47
127.950,0.637,0.632977,0.632977,0.622,4.03,12.47
128.050,0.637,0.633267,0.633267,0.622,4.04,12.47
128.150,0.637,0.633797,0.633797,0.621,4.04,12.45
128.250,0.638,0.634227,0.634227,0.622,4.04,12.47
128.350,0.638,0.634799,0.634799,0.623,4.05,12.48
128.450,0.639,0.635406,0.635406,0.623,4.05,12.48
128.550,0.639,0.635794,0.635794,0.623,4.05,12.48
128.650,0.640,0.636316,0.636316,0.622,4.06,12.47
128.750,0.640,0.636576,0.636576,0.621,4.06,12.46
128.850,0.640,0.637320,0.637320,0.625,4.06,12.52
128.950,0.641,0.637661,0.637661,0.623,4.06,12.49
129.050,0.642,0.638221,0.638221,0.623,4.07,12.49
129.150,0.642,0.638612,0.638612,0.624,4.07,12.50
129.250,0.642,0.639252,0.639252,0.623,4.07,12.49
129.350,0.643,0.639794,0.639794,0.625,4.08,12.52
129.450,0.644,0.640244,0.640244,0.625,4.08,12.52
129.550,0.644,0.640549,0.640549,0.624,4.08,12.50
129.650,0.644,0.641258,0.641258,0.625,4.09,12.54
129.750,0.645,0.641536,0.641536,0.624,4.09,12.51
129.850,0.646,0.642206,0.642206,0.625,4.09,12.52
129.950,0.646,0.642543,0.642543,0.625,4.10,12.53
130.050,0.646,0.642934,0.642934,0.627,4.10,12.57
130.150,0.647,0.643388,0.643388,0.625,4.10,12.53
130.250,0.648,0.643945,0.643945,0.626,4.10,12.56
130.350,0.648,0.644217,0.644217,0.628,4.11,12.58
130.450,0.648,0.644665,0.644665,0.627,4.11,12.57
130.550,0.649,0.645340,0.645340,0.628,4.11,12.58
130.650,0.650,0.646045,0.646045,0.629,4.12,12.60
130.750,0.650,0.646377,0.646377,0.626,4.12,12.55
130.850,0.650,0.646798,0.646798,0.626,4.12,12.55
130.950,0.651,0.646973,0.646973,0.627,4.12,12.57
131.050,0.652,0.647621,0.647621,0.628,4.13,12.59
131.150,0.652,0.648184,0.648184,0.628,4.13,12.60
131.250,0.652,0.648682,0.648682,0.628,4.13,12.60
131.350,0.653,0.648993,0.648993,0.628,4.14,12.59
131.450,0.654,0.649355,0.649355,0.629,4.14,12.60
131.550,0.654,0.649606,0.649606,0.628,4.14,12.60
131.650,0.654,0.650246,0.650246,0.628,4.14,12.59
131.750,0.655,0.650827,0.650827,0.630,4.15,12.62
131.850,0.656,0.651532,0.651532,0.628,4.15,12.59
131.950,0.656,0.651778,0.651778,0.629,4.15,12.60
132.050,0.656,0.652125,0.652125,0.629,4.16,12.62
132.150,0.657,0.652474,0.652474,0.629,4.16,12.60
132.250,0.658,0.653271,0.653271,0.629,4.16,12.61
132.350,0.658,0.653728,0.653728,0.630,4.17,12.64
132.450,0.659,0.654385,0.654385,0.629,4.17,12.61
132.550,0.659,0.654504,0.654504,0.631,4.17,12.65
132.650,0.660,0.655114,0.655114,0.630,4.18,12.62
132.750,0.660,0.655470,0.655470,0.629,4.18,12.62
132.850,0.660,0.656204,0.656204,0.631,4.18,12.66
132.950,0.661,0.656658,0.656658,0.632,4.19,12.67
133.050,0.662,0.657087,0.657087,0.632,4.19,12.67
133.150,0.662,0.657626,0.657626,0.632,4.19,12.66
133.250,0.662,0.658080,0.658080,0.631,4.19,12.64
133.350,0.663,0.658459,0.658459,0.631,4.20,12.65
133.450,0.664,0.658832,0.658832,0.631,4.20,12.65
133.550,0.664,0.659265,0.659265,0.634,4.20,12.70
133.650,0.664,0.659952,0.659952,0.632,4.21,12.66
133.750,0.666,0.660657,0.660657,0.633,4.21,12.68
133.850,0.666,0.661093,0.661093,0.633,4.21,12.69
133.950,0.666,0.661223,0.661223,0.632,4.21,12.68
134.050,0.666,0.661517,0.661517,0.632,4.22,12.68
134.150,0.667,0.662159,0.662159,0.634,4.22,12.71
134.250,0.668,0.663054,0.663054,0.635,4.23,12.73
134.350,0.668,0.663211,0.663211,0.634,4.23,12.71
134.450,0.668,0.663762,0.663762,0.634,4.23,12.70
134.550,0.669,0.664106,0.664106,0.633,4.23,12.68
134.650,0.670,0.664627,0.664627,0.635,4.24,12.72
134.750,0.670,0.665252,0.665252,0.636,4.24,12.74
134.850,0.670,0.665857,0.665857,0.635,4.24,12.72
134.950,0.671,0.666189,0.666189,0.634,4.25,12.71
135.050,0.672,0.666497,0.666497,0.634,4.25,12.70
135.150,0.672,0.667104,0.667104,0.634,4.25,12.71
135.250,0.672,0.667857,0.667857,0.635,4.26,12.72
135.350,0.673,0.668168,0.668168,0.636,4.26,12.74
135.450,0.674,0.668906,0.668906,0.635,4.26,12.73
135.550,0.674,0.669311,0.669311,0.636,4.27,12.74
135.650,0.675,0.669788,0.669788,0.635,4.27,12.74
135.750,0.675,0.670221,0.670221,0.635,4.27,12.74
135.850,0.676,0.670846,0.670846,0.636,4.28,12.75
135.950,0.676,0.671270,0.671270,0.637,4.28,12.76
136.050,0.677,0.671800,0.671800,0.638,4.28,12.79
136.150,0.677,0.671993,0.671993,0.636,4.28,12.75
136.250,0.678,0.672944,0.672944,0.636,4.29,12.75
136.350,0.678,0.673355,0.673355,0.636,4.29,12.74
136.450,0.679,0.673907,0.673907,0.636,4.30,12.74
136.550,0.680,0.674304,0.674304,0.638,4.30,12.79
136.650,0.680,0.674727,0.674727,0.638,4.30,12.79
136.750,0.680,0.675050,0.675050,0.636,4.30,12.76
136.850,0.680,0.675874,0.675874,0.637,4.31,12.76
136.950,0.682,0.676469,0.676469,0.638,4.31,12.78
137.050,0.682,0.676754,0.676754,0.637,4.31,12.76
137.150,0.682,0.677254,0.677254,0.637,4.32,12.77
137.250,0.683,0.677817,0.677817,0.637,4.32,12.76
137.350,0.683,0.678475,0.678475,0.637,4.32,12.76
137.450,0.684,0.679198,0.679198,0.638,4.33,12.79
137.550,0.684,0.679388,0.679388,0.639,4.33,12.80
137.650,0.685,0.679873,0.679873,0.640,4.33,12.82
137.750,0.685,0.680427,0.680427,0.639,4.34,12.81
137.850,0.686,0.680987,0.680987,0.639,4.34,12.81
137.950,0.686,0.681420,0.681420,0.641,4.34,12.84
138.050,0.687,0.681867,0.681867,0.640,4.35,12.82
138.150,0.688,0.682448,0.682448,0.639,4.35,12.82
138.250,0.688,0.682940,0.682940,0.640,4.35,12.84
138.350,0.688,0.683538,0.683538,0.639,4.36,12.80
138.450,0.688,0.683926,0.683926,0.639,4.36,12.81
138.550,0.689,0.684279,0.684279,0.640,4.36,12.82
138.650,0.690,0.685037,0.685037,0.641,4.37,12.84
138.750,0.690,0.685603,0.685603,0.640,4.37,12.83
138.850,0.690,0.686137,0.686137,0.640,4.37,12.82
138.950,0.691,0.686380,0.686380,0.640,4.37,12.83
139.050,0.692,0.686910,0.686910,0.640,4.38,12.83
139.150,0.692,0.687502,0.687502,0.641,4.38,12.84
139.250,0.693,0.688104,0.688104,0.641,4.39,12.86
139.350,0.693,0.688448,0.688448,0.639,4.39,12.82
139.450,0.694,0.688862,0.688862,0.641,4.39,12.84
139.550,0.694,0.689132,0.689132,0.642,4.39,12.86
139.650,0.695,0.690030,0.690030,0.641,4.40,12.86
139.750,0.696,0.690453,0.690453,0.641,4.40,12.84
139.850,0.696,0.691215,0.691215,0.643,4.41,12.88
139.950,0.696,0.691505,0.691505,0.642,4.41,12.86
140.050,0.697,0.691869,0.691869,0.643,4.41,12.88
140.150,0.698,0.692346,0.692346,0.642,4.41,12.88
140.250,0.698,0.692945,0.692945,0.643,4.42,12.89
140.350,0.698,0.693620,0.693620,0.642,4.42,12.87
140.450,0.699,0.694192,0.694192,0.643,4.42,12.90
140.550,0.700,0.694453,0.694453,0.644,4.43,12.91
140.650,0.700,0.694779,0.694779,0.643,4.43,12.89
140.750,0.700,0.695354,0.695354,0.643,4.43,12.88
140.850,0.700,0.695890,0.695890,0.643,4.44,12.88
140.950,0.702,0.696657,0.696657,0.644,4.44,12.90
141.050,0.702,0.696918,0.696918,0.644,4.44,12.91
141.150,0.702,0.697339,0.697339,0.643,4.44,12.89
141.250,0.703,0.697807,0.697807,0.643,4.45,12.89
141.350,0.703,0.698328,0.698328,0.643,4.45,12.89
141.450,0.704,0.699158,0.699158,0.644,4.46,12.90
141.550,0.704,0.699641,0.699641,0.644,4.46,12.91
141.650,0.705,0.699978,0.699978,0.645,4.46,12.93
141.750,0.706,0.700598,0.700598,0.644,4.47,12.91
141.850,0.706,0.701306,0.701306,0.645,4.47,12.92
141.950,0.706,0.701765,0.701765,0.646,4.47,12.94
142.050,0.707,0.702029,0.702029,0.645,4.47,12.92
142.150,0.708,0.702497,0.702497,0.645,4.48,12.94
142.250,0.708,0.703154,0.703154,0.644,4.48,12.91
142.350,0.708,0.703812,0.703812,0.644,4.49,12.91
142.450,0.709,0.704236,0.704236,0.644,4.49,12.91
142.550,0.709,0.704609,0.704609,0.644,4.49,12.91
142.650,0.710,0.704991,0.704991,0.645,4.49,12.93
142.750,0.710,0.705714,0.705714,0.646,4.50,12.94
142.850,0.711,0.706452,0.706452,0.646,4.50,12.94
142.950,0.712,0.707133,0.707133,0.646,4.51,12.94
143.050,0.712,0.707314,0.707314,0.645,4.51,12.93
143.150,0.712,0.707684,0.707684,0.645,4.51,12.94
143.250,0.713,0.708265,0.708265,0.648,4.51,12.99
143.350,0.714,0.708858,0.708858,0.646,4.52,12.94
143.450,0.714,0.709424,0.709424,0.645,4.52,12.93
143.550,0.714,0.709924,0.709924,0.645,4.52,12.92
143.650,0.715,0.710354,0.710354,0.645,4.53,12.94
143.750,0.716,0.710695,0.710695,0.647,4.53,12.96
143.850,0.716,0.711151,0.711151,0.647,4.53,12.96
143.950,0.716,0.711921,0.711921,0.646,4.54,12.94
144.050,0.717,0.712466,0.712466,0.646,4.54,12.94
144.150,0.718,0.713053,0.713053,0.646,4.54,12.94
144.250,0.718,0.713302,0.713302,0.646,4.55,12.95
144.350,0.718,0.713693,0.713693,0.647,4.55,12.97
144.450,0.719,0.714353,0.714353,0.647,4.55,12.97
144.550,0.720,0.715035,0.715035,0.649,4.56,13.01
144.650,0.720,0.715408,0.715408,0.648,4.56,12.98
144.750,0.720,0.715939,0.715939,0.647,4.56,12.98
144.850,0.721,0.716235,0.716235,0.647,4.56,12.97
144.950,0.722,0.716937,0.716937,0.648,4.57,12.98
145.050,0.722,0.717515,0.717515,0.647,4.57,12.97
145.150,0.722,0.717971,0.717971,0.648,4.58,13.00
145.250,0.723,0.718323,0.718323,0.648,4.58,12.98
145.350,0.724,0.718955,0.718955,0.649,4.58,13.00
145.450,0.724,0.719275,0.719275,0.649,4.58,13.01
145.550,0.724,0.719849,0.719849,0.650,4.59,13.02
145.650,0.725,0.720240,0.720240,0.648,4.59,12.98
145.750,0.726,0.720919,0.720919,0.646,4.59,12.96
145.850,0.726,0.721286,0.721286,0.648,4.60,13.00
145.950,0.726,0.721763,0.721763,0.648,4.60,12.99
146.050,0.727,0.722228,0.722228,0.648,4.60,12.99
146.150,0.728,0.722756,0.722756,0.647,4.61,12.97
146.250,0.728,0.723002,0.723002,0.650,4.61,13.02
146.350,0.728,0.723757,0.723757,0.650,4.61,13.04
146.450,0.729,0.724264,0.724264,0.649,4.62,13.00
146.550,0.730,0.724806,0.724806,0.649,4.62,13.01
146.650,0.730,0.725158,0.725158,0.648,4.62,12.98
146.750,0.730,0.725760,0.725760,0.648,4.63,12.99
146.850,0.731,0.726225,0.726225,0.650,4.63,13.02
146.950,0.732,0.726738,0.726738,0.648,4.63,13.00
147.050,0.732,0.727197,0.727197,0.649,4.63,13.01
147.150,0.732,0.727846,0.727846,0.648,4.64,12.98
147.250,0.733,0.728305,0.728305,0.648,4.64,12.99
147.350,0.734,0.728693,0.728693,0.649,4.64,13.02
147.450,0.734,0.728986,0.728986,0.650,4.65,13.02
147.550,0.734,0.729677,0.729677,0.649,4.65,13.01
147.650,0.735,0.730370,0.730370,0.651,4.66,13.05
147.750,0.736,0.730785,0.730785,0.650,4.66,13.03
147.850,0.736,0.731250,0.731250,0.648,4.66,13.00
147.950,0.736,0.731632,0.731632,0.649,4.66,13.00
148.050,0.736,0.731839,0.731839,0.649,4.66,13.00
148.150,0.738,0.732859,0.732859,0.651,4.67,13.04
148.250,0.738,0.733303,0.733303,0.650,4.67,13.02
148.350,0.738,0.733898,0.733898,0.650,4.68,13.04
148.450,0.738,0.734023,0.734023,0.650,4.68,13.03
148.550,0.739,0.734678,0.734678,0.650,4.68,13.02
148.650,0.740,0.735166,0.735166,0.651,4.69,13.06
148.750,0.740,0.735617,0.735617,0.650,4.69,13.03
148.850,0.741,0.736150,0.736150,0.651,4.69,13.06
148.950,0.742,0.736944,0.736944,0.651,4.70,13.04
149.050,0.742,0.737154,0.737154,0.651,4.70,13.04
149.150,0.742,0.737815,0.737815,0.651,4.70,13.05
149.250,0.743,0.738224,0.738224,0.651,4.71,13.06
149.350,0.743,0.738805,0.738805,0.651,4.71,13.06
149.450,0.744,0.739273,0.739273,0.652,4.71,13.07
149.550,0.745,0.739925,0.739925,0.651,4.72,13.04
149.650,0.745,0.740304,0.740304,0.652,4.72,13.07
149.750,0.745,0.740565,0.740565,0.652,4.72,13.06
149.850,0.746,0.741009,0.741009,0.652,4.72,13.07
149.950,0.747,0.741921,0.741921,0.653,4.73,13.08
150.050,0.747,0.742336,0.742336,0.651,4.73,13.05
150.150,0.747,0.742890,0.742890,0.651,4.73,13.06
150.250,0.748,0.743154,0.743154,0.652,4.74,13.06
150.350,0.748,0.743640,0.743640,0.653,4.74,13.09
150.450,0.749,0.744250,0.744250,0.653,4.74,13.08
150.550,0.750,0.745035,0.745035,0.651,4.75,13.06
150.650,0.750,0.745459,0.745459,0.654,4.75,13.10
150.750,0.751,0.745995,0.745995,0.651,4.75,13.05
150.850,0.751,0.746306,0.746306,0.652,4.76,13.07
150.950,0.752,0.746973,0.746973,0.652,4.76,13.07
151.050,0.752,0.747257,0.747257,0.654,4.76,13.12
151.150,0.752,0.747799,0.747799,0.653,4.77,13.09
151.250,0.753,0.748617,0.748617,0.654,4.77,13.10
151.350,0.754,0.748993,0.748993,0.653,4.77,13.09
151.450,0.754,0.749293,0.749293,0.653,4.78,13.09
151.550,0.754,0.749802,0.749802,0.652,4.78,13.06
151.650,0.755,0.750285,0.750285,0.653,4.78,13.09
151.750,0.756,0.751278,0.751278,0.653,4.79,13.10
151.850,0.756,0.751618,0.751618,0.653,4.79,13.08
151.950,0.756,0.752066,0.752066,0.652,4.79,13.07
152.050,0.757,0.752294,0.752294,0.653,4.79,13.09
152.150,0.758,0.753076,0.753076,0.653,4.80,13.10
152.250,0.758,0.753550,0.753550,0.653,4.80,13.09
152.350,0.759,0.754054,0.754054,0.654,4.81,13.11
152.450,0.759,0.754495,0.754495,0.656,4.81,13.14
152.550,0.760,0.754922,0.754922,0.655,4.81,13.14
152.650,0.760,0.755357,0.755357,0.654,4.81,13.11
152.750,0.760,0.756065,0.756065,0.653,4.82,13.09
152.850,0.761,0.756385,0.756385,0.653,4.82,13.10
152.950,0.762,0.756898,0.756898,0.655,4.82,13.13
153.050,0.762,0.757431,0.757431,0.654,4.83,13.10
153.150,0.763,0.757985,0.757985,0.653,4.83,13.09
153.250,0.763,0.758436,0.758436,0.654,4.83,13.12
153.350,0.763,0.758856,0.758856,0.654,4.84,13.11
153.450,0.764,0.759416,0.759416,0.656,4.84,13.14
153.550,0.765,0.759976,0.759976,0.655,4.84,13.14
153.650,0.765,0.760527,0.760527,0.654,4.85,13.10
153.750,0.765,0.761117,0.761117,0.654,4.85,13.10
153.850,0.766,0.761481,0.761481,0.654,4.85,13.10
153.950,0.767,0.761994,0.761994,0.654,4.86,13.11
154.050,0.767,0.762497,0.762497,0.656,4.86,13.15
154.150,0.768,0.763087,0.763087,0.654,4.86,13.12
154.250,0.768,0.763561,0.763561,0.654,4.87,13.11
154.350,0.768,0.763795,0.763795,0.657,4.87,13.16
154.450,0.769,0.764414,0.764414,0.655,4.87,13.14
154.550,0.769,0.764799,0.764799,0.656,4.87,13.14
154.650,0.770,0.765413,0.765413,0.654,4.88,13.11
154.750,0.770,0.765976,0.765976,0.654,4.88,13.11
154.850,0.770,0.766494,0.766494,0.655,4.89,13.13
154.950,0.772,0.766894,0.766894,0.655,4.89,13.12
155.050,0.772,0.767137,0.767137,0.655,4.89,13.12
155.150,0.772,0.767762,0.767762,0.656,4.89,13.15
155.250,0.773,0.768592,0.768592,0.655,4.90,13.12
155.350,0.774,0.769045,0.769045,0.655,4.90,13.12
155.450,0.774,0.769415,0.769415,0.654,4.90,13.12
155.550,0.774,0.769756,0.769756,0.656,4.91,13.14
155.650,0.774,0.770319,0.770319,0.654,4.91,13.12
155.750,0.776,0.771166,0.771166,0.657,4.92,13.17
155.850,0.776,0.771605,0.771605,0.656,4.92,13.15
155.950,0.776,0.771978,0.771978,0.654,4.92,13.12
156.050,0.776,0.772212,0.772212,0.655,4.92,13.14
156.150,0.777,0.772820,0.772820,0.655,4.93,13.14
156.250,0.778,0.773560,0.773560,0.657,4.93,13.16
156.350,0.778,0.774111,0.774111,0.656,4.93,13.16
156.450,0.779,0.774428,0.774428,0.657,4.94,13.16
156.550,0.780,0.775077,0.775077,0.656,4.94,13.16
156.650,0.780,0.775442,0.775442,0.658,4.94,13.18
156.750,0.780,0.776111,0.776111,0.655,4.95,13.14
156.850,0.781,0.776579,0.776579,0.655,4.95,13.14
156.950,0.782,0.777101,0.777101,0.656,4.95,13.15
157.050,0.782,0.777732,0.777732,0.657,4.96,13.17
157.150,0.782,0.778075,0.778075,0.655,4.96,13.14
157.250,0.783,0.778561,0.778561,0.656,4.96,13.14
157.350,0.783,0.779053,0.779053,0.655,4.97,13.13
157.450,0.784,0.779453,0.779453,0.656,4.97,13.14
157.550,0.784,0.780108,0.780108,0.656,4.97,13.15
157.650,0.785,0.780617,0.780617,0.657,4.98,13.16
157.750,0.786,0.781293,0.781293,0.657,4.98,13.16
157.850,0.786,0.781616,0.781616,0.655,4.98,13.13
157.950,0.786,0.782013,0.782013,0.657,4.98,13.17
158.050,0.787,0.782792,0.782792,0.657,4.99,13.18
158.150,0.788,0.783076,0.783076,0.656,4.99,13.15
158.250,0.788,0.783601,0.783601,0.658,4.99,13.18
158.350,0.788,0.784173,0.784173,0.657,5.00,13.18
158.450,0.789,0.784810,0.784810,0.657,5.00,13.17
158.550,0.790,0.785091,0.785091,0.657,5.00,13.17
158.650,0.790,0.785669,0.785669,0.656,5.01,13.14
158.750,0.790,0.785941,0.785941,0.656,5.01,13.15
158.850,0.791,0.786712,0.786712,0.656,5.01,13.15
158.950,0.792,0.787224,0.787224,0.656,5.02,13.16
159.050,0.792,0.787701,0.787701,0.656,5.02,13.15
159.150,0.792,0.787891,0.787891,0.656,5.02,13.14
159.250,0.793,0.788501,0.788501,0.656,5.03,13.15
159.350,0.794,0.789366,0.789366,0.658,5.03,13.19
159.450,0.794,0.789781,0.789781,0.657,5.03,13.16
159.550,0.794,0.790157,0.790157,0.657,5.04,13.17
159.650,0.795,0.790587,0.790587,0.655,5.04,13.13
159.750,0.796,0.791114,0.791114,0.655,5.04,13.12
159.850,0.796,0.791701,0.791701,0.656,5.05,13.15
159.950,0.796,0.792142,0.792142,0.655,5.05,13.13
160.050,0.797,0.792575,0.792575,0.656,5.05,13.15
160.150,0.798,0.793209,0.793209,0.656,5.06,13.16
160.250,0.798,0.793677,0.793677,0.656,5.06,13.15
160.350,0.798,0.794035,0.794035,0.656,5.06,13.15
160.450,0.799,0.794625,0.794625,0.655,5.06,13.13
160.550,0.800,0.795034,0.795034,0.655,5.07,13.14
160.650,0.800,0.795632,0.795632,0.656,5.07,13.15
160.750,0.800,0.796169,0.796169,0.655,5.07,13.14
160.850,0.801,0.796655,0.796655,0.656,5.08,13.14
160.950,0.801,0.796986,0.796986,0.657,5.08,13.16
161.050,0.802,0.797807,0.797807,0.656,5.08,13.16
161.150,0.802,0.798281,0.798281,0.657,5.09,13.18
161.250,0.803,0.798773,0.798773,0.657,5.09,13.18
161.350,0.804,0.799262,0.799262,0.657,5.09,13.17
161.450,0.804,0.800008,0.800008,0.656,5.10,13.16
161.550,0.804,0.800521,0.800521,0.657,5.10,13.16
161.650,0.805,0.800950,0.800950,0.657,5.10,13.18
161.750,0.806,0.801309,0.801309,0.656,5.11,13.15
161.850,0.806,0.801884,0.801884,0.656,5.11,13.14
161.950,0.806,0.802349,0.802349,0.657,5.11,13.16
162.050,0.807,0.803143,0.803143,0.658,5.12,13.19
162.150,0.808,0.803244,0.803244,0.657,5.12,13.17
162.250,0.808,0.803934,0.803934,0.657,5.12,13.16
162.350,0.808,0.804204,0.804204,0.657,5.13,13.16
162.450,0.809,0.804855,0.804855,0.656,5.13,13.15
162.550,0.810,0.805430,0.805430,0.657,5.13,13.17
162.650,0.810,0.805771,0.805771,0.657,5.14,13.16
162.750,0.810,0.806073,0.806073,0.656,5.14,13.16
162.850,0.811,0.806722,0.806722,0.657,5.14,13.18
162.950,0.812,0.807374,0.807374,0.656,5.15,13.16
163.050,0.812,0.807782,0.807782,0.656,5.15,13.15
163.150,0.812,0.808061,0.808061,0.657,5.15,13.17
163.250,0.813,0.808813,0.808813,0.657,5.15,13.17
163.350,0.814,0.809548,0.809548,0.658,5.16,13.19
163.450,0.814,0.809930,0.809930,0.656,5.16,13.16
163.550,0.814,0.810428,0.810428,0.656,5.17,13.14
163.650,0.815,0.810828,0.810828,0.656,5.17,13.14
163.750,0.816,0.811314,0.811314,0.656,5.17,13.16
163.850,0.816,0.812061,0.812061,0.657,5.18,13.18
163.950,0.816,0.812490,0.812490,0.656,5.18,13.15
164.050,0.817,0.812929,0.812929,0.657,5.18,13.17
164.150,0.818,0.813400,0.813400,0.655,5.18,13.14
164.250,0.818,0.813838,0.813838,0.657,5.19,13.17
164.350,0.818,0.814300,0.814300,0.656,5.19,13.15
164.450,0.819,0.815035,0.815035,0.656,5.19,13.15
164.550,0.820,0.815432,0.815432,0.656,5.20,13.16
164.650,0.820,0.815885,0.815885,0.655,5.20,13.13
164.750,0.820,0.816285,0.816285,0.655,5.20,13.13
164.850,0.821,0.816893,0.816893,0.656,5.21,13.14
164.950,0.822,0.817322,0.817322,0.656,5.21,13.15
165.050,0.822,0.818155,0.818155,0.657,5.21,13.17
165.150,0.822,0.818505,0.818505,0.657,5.22,13.17
