"Time (s)","Crosshead (mm)","estensometer(strain_1) (mm)","Extension (mm)","Load (kN)","Strain (%)","Stress (MPa)"
236.100,1.178,1.177934,1.177934,0.627,8.01,11.37
236.200,1.179,1.178965,1.178965,0.629,8.01,11.40
236.300,1.179,1.179075,1.179075,0.626,8.02,11.36
236.400,1.180,1.179591,1.179591,0.625,8.02,11.34
236.500,1.180,1.179845,1.179845,0.626,8.02,11.35
236.600,1.181,1.180856,1.180856,0.627,8.03,11.36
236.700,1.181,1.181276,1.181276,0.627,8.03,11.38
236.800,1.182,1.181727,1.181727,0.626,8.03,11.35
236.900,1.182,1.182201,1.182201,0.626,8.04,11.36
237.000,1.183,1.182485,1.182485,0.625,8.04,11.33
237.100,1.183,1.183484,1.183484,0.629,8.05,11.40
237.200,1.184,1.183895,1.183895,0.627,8.05,11.38
237.300,1.184,1.184399,1.184399,0.628,8.05,11.39
237.400,1.185,1.184992,1.184992,0.627,8.06,11.38
237.500,1.185,1.185190,1.185190,0.626,8.06,11.36
237.600,1.186,1.186055,1.186055,0.629,8.06,11.41
237.700,1.186,1.186458,1.186458,0.628,8.07,11.39
237.800,1.187,1.187006,1.187006,0.628,8.07,11.39
237.900,1.187,1.187486,1.187486,0.627,8.07,11.38
238.000,1.188,1.188058,1.188058,0.628,8.08,11.39
238.100,1.188,1.188636,1.188636,0.629,8.08,11.41
238.200,1.189,1.189202,1.189202,0.629,8.08,11.40
238.300,1.189,1.189711,1.189711,0.628,8.09,11.39
238.400,1.190,1.190277,1.190277,0.629,8.09,11.40
238.500,1.190,1.190736,1.190736,0.629,8.09,11.40
238.600,1.191,1.191361,1.191361,0.628,8.10,11.38
238.700,1.191,1.191853,1.191853,0.628,8.10,11.38
238.800,1.192,1.192413,1.192413,0.628,8.11,11.39
238.900,1.192,1.192701,1.192701,0.627,8.11,11.38
239.000,1.193,1.193352,1.193352,0.627,8.11,11.37
239.100,1.193,1.193903,1.193903,0.628,8.12,11.39
239.200,1.194,1.194327,1.194327,0.629,8.12,11.40
239.300,1.194,1.194896,1.194896,0.628,8.12,11.39
239.400,1.195,1.195471,1.195471,0.628,8.13,11.39
239.500,1.195,1.195785,1.195785,0.628,8.13,11.39
239.600,1.196,1.196398,1.196398,0.629,8.13,11.41
239.700,1.196,1.196988,1.196988,0.629,8.14,11.40
239.800,1.197,1.197533,1.197533,0.628,8.14,11.39
239.900,1.197,1.197903,1.197903,0.629,8.14,11.40
240.000,1.198,1.198475,1.198475,0.629,8.15,11.40
240.100,1.198,1.198999,1.198999,0.629,8.15,11.41
240.200,1.199,1.199672,1.199672,0.629,8.16,11.41
240.300,1.199,1.199930,1.199930,0.630,8.16,11.42
240.400,1.200,1.200498,1.200498,0.629,8.16,11.41
240.500,1.200,1.200901,1.200901,0.629,8.16,11.41
240.600,1.201,1.201639,1.201639,0.629,8.17,11.41
240.700,1.201,1.201962,1.201962,0.629,8.17,11.41
240.800,1.202,1.202477,1.202477,0.628,8.17,11.39
240.900,1.202,1.202981,1.202981,0.629,8.18,11.40
241.000,1.203,1.203580,1.203580,0.630,8.18,11.42
241.100,1.203,1.203994,1.203994,0.629,8.18,11.41
241.200,1.204,1.204504,1.204504,0.628,8.19,11.38
241.300,1.204,1.204800,1.204800,0.628,8.19,11.38
241.400,1.205,1.205553,1.205553,0.629,8.20,11.40
241.500,1.205,1.205893,1.205893,0.630,8.20,11.43
241.600,1.206,1.206498,1.206498,0.630,8.20,11.42
241.700,1.206,1.206856,1.206856,0.629,8.20,11.40
241.800,1.206,1.207274,1.207274,0.629,8.21,11.41
241.900,1.207,1.207858,1.207858,0.630,8.21,11.42
242.000,1.208,1.208569,1.208569,0.631,8.22,11.43
242.100,1.208,1.208684,1.208684,0.629,8.22,11.41
242.200,1.208,1.209318,1.209318,0.630,8.22,11.42
242.300,1.209,1.209567,1.209567,0.630,8.22,11.42
242.400,1.210,1.210418,1.210418,0.631,8.23,11.44
242.500,1.210,1.210900,1.210900,0.632,8.23,11.45
242.600,1.210,1.211120,1.211120,0.630,8.23,11.43
242.700,1.211,1.211629,1.211629,0.630,8.24,11.42
242.800,1.211,1.212183,1.212183,0.630,8.24,11.42
242.900,1.212,1.212574,1.212574,0.630,8.24,11.43
243.000,1.213,1.213028,1.213028,0.630,8.25,11.42
243.100,1.213,1.213576,1.213576,0.630,8.25,11.42
243.200,1.213,1.214097,1.214097,0.629,8.25,11.40
243.300,1.214,1.214527,1.214527,0.628,8.26,11.39
243.400,1.215,1.215110,1.215110,0.630,8.26,11.43
243.500,1.215,1.215593,1.215593,0.629,8.26,11.41
243.600,1.215,1.216133,1.216133,0.630,8.27,11.42
243.700,1.216,1.216642,1.216642,0.629,8.27,11.41
243.800,1.216,1.216998,1.216998,0.631,8.27,11.43
243.900,1.216,1.217519,1.217519,0.630,8.28,11.42
244.000,1.217,1.218073,1.218073,0.629,8.28,11.41
244.100,1.218,1.218589,1.218589,0.630,8.28,11.41
244.200,1.218,1.219294,1.219294,0.631,8.29,11.44
244.300,1.219,1.219578,1.219578,0.630,8.29,11.42
244.400,1.219,1.219877,1.219877,0.629,8.29,11.41
244.500,1.220,1.220503,1.220503,0.629,8.30,11.41
244.600,1.220,1.220882,1.220882,0.631,8.30,11.44
244.700,1.221,1.221617,1.221617,0.631,8.30,11.44
244.800,1.221,1.221922,1.221922,0.631,8.31,11.44
244.900,1.222,1.222511,1.222511,0.631,8.31,11.44
245.000,1.222,1.222947,1.222947,0.630,8.31,11.42
245.100,1.222,1.223530,1.223530,0.630,8.32,11.42
245.200,1.224,1.224230,1.224230,0.632,8.32,11.47
245.300,1.224,1.224324,1.224324,0.630,8.32,11.43
245.400,1.224,1.224870,1.224870,0.630,8.33,11.43
245.500,1.224,1.225444,1.225444,0.631,8.33,11.44
245.600,1.226,1.226105,1.226105,0.631,8.34,11.43
245.700,1.226,1.226265,1.226265,0.630,8.34,11.42
245.800,1.226,1.226869,1.226869,0.632,8.34,11.45
245.900,1.226,1.227370,1.227370,0.630,8.34,11.42
246.000,1.227,1.227853,1.227853,0.630,8.35,11.42
246.100,1.228,1.228392,1.228392,0.633,8.35,11.47
246.200,1.228,1.228760,1.228760,0.631,8.35,11.44
246.300,1.228,1.229243,1.229243,0.632,8.36,11.46
246.400,1.229,1.229921,1.229921,0.630,8.36,11.42
246.500,1.230,1.230490,1.230490,0.631,8.36,11.44
246.600,1.230,1.230967,1.230967,0.632,8.37,11.46
246.700,1.230,1.231121,1.231121,0.631,8.37,11.43
246.800,1.231,1.231719,1.231719,0.631,8.37,11.44
246.900,1.232,1.232356,1.232356,0.631,8.38,11.44
247.000,1.232,1.233070,1.233070,0.631,8.38,11.44
247.100,1.232,1.233301,1.233301,0.631,8.38,11.44
247.200,1.233,1.233737,1.233737,0.632,8.39,11.46
247.300,1.234,1.234359,1.234359,0.633,8.39,11.47
247.400,1.234,1.234981,1.234981,0.631,8.40,11.43
247.500,1.234,1.235526,1.235526,0.632,8.40,11.45
247.600,1.235,1.235867,1.235867,0.632,8.40,11.45
247.700,1.236,1.236036,1.236036,0.631,8.40,11.44
247.800,1.236,1.236753,1.236753,0.631,8.41,11.43
247.900,1.236,1.237571,1.237571,0.633,8.41,11.47
248.000,1.237,1.237971,1.237971,0.631,8.42,11.43
248.100,1.238,1.238228,1.238228,0.632,8.42,11.45
248.200,1.238,1.238729,1.238729,0.632,8.42,11.46
248.300,1.238,1.239292,1.239292,0.630,8.42,11.43
248.400,1.239,1.240089,1.240089,0.631,8.43,11.45
248.500,1.240,1.240504,1.240504,0.631,8.43,11.43
248.600,1.240,1.240954,1.240954,0.631,8.44,11.44
248.700,1.240,1.241135,1.241135,0.630,8.44,11.43
248.800,1.241,1.241896,1.241896,0.632,8.44,11.46
248.900,1.242,1.242409,1.242409,0.631,8.45,11.44
249.000,1.242,1.243061,1.243061,0.633,8.45,11.47
249.100,1.242,1.243301,1.243301,0.631,8.45,11.44
249.200,1.243,1.243615,1.243615,0.630,8.45,11.43
249.300,1.244,1.244311,1.244311,0.630,8.46,11.43
249.400,1.244,1.245046,1.245046,0.632,8.46,11.46
249.500,1.244,1.245523,1.245523,0.632,8.47,11.46
249.600,1.245,1.245831,1.245831,0.632,8.47,11.46
249.700,1.246,1.246166,1.246166,0.633,8.47,11.48
249.800,1.246,1.246888,1.246888,0.632,8.48,11.46
249.900,1.246,1.247291,1.247291,0.633,8.48,11.48
250.000,1.247,1.247961,1.247961,0.633,8.48,11.48
250.100,1.248,1.248331,1.248331,0.633,8.49,11.48
250.200,1.248,1.248725,1.248725,0.633,8.49,11.47
250.300,1.248,1.249297,1.249297,0.631,8.49,11.44
250.400,1.249,1.249928,1.249928,0.631,8.50,11.45
250.500,1.250,1.250361,1.250361,0.632,8.50,11.46
250.600,1.250,1.250743,1.250743,0.632,8.50,11.46
250.700,1.250,1.251312,1.251312,0.631,8.51,11.45
250.800,1.251,1.251703,1.251703,0.631,8.51,11.43
250.900,1.252,1.252251,1.252251,0.630,8.51,11.43
251.000,1.252,1.252814,1.252814,0.633,8.52,11.47
251.100,1.252,1.253273,1.253273,0.633,8.52,11.48
251.200,1.253,1.253744,1.253744,0.631,8.52,11.44
251.300,1.254,1.254239,1.254239,0.631,8.53,11.45
251.400,1.254,1.255021,1.255021,0.633,8.53,11.47
251.500,1.254,1.255344,1.255344,0.634,8.53,11.50
251.600,1.255,1.255895,1.255895,0.632,8.54,11.46
251.700,1.256,1.256138,1.256138,0.631,8.54,11.44
251.800,1.256,1.256541,1.256541,0.631,8.54,11.45
251.900,1.256,1.257403,1.257403,0.633,8.55,11.48
252.000,1.257,1.257880,1.257880,0.631,8.55,11.45
252.100,1.258,1.258363,1.258363,0.631,8.55,11.44
252.200,1.258,1.258790,1.258790,0.631,8.56,11.43
252.300,1.258,1.259249,1.259249,0.632,8.56,11.46
252.400,1.259,1.259794,1.259794,0.633,8.56,11.47
252.500,1.260,1.260126,1.260126,0.633,8.57,11.47
252.600,1.260,1.260828,1.260828,0.633,8.57,11.48
252.700,1.260,1.261426,1.261426,0.632,8.58,11.46
252.800,1.261,1.261942,1.261942,0.633,8.58,11.47
252.900,1.262,1.262303,1.262303,0.632,8.58,11.46
253.000,1.262,1.262774,1.262774,0.632,8.58,11.46
253.100,1.262,1.263367,1.263367,0.633,8.59,11.47
253.200,1.263,1.264034,1.264034,0.634,8.59,11.49
253.300,1.264,1.264437,1.264437,0.633,8.60,11.48
253.400,1.264,1.264807,1.264807,0.633,8.60,11.47
253.500,1.264,1.265352,1.265352,0.632,8.60,11.46
253.600,1.265,1.266155,1.266155,0.634,8.61,11.50
253.700,1.266,1.266739,1.266739,0.634,8.61,11.49
253.800,1.266,1.266916,1.266916,0.634,8.61,11.49
253.900,1.266,1.267322,1.267322,0.633,8.62,11.48
254.000,1.267,1.267906,1.267906,0.633,8.62,11.48
254.100,1.268,1.268593,1.268593,0.635,8.62,11.51
254.200,1.268,1.269058,1.269058,0.633,8.63,11.49
254.300,1.268,1.269467,1.269467,0.633,8.63,11.48
254.400,1.269,1.269924,1.269924,0.633,8.63,11.48
254.500,1.270,1.270575,1.270575,0.634,8.64,11.49
254.600,1.270,1.271082,1.271082,0.634,8.64,11.50
254.700,1.270,1.271541,1.271541,0.633,8.64,11.48
254.800,1.271,1.271994,1.271994,0.633,8.65,11.48
254.900,1.272,1.272397,1.272397,0.634,8.65,11.49
255.000,1.272,1.273174,1.273174,0.634,8.66,11.50
255.100,1.272,1.273405,1.273405,0.633,8.66,11.48
255.200,1.273,1.273929,1.273929,0.633,8.66,11.47
255.300,1.274,1.274332,1.274332,0.632,8.66,11.46
255.400,1.274,1.274859,1.274859,0.634,8.67,11.49
255.500,1.274,1.275627,1.275627,0.636,8.67,11.53
255.600,1.275,1.276027,1.276027,0.633,8.67,11.47
255.700,1.276,1.276545,1.276545,0.633,8.68,11.49
255.800,1.276,1.277099,1.277099,0.633,8.68,11.48
255.900,1.276,1.277692,1.277692,0.634,8.69,11.49
256.000,1.277,1.277973,1.277973,0.636,8.69,11.52
256.100,1.278,1.278554,1.278554,0.636,8.69,11.53
256.200,1.278,1.278975,1.278975,0.634,8.69,11.49
256.300,1.278,1.279458,1.279458,0.633,8.70,11.48
256.400,1.279,1.280177,1.280177,0.636,8.70,11.53
256.500,1.280,1.280462,1.280462,0.634,8.70,11.49
256.600,1.280,1.280850,1.280850,0.633,8.71,11.47
256.700,1.280,1.281502,1.281502,0.633,8.71,11.49
256.800,1.281,1.282088,1.282088,0.634,8.72,11.49
256.900,1.282,1.282533,1.282533,0.636,8.72,11.53
257.000,1.282,1.283036,1.283036,0.637,8.72,11.54
257.100,1.282,1.283356,1.283356,0.635,8.72,11.51
257.200,1.283,1.283899,1.283899,0.634,8.73,11.50
257.300,1.284,1.284648,1.284648,0.637,8.73,11.54
257.400,1.284,1.285033,1.285033,0.634,8.74,11.50
257.500,1.284,1.285531,1.285531,0.635,8.74,11.51
257.600,1.285,1.285975,1.285975,0.636,8.74,11.53
257.700,1.286,1.286604,1.286604,0.635,8.75,11.52
257.800,1.286,1.286971,1.286971,0.636,8.75,11.53
257.900,1.286,1.287442,1.287442,0.637,8.75,11.54
258.000,1.287,1.287996,1.287996,0.636,8.76,11.53
258.100,1.288,1.288369,1.288369,0.634,8.76,11.50
258.200,1.288,1.289137,1.289137,0.637,8.76,11.54
258.300,1.288,1.289474,1.289474,0.637,8.77,11.56
258.400,1.289,1.289931,1.289931,0.636,8.77,11.54
258.500,1.290,1.290618,1.290618,0.636,8.77,11.54
258.600,1.290,1.291148,1.291148,0.637,8.78,11.55
258.700,1.290,1.291616,1.291616,0.635,8.78,11.52
258.800,1.291,1.292147,1.292147,0.638,8.78,11.57
258.900,1.292,1.292573,1.292573,0.637,8.79,11.54
259.000,1.292,1.293044,1.293044,0.636,8.79,11.52
259.100,1.292,1.293723,1.293723,0.636,8.79,11.53
259.200,1.293,1.294132,1.294132,0.636,8.80,11.53
259.300,1.294,1.294538,1.294538,0.636,8.80,11.52
259.400,1.294,1.295252,1.295252,0.637,8.81,11.55
259.500,1.294,1.296105,1.296105,0.637,8.81,11.54
259.600,1.295,1.296259,1.296259,0.636,8.81,11.53
259.700,1.296,1.296659,1.296659,0.636,8.81,11.53
259.800,1.296,1.297121,1.297121,0.634,8.82,11.50
259.900,1.296,1.297980,1.297980,0.638,8.82,11.56
260.000,1.297,1.298505,1.298505,0.637,8.83,11.56
260.100,1.298,1.298917,1.298917,0.637,8.83,11.55
260.200,1.298,1.299343,1.299343,0.637,8.83,11.54
260.300,1.298,1.299788,1.299788,0.636,8.84,11.53
260.400,1.299,1.300638,1.300638,0.637,8.84,11.55
260.500,1.300,1.300836,1.300836,0.636,8.84,11.53
260.600,1.300,1.301512,1.301512,0.638,8.85,11.56
260.700,1.300,1.301829,1.301829,0.637,8.85,11.54
260.800,1.301,1.302433,1.302433,0.635,8.85,11.52
260.900,1.302,1.303002,1.303002,0.638,8.86,11.56
261.000,1.302,1.303541,1.303541,0.637,8.86,11.54
261.100,1.302,1.304122,1.304122,0.638,8.87,11.57
261.200,1.303,1.304646,1.304646,0.636,8.87,11.53
261.300,1.304,1.305008,1.305008,0.636,8.87,11.53
261.400,1.304,1.305494,1.305494,0.637,8.87,11.54
261.500,1.304,1.306083,1.306083,0.637,8.88,11.55
261.600,1.305,1.306549,1.306549,0.637,8.88,11.54
261.700,1.306,1.307224,1.307224,0.636,8.89,11.53
261.800,1.306,1.307606,1.307606,0.638,8.89,11.56
261.900,1.306,1.308051,1.308051,0.637,8.89,11.54
262.000,1.307,1.308474,1.308474,0.637,8.90,11.56
262.100,1.308,1.309144,1.309144,0.639,8.90,11.58
262.200,1.308,1.309639,1.309639,0.638,8.90,11.56
262.300,1.308,1.310193,1.310193,0.636,8.91,11.54
262.400,1.309,1.310652,1.310652,0.636,8.91,11.53
262.500,1.310,1.311233,1.311233,0.636,8.91,11.54
262.600,1.310,1.311858,1.311858,0.640,8.92,11.61
262.700,1.310,1.312281,1.312281,0.638,8.92,11.57
262.800,1.311,1.312723,1.312723,0.637,8.92,11.55
262.900,1.312,1.313170,1.313170,0.637,8.93,11.54
263.000,1.312,1.313810,1.313810,0.638,8.93,11.56
263.100,1.312,1.314456,1.314456,0.640,8.94,11.60
263.200,1.313,1.314663,1.314663,0.639,8.94,11.58
263.300,1.314,1.315203,1.315203,0.639,8.94,11.58
263.400,1.314,1.315810,1.315810,0.638,8.95,11.57
263.500,1.314,1.316565,1.316565,0.639,8.95,11.59
263.600,1.315,1.316948,1.316948,0.640,8.95,11.60
263.700,1.316,1.317202,1.317202,0.638,8.95,11.57
263.800,1.316,1.317629,1.317629,0.637,8.96,11.55
263.900,1.316,1.318488,1.318488,0.638,8.96,11.57
264.000,1.317,1.319229,1.319229,0.640,8.97,11.61
264.100,1.318,1.319312,1.319312,0.637,8.97,11.56
264.200,1.318,1.319647,1.319647,0.637,8.97,11.56
264.300,1.318,1.320224,1.320224,0.636,8.98,11.54
264.400,1.319,1.321187,1.321187,0.638,8.98,11.57
264.500,1.320,1.321724,1.321724,0.638,8.99,11.57
264.600,1.320,1.321768,1.321768,0.637,8.99,11.55
264.700,1.320,1.322269,1.322269,0.637,8.99,11.55
264.800,1.321,1.322885,1.322885,0.638,8.99,11.58
264.900,1.322,1.323892,1.323892,0.639,9.00,11.58
265.000,1.322,1.324037,1.324037,0.638,9.00,11.58
265.100,1.322,1.324369,1.324369,0.639,9.00,11.58
265.200,1.323,1.324577,1.324577,0.637,9.00,11.55
265.300,1.324,1.325448,1.325448,0.640,9.01,11.60
265.400,1.324,1.326111,1.326111,0.640,9.02,11.60
265.500,1.324,1.326461,1.326461,0.639,9.02,11.59
265.600,1.325,1.326730,1.326730,0.637,9.02,11.56
265.700,1.326,1.327314,1.327314,0.638,9.02,11.58
265.800,1.326,1.328070,1.328070,0.640,9.03,11.60
265.900,1.326,1.328594,1.328594,0.638,9.03,11.57
266.000,1.327,1.328878,1.328878,0.638,9.03,11.57
266.100,1.328,1.329154,1.329154,0.638,9.04,11.56
266.200,1.328,1.329806,1.329806,0.639,9.04,11.59
266.300,1.328,1.330674,1.330674,0.640,9.05,11.60
266.400,1.329,1.331026,1.331026,0.639,9.05,11.59
266.500,1.330,1.331462,1.331462,0.638,9.05,11.57
266.600,1.330,1.331817,1.331817,0.640,9.05,11.60
266.700,1.330,1.332389,1.332389,0.639,9.06,11.59
266.800,1.331,1.332958,1.332958,0.639,9.06,11.59
266.900,1.332,1.333497,1.333497,0.639,9.07,11.58
267.000,1.332,1.333989,1.333989,0.640,9.07,11.60
267.100,1.332,1.334368,1.334368,0.638,9.07,11.57
267.200,1.333,1.335076,1.335076,0.639,9.08,11.58
267.300,1.334,1.335432,1.335432,0.639,9.08,11.58
267.400,1.334,1.335805,1.335805,0.639,9.08,11.59
267.500,1.334,1.336472,1.336472,0.640,9.09,11.60
267.600,1.335,1.337038,1.337038,0.638,9.09,11.57
267.700,1.336,1.337544,1.337544,0.639,9.09,11.59
267.800,1.336,1.337962,1.337962,0.638,9.10,11.57
267.900,1.336,1.338590,1.338590,0.639,9.10,11.59
268.000,1.337,1.339275,1.339275,0.640,9.10,11.61
268.100,1.338,1.339509,1.339509,0.640,9.11,11.61
268.200,1.338,1.340098,1.340098,0.639,9.11,11.59
268.300,1.338,1.340584,1.340584,0.638,9.11,11.57
268.400,1.339,1.341304,1.341304,0.641,9.12,11.62
268.500,1.340,1.341944,1.341944,0.641,9.12,11.62
268.600,1.340,1.342033,1.342033,0.639,9.12,11.59
268.700,1.340,1.342691,1.342691,0.639,9.13,11.58
268.800,1.341,1.343120,1.343120,0.638,9.13,11.58
268.900,1.342,1.343991,1.343991,0.641,9.14,11.62
269.000,1.342,1.344213,1.344213,0.640,9.14,11.60
269.100,1.342,1.344732,1.344732,0.639,9.14,11.59
269.200,1.343,1.345079,1.345079,0.640,9.14,11.61
269.300,1.344,1.345748,1.345748,0.640,9.15,11.61
269.400,1.344,1.346447,1.346447,0.642,9.15,11.64
269.500,1.344,1.346856,1.346856,0.641,9.16,11.61
269.600,1.345,1.347058,1.347058,0.640,9.16,11.61
269.700,1.346,1.347709,1.347709,0.642,9.16,11.64
269.800,1.346,1.348409,1.348409,0.641,9.17,11.62
269.900,1.346,1.348963,1.348963,0.641,9.17,11.62
270.000,1.347,1.349140,1.349140,0.641,9.17,11.62
270.100,1.348,1.349736,1.349736,0.642,9.18,11.64
270.200,1.348,1.350308,1.350308,0.641,9.18,11.63
270.300,1.348,1.350945,1.350945,0.642,9.18,11.64
270.400,1.349,1.351362,1.351362,0.641,9.19,11.63
270.500,1.350,1.351694,1.351694,0.641,9.19,11.62
270.600,1.350,1.352319,1.352319,0.642,9.19,11.64
270.700,1.350,1.352947,1.352947,0.640,9.20,11.61
270.800,1.351,1.353362,1.353362,0.642,9.20,11.63
270.900,1.352,1.353771,1.353771,0.642,9.20,11.63
271.000,1.352,1.354124,1.354124,0.640,9.21,11.61
271.100,1.352,1.354684,1.354684,0.641,9.21,11.62
271.200,1.353,1.355454,1.355454,0.641,9.21,11.62
271.300,1.354,1.355839,1.355839,0.640,9.22,11.61
271.400,1.354,1.356375,1.356375,0.641,9.22,11.61
271.500,1.354,1.356900,1.356900,0.643,9.22,11.66
271.600,1.355,1.357415,1.357415,0.642,9.23,11.63
271.700,1.356,1.357984,1.357984,0.643,9.23,11.67
271.800,1.356,1.358426,1.358426,0.640,9.23,11.60
271.900,1.356,1.358983,1.358983,0.642,9.24,11.63
272.000,1.357,1.359421,1.359421,0.642,9.24,11.64
272.100,1.358,1.360043,1.360043,0.642,9.25,11.64
272.200,1.358,1.360559,1.360559,0.641,9.25,11.62
272.300,1.358,1.361095,1.361095,0.642,9.25,11.64
272.400,1.360,1.361548,1.361548,0.643,9.26,11.66
272.500,1.360,1.362084,1.362084,0.641,9.26,11.62
272.600,1.360,1.362597,1.362597,0.641,9.26,11.63
272.700,1.360,1.363258,1.363258,0.642,9.27,11.63
272.800,1.361,1.363702,1.363702,0.643,9.27,11.65
272.900,1.362,1.364046,1.364046,0.641,9.27,11.62
273.000,1.362,1.364523,1.364523,0.642,9.28,11.64
273.100,1.362,1.365118,1.365118,0.642,9.28,11.64
273.200,1.363,1.365791,1.365791,0.644,9.28,11.68
273.300,1.364,1.366123,1.366123,0.642,9.29,11.64
273.400,1.364,1.366466,1.366466,0.641,9.29,11.63
273.500,1.364,1.367100,1.367100,0.642,9.29,11.64
273.600,1.365,1.367770,1.367770,0.642,9.30,11.65
273.700,1.366,1.368247,1.368247,0.642,9.30,11.64
273.800,1.366,1.368223,1.368223,0.641,9.30,11.63
273.900,1.366,1.369207,1.369207,0.643,9.31,11.66
274.000,1.367,1.369660,1.369660,0.642,9.31,11.63
274.100,1.368,1.370324,1.370324,0.642,9.32,11.63
274.200,1.368,1.370623,1.370623,0.642,9.32,11.63
274.300,1.368,1.371171,1.371171,0.643,9.32,11.66
274.400,1.369,1.371618,1.371618,0.642,9.32,11.63
274.500,1.370,1.372155,1.372155,0.641,9.33,11.62
274.600,1.370,1.372827,1.372827,0.642,9.33,11.63
274.700,1.371,1.373408,1.373408,0.644,9.34,11.67
274.800,1.371,1.373787,1.373787,0.642,9.34,11.63
274.900,1.372,1.374249,1.374249,0.641,9.34,11.62
275.000,1.372,1.374578,1.374578,0.642,9.34,11.63
275.100,1.372,1.375437,1.375437,0.642,9.35,11.65
275.200,1.374,1.376095,1.376095,0.643,9.35,11.65
275.300,1.374,1.376368,1.376368,0.642,9.36,11.64
275.400,1.374,1.376667,1.376667,0.641,9.36,11.62
275.500,1.374,1.377458,1.377458,0.642,9.36,11.63
275.600,1.376,1.378175,1.378175,0.642,9.37,11.64
275.700,1.376,1.378646,1.378646,0.641,9.37,11.62
275.800,1.376,1.378907,1.378907,0.641,9.37,11.62
275.900,1.376,1.379443,1.379443,0.640,9.38,11.61
276.000,1.377,1.379911,1.379911,0.642,9.38,11.63
276.100,1.378,1.380862,1.380862,0.643,9.39,11.66
276.200,1.378,1.380960,1.380960,0.641,9.39,11.62
276.300,1.378,1.381585,1.381585,0.642,9.39,11.65
276.400,1.379,1.382077,1.382077,0.641,9.40,11.62
276.500,1.380,1.382714,1.382714,0.641,9.40,11.62
276.600,1.380,1.383215,1.383215,0.644,9.40,11.67
276.700,1.380,1.383780,1.383780,0.641,9.41,11.62
276.800,1.381,1.384115,1.384115,0.641,9.41,11.61
276.900,1.382,1.384740,1.384740,0.641,9.41,11.62
277.000,1.382,1.385060,1.385060,0.641,9.42,11.62
277.100,1.382,1.385626,1.385626,0.640,9.42,11.61
277.200,1.383,1.386133,1.386133,0.641,9.42,11.63
277.300,1.384,1.386613,1.386613,0.642,9.43,11.64
277.400,1.384,1.387164,1.387164,0.641,9.43,11.61
277.500,1.384,1.387721,1.387721,0.642,9.43,11.65
277.600,1.385,1.388121,1.388121,0.640,9.44,11.61
277.700,1.386,1.388746,1.388746,0.641,9.44,11.63
277.800,1.386,1.389214,1.389214,0.642,9.44,11.64
277.900,1.386,1.389768,1.389768,0.640,9.45,11.61
278.000,1.387,1.390260,1.390260,0.642,9.45,11.64
278.100,1.388,1.390636,1.390636,0.641,9.45,11.62
278.200,1.388,1.391202,1.391202,0.641,9.46,11.62
278.300,1.389,1.391869,1.391869,0.642,9.46,11.63
278.400,1.389,1.392328,1.392328,0.642,9.47,11.64
278.500,1.390,1.392630,1.392630,0.640,9.47,11.60
278.600,1.390,1.393175,1.393175,0.641,9.47,11.61
278.700,1.390,1.393845,1.393845,0.641,9.48,11.62
278.800,1.392,1.394351,1.394351,0.641,9.48,11.63
278.900,1.392,1.394698,1.394698,0.639,9.48,11.59
279.000,1.392,1.395051,1.395051,0.639,9.48,11.59
279.100,1.392,1.395688,1.395688,0.641,9.49,11.62
279.200,1.394,1.396416,1.396416,0.641,9.49,11.63
279.300,1.394,1.396615,1.396615,0.641,9.49,11.63
279.400,1.394,1.397033,1.397033,0.640,9.50,11.60
279.500,1.394,1.397536,1.397536,0.640,9.50,11.60
279.600,1.395,1.398487,1.398487,0.640,9.51,11.61
279.700,1.396,1.398976,1.398976,0.641,9.51,11.62
279.800,1.396,1.399068,1.399068,0.641,9.51,11.62
279.900,1.396,1.399586,1.399586,0.640,9.51,11.60
280.000,1.397,1.400176,1.400176,0.641,9.52,11.63
280.100,1.398,1.400840,1.400840,0.641,9.52,11.63
280.200,1.398,1.401204,1.401204,0.641,9.53,11.61
280.300,1.398,1.401480,1.401480,0.639,9.53,11.59
280.400,1.399,1.401909,1.401909,0.641,9.53,11.63
280.500,1.400,1.402804,1.402804,0.640,9.54,11.61
280.600,1.400,1.403474,1.403474,0.642,9.54,11.64
280.700,1.400,1.403696,1.403696,0.640,9.54,11.60
280.800,1.401,1.404042,1.404042,0.641,9.54,11.63
280.900,1.402,1.404727,1.404727,0.641,9.55,11.62
281.000,1.402,1.405456,1.405456,0.642,9.55,11.64
281.100,1.402,1.405826,1.405826,0.640,9.56,11.60
281.200,1.403,1.406167,1.406167,0.641,9.56,11.62
281.300,1.404,1.406495,1.406495,0.640,9.56,11.60
281.400,1.404,1.407325,1.407325,0.641,9.57,11.63
281.500,1.405,1.407870,1.407870,0.641,9.57,11.63
281.600,1.405,1.408252,1.408252,0.640,9.57,11.61
281.700,1.406,1.408635,1.408635,0.641,9.58,11.63
281.800,1.406,1.408978,1.408978,0.641,9.58,11.63
281.900,1.407,1.409793,1.409793,0.642,9.58,11.64
282.000,1.407,1.410060,1.410060,0.641,9.59,11.62
282.100,1.408,1.410679,1.410679,0.641,9.59,11.62
282.200,1.408,1.410975,1.410975,0.641,9.59,11.63
282.300,1.408,1.411713,1.411713,0.643,9.60,11.66
282.400,1.410,1.412196,1.412196,0.641,9.60,11.62
