"Time (s)","Crosshead (mm)","estensometer(strain_1) (mm)","Extension (mm)","Load (kN)","Strain (%)","Stress (MPa)"
46.500,0.231,0.152790,0.152790,0.104,1.07,1.92
46.600,0.232,0.153371,0.153371,0.104,1.07,1.91
46.700,0.232,0.153587,0.153587,0.104,1.07,1.93
46.800,0.232,0.153981,0.153981,0.105,1.08,1.93
46.900,0.233,0.154514,0.154514,0.106,1.08,1.95
47.000,0.234,0.155086,0.155086,0.107,1.08,1.98
47.100,0.234,0.155486,0.155486,0.107,1.09,1.97
47.200,0.234,0.155738,0.155738,0.108,1.09,1.99
47.300,0.234,0.156256,0.156256,0.108,1.09,1.99
47.400,0.236,0.156751,0.156751,0.110,1.10,2.02
47.500,0.236,0.157376,0.157376,0.112,1.10,2.07
47.600,0.236,0.157666,0.157666,0.110,1.10,2.03
47.700,0.236,0.157948,0.157948,0.111,1.10,2.05
47.800,0.238,0.158455,0.158455,0.112,1.11,2.07
47.900,0.238,0.159246,0.159246,0.114,1.11,2.10
48.000,0.238,0.159465,0.159465,0.113,1.12,2.10
48.100,0.238,0.159841,0.159841,0.114,1.12,2.10
48.200,0.239,0.160238,0.160238,0.114,1.12,2.12
48.300,0.240,0.160875,0.160875,0.116,1.13,2.14
48.400,0.240,0.161468,0.161468,0.117,1.13,2.15
48.500,0.241,0.161595,0.161595,0.115,1.13,2.13
48.600,0.241,0.162039,0.162039,0.116,1.13,2.15
48.700,0.242,0.162593,0.162593,0.116,1.14,2.15
48.800,0.242,0.163236,0.163236,0.119,1.14,2.20
48.900,0.243,0.163462,0.163462,0.119,1.14,2.20
49.000,0.243,0.163867,0.163867,0.119,1.15,2.19
49.100,0.244,0.164398,0.164398,0.120,1.15,2.22
49.200,0.244,0.164815,0.164815,0.121,1.15,2.24
49.300,0.245,0.165393,0.165393,0.123,1.16,2.27
49.400,0.246,0.165645,0.165645,0.122,1.16,2.26
49.500,0.246,0.166004,0.166004,0.124,1.16,2.29
49.600,0.246,0.166483,0.166483,0.124,1.16,2.29
49.700,0.247,0.167236,0.167236,0.126,1.17,2.32
49.800,0.248,0.167411,0.167411,0.126,1.17,2.34
49.900,0.248,0.167808,0.167808,0.126,1.17,2.33
50.000,0.248,0.168309,0.168309,0.126,1.18,2.34
50.100,0.249,0.168943,0.168943,0.129,1.18,2.39
50.200,0.250,0.169372,0.169372,0.130,1.18,2.41
50.300,0.250,0.169751,0.169751,0.129,1.19,2.38
50.400,0.250,0.170166,0.170166,0.128,1.19,2.37
50.500,0.250,0.170625,0.170625,0.130,1.19,2.41
50.600,0.252,0.171301,0.171301,0.133,1.20,2.46
50.700,0.252,0.171665,0.171665,0.132,1.20,2.45
50.800,0.252,0.171944,0.171944,0.132,1.20,2.44
50.900,0.252,0.172397,0.172397,0.133,1.21,2.46
51.000,0.254,0.173120,0.173120,0.134,1.21,2.48
51.100,0.254,0.173401,0.173401,0.136,1.21,2.51
51.200,0.254,0.173784,0.173784,0.136,1.22,2.51
51.300,0.254,0.174272,0.174272,0.136,1.22,2.52
51.400,0.255,0.174761,0.174761,0.138,1.22,2.55
51.500,0.256,0.175375,0.175375,0.139,1.23,2.57
51.600,0.256,0.175538,0.175538,0.138,1.23,2.56
51.700,0.256,0.175955,0.175955,0.139,1.23,2.57
51.800,0.257,0.176444,0.176444,0.139,1.23,2.57
51.900,0.258,0.177318,0.177318,0.142,1.24,2.63
52.000,0.258,0.177534,0.177534,0.143,1.24,2.64
52.100,0.258,0.177751,0.177751,0.144,1.24,2.65
52.200,0.259,0.178071,0.178071,0.143,1.25,2.64
52.300,0.260,0.178871,0.178871,0.145,1.25,2.68
52.400,0.260,0.179771,0.179771,0.146,1.26,2.70
52.500,0.260,0.179804,0.179804,0.146,1.26,2.69
52.600,0.261,0.180130,0.180130,0.147,1.26,2.71
52.700,0.262,0.180574,0.180574,0.148,1.26,2.73
52.800,0.262,0.181013,0.181013,0.149,1.27,2.75
52.900,0.263,0.181623,0.181623,0.149,1.27,2.76
53.000,0.263,0.181851,0.181851,0.150,1.27,2.77
53.100,0.264,0.182381,0.182381,0.150,1.28,2.78
53.200,0.264,0.182695,0.182695,0.152,1.28,2.81
53.300,0.265,0.183326,0.183326,0.155,1.28,2.86
53.400,0.265,0.183756,0.183756,0.155,1.29,2.86
53.500,0.266,0.184278,0.184278,0.155,1.29,2.87
53.600,0.266,0.184852,0.184852,0.156,1.29,2.88
53.700,0.267,0.185391,0.185391,0.158,1.30,2.91
53.800,0.267,0.185557,0.185557,0.158,1.30,2.93
53.900,0.268,0.186014,0.186014,0.157,1.30,2.90
54.000,0.268,0.186636,0.186636,0.159,1.31,2.94
54.100,0.268,0.187199,0.187199,0.160,1.31,2.97
54.200,0.270,0.187563,0.187563,0.162,1.31,2.99
54.300,0.270,0.187762,0.187762,0.162,1.31,3.00
54.400,0.270,0.188357,0.188357,0.163,1.32,3.01
54.500,0.270,0.188879,0.188879,0.164,1.32,3.03
54.600,0.271,0.189462,0.189462,0.164,1.32,3.03
54.700,0.272,0.189809,0.189809,0.165,1.33,3.05
54.800,0.272,0.190099,0.190099,0.167,1.33,3.09
54.900,0.272,0.190455,0.190455,0.169,1.33,3.13
55.000,0.273,0.191107,0.191107,0.169,1.34,3.12
55.100,0.274,0.191675,0.191675,0.170,1.34,3.14
55.200,0.274,0.191945,0.191945,0.171,1.34,3.16
55.300,0.274,0.192392,0.192392,0.173,1.35,3.20
55.400,0.275,0.192955,0.192955,0.173,1.35,3.20
55.500,0.276,0.193486,0.193486,0.175,1.35,3.23
55.600,0.276,0.193814,0.193814,0.175,1.36,3.24
55.700,0.277,0.194158,0.194158,0.176,1.36,3.25
55.800,0.277,0.194763,0.194763,0.176,1.36,3.25
55.900,0.278,0.195408,0.195408,0.178,1.37,3.29
56.000,0.278,0.195622,0.195622,0.179,1.37,3.31
56.100,0.279,0.196051,0.196051,0.179,1.37,3.31
56.200,0.279,0.196365,0.196365,0.179,1.37,3.31
56.300,0.280,0.197053,0.197053,0.182,1.38,3.36
56.400,0.281,0.197859,0.197859,0.183,1.38,3.38
56.500,0.281,0.197936,0.197936,0.184,1.38,3.40
56.600,0.281,0.198226,0.198226,0.184,1.39,3.41
56.700,0.282,0.198777,0.198777,0.184,1.39,3.41
56.800,0.283,0.199358,0.199358,0.186,1.39,3.45
56.900,0.283,0.199864,0.199864,0.186,1.40,3.45
57.000,0.283,0.200258,0.200258,0.187,1.40,3.45
57.100,0.284,0.200549,0.200549,0.188,1.40,3.47
57.200,0.284,0.201283,0.201283,0.190,1.41,3.51
57.300,0.285,0.201686,0.201686,0.191,1.41,3.54
57.400,0.285,0.202051,0.202051,0.192,1.41,3.56
57.500,0.286,0.202394,0.202394,0.192,1.42,3.54
57.600,0.286,0.202975,0.202975,0.194,1.42,3.59
57.700,0.287,0.203612,0.203612,0.196,1.42,3.62
57.800,0.288,0.204249,0.204249,0.196,1.43,3.62
57.900,0.288,0.204305,0.204305,0.196,1.43,3.62
58.000,0.288,0.204696,0.204696,0.198,1.43,3.65
58.100,0.288,0.205345,0.205345,0.199,1.44,3.68
58.200,0.290,0.206160,0.206160,0.200,1.44,3.70
58.300,0.290,0.206285,0.206285,0.201,1.44,3.71
58.400,0.290,0.206533,0.206533,0.200,1.44,3.71
58.500,0.290,0.206907,0.206907,0.203,1.45,3.75
58.600,0.291,0.207428,0.207428,0.204,1.45,3.76
58.700,0.292,0.208068,0.208068,0.204,1.46,3.78
58.800,0.292,0.208382,0.208382,0.203,1.46,3.76
58.900,0.292,0.208871,0.208871,0.205,1.46,3.79
59.000,0.293,0.209407,0.209407,0.206,1.46,3.82
59.100,0.294,0.209994,0.209994,0.209,1.47,3.85
59.200,0.294,0.210136,0.210136,0.209,1.47,3.87
59.300,0.294,0.210524,0.210524,0.209,1.47,3.85
59.400,0.295,0.211040,0.211040,0.210,1.48,3.89
59.500,0.296,0.211828,0.211828,0.212,1.48,3.92
59.600,0.296,0.212411,0.212411,0.214,1.49,3.95
59.700,0.296,0.212420,0.212420,0.214,1.49,3.96
59.800,0.297,0.212811,0.212811,0.215,1.49,3.98
59.900,0.298,0.213543,0.213543,0.217,1.49,4.02
60.000,0.298,0.214441,0.214441,0.219,1.50,4.04
60.100,0.298,0.214536,0.214536,0.218,1.50,4.03
60.200,0.299,0.214891,0.214891,0.219,1.50,4.05
60.300,0.300,0.215184,0.215184,0.220,1.50,4.06
60.400,0.300,0.215839,0.215839,0.222,1.51,4.09
60.500,0.300,0.216509,0.216509,0.223,1.51,4.13
60.600,0.301,0.216666,0.216666,0.223,1.52,4.12
60.700,0.302,0.217004,0.217004,0.225,1.52,4.16
60.800,0.302,0.217644,0.217644,0.224,1.52,4.15
60.900,0.303,0.218286,0.218286,0.227,1.53,4.19
61.000,0.303,0.218399,0.218399,0.228,1.53,4.21
61.100,0.304,0.219003,0.219003,0.228,1.53,4.22
61.200,0.304,0.219368,0.219368,0.228,1.53,4.21
61.300,0.304,0.219895,0.219895,0.231,1.54,4.27
61.400,0.305,0.220440,0.220440,0.231,1.54,4.28
61.500,0.306,0.220719,0.220719,0.231,1.54,4.28
61.600,0.306,0.221302,0.221302,0.233,1.55,4.31
61.700,0.306,0.221694,0.221694,0.234,1.55,4.32
61.800,0.308,0.222239,0.222239,0.234,1.55,4.33
61.900,0.308,0.222562,0.222562,0.235,1.56,4.34
62.000,0.308,0.222982,0.222982,0.236,1.56,4.36
62.100,0.308,0.223569,0.223569,0.238,1.56,4.40
62.200,0.309,0.223996,0.223996,0.238,1.57,4.40
62.300,0.310,0.224467,0.224467,0.239,1.57,4.41
62.400,0.310,0.225003,0.225003,0.240,1.57,4.44
62.500,0.310,0.225403,0.225403,0.241,1.58,4.45
62.600,0.311,0.225838,0.225838,0.241,1.58,4.45
62.700,0.312,0.226200,0.226200,0.243,1.58,4.49
62.800,0.312,0.226825,0.226825,0.244,1.59,4.51
62.900,0.312,0.227308,0.227308,0.245,1.59,4.53
63.000,0.313,0.227740,0.227740,0.246,1.59,4.54
63.100,0.314,0.228034,0.228034,0.247,1.59,4.57
63.200,0.314,0.228567,0.228567,0.248,1.60,4.58
63.300,0.314,0.229023,0.229023,0.249,1.60,4.60
63.400,0.315,0.229619,0.229619,0.250,1.61,4.61
63.500,0.316,0.230042,0.230042,0.250,1.61,4.62
63.600,0.316,0.230300,0.230300,0.251,1.61,4.64
63.700,0.316,0.230828,0.230828,0.253,1.61,4.67
63.800,0.317,0.231340,0.231340,0.254,1.62,4.69
63.900,0.318,0.231885,0.231885,0.255,1.62,4.71
64.000,0.318,0.232152,0.232152,0.257,1.62,4.75
64.100,0.318,0.232650,0.232650,0.257,1.63,4.74
64.200,0.319,0.233085,0.233085,0.257,1.63,4.75
64.300,0.320,0.233598,0.233598,0.258,1.63,4.77
64.400,0.320,0.234332,0.234332,0.261,1.64,4.82
64.500,0.320,0.234673,0.234673,0.260,1.64,4.81
64.600,0.321,0.234937,0.234937,0.263,1.64,4.85
64.700,0.322,0.235470,0.235470,0.263,1.65,4.86
64.800,0.322,0.235912,0.235912,0.264,1.65,4.88
64.900,0.322,0.236291,0.236291,0.264,1.65,4.89
65.000,0.323,0.236863,0.236863,0.267,1.66,4.93
65.100,0.324,0.237334,0.237334,0.267,1.66,4.93
65.200,0.324,0.237808,0.237808,0.268,1.66,4.96
65.300,0.324,0.238270,0.238270,0.270,1.67,4.98
65.400,0.325,0.238569,0.238569,0.269,1.67,4.98
65.500,0.326,0.238984,0.238984,0.272,1.67,5.02
65.600,0.326,0.239535,0.239535,0.273,1.68,5.04
65.700,0.326,0.240276,0.240276,0.274,1.68,5.06
65.800,0.327,0.240785,0.240785,0.274,1.68,5.07
65.900,0.328,0.240853,0.240853,0.275,1.68,5.08
66.000,0.328,0.241215,0.241215,0.277,1.69,5.12
66.100,0.328,0.241961,0.241961,0.278,1.69,5.14
66.200,0.329,0.242907,0.242907,0.278,1.70,5.15
66.300,0.330,0.243238,0.243238,0.280,1.70,5.17
66.400,0.330,0.243449,0.243449,0.280,1.70,5.18
66.500,0.330,0.243751,0.243751,0.281,1.70,5.19
66.600,0.331,0.244281,0.244281,0.282,1.71,5.21
66.700,0.332,0.245161,0.245161,0.285,1.71,5.26
66.800,0.332,0.245523,0.245523,0.284,1.72,5.26
66.900,0.332,0.245641,0.245641,0.285,1.72,5.26
67.000,0.333,0.246065,0.246065,0.286,1.72,5.29
67.100,0.334,0.246865,0.246865,0.286,1.73,5.29
67.200,0.334,0.247377,0.247377,0.288,1.73,5.32
67.300,0.334,0.247632,0.247632,0.287,1.73,5.31
67.400,0.335,0.247994,0.247994,0.290,1.73,5.36
67.500,0.336,0.248414,0.248414,0.291,1.74,5.38
67.600,0.336,0.249093,0.249093,0.292,1.74,5.41
67.700,0.336,0.249596,0.249596,0.293,1.75,5.41
67.800,0.337,0.250002,0.250002,0.294,1.75,5.43
67.900,0.338,0.250376,0.250376,0.295,1.75,5.44
68.000,0.338,0.250796,0.250796,0.297,1.75,5.49
68.100,0.339,0.251155,0.251155,0.297,1.76,5.48
68.200,0.339,0.251649,0.251649,0.298,1.76,5.50
68.300,0.340,0.252313,0.252313,0.298,1.76,5.52
68.400,0.340,0.252746,0.252746,0.300,1.77,5.54
68.500,0.341,0.253303,0.253303,0.301,1.77,5.56
68.600,0.341,0.253397,0.253397,0.302,1.77,5.58
68.700,0.342,0.254029,0.254029,0.299,1.78,5.52
68.800,0.342,0.254520,0.254520,0.301,1.78,5.56
68.900,0.343,0.255119,0.255119,0.303,1.78,5.60
69.000,0.343,0.255451,0.255451,0.305,1.79,5.63
69.100,0.344,0.255788,0.255788,0.306,1.79,5.65
69.200,0.344,0.256372,0.256372,0.305,1.79,5.63
69.300,0.345,0.256920,0.256920,0.307,1.80,5.67
69.400,0.346,0.257492,0.257492,0.308,1.80,5.69
69.500,0.346,0.257726,0.257726,0.310,1.80,5.72
69.600,0.346,0.258236,0.258236,0.310,1.81,5.72
69.700,0.347,0.258556,0.258556,0.312,1.81,5.76
69.800,0.347,0.259421,0.259421,0.312,1.81,5.77
69.900,0.348,0.259673,0.259673,0.313,1.82,5.78
70.000,0.348,0.260093,0.260093,0.313,1.82,5.79
70.100,0.349,0.260567,0.260567,0.315,1.82,5.81
70.200,0.349,0.261103,0.261103,0.316,1.83,5.84
70.300,0.350,0.261527,0.261527,0.316,1.83,5.84
70.400,0.350,0.262060,0.262060,0.318,1.83,5.88
70.500,0.351,0.262647,0.262647,0.318,1.84,5.88
70.600,0.351,0.263109,0.263109,0.320,1.84,5.91
70.700,0.352,0.263414,0.263414,0.321,1.84,5.93
70.800,0.352,0.263939,0.263939,0.322,1.85,5.95
70.900,0.352,0.264386,0.264386,0.325,1.85,6.00
71.000,0.353,0.265002,0.265002,0.326,1.85,6.02
71.100,0.354,0.265518,0.265518,0.326,1.86,6.03
71.200,0.354,0.265826,0.265826,0.328,1.86,6.06
71.300,0.354,0.266425,0.266425,0.328,1.86,6.07
71.400,0.355,0.266756,0.266756,0.329,1.87,6.08
71.500,0.356,0.267239,0.267239,0.330,1.87,6.11
71.600,0.356,0.267713,0.267713,0.330,1.87,6.09
71.700,0.356,0.268270,0.268270,0.332,1.88,6.13
71.800,0.357,0.268667,0.268667,0.332,1.88,6.14
71.900,0.358,0.269115,0.269115,0.334,1.88,6.17
72.000,0.358,0.269654,0.269654,0.335,1.89,6.19
72.100,0.358,0.270166,0.270166,0.335,1.89,6.20
72.200,0.359,0.270578,0.270578,0.337,1.89,6.22
72.300,0.360,0.271058,0.271058,0.337,1.90,6.23
72.400,0.360,0.271360,0.271360,0.339,1.90,6.26
72.500,0.360,0.271861,0.271861,0.340,1.90,6.28
72.600,0.362,0.272560,0.272560,0.342,1.91,6.32
72.700,0.362,0.272999,0.272999,0.341,1.91,6.30
72.800,0.362,0.273455,0.273455,0.342,1.91,6.32
72.900,0.362,0.273754,0.273754,0.345,1.91,6.37
73.000,0.363,0.274323,0.274323,0.345,1.92,6.38
73.100,0.364,0.274794,0.274794,0.347,1.92,6.41
73.200,0.364,0.275662,0.275662,0.347,1.93,6.42
73.300,0.364,0.275967,0.275967,0.348,1.93,6.43
73.400,0.365,0.276412,0.276412,0.348,1.93,6.43
73.500,0.366,0.276880,0.276880,0.350,1.94,6.46
73.600,0.366,0.277265,0.277265,0.351,1.94,6.48
73.700,0.366,0.277804,0.277804,0.353,1.94,6.52
73.800,0.367,0.278361,0.278361,0.353,1.95,6.52
73.900,0.368,0.278604,0.278604,0.355,1.95,6.57
74.000,0.368,0.279072,0.279072,0.355,1.95,6.56
74.100,0.368,0.279422,0.279422,0.356,1.95,6.58
74.200,0.370,0.279890,0.279890,0.358,1.96,6.61
74.300,0.370,0.280397,0.280397,0.357,1.96,6.59
74.400,0.370,0.281238,0.281238,0.359,1.97,6.63
74.500,0.370,0.281659,0.281659,0.360,1.97,6.66
74.600,0.371,0.281979,0.281979,0.361,1.97,6.67
74.700,0.372,0.282509,0.282509,0.361,1.98,6.68
74.800,0.372,0.282909,0.282909,0.362,1.98,6.69
74.900,0.372,0.283401,0.283401,0.363,1.98,6.71
75.000,0.374,0.283952,0.283952,0.364,1.99,6.73
75.100,0.374,0.284414,0.284414,0.365,1.99,6.74
75.200,0.374,0.284790,0.284790,0.366,1.99,6.76
75.300,0.375,0.285312,0.285312,0.367,2.00,6.79
75.400,0.375,0.285774,0.285774,0.367,2.00,6.79
75.500,0.376,0.286289,0.286289,0.368,2.00,6.81
75.600,0.376,0.286835,0.286835,0.369,2.01,6.82
75.700,0.377,0.287285,0.287285,0.370,2.01,6.84
75.800,0.378,0.287735,0.287735,0.371,2.01,6.86
75.900,0.378,0.288301,0.288301,0.372,2.02,6.88
76.000,0.378,0.288731,0.288731,0.373,2.02,6.89
76.100,0.379,0.289160,0.289160,0.374,2.02,6.92
76.200,0.380,0.289708,0.289708,0.375,2.03,6.93
76.300,0.380,0.290168,0.290168,0.376,2.03,6.94
76.400,0.380,0.290677,0.290677,0.377,2.03,6.97
76.500,0.381,0.291151,0.291151,0.377,2.04,6.97
76.600,0.382,0.291705,0.291705,0.380,2.04,7.02
76.700,0.382,0.292114,0.292114,0.380,2.04,7.03
76.800,0.382,0.292724,0.292724,0.381,2.05,7.04
76.900,0.383,0.293030,0.293030,0.382,2.05,7.07
77.000,0.384,0.293450,0.293450,0.382,2.05,7.06
77.100,0.384,0.294167,0.294167,0.385,2.06,7.11
77.200,0.384,0.294638,0.294638,0.385,2.06,7.11
77.300,0.385,0.294944,0.294944,0.385,2.06,7.12
77.400,0.386,0.295456,0.295456,0.387,2.07,7.16
77.500,0.386,0.296066,0.296066,0.388,2.07,7.18
77.600,0.386,0.296543,0.296543,0.388,2.07,7.18
77.700,0.387,0.297050,0.297050,0.389,2.08,7.19
77.800,0.388,0.297382,0.297382,0.391,2.08,7.22
77.900,0.388,0.297977,0.297977,0.392,2.08,7.24
78.000,0.388,0.298428,0.298428,0.392,2.09,7.25
78.100,0.389,0.298819,0.298819,0.393,2.09,7.26
78.200,0.390,0.299346,0.299346,0.394,2.09,7.28
78.300,0.390,0.299773,0.299773,0.394,2.10,7.29
78.400,0.390,0.300653,0.300653,0.396,2.10,7.32
78.500,0.391,0.300922,0.300922,0.397,2.10,7.34
78.600,0.392,0.301349,0.301349,0.397,2.11,7.35
78.700,0.392,0.301861,0.301861,0.399,2.11,7.37
78.800,0.392,0.302416,0.302416,0.400,2.11,7.39
78.900,0.393,0.302916,0.302916,0.402,2.12,7.42
79.000,0.394,0.303618,0.303618,0.402,2.12,7.42
79.100,0.394,0.303894,0.303894,0.402,2.13,7.43
79.200,0.394,0.304403,0.304403,0.403,2.13,7.45
79.300,0.395,0.304966,0.304966,0.405,2.13,7.49
79.400,0.396,0.305488,0.305488,0.405,2.14,7.48
79.500,0.396,0.306024,0.306024,0.406,2.14,7.50
79.600,0.396,0.306540,0.306540,0.406,2.14,7.50
79.700,0.397,0.306895,0.306895,0.407,2.15,7.53
79.800,0.398,0.307437,0.307437,0.408,2.15,7.55
79.900,0.398,0.307965,0.307965,0.409,2.15,7.55
80.000,0.398,0.308729,0.308729,0.409,2.16,7.56
80.100,0.399,0.309215,0.309215,0.411,2.16,7.60
80.200,0.400,0.309757,0.309757,0.411,2.17,7.60
80.300,0.400,0.310110,0.310110,0.412,2.17,7.61
80.400,0.400,0.310625,0.310625,0.415,2.17,7.66
80.500,0.401,0.311256,0.311256,0.414,2.18,7.65
80.600,0.402,0.311766,0.311766,0.416,2.18,7.69
80.700,0.402,0.312444,0.312444,0.417,2.18,7.71
80.800,0.403,0.312898,0.312898,0.418,2.19,7.72
80.900,0.403,0.313271,0.313271,0.418,2.19,7.72
81.000,0.404,0.313822,0.313822,0.419,2.19,7.74
81.100,0.405,0.314672,0.314672,0.420,2.20,7.77
81.200,0.405,0.314998,0.314998,0.421,2.20,7.77
81.300,0.405,0.315537,0.315537,0.422,2.21,7.80
81.400,0.406,0.315922,0.315922,0.424,2.21,7.83
81.500,0.406,0.316551,0.316551,0.423,2.21,7.82
81.600,0.407,0.317188,0.317188,0.424,2.22,7.84
81.700,0.407,0.318011,0.318011,0.426,2.22,7.88
81.800,0.408,0.318331,0.318331,0.425,2.23,7.86
81.900,0.408,0.318672,0.318672,0.426,2.23,7.87
82.000,0.409,0.319386,0.319386,0.428,2.23,7.92
82.100,0.409,0.319839,0.319839,0.430,2.24,7.95
82.200,0.410,0.320565,0.320565,0.430,2.24,7.95
82.300,0.410,0.321152,0.321152,0.430,2.25,7.95
82.400,0.410,0.321430,0.321430,0.431,2.25,7.96
82.500,0.411,0.322162,0.322162,0.433,2.25,8.00
82.600,0.412,0.322947,0.322947,0.433,2.26,8.00
82.700,0.412,0.323534,0.323534,0.433,2.26,8.00
82.800,0.412,0.324064,0.324064,0.434,2.27,8.01
82.900,0.413,0.324488,0.324488,0.436,2.27,8.07
83.000,0.414,0.325021,0.325021,0.436,2.27,8.07
83.100,0.414,0.325548,0.325548,0.437,2.28,8.08
83.200,0.414,0.326224,0.326224,0.436,2.28,8.06
83.300,0.415,0.326813,0.326813,0.438,2.29,8.10
83.400,0.416,0.327486,0.327486,0.440,2.29,8.14
83.500,0.416,0.327865,0.327865,0.440,2.29,8.14
83.600,0.416,0.328304,0.328304,0.441,2.30,8.15
83.700,0.417,0.328659,0.328659,0.442,2.30,8.17
83.800,0.418,0.329666,0.329666,0.442,2.31,8.18
83.900,0.418,0.330158,0.330158,0.444,2.31,8.21
84.000,0.418,0.330620,0.330620,0.444,2.31,8.21
84.100,0.419,0.331062,0.331062,0.446,2.32,8.24
84.200,0.420,0.331598,0.331598,0.447,2.32,8.25
84.300,0.420,0.332214,0.332214,0.447,2.32,8.27
84.400,0.420,0.332694,0.332694,0.448,2.33,8.28
84.500,0.421,0.333195,0.333195,0.449,2.33,8.29
84.600,0.422,0.333571,0.333571,0.449,2.33,8.29
84.700,0.422,0.334131,0.334131,0.451,2.34,8.34
84.800,0.422,0.334519,0.334519,0.451,2.34,8.33
84.900,0.423,0.335017,0.335017,0.451,2.34,8.33
85.000,0.424,0.335601,0.335601,0.452,2.35,8.36
85.100,0.424,0.336110,0.336110,0.453,2.35,8.37
85.200,0.424,0.336614,0.336614,0.454,2.35,8.40
85.300,0.425,0.337029,0.337029,0.453,2.36,8.38
85.400,0.426,0.337381,0.337381,0.455,2.36,8.41
85.500,0.426,0.338172,0.338172,0.456,2.36,8.43
85.600,0.427,0.338857,0.338857,0.458,2.37,8.47
85.700,0.427,0.338984,0.338984,0.457,2.37,8.45
85.800,0.428,0.339414,0.339414,0.459,2.37,8.48
85.900,0.428,0.340030,0.340030,0.459,2.38,8.49
86.000,0.429,0.340771,0.340771,0.462,2.38,8.54
86.100,0.429,0.340889,0.340889,0.461,2.38,8.52
86.200,0.430,0.341417,0.341417,0.461,2.39,8.52
86.300,0.430,0.341888,0.341888,0.462,2.39,8.53
86.400,0.431,0.342602,0.342602,0.463,2.40,8.56
86.500,0.432,0.343055,0.343055,0.464,2.40,8.57
86.600,0.432,0.343559,0.343559,0.465,2.40,8.59
86.700,0.432,0.343787,0.343787,0.465,2.40,8.59
86.800,0.432,0.344258,0.344258,0.467,2.41,8.63
86.900,0.434,0.345034,0.345034,0.468,2.41,8.65
87.000,0.434,0.345253,0.345253,0.468,2.41,8.66
87.100,0.434,0.345784,0.345784,0.468,2.42,8.65
87.200,0.434,0.346148,0.346148,0.468,2.42,8.65
87.300,0.436,0.347025,0.347025,0.470,2.43,8.68
87.400,0.436,0.347416,0.347416,0.470,2.43,8.69
87.500,0.436,0.347772,0.347772,0.471,2.43,8.71
87.600,0.436,0.348231,0.348231,0.471,2.44,8.70
87.700,0.437,0.348746,0.348746,0.472,2.44,8.72
87.800,0.438,0.349526,0.349526,0.474,2.44,8.77
87.900,0.438,0.349718,0.349718,0.473,2.45,8.74
88.000,0.438,0.350005,0.350005,0.474,2.45,8.77
88.100,0.439,0.350494,0.350494,0.475,2.45,8.77
88.200,0.440,0.351108,0.351108,0.476,2.46,8.79
88.300,0.440,0.351632,0.351632,0.476,2.46,8.80
88.400,0.440,0.352056,0.352056,0.477,2.46,8.82
88.500,0.441,0.352127,0.352127,0.478,2.46,8.83
88.600,0.442,0.352933,0.352933,0.478,2.47,8.84
88.700,0.442,0.353605,0.353605,0.481,2.47,8.88
88.800,0.442,0.354002,0.354002,0.480,2.48,8.87
88.900,0.443,0.354464,0.354464,0.481,2.48,8.88
89.000,0.444,0.354657,0.354657,0.482,2.48,8.91
89.100,0.444,0.355306,0.355306,0.484,2.48,8.94
89.200,0.445,0.355818,0.355818,0.484,2.49,8.95
89.300,0.446,0.356203,0.356203,0.485,2.49,8.96
89.400,0.446,0.356835,0.356835,0.484,2.50,8.95
89.500,0.446,0.356995,0.356995,0.484,2.50,8.94
89.600,0.447,0.357667,0.357667,0.487,2.50,9.00
89.700,0.447,0.358026,0.358026,0.487,2.50,9.00
89.800,0.448,0.358580,0.358580,0.486,2.51,8.98
89.900,0.448,0.359089,0.359089,0.487,2.51,9.01
90.000,0.448,0.359400,0.359400,0.487,2.51,9.00
90.100,0.450,0.359898,0.359898,0.488,2.52,9.02
90.200,0.450,0.360188,0.360188,0.490,2.52,9.05
90.300,0.450,0.360784,0.360784,0.490,2.52,9.05
90.400,0.450,0.361332,0.361332,0.491,2.53,9.07
90.500,0.452,0.362067,0.362067,0.492,2.53,9.10
90.600,0.452,0.362339,0.362339,0.489,2.53,9.04
90.700,0.452,0.362591,0.362591,0.489,2.54,9.04
90.800,0.452,0.363104,0.363104,0.490,2.54,9.06
90.900,0.453,0.363732,0.363732,0.491,2.54,9.07
91.000,0.454,0.364336,0.364336,0.491,2.55,9.08
91.100,0.454,0.364615,0.364615,0.492,2.55,9.09
91.200,0.454,0.365018,0.365018,0.492,2.55,9.10
91.300,0.455,0.365340,0.365340,0.493,2.55,9.12
91.400,0.456,0.366309,0.366309,0.495,2.56,9.15
91.500,0.456,0.366523,0.366523,0.494,2.56,9.14
91.600,0.456,0.366686,0.366686,0.496,2.56,9.17
91.700,0.457,0.367171,0.367171,0.496,2.57,9.16
91.800,0.458,0.367954,0.367954,0.496,2.57,9.17
91.900,0.458,0.368508,0.368508,0.499,2.58,9.23
92.000,0.458,0.368908,0.368908,0.499,2.58,9.21
92.100,0.459,0.368931,0.368931,0.498,2.58,9.21
92.200,0.460,0.369444,0.369444,0.499,2.58,9.23
92.300,0.460,0.370105,0.370105,0.501,2.59,9.25
92.400,0.460,0.370647,0.370647,0.500,2.59,9.24
92.500,0.461,0.371153,0.371153,0.501,2.60,9.25
92.600,0.462,0.371435,0.371435,0.502,2.60,9.28
92.700,0.462,0.371642,0.371642,0.503,2.60,9.29
92.800,0.463,0.372149,0.372149,0.504,2.60,9.31
