"Time (s)","Crosshead (mm)","estensometer(strain_1) (mm)","Extension (mm)","Load (kN)","Strain (%)","Stress (MPa)"
97.850,0.488,0.482373,0.482373,0.472,3.34,8.62
97.950,0.488,0.482978,0.482978,0.471,3.35,8.60
98.050,0.488,0.483111,0.483111,0.471,3.35,8.61
98.150,0.488,0.483274,0.483274,0.472,3.35,8.62
98.250,0.489,0.483920,0.483920,0.472,3.35,8.62
98.350,0.490,0.484862,0.484862,0.475,3.36,8.68
98.450,0.490,0.485268,0.485268,0.474,3.36,8.66
98.550,0.490,0.485683,0.485683,0.476,3.37,8.69
98.650,0.491,0.485935,0.485935,0.475,3.37,8.68
98.750,0.492,0.486290,0.486290,0.475,3.37,8.68
98.850,0.492,0.486998,0.486998,0.477,3.37,8.72
98.950,0.492,0.487594,0.487594,0.477,3.38,8.71
99.050,0.493,0.488068,0.488068,0.478,3.38,8.72
99.150,0.494,0.488696,0.488696,0.480,3.39,8.76
99.250,0.494,0.488865,0.488865,0.479,3.39,8.75
99.350,0.494,0.489537,0.489537,0.480,3.39,8.77
99.450,0.495,0.489982,0.489982,0.480,3.40,8.77
99.550,0.496,0.490420,0.490420,0.480,3.40,8.77
99.650,0.496,0.491143,0.491143,0.482,3.40,8.79
99.750,0.496,0.491416,0.491416,0.483,3.41,8.81
99.850,0.497,0.491976,0.491976,0.483,3.41,8.82
99.950,0.498,0.492719,0.492719,0.483,3.41,8.82
100.050,0.498,0.492935,0.492935,0.483,3.42,8.82
100.150,0.498,0.493676,0.493676,0.485,3.42,8.86
100.250,0.499,0.494091,0.494091,0.485,3.42,8.85
100.350,0.500,0.494749,0.494749,0.486,3.43,8.88
100.450,0.500,0.495258,0.495258,0.485,3.43,8.87
100.550,0.501,0.495860,0.495860,0.485,3.44,8.86
100.650,0.501,0.496156,0.496156,0.487,3.44,8.89
100.750,0.502,0.496568,0.496568,0.487,3.44,8.89
100.850,0.502,0.497045,0.497045,0.489,3.44,8.92
100.950,0.503,0.497978,0.497978,0.489,3.45,8.94
101.050,0.503,0.498393,0.498393,0.488,3.45,8.91
101.150,0.504,0.498816,0.498816,0.490,3.46,8.94
101.250,0.504,0.499059,0.499059,0.489,3.46,8.93
101.350,0.505,0.499637,0.499637,0.489,3.46,8.94
101.450,0.505,0.500176,0.500176,0.493,3.47,9.00
101.550,0.506,0.500710,0.500710,0.492,3.47,8.99
101.650,0.506,0.501101,0.501101,0.492,3.47,8.98
101.750,0.507,0.501675,0.501675,0.493,3.48,9.00
101.850,0.507,0.502126,0.502126,0.493,3.48,9.00
101.950,0.508,0.502701,0.502701,0.494,3.48,9.02
102.050,0.508,0.503020,0.503020,0.494,3.49,9.01
102.150,0.509,0.503477,0.503477,0.496,3.49,9.05
102.250,0.509,0.504054,0.504054,0.496,3.49,9.05
102.350,0.510,0.504875,0.504875,0.497,3.50,9.07
102.450,0.510,0.505014,0.505014,0.497,3.50,9.08
102.550,0.511,0.505571,0.505571,0.499,3.50,9.12
102.650,0.511,0.505728,0.505728,0.497,3.50,9.08
102.750,0.512,0.506546,0.506546,0.498,3.51,9.10
102.850,0.512,0.507082,0.507082,0.500,3.51,9.12
102.950,0.512,0.507663,0.507663,0.500,3.52,9.13
103.050,0.513,0.507891,0.507891,0.500,3.52,9.13
103.150,0.514,0.508570,0.508570,0.500,3.52,9.13
103.250,0.514,0.508961,0.508961,0.503,3.53,9.18
103.350,0.514,0.509574,0.509574,0.501,3.53,9.14
103.450,0.515,0.510004,0.510004,0.503,3.53,9.18
103.550,0.516,0.510712,0.510712,0.504,3.54,9.21
103.650,0.516,0.510987,0.510987,0.502,3.54,9.17
103.750,0.516,0.511704,0.511704,0.503,3.55,9.18
103.850,0.517,0.511926,0.511926,0.505,3.55,9.21
103.950,0.518,0.512691,0.512691,0.504,3.55,9.21
104.050,0.518,0.513111,0.513111,0.507,3.56,9.26
104.150,0.518,0.513686,0.513686,0.506,3.56,9.24
104.250,0.519,0.514018,0.514018,0.507,3.56,9.26
104.350,0.520,0.514537,0.514537,0.506,3.57,9.24
104.450,0.520,0.514978,0.514978,0.507,3.57,9.26
104.550,0.520,0.515822,0.515822,0.508,3.57,9.27
104.650,0.521,0.516030,0.516030,0.509,3.58,9.30
104.750,0.522,0.516569,0.516569,0.509,3.58,9.29
104.850,0.522,0.516859,0.516859,0.509,3.58,9.30
104.950,0.522,0.517573,0.517573,0.511,3.59,9.33
105.050,0.524,0.518430,0.518430,0.512,3.59,9.35
105.150,0.524,0.518972,0.518972,0.512,3.60,9.35
105.250,0.524,0.519182,0.519182,0.512,3.60,9.35
105.350,0.524,0.519709,0.519709,0.513,3.60,9.36
105.450,0.525,0.520299,0.520299,0.513,3.61,9.37
105.550,0.526,0.520832,0.520832,0.513,3.61,9.37
105.650,0.526,0.521063,0.521063,0.513,3.61,9.38
105.750,0.526,0.521771,0.521771,0.515,3.62,9.41
105.850,0.527,0.522121,0.522121,0.515,3.62,9.41
105.950,0.528,0.522749,0.522749,0.516,3.62,9.42
106.050,0.528,0.523214,0.523214,0.515,3.63,9.40
106.150,0.528,0.523608,0.523608,0.516,3.63,9.42
106.250,0.529,0.523946,0.523946,0.517,3.63,9.44
106.350,0.530,0.524657,0.524657,0.517,3.64,9.44
106.450,0.530,0.525134,0.525134,0.518,3.64,9.46
106.550,0.530,0.525827,0.525827,0.518,3.64,9.46
106.650,0.531,0.526139,0.526139,0.516,3.65,9.43
106.750,0.532,0.526485,0.526485,0.517,3.65,9.44
106.850,0.532,0.527116,0.527116,0.519,3.65,9.48
106.950,0.532,0.527608,0.527608,0.519,3.66,9.49
107.050,0.533,0.528020,0.528020,0.519,3.66,9.47
107.150,0.534,0.528775,0.528775,0.520,3.66,9.50
107.250,0.534,0.529069,0.529069,0.520,3.67,9.50
107.350,0.534,0.529608,0.529608,0.520,3.67,9.50
107.450,0.535,0.530103,0.530103,0.520,3.67,9.49
107.550,0.536,0.530692,0.530692,0.520,3.68,9.50
107.650,0.536,0.531261,0.531261,0.522,3.68,9.54
107.750,0.537,0.531806,0.531806,0.523,3.69,9.55
107.850,0.537,0.532049,0.532049,0.522,3.69,9.54
107.950,0.538,0.532674,0.532674,0.523,3.69,9.56
108.050,0.538,0.532979,0.532979,0.523,3.69,9.55
108.150,0.538,0.533572,0.533572,0.525,3.70,9.60
108.250,0.539,0.534141,0.534141,0.526,3.70,9.61
108.350,0.540,0.534579,0.534579,0.528,3.70,9.64
108.450,0.540,0.535083,0.535083,0.526,3.71,9.61
108.550,0.541,0.535794,0.535794,0.527,3.71,9.63
108.650,0.541,0.535975,0.535975,0.529,3.71,9.66
108.750,0.542,0.536644,0.536644,0.526,3.72,9.61
108.850,0.542,0.536958,0.536958,0.527,3.72,9.63
108.950,0.542,0.537500,0.537500,0.528,3.72,9.64
109.050,0.543,0.538274,0.538274,0.529,3.73,9.66
109.150,0.544,0.538736,0.538736,0.530,3.73,9.67
109.250,0.544,0.539009,0.539009,0.531,3.74,9.70
109.350,0.544,0.539524,0.539524,0.530,3.74,9.68
109.450,0.545,0.540108,0.540108,0.531,3.74,9.69
109.550,0.546,0.540546,0.540546,0.533,3.75,9.73
109.650,0.546,0.540908,0.540908,0.531,3.75,9.70
109.750,0.546,0.541373,0.541373,0.532,3.75,9.72
109.850,0.547,0.542019,0.542019,0.533,3.76,9.74
109.950,0.548,0.542899,0.542899,0.535,3.76,9.77
110.050,0.548,0.543299,0.543299,0.536,3.77,9.78
110.150,0.548,0.543648,0.543648,0.534,3.77,9.75
110.250,0.549,0.544072,0.544072,0.535,3.77,9.77
110.350,0.550,0.544774,0.544774,0.536,3.78,9.79
110.450,0.550,0.545381,0.545381,0.537,3.78,9.80
110.550,0.550,0.545678,0.545678,0.536,3.78,9.79
110.650,0.551,0.546066,0.546066,0.537,3.78,9.81
110.750,0.552,0.546498,0.546498,0.537,3.79,9.80
110.850,0.552,0.547183,0.547183,0.539,3.79,9.85
110.950,0.553,0.547657,0.547657,0.539,3.80,9.84
111.050,0.553,0.548193,0.548193,0.539,3.80,9.84
111.150,0.554,0.548714,0.548714,0.538,3.80,9.83
111.250,0.554,0.549088,0.549088,0.539,3.81,9.84
111.350,0.555,0.549778,0.549778,0.541,3.81,9.88
111.450,0.555,0.550059,0.550059,0.540,3.81,9.87
111.550,0.556,0.550750,0.550750,0.540,3.82,9.87
111.650,0.556,0.551090,0.551090,0.541,3.82,9.89
111.750,0.556,0.551526,0.551526,0.544,3.82,9.93
111.850,0.557,0.552080,0.552080,0.544,3.83,9.94
111.950,0.558,0.552684,0.552684,0.544,3.83,9.93
112.050,0.558,0.553324,0.553324,0.544,3.83,9.93
112.150,0.559,0.553704,0.553704,0.544,3.84,9.94
112.250,0.560,0.554349,0.554349,0.547,3.84,9.99
112.350,0.560,0.554601,0.554601,0.545,3.84,9.94
112.450,0.560,0.555102,0.555102,0.545,3.85,9.95
112.550,0.561,0.555887,0.555887,0.548,3.85,10.00
112.650,0.562,0.556486,0.556486,0.547,3.86,9.99
112.750,0.562,0.556755,0.556755,0.547,3.86,9.98
112.850,0.562,0.557235,0.557235,0.547,3.86,9.99
112.950,0.562,0.557650,0.557650,0.547,3.86,10.00
113.050,0.564,0.558408,0.558408,0.550,3.87,10.05
113.150,0.564,0.559016,0.559016,0.551,3.87,10.07
113.250,0.564,0.559093,0.559093,0.549,3.87,10.03
113.350,0.564,0.559635,0.559635,0.549,3.88,10.02
113.450,0.565,0.560156,0.560156,0.550,3.88,10.04
113.550,0.566,0.560941,0.560941,0.549,3.89,10.03
113.650,0.566,0.561374,0.561374,0.551,3.89,10.06
113.750,0.566,0.561857,0.561857,0.551,3.89,10.06
113.850,0.567,0.562429,0.562429,0.552,3.90,10.07
113.950,0.568,0.562861,0.562861,0.552,3.90,10.08
114.050,0.568,0.563362,0.563362,0.553,3.90,10.09
114.150,0.568,0.563732,0.563732,0.553,3.91,10.11
114.250,0.569,0.564206,0.564206,0.553,3.91,10.10
114.350,0.570,0.564725,0.564725,0.553,3.91,10.10
114.450,0.570,0.565228,0.565228,0.555,3.92,10.14
114.550,0.570,0.565705,0.565705,0.555,3.92,10.13
114.650,0.571,0.566260,0.566260,0.555,3.92,10.13
114.750,0.572,0.566651,0.566651,0.554,3.93,10.12
114.850,0.572,0.567012,0.567012,0.554,3.93,10.12
114.950,0.572,0.567717,0.567717,0.556,3.93,10.15
115.050,0.573,0.568105,0.568105,0.557,3.94,10.17
115.150,0.574,0.568674,0.568674,0.557,3.94,10.16
115.250,0.574,0.569284,0.569284,0.557,3.95,10.17
115.350,0.574,0.569756,0.569756,0.557,3.95,10.17
115.450,0.575,0.570161,0.570161,0.559,3.95,10.21
115.550,0.576,0.570505,0.570505,0.559,3.95,10.21
115.650,0.576,0.571029,0.571029,0.560,3.96,10.22
115.750,0.577,0.571859,0.571859,0.560,3.96,10.24
115.850,0.577,0.572526,0.572526,0.562,3.97,10.26
115.950,0.578,0.572772,0.572772,0.560,3.97,10.22
116.050,0.578,0.573195,0.573195,0.561,3.97,10.24
116.150,0.578,0.573551,0.573551,0.561,3.97,10.25
116.250,0.579,0.574099,0.574099,0.562,3.98,10.26
116.350,0.580,0.574668,0.574668,0.563,3.98,10.27
116.450,0.580,0.575319,0.575319,0.562,3.99,10.27
116.550,0.580,0.575746,0.575746,0.563,3.99,10.28
116.650,0.581,0.576389,0.576389,0.564,3.99,10.31
116.750,0.582,0.577150,0.577150,0.564,4.00,10.31
116.850,0.582,0.577556,0.577556,0.564,4.00,10.31
116.950,0.582,0.578119,0.578119,0.565,4.01,10.32
117.050,0.583,0.578709,0.578709,0.566,4.01,10.33
117.150,0.584,0.579426,0.579426,0.568,4.02,10.37
117.250,0.584,0.579743,0.579743,0.566,4.02,10.34
117.350,0.584,0.579989,0.579989,0.567,4.02,10.35
117.450,0.585,0.580658,0.580658,0.567,4.02,10.35
117.550,0.586,0.581168,0.581168,0.567,4.03,10.36
117.650,0.586,0.581743,0.581743,0.568,4.03,10.38
117.750,0.586,0.582069,0.582069,0.567,4.03,10.36
117.850,0.587,0.582676,0.582676,0.569,4.04,10.39
117.950,0.588,0.583144,0.583144,0.571,4.04,10.42
118.050,0.588,0.583627,0.583627,0.570,4.04,10.41
118.150,0.588,0.584098,0.584098,0.570,4.05,10.41
118.250,0.589,0.584542,0.584542,0.569,4.05,10.40
118.350,0.590,0.585022,0.585022,0.570,4.05,10.41
118.450,0.590,0.585636,0.585636,0.572,4.06,10.45
118.550,0.590,0.585941,0.585941,0.571,4.06,10.43
118.650,0.591,0.586569,0.586569,0.571,4.06,10.42
118.750,0.592,0.586939,0.586939,0.571,4.07,10.43
118.850,0.592,0.587514,0.587514,0.572,4.07,10.45
118.950,0.592,0.588041,0.588041,0.573,4.08,10.46
119.050,0.593,0.588465,0.588465,0.573,4.08,10.46
119.150,0.594,0.588809,0.588809,0.573,4.08,10.46
119.250,0.594,0.589369,0.589369,0.574,4.08,10.49
119.350,0.594,0.589825,0.589825,0.574,4.09,10.48
119.450,0.595,0.590536,0.590536,0.576,4.09,10.51
119.550,0.596,0.590696,0.590696,0.575,4.09,10.50
119.650,0.596,0.591099,0.591099,0.576,4.10,10.52
119.750,0.596,0.591697,0.591697,0.577,4.10,10.54
119.850,0.597,0.592423,0.592423,0.576,4.11,10.51
119.950,0.598,0.592799,0.592799,0.577,4.11,10.54
120.050,0.598,0.593321,0.593321,0.576,4.11,10.53
120.150,0.598,0.593617,0.593617,0.577,4.11,10.54
120.250,0.599,0.594284,0.594284,0.578,4.12,10.55
120.350,0.600,0.594699,0.594699,0.577,4.12,10.54
120.450,0.600,0.595205,0.595205,0.577,4.12,10.54
120.550,0.600,0.595703,0.595703,0.578,4.13,10.56
120.650,0.601,0.596218,0.596218,0.579,4.13,10.57
120.750,0.602,0.596781,0.596781,0.580,4.14,10.59
120.850,0.602,0.597184,0.597184,0.580,4.14,10.59
120.950,0.602,0.597563,0.597563,0.580,4.14,10.59
121.050,0.603,0.598032,0.598032,0.580,4.14,10.59
121.150,0.604,0.598716,0.598716,0.581,4.15,10.61
121.250,0.604,0.599314,0.599314,0.581,4.15,10.62
121.350,0.604,0.599599,0.599599,0.581,4.16,10.61
121.450,0.605,0.600206,0.600206,0.581,4.16,10.61
121.550,0.606,0.600485,0.600485,0.582,4.16,10.63
121.650,0.606,0.601276,0.601276,0.584,4.17,10.66
121.750,0.606,0.601616,0.601616,0.583,4.17,10.64
121.850,0.607,0.602224,0.602224,0.584,4.17,10.66
121.950,0.608,0.602775,0.602775,0.584,4.18,10.66
122.050,0.608,0.603293,0.603293,0.583,4.18,10.65
122.150,0.608,0.603545,0.603545,0.584,4.18,10.66
122.250,0.609,0.604345,0.604345,0.583,4.19,10.65
122.350,0.610,0.604724,0.604724,0.584,4.19,10.66
122.450,0.610,0.605444,0.605444,0.586,4.20,10.71
122.550,0.610,0.605821,0.605821,0.586,4.20,10.71
122.650,0.611,0.606274,0.606274,0.587,4.20,10.71
122.750,0.612,0.606606,0.606606,0.585,4.20,10.69
122.850,0.612,0.607186,0.607186,0.585,4.21,10.69
122.950,0.612,0.607764,0.607764,0.587,4.21,10.73
123.050,0.613,0.608324,0.608324,0.588,4.22,10.73
123.150,0.614,0.608585,0.608585,0.588,4.22,10.74
123.250,0.614,0.609325,0.609325,0.589,4.22,10.75
123.350,0.615,0.609761,0.609761,0.588,4.23,10.74
123.450,0.615,0.610413,0.610413,0.590,4.23,10.77
123.550,0.616,0.610703,0.610703,0.587,4.23,10.73
123.650,0.616,0.611056,0.611056,0.589,4.23,10.75
123.750,0.617,0.611722,0.611722,0.590,4.24,10.78
123.850,0.617,0.612599,0.612599,0.591,4.25,10.80
123.950,0.618,0.612975,0.612975,0.590,4.25,10.78
124.050,0.618,0.613242,0.613242,0.591,4.25,10.79
124.150,0.619,0.613432,0.613432,0.590,4.25,10.78
124.250,0.619,0.613947,0.613947,0.590,4.25,10.77
124.350,0.620,0.614860,0.614860,0.592,4.26,10.82
124.450,0.620,0.615346,0.615346,0.591,4.26,10.80
124.550,0.621,0.615503,0.615503,0.591,4.27,10.80
124.650,0.621,0.616134,0.616134,0.591,4.27,10.80
124.750,0.622,0.616454,0.616454,0.591,4.27,10.80
124.850,0.622,0.617150,0.617150,0.593,4.28,10.83
124.950,0.623,0.617704,0.617704,0.594,4.28,10.84
125.050,0.623,0.618276,0.618276,0.594,4.28,10.85
125.150,0.624,0.618771,0.618771,0.595,4.29,10.87
125.250,0.624,0.619271,0.619271,0.594,4.29,10.85
125.350,0.625,0.619710,0.619710,0.594,4.29,10.85
125.450,0.625,0.620222,0.620222,0.595,4.30,10.87
125.550,0.626,0.620486,0.620486,0.595,4.30,10.86
125.650,0.626,0.621173,0.621173,0.597,4.30,10.90
125.750,0.627,0.621520,0.621520,0.596,4.31,10.88
125.850,0.627,0.622323,0.622323,0.596,4.31,10.88
125.950,0.628,0.622806,0.622806,0.597,4.32,10.90
126.050,0.628,0.623461,0.623461,0.597,4.32,10.91
126.150,0.629,0.623612,0.623612,0.598,4.32,10.92
126.250,0.629,0.624065,0.624065,0.599,4.32,10.93
126.350,0.630,0.624631,0.624631,0.598,4.33,10.92
126.450,0.630,0.625460,0.625460,0.598,4.33,10.93
126.550,0.631,0.625792,0.625792,0.598,4.34,10.91
126.650,0.631,0.626687,0.626687,0.598,4.34,10.91
126.750,0.632,0.627114,0.627114,0.598,4.35,10.93
126.850,0.632,0.627679,0.627679,0.599,4.35,10.94
126.950,0.633,0.628494,0.628494,0.599,4.36,10.95
127.050,0.633,0.629167,0.629167,0.599,4.36,10.93
127.150,0.634,0.629386,0.629386,0.600,4.36,10.96
127.250,0.634,0.629679,0.629679,0.599,4.36,10.94
127.350,0.635,0.630008,0.630008,0.598,4.37,10.92
127.450,0.635,0.630971,0.630971,0.600,4.37,10.96
127.550,0.636,0.631469,0.631469,0.601,4.38,10.98
127.650,0.636,0.632189,0.632189,0.602,4.38,10.99
127.750,0.637,0.632177,0.632177,0.601,4.38,10.97
127.850,0.637,0.632603,0.632603,0.603,4.38,11.01
127.950,0.638,0.633383,0.633383,0.603,4.39,11.02
128.050,0.638,0.633940,0.633940,0.604,4.39,11.03
128.150,0.639,0.634209,0.634209,0.605,4.40,11.04
128.250,0.639,0.634775,0.634775,0.605,4.40,11.05
128.350,0.640,0.635291,0.635291,0.604,4.40,11.03
128.450,0.640,0.635750,0.635750,0.604,4.41,11.03
128.550,0.640,0.636176,0.636176,0.604,4.41,11.04
128.650,0.641,0.636805,0.636805,0.604,4.41,11.04
128.750,0.642,0.637456,0.637456,0.607,4.42,11.09
128.850,0.642,0.637880,0.637880,0.608,4.42,11.10
128.950,0.642,0.638230,0.638230,0.605,4.42,11.04
129.050,0.643,0.638508,0.638508,0.605,4.42,11.05
129.150,0.644,0.639133,0.639133,0.606,4.43,11.07
129.250,0.644,0.639871,0.639871,0.608,4.43,11.11
129.350,0.644,0.640386,0.640386,0.607,4.44,11.08
129.450,0.645,0.640923,0.640923,0.606,4.44,11.07
129.550,0.646,0.641080,0.641080,0.608,4.44,11.10
129.650,0.646,0.641548,0.641548,0.606,4.45,11.07
129.750,0.646,0.642052,0.642052,0.608,4.45,11.11
129.850,0.647,0.642917,0.642917,0.609,4.46,11.13
129.950,0.648,0.643539,0.643539,0.608,4.46,11.11
130.050,0.648,0.643580,0.643580,0.609,4.46,11.13
130.150,0.648,0.644128,0.644128,0.609,4.46,11.12
130.250,0.649,0.644564,0.644564,0.610,4.47,11.13
130.350,0.650,0.644940,0.644940,0.609,4.47,11.13
130.450,0.650,0.645669,0.645669,0.610,4.47,11.14
130.550,0.650,0.646362,0.646362,0.612,4.48,11.17
130.650,0.651,0.646916,0.646916,0.613,4.48,11.19
130.750,0.652,0.647088,0.647088,0.612,4.48,11.17
130.850,0.652,0.647491,0.647491,0.611,4.49,11.16
130.950,0.652,0.647885,0.647885,0.610,4.49,11.14
131.050,0.653,0.648661,0.648661,0.613,4.50,11.19
131.150,0.654,0.649195,0.649195,0.610,4.50,11.14
131.250,0.654,0.649574,0.649574,0.612,4.50,11.17
131.350,0.654,0.650021,0.650021,0.612,4.50,11.17
131.450,0.655,0.650593,0.650593,0.612,4.51,11.17
131.550,0.656,0.651197,0.651197,0.613,4.51,11.20
131.650,0.656,0.651583,0.651583,0.613,4.52,11.19
131.750,0.656,0.651977,0.651977,0.612,4.52,11.17
131.850,0.657,0.652614,0.652614,0.615,4.52,11.23
131.950,0.658,0.652999,0.652999,0.613,4.53,11.20
132.050,0.658,0.653248,0.653248,0.613,4.53,11.19
132.150,0.658,0.654048,0.654048,0.613,4.53,11.20
132.250,0.659,0.654566,0.654566,0.614,4.54,11.21
132.350,0.660,0.655179,0.655179,0.615,4.54,11.24
132.450,0.660,0.655413,0.655413,0.615,4.54,11.23
132.550,0.660,0.655840,0.655840,0.616,4.54,11.24
132.650,0.661,0.656435,0.656435,0.614,4.55,11.22
132.750,0.662,0.657129,0.657129,0.614,4.55,11.21
132.850,0.662,0.657905,0.657905,0.615,4.56,11.24
132.950,0.662,0.658044,0.658044,0.616,4.56,11.24
133.050,0.663,0.658583,0.658583,0.615,4.56,11.24
133.150,0.664,0.658942,0.658942,0.616,4.57,11.26
133.250,0.664,0.659863,0.659863,0.618,4.57,11.28
133.350,0.664,0.660411,0.660411,0.617,4.58,11.27
133.450,0.665,0.660927,0.660927,0.617,4.58,11.27
133.550,0.666,0.661057,0.661057,0.618,4.58,11.28
133.650,0.666,0.661413,0.661413,0.617,4.58,11.27
133.750,0.666,0.661914,0.661914,0.619,4.59,11.31
133.850,0.667,0.662716,0.662716,0.617,4.59,11.27
133.950,0.668,0.663555,0.663555,0.617,4.60,11.28
134.050,0.668,0.663771,0.663771,0.618,4.60,11.28
134.150,0.668,0.664026,0.664026,0.619,4.60,11.30
134.250,0.669,0.664346,0.664346,0.619,4.60,11.30
134.350,0.670,0.665309,0.665309,0.619,4.61,11.31
134.450,0.670,0.666100,0.666100,0.620,4.62,11.32
134.550,0.670,0.666112,0.666112,0.618,4.62,11.29
134.650,0.671,0.666346,0.666346,0.620,4.62,11.32
134.750,0.672,0.667211,0.667211,0.619,4.62,11.30
134.850,0.672,0.667581,0.667581,0.619,4.63,11.31
134.950,0.672,0.668443,0.668443,0.620,4.63,11.31
135.050,0.673,0.669143,0.669143,0.621,4.64,11.33
135.150,0.674,0.669199,0.669199,0.620,4.64,11.32
135.250,0.674,0.669282,0.669282,0.620,4.64,11.33
135.350,0.674,0.670722,0.670722,0.620,4.65,11.31
135.450,0.675,0.671329,0.671329,0.622,4.65,11.36
135.550,0.676,0.671664,0.671664,0.621,4.65,11.34
135.650,0.676,0.671311,0.671311,0.621,4.65,11.35
135.750,0.676,0.672147,0.672147,0.621,4.66,11.33
135.850,0.677,0.672902,0.672902,0.620,4.66,11.33
135.950,0.678,0.674084,0.674084,0.622,4.67,11.36
136.050,0.678,0.673788,0.673788,0.623,4.67,11.38
136.150,0.678,0.673981,0.673981,0.621,4.67,11.33
136.250,0.679,0.674573,0.674573,0.622,4.67,11.35
136.350,0.680,0.675735,0.675735,0.622,4.68,11.36
136.450,0.680,0.676425,0.676425,0.622,4.69,11.37
136.550,0.680,0.676143,0.676143,0.622,4.69,11.35
136.650,0.681,0.676158,0.676158,0.624,4.69,11.39
136.750,0.682,0.677006,0.677006,0.624,4.69,11.39
136.850,0.682,0.678306,0.678306,0.623,4.70,11.38
136.950,0.682,0.678911,0.678911,0.624,4.70,11.40
137.050,0.683,0.678677,0.678677,0.623,4.70,11.38
137.150,0.684,0.678970,0.678970,0.624,4.71,11.39
137.250,0.684,0.679850,0.679850,0.624,4.71,11.39
137.350,0.684,0.680608,0.680608,0.624,4.72,11.39
137.450,0.685,0.680801,0.680801,0.623,4.72,11.38
137.550,0.686,0.680756,0.680756,0.623,4.72,11.38
137.650,0.686,0.681524,0.681524,0.623,4.72,11.39
137.750,0.686,0.682738,0.682738,0.626,4.73,11.43
137.850,0.687,0.683230,0.683230,0.624,4.73,11.39
137.950,0.688,0.683648,0.683648,0.624,4.74,11.39
138.050,0.688,0.683683,0.683683,0.624,4.74,11.40
138.150,0.688,0.684128,0.684128,0.625,4.74,11.42
138.250,0.689,0.684963,0.684963,0.626,4.75,11.43
138.350,0.690,0.685319,0.685319,0.627,4.75,11.45
138.450,0.690,0.685710,0.685710,0.625,4.75,11.41
138.550,0.690,0.686187,0.686187,0.624,4.76,11.40
138.650,0.691,0.687011,0.687011,0.626,4.76,11.44
138.750,0.692,0.687094,0.687094,0.626,4.76,11.44
138.850,0.692,0.687828,0.687828,0.626,4.77,11.44
138.950,0.692,0.688095,0.688095,0.626,4.77,11.44
139.050,0.693,0.689265,0.689265,0.627,4.78,11.45
139.150,0.694,0.689227,0.689227,0.627,4.78,11.45
139.250,0.694,0.689884,0.689884,0.626,4.78,11.42
139.350,0.694,0.689668,0.689668,0.627,4.78,11.45
139.450,0.695,0.691022,0.691022,0.628,4.79,11.47
139.550,0.696,0.691600,0.691600,0.629,4.79,11.49
139.650,0.696,0.692287,0.692287,0.628,4.80,11.46
139.750,0.696,0.691985,0.691985,0.629,4.80,11.49
139.850,0.697,0.692829,0.692829,0.626,4.80,11.44
139.950,0.698,0.693617,0.693617,0.628,4.81,11.47
140.050,0.698,0.694266,0.694266,0.629,4.81,11.48
140.150,0.698,0.694545,0.694545,0.630,4.81,11.50
140.250,0.699,0.695001,0.695001,0.628,4.82,11.46
140.350,0.700,0.695620,0.695620,0.629,4.82,11.48
140.450,0.700,0.696047,0.696047,0.629,4.82,11.48
140.550,0.700,0.696476,0.696476,0.628,4.83,11.47
140.650,0.701,0.696533,0.696533,0.628,4.83,11.46
140.750,0.702,0.697190,0.697190,0.627,4.83,11.45
140.850,0.702,0.698056,0.698056,0.628,4.84,11.48
140.950,0.702,0.698651,0.698651,0.628,4.84,11.46
141.050,0.703,0.698672,0.698672,0.630,4.84,11.50
141.150,0.704,0.698873,0.698873,0.630,4.84,11.50
141.250,0.704,0.699546,0.699546,0.629,4.85,11.49
141.350,0.704,0.700506,0.700506,0.629,4.85,11.48
141.450,0.705,0.700728,0.700728,0.631,4.86,11.52
141.550,0.706,0.700983,0.700983,0.629,4.86,11.49
141.650,0.706,0.701780,0.701780,0.630,4.86,11.50
141.750,0.706,0.703083,0.703083,0.631,4.87,11.53
141.850,0.707,0.703246,0.703246,0.631,4.87,11.51
141.950,0.708,0.703181,0.703181,0.630,4.87,11.50
142.050,0.708,0.703670,0.703670,0.630,4.88,11.50
142.150,0.708,0.704716,0.704716,0.631,4.88,11.51
142.250,0.709,0.705412,0.705412,0.632,4.89,11.54
142.350,0.710,0.705531,0.705531,0.631,4.89,11.51
142.450,0.710,0.705507,0.705507,0.631,4.89,11.53
142.550,0.710,0.706428,0.706428,0.631,4.90,11.53
142.650,0.711,0.707687,0.707687,0.630,4.90,11.51
142.750,0.712,0.708123,0.708123,0.631,4.91,11.53
142.850,0.712,0.707207,0.707207,0.630,4.90,11.50
142.950,0.712,0.707758,0.707758,0.631,4.90,11.52
143.050,0.713,0.709939,0.709939,0.631,4.92,11.52
143.150,0.714,0.711681,0.711681,0.632,4.93,11.54
143.250,0.714,0.710828,0.710828,0.631,4.93,11.53
143.350,0.714,0.710132,0.710132,0.632,4.92,11.54
143.450,0.715,0.710754,0.710754,0.631,4.93,11.52
143.550,0.716,0.713189,0.713189,0.631,4.94,11.53
143.650,0.716,0.714508,0.714508,0.634,4.95,11.57
143.750,0.716,0.714072,0.714072,0.633,4.95,11.56
143.850,0.717,0.712896,0.712896,0.632,4.94,11.54
143.950,0.718,0.714066,0.714066,0.633,4.95,11.57
144.050,0.718,0.716404,0.716404,0.632,4.96,11.55
144.150,0.718,0.717565,0.717565,0.632,4.97,11.54
