"Time (s)","Crosshead (mm)","estensometer(strain_1) (mm)","Extension (mm)","Load (kN)","Strain (%)","Stress (MPa)"
108.300,0.540,0.534040,0.534040,0.582,3.47,11.84
108.400,0.540,0.534570,0.534570,0.583,3.47,11.85
108.500,0.540,0.534970,0.534970,0.584,3.47,11.88
108.600,0.541,0.535530,0.535530,0.582,3.48,11.85
108.700,0.542,0.536218,0.536218,0.584,3.48,11.88
108.800,0.542,0.536389,0.536389,0.585,3.48,11.91
108.900,0.542,0.536760,0.536760,0.584,3.49,11.89
109.000,0.543,0.537536,0.537536,0.587,3.49,11.94
109.100,0.544,0.538034,0.538034,0.585,3.49,11.90
109.200,0.544,0.538674,0.538674,0.584,3.50,11.89
109.300,0.544,0.539142,0.539142,0.584,3.50,11.89
109.400,0.545,0.539648,0.539648,0.586,3.50,11.93
109.500,0.546,0.539968,0.539968,0.587,3.51,11.94
109.600,0.546,0.540528,0.540528,0.586,3.51,11.92
109.700,0.547,0.541245,0.541245,0.588,3.51,11.97
109.800,0.547,0.541817,0.541817,0.588,3.52,11.97
109.900,0.548,0.542205,0.542205,0.589,3.52,11.99
110.000,0.548,0.542691,0.542691,0.588,3.52,11.97
110.100,0.548,0.542940,0.542940,0.589,3.53,11.99
110.200,0.550,0.543767,0.543767,0.588,3.53,11.97
110.300,0.550,0.544244,0.544244,0.589,3.53,11.99
110.400,0.550,0.544780,0.544780,0.589,3.54,11.99
110.500,0.550,0.545224,0.545224,0.589,3.54,11.98
110.600,0.551,0.545509,0.545509,0.592,3.54,12.05
110.700,0.552,0.546149,0.546149,0.590,3.55,12.00
110.800,0.552,0.546836,0.546836,0.592,3.55,12.04
110.900,0.552,0.547153,0.547153,0.591,3.55,12.03
111.000,0.553,0.547574,0.547574,0.592,3.56,12.04
111.100,0.554,0.548146,0.548146,0.592,3.56,12.04
111.200,0.554,0.548780,0.548780,0.594,3.56,12.08
111.300,0.555,0.549233,0.549233,0.592,3.57,12.05
111.400,0.555,0.549588,0.549588,0.592,3.57,12.05
111.500,0.556,0.550048,0.550048,0.593,3.57,12.07
111.600,0.556,0.550889,0.550889,0.594,3.58,12.09
111.700,0.557,0.551236,0.551236,0.595,3.58,12.12
111.800,0.557,0.551858,0.551858,0.594,3.58,12.10
111.900,0.558,0.552089,0.552089,0.593,3.58,12.07
112.000,0.558,0.552664,0.552664,0.596,3.59,12.14
112.100,0.559,0.553348,0.553348,0.597,3.59,12.14
112.200,0.559,0.553902,0.553902,0.595,3.60,12.11
112.300,0.560,0.554175,0.554175,0.595,3.60,12.11
112.400,0.560,0.554758,0.554758,0.594,3.60,12.09
112.500,0.561,0.555318,0.555318,0.597,3.61,12.15
112.600,0.562,0.555730,0.555730,0.597,3.61,12.15
112.700,0.562,0.556281,0.556281,0.596,3.61,12.13
112.800,0.562,0.556814,0.556814,0.597,3.62,12.15
112.900,0.562,0.557188,0.557188,0.598,3.62,12.18
113.000,0.564,0.557854,0.557854,0.599,3.62,12.18
113.100,0.564,0.558050,0.558050,0.599,3.62,12.18
113.200,0.564,0.558767,0.558767,0.597,3.63,12.16
113.300,0.564,0.559392,0.559392,0.599,3.63,12.18
113.400,0.565,0.559833,0.559833,0.600,3.64,12.20
113.500,0.566,0.560473,0.560473,0.601,3.64,12.22
113.600,0.566,0.560696,0.560696,0.602,3.64,12.25
113.700,0.567,0.561235,0.561235,0.599,3.64,12.20
113.800,0.567,0.561854,0.561854,0.600,3.65,12.21
113.900,0.568,0.562470,0.562470,0.601,3.65,12.24
114.000,0.568,0.562758,0.562758,0.600,3.65,12.21
114.100,0.569,0.563258,0.563258,0.602,3.66,12.24
114.200,0.569,0.563809,0.563809,0.601,3.66,12.23
114.300,0.570,0.564263,0.564263,0.601,3.66,12.24
114.400,0.570,0.564950,0.564950,0.603,3.67,12.27
114.500,0.571,0.565323,0.565323,0.603,3.67,12.28
114.600,0.571,0.565664,0.565664,0.602,3.67,12.26
114.700,0.572,0.566141,0.566141,0.603,3.68,12.26
114.800,0.572,0.567018,0.567018,0.604,3.68,12.29
114.900,0.573,0.567261,0.567261,0.603,3.68,12.28
115.000,0.574,0.567886,0.567886,0.603,3.69,12.27
115.100,0.574,0.568167,0.568167,0.603,3.69,12.27
115.200,0.574,0.568896,0.568896,0.604,3.69,12.29
115.300,0.575,0.569293,0.569293,0.605,3.70,12.31
115.400,0.576,0.569782,0.569782,0.605,3.70,12.31
115.500,0.576,0.570241,0.570241,0.603,3.70,12.28
115.600,0.576,0.570908,0.570908,0.605,3.71,12.31
115.700,0.577,0.571459,0.571459,0.606,3.71,12.32
115.800,0.578,0.571945,0.571945,0.607,3.71,12.34
115.900,0.578,0.572318,0.572318,0.607,3.72,12.35
116.000,0.578,0.572970,0.572970,0.607,3.72,12.35
116.100,0.579,0.573361,0.573361,0.606,3.72,12.33
116.200,0.580,0.573957,0.573957,0.607,3.73,12.36
116.300,0.580,0.574348,0.574348,0.607,3.73,12.35
116.400,0.580,0.574771,0.574771,0.606,3.73,12.34
116.500,0.581,0.575308,0.575308,0.608,3.74,12.37
116.600,0.582,0.576208,0.576208,0.609,3.74,12.40
116.700,0.582,0.576374,0.576374,0.608,3.74,12.37
116.800,0.582,0.576919,0.576919,0.608,3.75,12.38
116.900,0.583,0.577313,0.577313,0.607,3.75,12.36
117.000,0.584,0.577841,0.577841,0.608,3.75,12.36
117.100,0.584,0.578380,0.578380,0.610,3.76,12.42
117.200,0.584,0.578937,0.578937,0.610,3.76,12.41
117.300,0.585,0.579331,0.579331,0.609,3.76,12.39
117.400,0.585,0.579719,0.579719,0.610,3.76,12.41
117.500,0.586,0.580540,0.580540,0.611,3.77,12.43
117.600,0.586,0.581043,0.581043,0.611,3.77,12.44
117.700,0.587,0.581550,0.581550,0.611,3.78,12.43
117.800,0.588,0.581855,0.581855,0.610,3.78,12.41
117.900,0.588,0.582400,0.582400,0.611,3.78,12.43
118.000,0.588,0.583031,0.583031,0.613,3.79,12.47
118.100,0.589,0.583517,0.583517,0.611,3.79,12.44
118.200,0.590,0.584125,0.584125,0.613,3.79,12.48
118.300,0.590,0.584323,0.584323,0.613,3.79,12.48
118.400,0.590,0.584990,0.584990,0.613,3.80,12.47
118.500,0.591,0.585449,0.585449,0.614,3.80,12.49
118.600,0.592,0.585855,0.585855,0.614,3.80,12.49
118.700,0.592,0.586406,0.586406,0.613,3.81,12.47
118.800,0.592,0.587010,0.587010,0.614,3.81,12.49
118.900,0.593,0.587327,0.587327,0.614,3.81,12.49
119.000,0.594,0.587899,0.587899,0.613,3.82,12.47
119.100,0.594,0.588486,0.588486,0.615,3.82,12.51
119.200,0.594,0.589034,0.589034,0.615,3.82,12.52
119.300,0.595,0.589369,0.589369,0.614,3.83,12.50
119.400,0.595,0.589961,0.589961,0.615,3.83,12.51
119.500,0.596,0.590441,0.590441,0.615,3.83,12.52
119.600,0.596,0.591143,0.591143,0.616,3.84,12.53
119.700,0.597,0.591683,0.591683,0.616,3.84,12.53
119.800,0.598,0.592047,0.592047,0.615,3.84,12.52
119.900,0.598,0.592509,0.592509,0.616,3.85,12.54
120.000,0.598,0.593081,0.593081,0.615,3.85,12.52
120.100,0.599,0.593582,0.593582,0.618,3.85,12.57
120.200,0.600,0.594062,0.594062,0.616,3.86,12.54
120.300,0.600,0.594470,0.594470,0.617,3.86,12.56
120.400,0.600,0.595087,0.595087,0.617,3.86,12.55
120.500,0.601,0.595555,0.595555,0.617,3.87,12.56
120.600,0.602,0.596159,0.596159,0.618,3.87,12.57
120.700,0.602,0.596503,0.596503,0.619,3.87,12.60
120.800,0.602,0.597113,0.597113,0.617,3.88,12.56
120.900,0.603,0.597747,0.597747,0.618,3.88,12.59
121.000,0.603,0.598195,0.598195,0.619,3.88,12.59
121.100,0.604,0.598888,0.598888,0.620,3.89,12.62
121.200,0.604,0.599128,0.599128,0.619,3.89,12.60
121.300,0.605,0.599768,0.599768,0.619,3.89,12.60
121.400,0.606,0.600156,0.600156,0.620,3.90,12.62
121.500,0.606,0.600784,0.600784,0.620,3.90,12.63
121.600,0.606,0.601273,0.601273,0.621,3.90,12.63
121.700,0.607,0.601806,0.601806,0.621,3.91,12.65
121.800,0.608,0.602197,0.602197,0.621,3.91,12.63
121.900,0.608,0.602615,0.602615,0.621,3.91,12.64
122.000,0.608,0.603412,0.603412,0.623,3.92,12.67
122.100,0.609,0.603883,0.603883,0.621,3.92,12.63
122.200,0.610,0.604076,0.604076,0.620,3.92,12.62
122.300,0.610,0.604748,0.604748,0.622,3.93,12.66
122.400,0.610,0.605095,0.605095,0.623,3.93,12.68
122.500,0.611,0.605720,0.605720,0.622,3.93,12.66
122.600,0.612,0.606226,0.606226,0.623,3.94,12.68
122.700,0.612,0.606730,0.606730,0.622,3.94,12.66
122.800,0.612,0.607059,0.607059,0.622,3.94,12.65
122.900,0.613,0.607797,0.607797,0.623,3.95,12.67
123.000,0.614,0.608291,0.608291,0.623,3.95,12.67
123.100,0.614,0.608754,0.608754,0.623,3.95,12.68
123.200,0.615,0.609142,0.609142,0.623,3.96,12.69
123.300,0.615,0.609589,0.609589,0.624,3.96,12.69
123.400,0.615,0.610131,0.610131,0.624,3.96,12.70
123.500,0.616,0.610641,0.610641,0.624,3.97,12.70
123.600,0.617,0.611177,0.611177,0.626,3.97,12.73
123.700,0.617,0.611574,0.611574,0.624,3.97,12.70
123.800,0.618,0.612259,0.612259,0.626,3.98,12.74
123.900,0.618,0.612596,0.612596,0.624,3.98,12.70
124.000,0.619,0.613355,0.613355,0.625,3.98,12.73
124.100,0.619,0.613707,0.613707,0.626,3.99,12.74
124.200,0.620,0.614208,0.614208,0.625,3.99,12.71
124.300,0.620,0.614643,0.614643,0.624,3.99,12.70
124.400,0.621,0.615200,0.615200,0.626,3.99,12.74
124.500,0.621,0.615716,0.615716,0.626,4.00,12.74
124.600,0.622,0.616229,0.616229,0.625,4.00,12.72
124.700,0.622,0.616951,0.616951,0.627,4.01,12.76
124.800,0.623,0.617200,0.617200,0.628,4.01,12.78
124.900,0.623,0.617645,0.617645,0.627,4.01,12.76
125.000,0.624,0.618314,0.618314,0.628,4.02,12.79
125.100,0.624,0.618895,0.618895,0.629,4.02,12.79
125.200,0.625,0.619259,0.619259,0.628,4.02,12.79
125.300,0.625,0.619677,0.619677,0.628,4.02,12.77
125.400,0.626,0.620181,0.620181,0.629,4.03,12.80
125.500,0.626,0.621040,0.621040,0.630,4.03,12.82
125.600,0.627,0.621387,0.621387,0.628,4.03,12.77
125.700,0.627,0.621769,0.621769,0.628,4.04,12.79
125.800,0.627,0.622110,0.622110,0.628,4.04,12.79
125.900,0.628,0.622720,0.622720,0.629,4.04,12.80
126.000,0.629,0.623327,0.623327,0.630,4.05,12.83
126.100,0.629,0.623849,0.623849,0.628,4.05,12.79
126.200,0.629,0.624257,0.624257,0.629,4.05,12.81
126.300,0.630,0.624666,0.624666,0.629,4.06,12.80
126.400,0.631,0.625357,0.625357,0.630,4.06,12.83
126.500,0.631,0.625739,0.625739,0.631,4.06,12.83
126.600,0.632,0.626417,0.626417,0.629,4.07,12.79
126.700,0.632,0.626835,0.626835,0.629,4.07,12.80
126.800,0.632,0.627117,0.627117,0.630,4.07,12.83
126.900,0.633,0.627828,0.627828,0.632,4.08,12.87
127.000,0.634,0.628352,0.628352,0.632,4.08,12.85
127.100,0.634,0.629022,0.629022,0.631,4.08,12.84
127.200,0.634,0.629407,0.629407,0.630,4.09,12.82
127.300,0.635,0.629987,0.629987,0.632,4.09,12.87
127.400,0.636,0.630210,0.630210,0.633,4.09,12.87
127.500,0.636,0.630909,0.630909,0.632,4.10,12.86
127.600,0.637,0.631368,0.631368,0.632,4.10,12.86
127.700,0.637,0.631925,0.631925,0.633,4.10,12.88
127.800,0.638,0.632529,0.632529,0.633,4.11,12.88
127.900,0.638,0.632846,0.632846,0.632,4.11,12.86
128.000,0.639,0.633356,0.633356,0.633,4.11,12.88
128.100,0.639,0.633954,0.633954,0.633,4.12,12.89
128.200,0.640,0.634473,0.634473,0.633,4.12,12.88
128.300,0.640,0.635089,0.635089,0.633,4.12,12.88
128.400,0.640,0.635332,0.635332,0.632,4.13,12.87
128.500,0.641,0.635779,0.635779,0.633,4.13,12.89
128.600,0.642,0.636532,0.636532,0.634,4.13,12.91
128.700,0.642,0.637065,0.637065,0.634,4.14,12.91
128.800,0.642,0.637530,0.637530,0.633,4.14,12.89
128.900,0.643,0.637883,0.637883,0.633,4.14,12.89
129.000,0.644,0.638378,0.638378,0.636,4.15,12.95
129.100,0.644,0.639115,0.639115,0.635,4.15,12.93
129.200,0.644,0.639486,0.639486,0.635,4.15,12.93
129.300,0.645,0.640191,0.640191,0.633,4.16,12.89
129.400,0.645,0.640446,0.640446,0.634,4.16,12.91
129.500,0.646,0.641065,0.641065,0.637,4.16,12.96
129.600,0.646,0.641580,0.641580,0.635,4.17,12.93
129.700,0.647,0.642066,0.642066,0.636,4.17,12.93
129.800,0.647,0.642537,0.642537,0.635,4.17,12.91
129.900,0.648,0.643106,0.643106,0.636,4.18,12.93
130.000,0.648,0.643681,0.643681,0.636,4.18,12.94
130.100,0.649,0.644105,0.644105,0.636,4.18,12.94
130.200,0.650,0.644528,0.644528,0.636,4.19,12.94
130.300,0.650,0.645133,0.645133,0.637,4.19,12.96
130.400,0.650,0.645790,0.645790,0.638,4.19,12.98
130.500,0.651,0.646262,0.646262,0.639,4.20,13.00
130.600,0.652,0.646709,0.646709,0.637,4.20,12.96
130.700,0.652,0.647207,0.647207,0.637,4.20,12.96
130.800,0.652,0.647701,0.647701,0.637,4.21,12.97
130.900,0.653,0.648421,0.648421,0.638,4.21,12.97
131.000,0.654,0.648638,0.648638,0.638,4.21,12.98
131.100,0.654,0.649289,0.649289,0.636,4.22,12.94
131.200,0.654,0.649686,0.649686,0.638,4.22,12.98
131.300,0.655,0.650353,0.650353,0.639,4.22,13.01
131.400,0.656,0.650729,0.650729,0.639,4.23,13.00
131.500,0.656,0.651245,0.651245,0.638,4.23,12.98
131.600,0.656,0.651725,0.651725,0.637,4.23,12.97
131.700,0.657,0.652439,0.652439,0.639,4.24,13.00
131.800,0.658,0.652922,0.652922,0.640,4.24,13.02
131.900,0.658,0.653262,0.653262,0.638,4.24,12.99
132.000,0.658,0.653713,0.653713,0.639,4.24,13.01
132.100,0.659,0.654219,0.654219,0.639,4.25,13.01
132.200,0.660,0.654922,0.654922,0.640,4.25,13.03
132.300,0.660,0.655292,0.655292,0.638,4.26,12.99
132.400,0.660,0.655481,0.655481,0.640,4.26,13.02
132.500,0.661,0.655964,0.655964,0.640,4.26,13.02
132.600,0.662,0.656755,0.656755,0.642,4.26,13.06
132.700,0.662,0.657369,0.657369,0.641,4.27,13.04
132.800,0.662,0.657588,0.657588,0.639,4.27,13.01
132.900,0.663,0.658068,0.658068,0.641,4.27,13.04
133.000,0.664,0.658509,0.658509,0.642,4.28,13.06
133.100,0.664,0.659363,0.659363,0.641,4.28,13.05
133.200,0.664,0.659843,0.659843,0.641,4.28,13.04
133.300,0.665,0.660130,0.660130,0.641,4.29,13.05
133.400,0.666,0.660488,0.660488,0.641,4.29,13.04
133.500,0.666,0.660998,0.660998,0.640,4.29,13.03
133.600,0.666,0.661819,0.661819,0.641,4.30,13.05
133.700,0.667,0.662308,0.662308,0.641,4.30,13.04
133.800,0.668,0.662868,0.662868,0.641,4.30,13.05
133.900,0.668,0.663113,0.663113,0.640,4.31,13.02
134.000,0.668,0.663534,0.663534,0.641,4.31,13.05
134.100,0.669,0.664032,0.664032,0.644,4.31,13.10
134.200,0.670,0.664687,0.664687,0.642,4.32,13.07
134.300,0.670,0.665164,0.665164,0.642,4.32,13.06
134.400,0.670,0.665706,0.665706,0.641,4.32,13.05
134.500,0.671,0.666215,0.666215,0.644,4.33,13.10
134.600,0.672,0.666509,0.666509,0.643,4.33,13.08
134.700,0.672,0.666923,0.666923,0.642,4.33,13.07
134.800,0.672,0.667700,0.667700,0.641,4.34,13.05
134.900,0.673,0.668191,0.668191,0.642,4.34,13.07
135.000,0.674,0.668817,0.668817,0.643,4.34,13.09
135.100,0.674,0.668971,0.668971,0.643,4.34,13.09
135.200,0.674,0.669572,0.669572,0.644,4.35,13.10
135.300,0.675,0.670156,0.670156,0.644,4.35,13.11
135.400,0.676,0.670822,0.670822,0.643,4.36,13.08
135.500,0.676,0.671196,0.671196,0.642,4.36,13.07
135.600,0.676,0.671658,0.671658,0.643,4.36,13.08
135.700,0.677,0.672007,0.672007,0.643,4.36,13.08
135.800,0.678,0.672716,0.672716,0.644,4.37,13.10
135.900,0.678,0.673758,0.673758,0.644,4.38,13.11
136.000,0.678,0.674182,0.674182,0.643,4.38,13.09
136.100,0.679,0.674389,0.674389,0.644,4.38,13.10
136.200,0.680,0.674831,0.674831,0.644,4.38,13.10
136.300,0.680,0.675308,0.675308,0.643,4.39,13.09
136.400,0.680,0.675880,0.675880,0.643,4.39,13.09
136.500,0.681,0.676484,0.676484,0.645,4.39,13.14
136.600,0.682,0.676807,0.676807,0.645,4.39,13.12
136.700,0.682,0.677302,0.677302,0.645,4.40,13.12
136.800,0.682,0.677675,0.677675,0.646,4.40,13.14
136.900,0.683,0.678419,0.678419,0.644,4.41,13.10
137.000,0.684,0.678967,0.678967,0.645,4.41,13.13
137.100,0.684,0.679548,0.679548,0.646,4.41,13.14
137.200,0.685,0.679856,0.679856,0.646,4.41,13.15
137.300,0.685,0.680386,0.680386,0.645,4.42,13.13
137.400,0.686,0.680955,0.680955,0.648,4.42,13.18
137.500,0.686,0.681556,0.681556,0.647,4.43,13.17
137.600,0.687,0.681873,0.681873,0.647,4.43,13.17
137.700,0.687,0.682365,0.682365,0.647,4.43,13.16
137.800,0.688,0.682869,0.682869,0.646,4.43,13.15
137.900,0.688,0.683402,0.683402,0.647,4.44,13.17
138.000,0.688,0.683894,0.683894,0.647,4.44,13.16
138.100,0.690,0.684596,0.684596,0.648,4.45,13.19
138.200,0.690,0.684937,0.684937,0.647,4.45,13.16
138.300,0.690,0.685639,0.685639,0.647,4.45,13.16
138.400,0.690,0.685977,0.685977,0.646,4.45,13.15
138.500,0.691,0.686581,0.686581,0.647,4.46,13.17
138.600,0.692,0.687052,0.687052,0.648,4.46,13.19
138.700,0.692,0.687704,0.687704,0.647,4.47,13.17
138.800,0.692,0.688465,0.688465,0.646,4.47,13.15
138.900,0.693,0.688702,0.688702,0.646,4.47,13.15
139.000,0.694,0.689102,0.689102,0.649,4.47,13.21
139.100,0.694,0.689639,0.689639,0.648,4.48,13.18
139.200,0.694,0.690139,0.690139,0.648,4.48,13.18
139.300,0.695,0.690664,0.690664,0.647,4.48,13.18
139.400,0.696,0.691209,0.691209,0.647,4.49,13.17
139.500,0.696,0.691754,0.691754,0.648,4.49,13.20
139.600,0.696,0.692056,0.692056,0.649,4.49,13.21
139.700,0.697,0.692708,0.692708,0.649,4.50,13.20
139.800,0.698,0.693259,0.693259,0.648,4.50,13.19
139.900,0.698,0.694059,0.694059,0.650,4.51,13.22
140.000,0.698,0.694169,0.694169,0.649,4.51,13.21
140.100,0.699,0.694400,0.694400,0.648,4.51,13.19
140.200,0.700,0.695001,0.695001,0.648,4.51,13.18
140.300,0.700,0.695845,0.695845,0.648,4.52,13.19
140.400,0.700,0.696364,0.696364,0.648,4.52,13.19
140.500,0.701,0.696349,0.696349,0.649,4.52,13.20
140.600,0.702,0.696725,0.696725,0.648,4.52,13.19
140.700,0.702,0.697721,0.697721,0.648,4.53,13.18
140.800,0.703,0.698539,0.698539,0.650,4.54,13.23
140.900,0.703,0.698861,0.698861,0.650,4.54,13.22
141.000,0.704,0.699060,0.699060,0.648,4.54,13.19
141.100,0.704,0.699617,0.699617,0.648,4.54,13.20
141.200,0.704,0.700183,0.700183,0.651,4.55,13.25
141.300,0.705,0.700935,0.700935,0.649,4.55,13.22
141.400,0.706,0.701374,0.701374,0.651,4.55,13.25
141.500,0.706,0.701741,0.701741,0.649,4.56,13.21
141.600,0.706,0.702026,0.702026,0.651,4.56,13.24
141.700,0.708,0.703068,0.703068,0.651,4.57,13.25
141.800,0.708,0.703359,0.703359,0.649,4.57,13.20
141.900,0.708,0.703495,0.703495,0.649,4.57,13.20
142.000,0.708,0.703957,0.703957,0.650,4.57,13.22
142.100,0.709,0.704739,0.704739,0.650,4.58,13.22
142.200,0.710,0.705510,0.705510,0.651,4.58,13.24
142.300,0.710,0.705948,0.705948,0.650,4.58,13.24
142.400,0.710,0.706233,0.706233,0.650,4.59,13.22
142.500,0.711,0.706428,0.706428,0.650,4.59,13.22
142.600,0.712,0.707237,0.707237,0.651,4.59,13.24
142.700,0.712,0.707924,0.707924,0.648,4.60,13.20
142.800,0.712,0.708564,0.708564,0.649,4.60,13.21
142.900,0.713,0.708982,0.708982,0.650,4.60,13.23
143.000,0.714,0.709083,0.709083,0.650,4.60,13.23
143.100,0.714,0.709690,0.709690,0.650,4.61,13.23
143.200,0.714,0.710336,0.710336,0.650,4.61,13.23
143.300,0.715,0.711177,0.711177,0.650,4.62,13.23
143.400,0.716,0.711509,0.711509,0.651,4.62,13.25
143.500,0.716,0.711631,0.711631,0.650,4.62,13.23
143.600,0.716,0.712185,0.712185,0.651,4.62,13.24
143.700,0.717,0.712822,0.712822,0.650,4.63,13.23
143.800,0.718,0.713639,0.713639,0.651,4.63,13.25
143.900,0.718,0.714365,0.714365,0.652,4.64,13.27
144.000,0.718,0.714229,0.714229,0.650,4.64,13.22
144.100,0.719,0.714682,0.714682,0.649,4.64,13.20
144.200,0.720,0.715423,0.715423,0.650,4.65,13.22
144.300,0.720,0.716605,0.716605,0.651,4.65,13.24
144.400,0.721,0.716661,0.716661,0.652,4.65,13.26
144.500,0.721,0.716771,0.716771,0.652,4.65,13.27
144.600,0.722,0.717138,0.717138,0.651,4.66,13.24
144.700,0.722,0.718235,0.718235,0.651,4.66,13.24
144.800,0.723,0.719165,0.719165,0.653,4.67,13.28
144.900,0.723,0.719260,0.719260,0.651,4.67,13.24
145.000,0.724,0.719523,0.719523,0.651,4.67,13.25
145.100,0.724,0.719719,0.719719,0.650,4.67,13.22
145.200,0.724,0.720617,0.720617,0.653,4.68,13.28
145.300,0.726,0.721431,0.721431,0.653,4.68,13.29
145.400,0.726,0.721662,0.721662,0.652,4.69,13.27
145.500,0.726,0.721965,0.721965,0.652,4.69,13.26
145.600,0.726,0.722522,0.722522,0.651,4.69,13.25
145.700,0.727,0.723378,0.723378,0.653,4.70,13.28
145.800,0.728,0.723713,0.723713,0.652,4.70,13.27
145.900,0.728,0.724196,0.724196,0.652,4.70,13.26
146.000,0.728,0.724631,0.724631,0.652,4.71,13.27
146.100,0.729,0.725111,0.725111,0.653,4.71,13.29
146.200,0.730,0.725967,0.725967,0.653,4.71,13.29
146.300,0.730,0.726444,0.726444,0.652,4.72,13.26
146.400,0.730,0.726302,0.726302,0.651,4.72,13.25
146.500,0.731,0.726972,0.726972,0.653,4.72,13.28
146.600,0.732,0.727662,0.727662,0.652,4.73,13.28
146.700,0.732,0.728726,0.728726,0.651,4.73,13.24
146.800,0.732,0.729111,0.729111,0.649,4.73,13.21
146.900,0.733,0.729158,0.729158,0.651,4.73,13.25
147.000,0.734,0.729203,0.729203,0.651,4.74,13.24
147.100,0.734,0.730299,0.730299,0.652,4.74,13.26
147.200,0.734,0.730995,0.730995,0.651,4.75,13.24
147.300,0.735,0.731659,0.731659,0.652,4.75,13.27
147.400,0.736,0.731582,0.731582,0.651,4.75,13.26
147.500,0.736,0.731973,0.731973,0.652,4.75,13.27
147.600,0.736,0.732580,0.732580,0.652,4.76,13.27
147.700,0.737,0.733448,0.733448,0.654,4.76,13.30
147.800,0.738,0.733970,0.733970,0.650,4.77,13.23
147.900,0.738,0.734085,0.734085,0.651,4.77,13.25
148.000,0.739,0.734681,0.734681,0.652,4.77,13.28
148.100,0.739,0.735033,0.735033,0.651,4.77,13.25
148.200,0.740,0.735667,0.735667,0.651,4.78,13.25
148.300,0.740,0.736260,0.736260,0.652,4.78,13.26
148.400,0.741,0.736740,0.736740,0.652,4.78,13.28
148.500,0.741,0.737202,0.737202,0.651,4.79,13.26
148.600,0.742,0.737614,0.737614,0.651,4.79,13.24
148.700,0.742,0.738372,0.738372,0.650,4.79,13.23
148.800,0.743,0.738864,0.738864,0.652,4.80,13.27
148.900,0.743,0.739350,0.739350,0.652,4.80,13.27
149.000,0.744,0.739628,0.739628,0.651,4.80,13.25
149.100,0.744,0.740147,0.740147,0.650,4.81,13.22
149.200,0.745,0.740725,0.740725,0.652,4.81,13.26
149.300,0.746,0.741524,0.741524,0.652,4.82,13.27
149.400,0.746,0.741510,0.741510,0.652,4.81,13.27
149.500,0.746,0.741916,0.741916,0.653,4.82,13.30
149.600,0.747,0.742564,0.742564,0.652,4.82,13.27
149.700,0.747,0.743347,0.743347,0.651,4.83,13.25
149.800,0.748,0.743829,0.743829,0.652,4.83,13.27
149.900,0.748,0.744028,0.744028,0.651,4.83,13.25
150.000,0.749,0.744623,0.744623,0.652,4.84,13.27
150.100,0.749,0.745166,0.745166,0.652,4.84,13.26
150.200,0.750,0.745524,0.745524,0.652,4.84,13.26
150.300,0.750,0.746306,0.746306,0.650,4.85,13.24
150.400,0.751,0.746502,0.746502,0.651,4.85,13.24
150.500,0.751,0.746925,0.746925,0.650,4.85,13.22
150.600,0.752,0.747423,0.747423,0.651,4.85,13.24
150.700,0.752,0.748093,0.748093,0.652,4.86,13.27
150.800,0.753,0.748549,0.748549,0.651,4.86,13.25
150.900,0.753,0.748928,0.748928,0.651,4.86,13.25
151.000,0.754,0.749536,0.749536,0.653,4.87,13.29
151.100,0.754,0.749921,0.749921,0.653,4.87,13.29
151.200,0.755,0.750466,0.750466,0.651,4.87,13.25
151.300,0.755,0.750946,0.750946,0.651,4.88,13.26
151.400,0.756,0.751441,0.751441,0.652,4.88,13.27
151.500,0.757,0.752181,0.752181,0.652,4.88,13.26
151.600,0.757,0.752457,0.752457,0.650,4.89,13.23
151.700,0.757,0.752981,0.752981,0.651,4.89,13.25
151.800,0.758,0.753449,0.753449,0.650,4.89,13.23
151.900,0.758,0.754092,0.754092,0.651,4.90,13.26
152.000,0.759,0.754697,0.754697,0.651,4.90,13.24
152.100,0.759,0.755135,0.755135,0.651,4.90,13.25
152.200,0.760,0.755482,0.755482,0.650,4.91,13.24
152.300,0.760,0.755997,0.755997,0.652,4.91,13.27
152.400,0.761,0.756664,0.756664,0.653,4.91,13.28
152.500,0.761,0.757179,0.757179,0.650,4.92,13.24
152.600,0.762,0.757627,0.757627,0.651,4.92,13.24
152.700,0.762,0.758213,0.758213,0.650,4.92,13.23
152.800,0.763,0.758667,0.758667,0.650,4.93,13.22
152.900,0.763,0.759354,0.759354,0.649,4.93,13.22
153.000,0.764,0.759502,0.759502,0.649,4.93,13.20
153.100,0.764,0.759967,0.759967,0.649,4.93,13.20
153.200,0.765,0.760453,0.760453,0.649,4.94,13.20
153.300,0.765,0.761333,0.761333,0.649,4.94,13.20
153.400,0.766,0.761786,0.761786,0.649,4.95,13.21
153.500,0.766,0.762053,0.762053,0.649,4.95,13.21
153.600,0.767,0.762450,0.762450,0.649,4.95,13.21
153.700,0.767,0.763022,0.763022,0.651,4.95,13.25
153.800,0.768,0.763771,0.763771,0.649,4.96,13.22
153.900,0.768,0.764165,0.764165,0.651,4.96,13.24
154.000,0.768,0.764663,0.764663,0.650,4.97,13.22
154.100,0.769,0.765090,0.765090,0.650,4.97,13.24
154.200,0.770,0.765345,0.765345,0.647,4.97,13.17
154.300,0.770,0.766103,0.766103,0.649,4.97,13.22
154.400,0.770,0.766651,0.766651,0.649,4.98,13.21
154.500,0.771,0.767303,0.767303,0.649,4.98,13.20
154.600,0.772,0.767573,0.767573,0.647,4.98,13.18
