"Time (s)","Crosshead (mm)","estensometer(strain_1) (mm)","Extension (mm)","Load (kN)","Strain (%)","Stress (MPa)"
132.000,0.658,0.655833,0.655833,0.668,4.11,12.38
132.100,0.658,0.656391,0.656391,0.668,4.12,12.38
132.200,0.659,0.657024,0.657024,0.668,4.12,12.37
132.300,0.660,0.657346,0.657346,0.668,4.12,12.38
132.400,0.660,0.657927,0.657927,0.669,4.13,12.39
132.500,0.660,0.658173,0.658173,0.671,4.13,12.43
132.600,0.661,0.658881,0.658881,0.669,4.13,12.40
132.700,0.662,0.659452,0.659452,0.672,4.14,12.46
132.800,0.662,0.660025,0.660025,0.672,4.14,12.44
132.900,0.662,0.660497,0.660497,0.672,4.14,12.45
133.000,0.663,0.660880,0.660880,0.672,4.15,12.46
133.100,0.664,0.661426,0.661426,0.674,4.15,12.48
133.200,0.664,0.662072,0.662072,0.674,4.15,12.48
133.300,0.664,0.662407,0.662407,0.674,4.16,12.48
133.400,0.665,0.662811,0.662811,0.672,4.16,12.45
133.500,0.666,0.663263,0.663263,0.673,4.16,12.47
133.600,0.666,0.663667,0.663667,0.674,4.16,12.49
133.700,0.666,0.664512,0.664512,0.675,4.17,12.51
133.800,0.667,0.664944,0.664944,0.676,4.17,12.52
133.900,0.668,0.665401,0.665401,0.674,4.17,12.49
134.000,0.668,0.665529,0.665529,0.674,4.18,12.49
134.100,0.668,0.666427,0.666427,0.676,4.18,12.53
134.200,0.669,0.666949,0.666949,0.676,4.18,12.53
134.300,0.670,0.667344,0.667344,0.675,4.19,12.51
134.400,0.670,0.668051,0.668051,0.677,4.19,12.55
134.500,0.670,0.668393,0.668393,0.676,4.19,12.52
134.600,0.671,0.669068,0.669068,0.678,4.20,12.57
134.700,0.672,0.669334,0.669334,0.678,4.20,12.56
134.800,0.672,0.669929,0.669929,0.678,4.20,12.55
134.900,0.672,0.670636,0.670636,0.677,4.21,12.54
135.000,0.673,0.671135,0.671135,0.678,4.21,12.57
135.100,0.674,0.671409,0.671409,0.679,4.21,12.58
135.200,0.674,0.671794,0.671794,0.678,4.21,12.56
135.300,0.674,0.672274,0.672274,0.680,4.22,12.60
135.400,0.675,0.673074,0.673074,0.680,4.22,12.60
135.500,0.676,0.673526,0.673526,0.679,4.23,12.58
135.600,0.676,0.673917,0.673917,0.680,4.23,12.60
135.700,0.676,0.674007,0.674007,0.681,4.23,12.61
135.800,0.677,0.675013,0.675013,0.680,4.23,12.61
135.900,0.678,0.675896,0.675896,0.682,4.24,12.64
136.000,0.678,0.676225,0.676225,0.682,4.24,12.64
136.100,0.678,0.676440,0.676440,0.682,4.24,12.63
136.200,0.679,0.676573,0.676573,0.683,4.24,12.65
136.300,0.680,0.677423,0.677423,0.683,4.25,12.66
136.400,0.680,0.678102,0.678102,0.683,4.25,12.66
136.500,0.680,0.678617,0.678617,0.684,4.26,12.67
136.600,0.681,0.678874,0.678874,0.684,4.26,12.67
136.700,0.682,0.679472,0.679472,0.684,4.26,12.68
136.800,0.682,0.679983,0.679983,0.687,4.27,12.72
136.900,0.682,0.680432,0.680432,0.686,4.27,12.70
137.000,0.683,0.680893,0.680893,0.683,4.27,12.66
137.100,0.684,0.681337,0.681337,0.685,4.27,12.70
137.200,0.684,0.681937,0.681937,0.685,4.28,12.70
137.300,0.684,0.682544,0.682544,0.687,4.28,12.72
137.400,0.685,0.682955,0.682955,0.686,4.28,12.70
137.500,0.686,0.683368,0.683368,0.686,4.29,12.70
137.600,0.686,0.684012,0.684012,0.686,4.29,12.72
137.700,0.686,0.684439,0.684439,0.688,4.29,12.75
137.800,0.687,0.684957,0.684957,0.688,4.30,12.74
137.900,0.688,0.685309,0.685309,0.687,4.30,12.74
138.000,0.688,0.685974,0.685974,0.688,4.30,12.75
138.100,0.688,0.686642,0.686642,0.688,4.31,12.75
138.200,0.689,0.686974,0.686974,0.690,4.31,12.78
138.300,0.690,0.687239,0.687239,0.688,4.31,12.74
138.400,0.690,0.687854,0.687854,0.689,4.32,12.76
138.500,0.690,0.688479,0.688479,0.689,4.32,12.77
138.600,0.691,0.689065,0.689065,0.689,4.32,12.77
138.700,0.692,0.689225,0.689225,0.689,4.32,12.77
138.800,0.692,0.689653,0.689653,0.689,4.33,12.77
138.900,0.692,0.690178,0.690178,0.689,4.33,12.77
139.000,0.693,0.691022,0.691022,0.690,4.34,12.79
139.100,0.694,0.691665,0.691665,0.691,4.34,12.81
139.200,0.694,0.691909,0.691909,0.692,4.34,12.82
139.300,0.694,0.692160,0.692160,0.692,4.34,12.82
139.400,0.695,0.692775,0.692775,0.692,4.35,12.82
139.500,0.696,0.693672,0.693672,0.692,4.35,12.81
139.600,0.696,0.693843,0.693843,0.693,4.35,12.83
139.700,0.696,0.694201,0.694201,0.693,4.36,12.83
139.800,0.697,0.694637,0.694637,0.693,4.36,12.84
139.900,0.698,0.695487,0.695487,0.694,4.36,12.85
140.000,0.698,0.696084,0.696084,0.694,4.37,12.85
140.100,0.698,0.696465,0.696465,0.692,4.37,12.82
140.200,0.699,0.696742,0.696742,0.692,4.37,12.82
140.300,0.700,0.697254,0.697254,0.694,4.37,12.86
140.400,0.700,0.697947,0.697947,0.696,4.38,12.89
140.500,0.700,0.698235,0.698235,0.694,4.38,12.86
140.600,0.701,0.698896,0.698896,0.694,4.38,12.85
140.700,0.702,0.699168,0.699168,0.694,4.39,12.85
140.800,0.702,0.699848,0.699848,0.696,4.39,12.89
140.900,0.702,0.700411,0.700411,0.697,4.39,12.91
141.000,0.703,0.700922,0.700922,0.695,4.40,12.87
141.100,0.704,0.701337,0.701337,0.695,4.40,12.88
141.200,0.704,0.701553,0.701553,0.696,4.40,12.90
141.300,0.704,0.702454,0.702454,0.697,4.41,12.92
141.400,0.705,0.703026,0.703026,0.696,4.41,12.90
141.500,0.706,0.703522,0.703522,0.696,4.41,12.89
141.600,0.706,0.703808,0.703808,0.695,4.42,12.88
141.700,0.706,0.704018,0.704018,0.696,4.42,12.90
141.800,0.707,0.704837,0.704837,0.698,4.42,12.92
141.900,0.708,0.705427,0.705427,0.699,4.43,12.95
142.000,0.708,0.705873,0.705873,0.697,4.43,12.91
142.100,0.708,0.706344,0.706344,0.698,4.43,12.93
142.200,0.709,0.706855,0.706855,0.698,4.43,12.94
142.300,0.710,0.707367,0.707367,0.698,4.44,12.93
142.400,0.710,0.707881,0.707881,0.698,4.44,12.93
142.500,0.710,0.708419,0.708419,0.699,4.44,12.95
142.600,0.711,0.708846,0.708846,0.698,4.45,12.93
142.700,0.712,0.709412,0.709412,0.699,4.45,12.95
142.800,0.712,0.709769,0.709769,0.700,4.45,12.96
142.900,0.712,0.710280,0.710280,0.699,4.46,12.95
143.000,0.713,0.710923,0.710923,0.699,4.46,12.96
143.100,0.714,0.711334,0.711334,0.699,4.46,12.94
143.200,0.714,0.711896,0.711896,0.700,4.47,12.97
143.300,0.714,0.712265,0.712265,0.700,4.47,12.98
143.400,0.715,0.712918,0.712918,0.701,4.47,12.99
143.500,0.716,0.713432,0.713432,0.701,4.48,12.98
143.600,0.716,0.713836,0.713836,0.701,4.48,13.00
143.700,0.716,0.714389,0.714389,0.702,4.48,13.00
143.800,0.717,0.714699,0.714699,0.701,4.48,12.98
143.900,0.718,0.715377,0.715377,0.702,4.49,13.01
144.000,0.718,0.715832,0.715832,0.702,4.49,13.01
144.100,0.718,0.716429,0.716429,0.704,4.49,13.04
144.200,0.719,0.716892,0.716892,0.702,4.50,13.01
144.300,0.720,0.717538,0.717538,0.702,4.50,13.01
144.400,0.720,0.717814,0.717814,0.701,4.50,12.99
144.500,0.720,0.718433,0.718433,0.703,4.51,13.02
144.600,0.721,0.718790,0.718790,0.703,4.51,13.02
144.700,0.722,0.719581,0.719581,0.704,4.51,13.04
144.800,0.722,0.720040,0.720040,0.705,4.52,13.05
144.900,0.722,0.720572,0.720572,0.702,4.52,13.01
145.000,0.723,0.721015,0.721015,0.705,4.52,13.06
145.100,0.724,0.721452,0.721452,0.704,4.53,13.04
145.200,0.724,0.721852,0.721852,0.705,4.53,13.07
145.300,0.724,0.722372,0.722372,0.704,4.53,13.05
145.400,0.725,0.723008,0.723008,0.705,4.54,13.06
145.500,0.726,0.723490,0.723490,0.704,4.54,13.05
145.600,0.726,0.723916,0.723916,0.705,4.54,13.05
145.700,0.726,0.724569,0.724569,0.705,4.55,13.07
145.800,0.727,0.724948,0.724948,0.707,4.55,13.10
145.900,0.728,0.725499,0.725499,0.704,4.55,13.05
146.000,0.728,0.725966,0.725966,0.705,4.55,13.06
146.100,0.728,0.726615,0.726615,0.704,4.56,13.05
146.200,0.729,0.727016,0.727016,0.705,4.56,13.06
146.300,0.730,0.727712,0.727712,0.705,4.57,13.06
146.400,0.730,0.728077,0.728077,0.705,4.57,13.06
146.500,0.730,0.728684,0.728684,0.706,4.57,13.07
146.600,0.731,0.729060,0.729060,0.706,4.57,13.09
146.700,0.732,0.729594,0.729594,0.706,4.58,13.07
146.800,0.732,0.730017,0.730017,0.707,4.58,13.09
146.900,0.732,0.730592,0.730592,0.706,4.58,13.08
147.000,0.733,0.730936,0.730936,0.706,4.59,13.08
147.100,0.734,0.731510,0.731510,0.706,4.59,13.08
147.200,0.734,0.732056,0.732056,0.708,4.59,13.11
147.300,0.734,0.732589,0.732589,0.707,4.60,13.10
147.400,0.735,0.733094,0.733094,0.706,4.60,13.08
147.500,0.736,0.733546,0.733546,0.710,4.60,13.16
147.600,0.736,0.733980,0.733980,0.706,4.60,13.08
147.700,0.736,0.734524,0.734524,0.707,4.61,13.09
147.800,0.737,0.734885,0.734885,0.707,4.61,13.10
147.900,0.738,0.735629,0.735629,0.707,4.61,13.10
148.000,0.738,0.736166,0.736166,0.708,4.62,13.11
148.100,0.738,0.736673,0.736673,0.708,4.62,13.11
148.200,0.739,0.736997,0.736997,0.707,4.62,13.10
148.300,0.740,0.737603,0.737603,0.709,4.63,13.13
148.400,0.740,0.738030,0.738030,0.709,4.63,13.13
148.500,0.741,0.738815,0.738815,0.709,4.63,13.14
148.600,0.741,0.739163,0.739163,0.707,4.64,13.11
148.700,0.742,0.739722,0.739722,0.707,4.64,13.09
148.800,0.742,0.739988,0.739988,0.709,4.64,13.13
148.900,0.743,0.740797,0.740797,0.709,4.65,13.14
149.000,0.743,0.741129,0.741129,0.709,4.65,13.14
149.100,0.744,0.741625,0.741625,0.709,4.65,13.13
149.200,0.744,0.741951,0.741951,0.707,4.65,13.11
149.300,0.745,0.742473,0.742473,0.708,4.66,13.12
149.400,0.746,0.743225,0.743225,0.709,4.66,13.13
149.500,0.746,0.743690,0.743690,0.710,4.67,13.15
149.600,0.746,0.744124,0.744124,0.709,4.67,13.13
149.700,0.747,0.744650,0.744650,0.708,4.67,13.12
149.800,0.747,0.745263,0.745263,0.708,4.68,13.13
149.900,0.748,0.745718,0.745718,0.709,4.68,13.14
150.000,0.748,0.746006,0.746006,0.710,4.68,13.16
150.100,0.749,0.746728,0.746728,0.707,4.68,13.11
150.200,0.749,0.747214,0.747214,0.709,4.69,13.14
150.300,0.750,0.747994,0.747994,0.711,4.69,13.17
150.400,0.750,0.748035,0.748035,0.709,4.69,13.14
150.500,0.751,0.748613,0.748613,0.709,4.70,13.13
150.600,0.751,0.749156,0.749156,0.709,4.70,13.13
150.700,0.752,0.749869,0.749869,0.711,4.70,13.16
150.800,0.752,0.750235,0.750235,0.711,4.71,13.17
150.900,0.753,0.750561,0.750561,0.709,4.71,13.13
151.000,0.753,0.751098,0.751098,0.709,4.71,13.13
151.100,0.754,0.751793,0.751793,0.709,4.72,13.13
151.200,0.754,0.752404,0.752404,0.712,4.72,13.18
151.300,0.755,0.752719,0.752719,0.710,4.72,13.15
151.400,0.755,0.753155,0.753155,0.711,4.72,13.16
151.500,0.756,0.753741,0.753741,0.709,4.73,13.14
151.600,0.756,0.754273,0.754273,0.709,4.73,13.14
151.700,0.757,0.754846,0.754846,0.709,4.74,13.14
151.800,0.757,0.755237,0.755237,0.710,4.74,13.16
151.900,0.758,0.755740,0.755740,0.709,4.74,13.14
152.000,0.758,0.756184,0.756184,0.710,4.74,13.14
152.100,0.759,0.756855,0.756855,0.710,4.75,13.16
152.200,0.759,0.757252,0.757252,0.709,4.75,13.13
152.300,0.760,0.757772,0.757772,0.710,4.75,13.16
152.400,0.760,0.758339,0.758339,0.711,4.76,13.18
152.500,0.761,0.758876,0.758876,0.710,4.76,13.16
152.600,0.761,0.759332,0.759332,0.710,4.76,13.15
152.700,0.762,0.759958,0.759958,0.710,4.77,13.15
152.800,0.762,0.760389,0.760389,0.710,4.77,13.15
152.900,0.763,0.760985,0.760985,0.710,4.77,13.15
153.000,0.763,0.761333,0.761333,0.709,4.78,13.14
153.100,0.764,0.761745,0.761745,0.710,4.78,13.15
153.200,0.764,0.762318,0.762318,0.710,4.78,13.16
153.300,0.765,0.762884,0.762884,0.711,4.79,13.17
153.400,0.766,0.763527,0.763527,0.712,4.79,13.19
153.500,0.766,0.763786,0.763786,0.711,4.79,13.17
153.600,0.766,0.764231,0.764231,0.710,4.79,13.15
153.700,0.767,0.764721,0.764721,0.710,4.80,13.15
153.800,0.767,0.765321,0.765321,0.711,4.80,13.17
153.900,0.768,0.765974,0.765974,0.711,4.81,13.17
154.000,0.768,0.766164,0.766164,0.710,4.81,13.16
154.100,0.768,0.766510,0.766510,0.711,4.81,13.17
154.200,0.769,0.767282,0.767282,0.711,4.81,13.17
154.300,0.770,0.768107,0.768107,0.712,4.82,13.19
154.400,0.770,0.768334,0.768334,0.710,4.82,13.16
154.500,0.770,0.768704,0.768704,0.710,4.82,13.15
154.600,0.771,0.769214,0.769214,0.711,4.83,13.16
154.700,0.772,0.769900,0.769900,0.710,4.83,13.16
154.800,0.772,0.770279,0.770279,0.709,4.83,13.13
154.900,0.772,0.770786,0.770786,0.710,4.84,13.16
155.000,0.773,0.771239,0.771239,0.710,4.84,13.15
155.100,0.774,0.771950,0.771950,0.711,4.84,13.16
155.200,0.774,0.772504,0.772504,0.712,4.85,13.19
155.300,0.774,0.772925,0.772925,0.710,4.85,13.15
155.400,0.775,0.773319,0.773319,0.711,4.85,13.18
155.500,0.776,0.773741,0.773741,0.711,4.85,13.17
155.600,0.776,0.774258,0.774258,0.711,4.86,13.18
155.700,0.777,0.775107,0.775107,0.712,4.86,13.19
155.800,0.777,0.775461,0.775461,0.711,4.86,13.17
155.900,0.778,0.776040,0.776040,0.710,4.87,13.16
156.000,0.778,0.776351,0.776351,0.711,4.87,13.18
156.100,0.779,0.777065,0.777065,0.712,4.87,13.20
156.200,0.779,0.777341,0.777341,0.710,4.88,13.16
156.300,0.780,0.778095,0.778095,0.710,4.88,13.16
156.400,0.780,0.778484,0.778484,0.709,4.88,13.14
156.500,0.780,0.778938,0.778938,0.710,4.89,13.15
156.600,0.782,0.779572,0.779572,0.711,4.89,13.17
156.700,0.782,0.779967,0.779967,0.710,4.89,13.15
156.800,0.782,0.780431,0.780431,0.709,4.90,13.13
156.900,0.782,0.780973,0.780973,0.710,4.90,13.15
157.000,0.783,0.781533,0.781533,0.710,4.90,13.16
157.100,0.784,0.781891,0.781891,0.711,4.91,13.18
157.200,0.784,0.782426,0.782426,0.710,4.91,13.16
157.300,0.784,0.782891,0.782891,0.710,4.91,13.16
157.400,0.785,0.783436,0.783436,0.709,4.91,13.14
157.500,0.786,0.784002,0.784002,0.709,4.92,13.14
157.600,0.786,0.784356,0.784356,0.710,4.92,13.15
157.700,0.786,0.784976,0.784976,0.712,4.92,13.18
157.800,0.787,0.785587,0.785587,0.709,4.93,13.13
157.900,0.788,0.785958,0.785958,0.709,4.93,13.13
158.000,0.788,0.786491,0.786491,0.709,4.93,13.14
158.100,0.788,0.786844,0.786844,0.710,4.94,13.15
158.200,0.789,0.787436,0.787436,0.710,4.94,13.15
158.300,0.790,0.788039,0.788039,0.710,4.94,13.15
158.400,0.790,0.788712,0.788712,0.709,4.95,13.14
158.500,0.790,0.789021,0.789021,0.709,4.95,13.14
158.600,0.791,0.789500,0.789500,0.709,4.95,13.13
158.700,0.792,0.789994,0.789994,0.710,4.96,13.14
158.800,0.792,0.790542,0.790542,0.708,4.96,13.11
158.900,0.792,0.791151,0.791151,0.709,4.96,13.14
159.000,0.793,0.791707,0.791707,0.708,4.97,13.11
159.100,0.794,0.792119,0.792119,0.708,4.97,13.12
159.200,0.794,0.792690,0.792690,0.708,4.97,13.12
159.300,0.794,0.793012,0.793012,0.710,4.97,13.15
159.400,0.795,0.793644,0.793644,0.708,4.98,13.12
159.500,0.796,0.794037,0.794037,0.708,4.98,13.12
159.600,0.796,0.794708,0.794708,0.708,4.99,13.12
159.700,0.797,0.795289,0.795289,0.711,4.99,13.17
159.800,0.797,0.795738,0.795738,0.708,4.99,13.11
159.900,0.798,0.796130,0.796130,0.706,4.99,13.08
160.000,0.798,0.796844,0.796844,0.707,5.00,13.09
160.100,0.798,0.797228,0.797228,0.707,5.00,13.10
160.200,0.800,0.797849,0.797849,0.707,5.01,13.09
160.300,0.800,0.798244,0.798244,0.706,5.01,13.07
160.400,0.800,0.798579,0.798579,0.705,5.01,13.06
160.500,0.800,0.799225,0.799225,0.707,5.01,13.09
160.600,0.802,0.799980,0.799980,0.709,5.02,13.13
160.700,0.802,0.800186,0.800186,0.708,5.02,13.12
160.800,0.802,0.800660,0.800660,0.706,5.02,13.08
160.900,0.802,0.801033,0.801033,0.706,5.03,13.08
161.000,0.803,0.801750,0.801750,0.707,5.03,13.10
161.100,0.804,0.802321,0.802321,0.707,5.03,13.11
161.200,0.804,0.802644,0.802644,0.705,5.04,13.06
161.300,0.804,0.803134,0.803134,0.705,5.04,13.06
161.400,0.805,0.803578,0.803578,0.705,5.04,13.07
161.500,0.806,0.804446,0.804446,0.707,5.05,13.10
161.600,0.806,0.804661,0.804661,0.706,5.05,13.09
161.700,0.806,0.805144,0.805144,0.705,5.05,13.07
161.800,0.807,0.805614,0.805614,0.706,5.05,13.07
161.900,0.808,0.806289,0.806289,0.704,5.06,13.05
162.000,0.808,0.806691,0.806691,0.705,5.06,13.05
162.100,0.808,0.807228,0.807228,0.706,5.06,13.08
162.200,0.809,0.807630,0.807630,0.705,5.07,13.06
162.300,0.810,0.808028,0.808028,0.705,5.07,13.06
162.400,0.810,0.808919,0.808919,0.706,5.07,13.07
162.500,0.810,0.809249,0.809249,0.705,5.08,13.06
162.600,0.811,0.809714,0.809714,0.703,5.08,13.03
162.700,0.812,0.809984,0.809984,0.704,5.08,13.05
162.800,0.812,0.810846,0.810846,0.705,5.09,13.06
162.900,0.812,0.811218,0.811218,0.705,5.09,13.07
163.000,0.813,0.811655,0.811655,0.705,5.09,13.06
163.100,0.814,0.812118,0.812118,0.702,5.09,13.01
163.200,0.814,0.812693,0.812693,0.702,5.10,13.00
163.300,0.815,0.813299,0.813299,0.703,5.10,13.03
163.400,0.815,0.813764,0.813764,0.703,5.11,13.02
163.500,0.816,0.814164,0.814164,0.703,5.11,13.03
163.600,0.816,0.814742,0.814742,0.702,5.11,13.01
163.700,0.816,0.815047,0.815047,0.702,5.11,13.01
163.800,0.817,0.815848,0.815848,0.704,5.12,13.04
163.900,0.818,0.816117,0.816117,0.702,5.12,13.01
164.000,0.818,0.816693,0.816693,0.702,5.12,13.00
164.100,0.818,0.817026,0.817026,0.702,5.13,13.00
164.200,0.819,0.817799,0.817799,0.702,5.13,13.00
164.300,0.820,0.818288,0.818288,0.702,5.13,13.00
164.400,0.820,0.818776,0.818776,0.701,5.14,13.00
164.500,0.820,0.819168,0.819168,0.700,5.14,12.97
164.600,0.821,0.819804,0.819804,0.702,5.14,13.01
164.700,0.822,0.820235,0.820235,0.702,5.15,13.00
164.800,0.822,0.820869,0.820869,0.702,5.15,13.00
164.900,0.822,0.821301,0.821301,0.702,5.15,13.00
165.000,0.823,0.821838,0.821838,0.702,5.16,13.00
165.100,0.824,0.822346,0.822346,0.703,5.16,13.02
165.200,0.824,0.822672,0.822672,0.701,5.16,12.98
165.300,0.824,0.823128,0.823128,0.701,5.16,12.99
165.400,0.825,0.823953,0.823953,0.702,5.17,13.00
165.500,0.826,0.824423,0.824423,0.701,5.17,12.99
165.600,0.826,0.824759,0.824759,0.702,5.17,13.01
165.700,0.826,0.825215,0.825215,0.700,5.18,12.98
165.800,0.827,0.825702,0.825702,0.701,5.18,12.98
165.900,0.828,0.826282,0.826282,0.700,5.18,12.97
166.000,0.828,0.826953,0.826953,0.701,5.19,12.99
166.100,0.828,0.827132,0.827132,0.699,5.19,12.96
166.200,0.829,0.827517,0.827517,0.699,5.19,12.95
166.300,0.830,0.828244,0.828244,0.700,5.20,12.96
166.400,0.830,0.829087,0.829087,0.701,5.20,12.98
166.500,0.830,0.829272,0.829272,0.698,5.20,12.93
166.600,0.831,0.829850,0.829850,0.700,5.21,12.96
166.700,0.832,0.830089,0.830089,0.698,5.21,12.94
166.800,0.832,0.830914,0.830914,0.700,5.21,12.97
166.900,0.832,0.831372,0.831372,0.699,5.22,12.95
167.000,0.833,0.831758,0.831758,0.697,5.22,12.91
167.100,0.834,0.832198,0.832198,0.697,5.22,12.91
167.200,0.834,0.832920,0.832920,0.698,5.23,12.94
167.300,0.834,0.833290,0.833290,0.700,5.23,12.97
167.400,0.835,0.834011,0.834011,0.698,5.23,12.93
167.500,0.836,0.834293,0.834293,0.697,5.23,12.90
167.600,0.836,0.834850,0.834850,0.696,5.24,12.89
167.700,0.836,0.835401,0.835401,0.698,5.24,12.94
167.800,0.837,0.835944,0.835944,0.699,5.24,12.95
167.900,0.838,0.836136,0.836136,0.697,5.25,12.92
168.000,0.838,0.836805,0.836805,0.696,5.25,12.89
168.100,0.838,0.837362,0.837362,0.699,5.25,12.95
168.200,0.839,0.838002,0.838002,0.698,5.26,12.93
168.300,0.840,0.838261,0.838261,0.697,5.26,12.92
168.400,0.840,0.838780,0.838780,0.696,5.26,12.89
168.500,0.840,0.839235,0.839235,0.696,5.26,12.90
168.600,0.841,0.839891,0.839891,0.697,5.27,12.90
168.700,0.842,0.840575,0.840575,0.697,5.27,12.91
168.800,0.842,0.840615,0.840615,0.696,5.27,12.90
168.900,0.842,0.841150,0.841150,0.695,5.28,12.88
169.000,0.843,0.841624,0.841624,0.695,5.28,12.87
169.100,0.844,0.842565,0.842565,0.698,5.29,12.93
169.200,0.844,0.843005,0.843005,0.695,5.29,12.87
169.300,0.844,0.843296,0.843296,0.695,5.29,12.88
169.400,0.845,0.843750,0.843750,0.695,5.29,12.87
169.500,0.846,0.844314,0.844314,0.696,5.30,12.90
169.600,0.846,0.844919,0.844919,0.697,5.30,12.91
169.700,0.846,0.845280,0.845280,0.695,5.30,12.87
169.800,0.847,0.845714,0.845714,0.694,5.31,12.86
169.900,0.848,0.846160,0.846160,0.695,5.31,12.88
170.000,0.848,0.846912,0.846912,0.698,5.31,12.92
170.100,0.848,0.847275,0.847275,0.694,5.32,12.86
170.200,0.849,0.847875,0.847875,0.693,5.32,12.84
170.300,0.850,0.848284,0.848284,0.694,5.32,12.86
170.400,0.850,0.848958,0.848958,0.697,5.33,12.91
170.500,0.850,0.849420,0.849420,0.695,5.33,12.87
170.600,0.851,0.849897,0.849897,0.694,5.33,12.85
170.700,0.852,0.850205,0.850205,0.693,5.33,12.83
170.800,0.852,0.850792,0.850792,0.693,5.34,12.84
170.900,0.852,0.851364,0.851364,0.694,5.34,12.86
171.000,0.853,0.851838,0.851838,0.692,5.34,12.83
171.100,0.854,0.852191,0.852191,0.692,5.35,12.82
171.200,0.854,0.852719,0.852719,0.693,5.35,12.84
171.300,0.854,0.853272,0.853272,0.693,5.35,12.83
171.400,0.855,0.853832,0.853832,0.693,5.36,12.84
171.500,0.856,0.854316,0.854316,0.691,5.36,12.81
171.600,0.856,0.854812,0.854812,0.691,5.36,12.81
171.700,0.856,0.855125,0.855125,0.691,5.36,12.80
171.800,0.857,0.856100,0.856100,0.692,5.37,12.82
171.900,0.858,0.856335,0.856335,0.691,5.37,12.79
172.000,0.858,0.857020,0.857020,0.690,5.38,12.79
172.100,0.858,0.857132,0.857132,0.690,5.38,12.78
172.200,0.859,0.857911,0.857911,0.691,5.38,12.80
172.300,0.860,0.858420,0.858420,0.692,5.39,12.81
172.400,0.860,0.858717,0.858717,0.688,5.39,12.75
172.500,0.860,0.859182,0.859182,0.689,5.39,12.77
172.600,0.861,0.859839,0.859839,0.688,5.39,12.75
172.700,0.862,0.860351,0.860351,0.691,5.40,12.81
172.800,0.862,0.860769,0.860769,0.689,5.40,12.77
172.900,0.862,0.861202,0.861202,0.689,5.40,12.76
173.000,0.863,0.861745,0.861745,0.689,5.41,12.76
173.100,0.863,0.862206,0.862206,0.688,5.41,12.75
173.200,0.864,0.862693,0.862693,0.690,5.41,12.78
173.300,0.864,0.863264,0.863264,0.688,5.42,12.75
173.400,0.865,0.863918,0.863918,0.689,5.42,12.76
173.500,0.865,0.864360,0.864360,0.688,5.42,12.75
173.600,0.866,0.864825,0.864825,0.688,5.43,12.74
173.700,0.866,0.865216,0.865216,0.687,5.43,12.72
173.800,0.867,0.865816,0.865816,0.688,5.43,12.74
173.900,0.868,0.866386,0.866386,0.688,5.44,12.75
174.000,0.868,0.866803,0.866803,0.687,5.44,12.73
174.100,0.868,0.867370,0.867370,0.687,5.44,12.73
174.200,0.868,0.867838,0.867838,0.686,5.44,12.70
174.300,0.869,0.868281,0.868281,0.686,5.45,12.71
174.400,0.870,0.868968,0.868968,0.686,5.45,12.70
174.500,0.870,0.869288,0.869288,0.686,5.45,12.70
174.600,0.870,0.869919,0.869919,0.686,5.46,12.71
174.700,0.871,0.870185,0.870185,0.685,5.46,12.69
174.800,0.872,0.870890,0.870890,0.686,5.46,12.71
174.900,0.872,0.871490,0.871490,0.686,5.47,12.70
175.000,0.872,0.871799,0.871799,0.684,5.47,12.67
175.100,0.873,0.872423,0.872423,0.684,5.47,12.67
175.200,0.874,0.872913,0.872913,0.683,5.48,12.66
175.300,0.874,0.873475,0.873475,0.685,5.48,12.69
175.400,0.875,0.873894,0.873894,0.684,5.48,12.68
175.500,0.875,0.874306,0.874306,0.684,5.48,12.67
175.600,0.876,0.874857,0.874857,0.683,5.49,12.66
175.700,0.876,0.875501,0.875501,0.684,5.49,12.68
175.800,0.877,0.876117,0.876117,0.686,5.50,12.70
175.900,0.877,0.876433,0.876433,0.684,5.50,12.68
176.000,0.878,0.876691,0.876691,0.683,5.50,12.66
176.100,0.878,0.877393,0.877393,0.682,5.50,12.63
176.200,0.879,0.878250,0.878250,0.683,5.51,12.66
176.300,0.880,0.878809,0.878809,0.683,5.51,12.65
176.400,0.880,0.878956,0.878956,0.682,5.51,12.64
176.500,0.880,0.879277,0.879277,0.683,5.52,12.65
176.600,0.880,0.879944,0.879944,0.682,5.52,12.64
176.700,0.882,0.880856,0.880856,0.684,5.53,12.67
176.800,0.882,0.881148,0.881148,0.683,5.53,12.65
176.900,0.882,0.881441,0.881441,0.681,5.53,12.63
177.000,0.882,0.881680,0.881680,0.680,5.53,12.60
177.100,0.883,0.882379,0.882379,0.682,5.54,12.63
177.200,0.884,0.883220,0.883220,0.683,5.54,12.65
177.300,0.884,0.883545,0.883545,0.681,5.54,12.61
177.400,0.884,0.884059,0.884059,0.683,5.55,12.65
177.500,0.885,0.884425,0.884425,0.683,5.55,12.66
177.600,0.886,0.885056,0.885056,0.684,5.55,12.67
177.700,0.886,0.885484,0.885484,0.683,5.56,12.66
177.800,0.886,0.886036,0.886036,0.682,5.56,12.64
177.900,0.887,0.886472,0.886472,0.682,5.56,12.63
178.000,0.888,0.887022,0.887022,0.682,5.56,12.63
178.100,0.888,0.887596,0.887596,0.683,5.57,12.65
178.200,0.888,0.887900,0.887900,0.683,5.57,12.65
178.300,0.889,0.888516,0.888516,0.681,5.57,12.62
