"Time (s)","Crosshead (mm)","estensometer(strain_1) (mm)","Extension (mm)","Load (kN)","Strain (%)","Stress (MPa)"
104.900,0.522,0.525457,0.525457,0.512,3.17,9.40
105.000,0.522,0.525804,0.525804,0.512,3.17,9.39
105.100,0.522,0.526376,0.526376,0.512,3.18,9.39
105.200,0.523,0.526755,0.526755,0.512,3.18,9.40
105.300,0.523,0.527255,0.527255,0.513,3.18,9.41
105.400,0.524,0.527596,0.527596,0.513,3.18,9.41
105.500,0.524,0.528494,0.528494,0.514,3.19,9.43
105.600,0.524,0.528568,0.528568,0.513,3.19,9.41
105.700,0.525,0.529051,0.529051,0.513,3.19,9.41
105.800,0.526,0.529620,0.529620,0.515,3.20,9.44
105.900,0.526,0.530283,0.530283,0.515,3.20,9.46
106.000,0.526,0.530520,0.530520,0.513,3.20,9.42
106.100,0.527,0.531113,0.531113,0.514,3.21,9.43
106.200,0.528,0.531519,0.531519,0.515,3.21,9.44
106.300,0.528,0.532221,0.532221,0.516,3.21,9.46
106.400,0.528,0.532464,0.532464,0.516,3.21,9.46
106.500,0.529,0.533015,0.533015,0.515,3.22,9.44
106.600,0.530,0.533418,0.533418,0.515,3.22,9.46
106.700,0.530,0.534007,0.534007,0.514,3.22,9.44
106.800,0.530,0.534538,0.534538,0.515,3.23,9.44
106.900,0.532,0.535006,0.535006,0.517,3.23,9.49
107.000,0.532,0.535421,0.535421,0.516,3.23,9.48
107.100,0.532,0.535773,0.535773,0.517,3.23,9.48
107.200,0.532,0.536173,0.536173,0.516,3.24,9.47
107.300,0.534,0.536914,0.536914,0.518,3.24,9.50
107.400,0.534,0.537225,0.537225,0.516,3.24,9.48
107.500,0.534,0.537729,0.537729,0.517,3.25,9.49
107.600,0.534,0.538217,0.538217,0.517,3.25,9.49
107.700,0.535,0.538674,0.538674,0.517,3.25,9.48
107.800,0.536,0.539210,0.539210,0.518,3.25,9.51
107.900,0.536,0.539645,0.539645,0.517,3.26,9.48
108.000,0.536,0.540262,0.540262,0.518,3.26,9.51
108.100,0.537,0.540671,0.540671,0.519,3.26,9.51
108.200,0.538,0.541494,0.541494,0.519,3.27,9.52
108.300,0.538,0.541639,0.541639,0.520,3.27,9.53
108.400,0.538,0.542256,0.542256,0.519,3.27,9.53
108.500,0.539,0.542747,0.542747,0.520,3.28,9.54
108.600,0.540,0.543506,0.543506,0.522,3.28,9.58
108.700,0.540,0.543817,0.543817,0.521,3.28,9.55
108.800,0.540,0.544244,0.544244,0.521,3.28,9.56
108.900,0.541,0.544623,0.544623,0.520,3.29,9.54
109.000,0.542,0.545429,0.545429,0.521,3.29,9.56
109.100,0.542,0.546069,0.546069,0.520,3.30,9.55
109.200,0.542,0.546318,0.546318,0.520,3.30,9.55
109.300,0.543,0.546842,0.546842,0.521,3.30,9.56
109.400,0.544,0.547399,0.547399,0.523,3.30,9.59
109.500,0.544,0.548157,0.548157,0.523,3.31,9.60
109.600,0.544,0.548454,0.548454,0.522,3.31,9.58
109.700,0.545,0.548756,0.548756,0.524,3.31,9.62
109.800,0.546,0.549337,0.549337,0.523,3.32,9.61
109.900,0.546,0.549917,0.549917,0.523,3.32,9.61
110.000,0.546,0.550462,0.550462,0.520,3.32,9.55
110.100,0.547,0.550925,0.550925,0.521,3.32,9.55
110.200,0.548,0.551369,0.551369,0.521,3.33,9.56
110.300,0.548,0.551926,0.551926,0.523,3.33,9.59
110.400,0.548,0.552468,0.552468,0.523,3.33,9.59
110.500,0.549,0.553132,0.553132,0.521,3.34,9.56
110.600,0.550,0.553520,0.553520,0.521,3.34,9.57
110.700,0.550,0.553935,0.553935,0.523,3.34,9.59
110.800,0.550,0.554275,0.554275,0.523,3.35,9.59
110.900,0.551,0.555037,0.555037,0.523,3.35,9.59
111.000,0.552,0.555724,0.555724,0.522,3.35,9.58
111.100,0.552,0.555994,0.555994,0.523,3.36,9.60
111.200,0.552,0.556453,0.556453,0.523,3.36,9.61
111.300,0.553,0.557078,0.557078,0.524,3.36,9.62
111.400,0.554,0.557668,0.557668,0.524,3.37,9.61
111.500,0.554,0.558216,0.558216,0.523,3.37,9.60
111.600,0.554,0.558530,0.558530,0.523,3.37,9.59
111.700,0.555,0.559116,0.559116,0.524,3.37,9.62
111.800,0.556,0.559827,0.559827,0.525,3.38,9.63
111.900,0.556,0.560139,0.560139,0.525,3.38,9.62
112.000,0.556,0.560616,0.560616,0.523,3.38,9.59
112.100,0.557,0.561155,0.561155,0.525,3.39,9.63
112.200,0.558,0.562029,0.562029,0.527,3.39,9.67
112.300,0.558,0.562165,0.562165,0.524,3.39,9.62
112.400,0.558,0.562817,0.562817,0.524,3.40,9.62
112.500,0.559,0.563220,0.563220,0.525,3.40,9.63
112.600,0.560,0.563904,0.563904,0.525,3.40,9.64
112.700,0.560,0.564162,0.564162,0.526,3.40,9.65
112.800,0.560,0.564734,0.564734,0.525,3.41,9.63
112.900,0.561,0.565146,0.565146,0.526,3.41,9.64
113.000,0.562,0.565925,0.565925,0.527,3.42,9.66
113.100,0.562,0.566363,0.566363,0.527,3.42,9.66
113.200,0.562,0.566799,0.566799,0.527,3.42,9.67
113.300,0.563,0.567243,0.567243,0.527,3.42,9.67
113.400,0.564,0.567821,0.567821,0.526,3.43,9.66
113.500,0.564,0.568170,0.568170,0.528,3.43,9.68
113.600,0.564,0.569071,0.569071,0.529,3.43,9.71
113.700,0.565,0.569344,0.569344,0.527,3.44,9.67
113.800,0.566,0.569640,0.569640,0.527,3.44,9.68
113.900,0.566,0.570197,0.570197,0.528,3.44,9.69
114.000,0.566,0.571181,0.571181,0.529,3.45,9.70
114.100,0.567,0.571504,0.571504,0.529,3.45,9.70
114.200,0.568,0.571850,0.571850,0.528,3.45,9.69
114.300,0.568,0.572185,0.572185,0.529,3.45,9.71
114.400,0.568,0.573044,0.573044,0.530,3.46,9.72
114.500,0.569,0.573420,0.573420,0.530,3.46,9.72
114.600,0.570,0.573977,0.573977,0.529,3.46,9.70
114.700,0.570,0.574374,0.574374,0.529,3.47,9.70
114.800,0.570,0.575071,0.575071,0.529,3.47,9.71
114.900,0.572,0.575601,0.575601,0.530,3.47,9.72
115.000,0.572,0.575945,0.575945,0.530,3.48,9.72
115.100,0.572,0.576590,0.576590,0.530,3.48,9.73
115.200,0.572,0.577136,0.577136,0.531,3.48,9.74
115.300,0.573,0.577503,0.577503,0.531,3.49,9.75
115.400,0.574,0.577906,0.577906,0.531,3.49,9.73
115.500,0.574,0.578276,0.578276,0.532,3.49,9.76
115.600,0.574,0.579002,0.579002,0.531,3.49,9.75
115.700,0.575,0.579761,0.579761,0.532,3.50,9.77
115.800,0.576,0.580312,0.580312,0.531,3.50,9.74
115.900,0.576,0.580483,0.580483,0.531,3.50,9.74
116.000,0.576,0.580996,0.580996,0.530,3.51,9.72
116.100,0.577,0.581695,0.581695,0.532,3.51,9.76
116.200,0.578,0.582261,0.582261,0.532,3.51,9.75
116.300,0.578,0.582729,0.582729,0.532,3.52,9.76
116.400,0.578,0.583215,0.583215,0.531,3.52,9.74
116.500,0.579,0.583766,0.583766,0.533,3.52,9.78
116.600,0.580,0.584385,0.584385,0.532,3.53,9.77
116.700,0.580,0.584723,0.584723,0.531,3.53,9.75
116.800,0.580,0.585031,0.585031,0.531,3.53,9.74
116.900,0.581,0.585627,0.585627,0.532,3.53,9.76
117.000,0.582,0.586234,0.586234,0.532,3.54,9.77
117.100,0.582,0.586714,0.586714,0.533,3.54,9.78
117.200,0.582,0.587369,0.587369,0.533,3.54,9.78
117.300,0.583,0.587674,0.587674,0.533,3.55,9.78
117.400,0.584,0.587970,0.587970,0.532,3.55,9.77
117.500,0.584,0.588477,0.588477,0.532,3.55,9.77
117.600,0.584,0.589369,0.589369,0.533,3.56,9.78
117.700,0.585,0.589709,0.589709,0.533,3.56,9.78
117.800,0.586,0.590278,0.590278,0.533,3.56,9.77
117.900,0.586,0.590314,0.590314,0.533,3.56,9.77
118.000,0.586,0.591158,0.591158,0.533,3.57,9.78
118.100,0.587,0.591605,0.591605,0.534,3.57,9.80
118.200,0.588,0.592281,0.592281,0.531,3.57,9.75
118.300,0.588,0.592479,0.592479,0.531,3.58,9.75
118.400,0.588,0.593066,0.593066,0.533,3.58,9.78
118.500,0.589,0.593602,0.593602,0.532,3.58,9.77
118.600,0.590,0.593792,0.593792,0.533,3.58,9.77
118.700,0.590,0.594435,0.594435,0.533,3.59,9.78
118.800,0.590,0.595116,0.595116,0.534,3.59,9.79
118.900,0.591,0.595715,0.595715,0.534,3.60,9.80
119.000,0.592,0.595952,0.595952,0.533,3.60,9.78
119.100,0.592,0.596183,0.596183,0.533,3.60,9.78
119.200,0.592,0.596749,0.596749,0.533,3.60,9.78
119.300,0.593,0.597655,0.597655,0.534,3.61,9.80
119.400,0.594,0.598058,0.598058,0.534,3.61,9.80
119.500,0.594,0.598387,0.598387,0.533,3.61,9.78
119.600,0.594,0.598879,0.598879,0.533,3.61,9.78
119.700,0.595,0.599501,0.599501,0.533,3.62,9.79
119.800,0.596,0.600034,0.600034,0.533,3.62,9.79
119.900,0.596,0.600677,0.600677,0.534,3.63,9.79
120.000,0.596,0.601059,0.601059,0.534,3.63,9.80
120.100,0.597,0.601385,0.601385,0.532,3.63,9.77
120.200,0.598,0.601883,0.601883,0.534,3.63,9.79
120.300,0.598,0.602671,0.602671,0.535,3.64,9.82
120.400,0.598,0.603042,0.603042,0.533,3.64,9.78
120.500,0.599,0.603391,0.603391,0.534,3.64,9.80
120.600,0.600,0.603759,0.603759,0.534,3.64,9.79
120.700,0.600,0.604520,0.604520,0.536,3.65,9.83
120.800,0.600,0.604991,0.604991,0.534,3.65,9.80
120.900,0.601,0.605572,0.605572,0.534,3.65,9.80
121.000,0.602,0.605880,0.605880,0.534,3.66,9.80
121.100,0.602,0.606232,0.606232,0.535,3.66,9.82
121.200,0.602,0.606991,0.606991,0.536,3.66,9.84
121.300,0.603,0.607409,0.607409,0.535,3.67,9.82
121.400,0.604,0.607963,0.607963,0.534,3.67,9.80
121.500,0.604,0.608567,0.608567,0.536,3.67,9.83
121.600,0.604,0.608860,0.608860,0.536,3.67,9.83
121.700,0.605,0.609228,0.609228,0.536,3.68,9.84
121.800,0.606,0.609930,0.609930,0.536,3.68,9.83
121.900,0.606,0.610522,0.610522,0.536,3.68,9.84
122.000,0.606,0.610869,0.610869,0.537,3.69,9.85
122.100,0.608,0.611346,0.611346,0.537,3.69,9.85
122.200,0.608,0.611716,0.611716,0.535,3.69,9.82
122.300,0.608,0.612264,0.612264,0.535,3.70,9.82
122.400,0.608,0.612943,0.612943,0.535,3.70,9.82
122.500,0.609,0.613429,0.613429,0.537,3.70,9.86
122.600,0.610,0.613541,0.613541,0.536,3.70,9.84
122.700,0.610,0.614199,0.614199,0.537,3.71,9.85
122.800,0.610,0.614697,0.614697,0.536,3.71,9.83
122.900,0.611,0.615192,0.615192,0.538,3.71,9.87
123.000,0.612,0.615929,0.615929,0.540,3.72,9.91
123.100,0.612,0.616149,0.616149,0.538,3.72,9.86
123.200,0.612,0.616448,0.616448,0.535,3.72,9.82
123.300,0.613,0.617197,0.617197,0.537,3.72,9.85
123.400,0.614,0.617977,0.617977,0.536,3.73,9.83
123.500,0.614,0.618184,0.618184,0.536,3.73,9.84
123.600,0.615,0.618519,0.618519,0.535,3.73,9.82
123.700,0.615,0.618901,0.618901,0.537,3.74,9.85
123.800,0.616,0.619754,0.619754,0.537,3.74,9.86
123.900,0.616,0.620119,0.620119,0.538,3.74,9.87
124.000,0.617,0.620551,0.620551,0.537,3.75,9.85
124.100,0.617,0.620803,0.620803,0.537,3.75,9.85
124.200,0.618,0.621464,0.621464,0.537,3.75,9.85
124.300,0.619,0.622101,0.622101,0.537,3.75,9.86
124.400,0.619,0.622507,0.622507,0.538,3.76,9.87
124.500,0.619,0.622827,0.622827,0.536,3.76,9.83
124.600,0.620,0.623226,0.623226,0.536,3.76,9.84
124.700,0.620,0.623955,0.623955,0.538,3.77,9.87
124.800,0.621,0.624335,0.624335,0.536,3.77,9.83
124.900,0.621,0.624776,0.624776,0.537,3.77,9.86
125.000,0.622,0.625161,0.625161,0.535,3.77,9.82
125.100,0.622,0.625677,0.625677,0.537,3.78,9.85
125.200,0.623,0.626094,0.626094,0.536,3.78,9.83
125.300,0.623,0.626651,0.626651,0.537,3.78,9.85
125.400,0.624,0.627137,0.627137,0.536,3.78,9.84
125.500,0.624,0.627694,0.627694,0.538,3.79,9.87
125.600,0.625,0.628035,0.628035,0.537,3.79,9.85
125.700,0.625,0.628506,0.628506,0.537,3.79,9.86
125.800,0.626,0.628847,0.628847,0.537,3.80,9.85
125.900,0.626,0.629611,0.629611,0.536,3.80,9.83
126.000,0.627,0.630147,0.630147,0.535,3.80,9.82
126.100,0.627,0.630663,0.630663,0.537,3.81,9.86
126.200,0.628,0.630737,0.630737,0.536,3.81,9.84
126.300,0.628,0.631412,0.631412,0.538,3.81,9.88
126.400,0.629,0.632109,0.632109,0.537,3.81,9.86
126.500,0.629,0.632583,0.632583,0.536,3.82,9.84
126.600,0.630,0.633092,0.633092,0.540,3.82,9.90
126.700,0.630,0.633554,0.633554,0.538,3.82,9.86
126.800,0.631,0.633880,0.633880,0.538,3.83,9.87
126.900,0.631,0.634381,0.634381,0.537,3.83,9.85
127.000,0.632,0.635128,0.635128,0.537,3.83,9.85
127.100,0.632,0.635542,0.635542,0.537,3.84,9.86
127.200,0.633,0.636028,0.636028,0.538,3.84,9.87
127.300,0.633,0.636443,0.636443,0.535,3.84,9.82
127.400,0.634,0.637003,0.637003,0.538,3.84,9.87
127.500,0.634,0.637702,0.637702,0.538,3.85,9.88
127.600,0.635,0.638268,0.638268,0.537,3.85,9.86
127.700,0.635,0.638452,0.638452,0.538,3.85,9.88
127.800,0.636,0.638790,0.638790,0.538,3.86,9.87
127.900,0.637,0.639637,0.639637,0.539,3.86,9.89
128.000,0.637,0.640025,0.640025,0.539,3.86,9.88
128.100,0.637,0.640635,0.640635,0.538,3.87,9.88
128.200,0.638,0.640932,0.640932,0.538,3.87,9.88
128.300,0.638,0.641483,0.641483,0.537,3.87,9.85
128.400,0.639,0.641758,0.641758,0.538,3.87,9.88
128.500,0.639,0.642262,0.642262,0.537,3.88,9.86
128.600,0.640,0.642923,0.642923,0.537,3.88,9.85
128.700,0.640,0.643477,0.643477,0.536,3.88,9.84
128.800,0.640,0.643797,0.643797,0.537,3.89,9.86
128.900,0.641,0.644197,0.644197,0.538,3.89,9.87
129.000,0.642,0.644762,0.644762,0.539,3.89,9.89
129.100,0.642,0.645509,0.645509,0.538,3.90,9.86
129.200,0.642,0.645690,0.645690,0.538,3.90,9.87
129.300,0.643,0.646324,0.646324,0.537,3.90,9.86
129.400,0.644,0.646747,0.646747,0.537,3.90,9.86
129.500,0.644,0.647239,0.647239,0.537,3.91,9.85
129.600,0.644,0.647556,0.647556,0.538,3.91,9.88
129.700,0.646,0.648338,0.648338,0.539,3.91,9.89
129.800,0.646,0.648638,0.648638,0.537,3.91,9.85
129.900,0.646,0.649147,0.649147,0.536,3.92,9.83
130.000,0.646,0.649592,0.649592,0.536,3.92,9.84
130.100,0.648,0.650306,0.650306,0.537,3.92,9.86
130.200,0.648,0.650584,0.650584,0.537,3.93,9.84
130.300,0.648,0.651248,0.651248,0.537,3.93,9.86
130.400,0.648,0.651500,0.651500,0.538,3.93,9.87
130.500,0.650,0.651929,0.651929,0.538,3.93,9.87
130.600,0.650,0.652409,0.652409,0.538,3.94,9.88
130.700,0.650,0.652942,0.652942,0.537,3.94,9.85
130.800,0.650,0.653651,0.653651,0.538,3.94,9.88
130.900,0.651,0.654190,0.654190,0.538,3.95,9.86
131.000,0.652,0.654382,0.654382,0.537,3.95,9.85
131.100,0.652,0.654939,0.654939,0.539,3.95,9.88
131.200,0.652,0.655443,0.655443,0.538,3.96,9.88
131.300,0.653,0.655896,0.655896,0.538,3.96,9.88
131.400,0.654,0.656118,0.656118,0.537,3.96,9.86
131.500,0.654,0.656723,0.656723,0.538,3.96,9.87
131.600,0.654,0.657182,0.657182,0.537,3.97,9.86
131.700,0.655,0.658050,0.658050,0.537,3.97,9.86
131.800,0.656,0.658459,0.658459,0.537,3.97,9.85
131.900,0.656,0.658791,0.658791,0.537,3.98,9.85
132.000,0.656,0.659037,0.659037,0.536,3.98,9.84
132.100,0.657,0.659653,0.659653,0.538,3.98,9.86
132.200,0.658,0.660204,0.660204,0.537,3.98,9.85
132.300,0.658,0.660776,0.660776,0.537,3.99,9.84
132.400,0.659,0.661265,0.661265,0.536,3.99,9.84
132.500,0.659,0.661591,0.661591,0.536,3.99,9.84
132.600,0.660,0.661914,0.661914,0.538,3.99,9.87
132.700,0.660,0.662411,0.662411,0.536,4.00,9.84
132.800,0.661,0.663226,0.663226,0.538,4.00,9.88
132.900,0.661,0.663552,0.663552,0.538,4.00,9.88
133.000,0.662,0.663976,0.663976,0.538,4.01,9.87
133.100,0.662,0.664435,0.664435,0.537,4.01,9.85
133.200,0.662,0.664995,0.664995,0.536,4.01,9.84
133.300,0.664,0.665602,0.665602,0.539,4.02,9.88
133.400,0.664,0.665804,0.665804,0.535,4.02,9.82
133.500,0.664,0.666281,0.666281,0.536,4.02,9.84
133.600,0.664,0.666645,0.666645,0.537,4.02,9.86
133.700,0.666,0.667448,0.667448,0.538,4.03,9.87
133.800,0.666,0.667676,0.667676,0.537,4.03,9.86
133.900,0.666,0.668191,0.668191,0.538,4.03,9.87
134.000,0.666,0.668591,0.668591,0.537,4.03,9.85
134.100,0.668,0.669282,0.669282,0.538,4.04,9.87
134.200,0.668,0.669362,0.669362,0.536,4.04,9.84
134.300,0.668,0.669750,0.669750,0.536,4.04,9.84
134.400,0.668,0.670182,0.670182,0.536,4.04,9.84
134.500,0.669,0.670941,0.670941,0.539,4.05,9.89
134.600,0.670,0.671421,0.671421,0.537,4.05,9.86
134.700,0.670,0.672037,0.672037,0.538,4.06,9.87
134.800,0.670,0.672342,0.672342,0.536,4.06,9.83
134.900,0.671,0.672899,0.672899,0.537,4.06,9.85
135.000,0.672,0.673204,0.673204,0.537,4.06,9.85
135.100,0.672,0.673877,0.673877,0.538,4.07,9.87
135.200,0.672,0.674280,0.674280,0.538,4.07,9.87
135.300,0.673,0.674822,0.674822,0.537,4.07,9.86
135.400,0.674,0.675160,0.675160,0.538,4.07,9.86
135.500,0.674,0.675628,0.675628,0.538,4.08,9.87
135.600,0.674,0.676135,0.676135,0.536,4.08,9.83
135.700,0.675,0.676647,0.676647,0.538,4.08,9.88
135.800,0.676,0.677272,0.677272,0.538,4.09,9.88
135.900,0.676,0.677580,0.677580,0.536,4.09,9.84
136.000,0.676,0.678389,0.678389,0.540,4.09,9.91
136.100,0.677,0.678552,0.678552,0.539,4.10,9.88
136.200,0.678,0.678774,0.678774,0.537,4.10,9.86
136.300,0.678,0.679571,0.679571,0.537,4.10,9.86
136.400,0.678,0.680558,0.680558,0.541,4.11,9.92
136.500,0.679,0.680893,0.680893,0.538,4.11,9.87
136.600,0.680,0.680984,0.680984,0.539,4.11,9.88
136.700,0.680,0.681512,0.681512,0.539,4.11,9.90
136.800,0.680,0.682324,0.682324,0.539,4.12,9.89
136.900,0.681,0.682887,0.682887,0.539,4.12,9.89
137.000,0.682,0.683094,0.683094,0.539,4.12,9.89
137.100,0.682,0.683775,0.683775,0.538,4.13,9.88
137.200,0.682,0.684214,0.684214,0.539,4.13,9.90
137.300,0.683,0.685046,0.685046,0.539,4.13,9.90
137.400,0.684,0.685088,0.685088,0.538,4.13,9.88
137.500,0.684,0.685669,0.685669,0.539,4.14,9.89
137.600,0.684,0.686285,0.686285,0.539,4.14,9.88
137.700,0.685,0.686871,0.686871,0.538,4.15,9.87
137.800,0.686,0.687396,0.687396,0.539,4.15,9.90
137.900,0.686,0.687867,0.687867,0.540,4.15,9.90
138.000,0.686,0.688119,0.688119,0.537,4.15,9.86
138.100,0.687,0.688634,0.688634,0.537,4.16,9.85
138.200,0.688,0.689482,0.689482,0.539,4.16,9.88
138.300,0.688,0.689807,0.689807,0.537,4.16,9.86
138.400,0.688,0.690518,0.690518,0.537,4.17,9.86
138.500,0.689,0.690726,0.690726,0.539,4.17,9.88
138.600,0.690,0.691552,0.691552,0.539,4.17,9.89
138.700,0.690,0.691858,0.691858,0.540,4.18,9.91
138.800,0.690,0.692453,0.692453,0.538,4.18,9.87
138.900,0.691,0.692806,0.692806,0.538,4.18,9.88
139.000,0.692,0.693191,0.693191,0.539,4.18,9.89
139.100,0.692,0.694000,0.694000,0.540,4.19,9.91
139.200,0.692,0.694189,0.694189,0.540,4.19,9.91
139.300,0.693,0.694696,0.694696,0.538,4.19,9.87
139.400,0.694,0.695214,0.695214,0.539,4.20,9.88
139.500,0.694,0.696035,0.696035,0.540,4.20,9.91
139.600,0.694,0.696319,0.696319,0.539,4.20,9.89
139.700,0.695,0.696817,0.696817,0.539,4.21,9.89
139.800,0.696,0.697185,0.697185,0.539,4.21,9.89
139.900,0.696,0.697807,0.697807,0.540,4.21,9.91
140.000,0.696,0.698467,0.698467,0.541,4.22,9.93
140.100,0.697,0.698642,0.698642,0.539,4.22,9.89
140.200,0.698,0.699164,0.699164,0.539,4.22,9.89
140.300,0.698,0.699747,0.699747,0.541,4.22,9.92
140.400,0.698,0.700423,0.700423,0.539,4.23,9.89
140.500,0.699,0.700835,0.700835,0.539,4.23,9.89
140.600,0.700,0.701297,0.701297,0.539,4.23,9.89
140.700,0.700,0.701584,0.701584,0.539,4.23,9.89
140.800,0.700,0.702150,0.702150,0.540,4.24,9.91
140.900,0.701,0.702618,0.702618,0.539,4.24,9.90
141.000,0.702,0.703202,0.703202,0.539,4.24,9.88
141.100,0.702,0.703551,0.703551,0.539,4.25,9.89
141.200,0.702,0.704248,0.704248,0.539,4.25,9.89
141.300,0.703,0.704488,0.704488,0.541,4.25,9.93
141.400,0.704,0.705036,0.705036,0.540,4.25,9.90
141.500,0.704,0.705569,0.705569,0.539,4.26,9.88
141.600,0.704,0.706212,0.706212,0.539,4.26,9.89
141.700,0.705,0.706375,0.706375,0.539,4.26,9.89
141.800,0.706,0.706864,0.706864,0.541,4.27,9.93
141.900,0.706,0.707412,0.707412,0.539,4.27,9.89
142.000,0.706,0.708170,0.708170,0.540,4.27,9.92
142.100,0.707,0.708490,0.708490,0.539,4.28,9.90
142.200,0.708,0.708849,0.708849,0.541,4.28,9.93
142.300,0.708,0.709290,0.709290,0.540,4.28,9.91
142.400,0.708,0.709989,0.709989,0.539,4.28,9.89
142.500,0.709,0.710472,0.710472,0.539,4.29,9.88
142.600,0.710,0.710843,0.710843,0.538,4.29,9.88
142.700,0.710,0.711459,0.711459,0.541,4.29,9.92
142.800,0.710,0.711992,0.711992,0.540,4.30,9.90
142.900,0.711,0.712386,0.712386,0.541,4.30,9.92
143.000,0.712,0.712872,0.712872,0.541,4.30,9.92
143.100,0.712,0.713411,0.713411,0.541,4.31,9.92
143.200,0.712,0.713906,0.713906,0.541,4.31,9.92
143.300,0.713,0.714208,0.714208,0.539,4.31,9.90
143.400,0.714,0.714780,0.714780,0.539,4.31,9.88
143.500,0.714,0.715485,0.715485,0.541,4.32,9.93
143.600,0.714,0.716051,0.716051,0.539,4.32,9.90
143.700,0.715,0.716110,0.716110,0.540,4.32,9.92
143.800,0.716,0.716700,0.716700,0.539,4.33,9.90
143.900,0.716,0.717553,0.717553,0.540,4.33,9.92
144.000,0.716,0.717962,0.717962,0.539,4.33,9.90
144.100,0.717,0.718338,0.718338,0.540,4.34,9.91
144.200,0.718,0.718504,0.718504,0.540,4.34,9.91
144.300,0.718,0.718963,0.718963,0.539,4.34,9.89
144.400,0.718,0.719814,0.719814,0.539,4.34,9.89
144.500,0.719,0.720557,0.720557,0.541,4.35,9.93
144.600,0.720,0.720818,0.720818,0.540,4.35,9.91
144.700,0.720,0.720990,0.720990,0.538,4.35,9.87
144.800,0.720,0.721618,0.721618,0.539,4.35,9.90
144.900,0.721,0.722225,0.722225,0.541,4.36,9.92
145.000,0.722,0.722987,0.722987,0.540,4.36,9.91
145.100,0.722,0.723236,0.723236,0.540,4.36,9.90
145.200,0.722,0.723499,0.723499,0.539,4.37,9.89
145.300,0.723,0.724086,0.724086,0.540,4.37,9.91
145.400,0.724,0.725073,0.725073,0.541,4.38,9.93
145.500,0.724,0.725336,0.725336,0.541,4.38,9.93
145.600,0.724,0.725792,0.725792,0.541,4.38,9.92
145.700,0.725,0.726400,0.726400,0.541,4.38,9.93
145.800,0.726,0.726918,0.726918,0.541,4.39,9.93
145.900,0.726,0.727469,0.727469,0.539,4.39,9.89
146.000,0.726,0.728038,0.728038,0.540,4.39,9.92
146.100,0.727,0.728616,0.728616,0.539,4.40,9.89
146.200,0.728,0.728968,0.728968,0.540,4.40,9.91
146.300,0.728,0.729490,0.729490,0.540,4.40,9.91
146.400,0.728,0.730017,0.730017,0.541,4.41,9.92
146.500,0.729,0.730506,0.730506,0.540,4.41,9.91
146.600,0.730,0.731102,0.731102,0.540,4.41,9.90
146.700,0.730,0.731513,0.731513,0.541,4.41,9.93
146.800,0.730,0.732156,0.732156,0.541,4.42,9.93
146.900,0.731,0.732491,0.732491,0.540,4.42,9.91
147.000,0.732,0.733211,0.733211,0.541,4.42,9.93
147.100,0.732,0.733507,0.733507,0.539,4.43,9.89
147.200,0.732,0.734503,0.734503,0.542,4.43,9.95
147.300,0.733,0.734565,0.734565,0.539,4.43,9.89
147.400,0.734,0.735092,0.735092,0.540,4.44,9.92
147.500,0.734,0.735694,0.735694,0.541,4.44,9.93
147.600,0.734,0.736517,0.736517,0.541,4.44,9.93
147.700,0.735,0.736811,0.736811,0.539,4.45,9.89
147.800,0.736,0.737199,0.737199,0.541,4.45,9.93
147.900,0.736,0.737546,0.737546,0.540,4.45,9.91
148.000,0.736,0.738307,0.738307,0.541,4.46,9.92
148.100,0.737,0.739006,0.739006,0.543,4.46,9.97
148.200,0.738,0.739433,0.739433,0.541,4.46,9.92
148.300,0.738,0.739614,0.739614,0.542,4.46,9.94
148.400,0.738,0.740256,0.740256,0.542,4.47,9.95
148.500,0.739,0.740953,0.740953,0.543,4.47,9.96
148.600,0.740,0.741569,0.741569,0.544,4.48,9.97
148.700,0.740,0.741889,0.741889,0.543,4.48,9.96
148.800,0.741,0.742244,0.742244,0.541,4.48,9.92
148.900,0.741,0.742810,0.742810,0.542,4.48,9.95
149.000,0.742,0.743275,0.743275,0.542,4.49,9.94
149.100,0.742,0.743794,0.743794,0.541,4.49,9.93
149.200,0.743,0.744383,0.744383,0.542,4.49,9.95
149.300,0.743,0.744674,0.744674,0.542,4.49,9.94
149.400,0.744,0.745337,0.745337,0.542,4.50,9.95
149.500,0.744,0.745634,0.745634,0.542,4.50,9.94
149.600,0.745,0.746416,0.746416,0.542,4.50,9.95
149.700,0.745,0.746653,0.746653,0.543,4.51,9.96
149.800,0.746,0.747234,0.747234,0.544,4.51,9.99
149.900,0.746,0.747468,0.747468,0.543,4.51,9.96
150.000,0.747,0.747956,0.747956,0.543,4.51,9.96
150.100,0.747,0.748611,0.748611,0.543,4.52,9.96
150.200,0.748,0.749227,0.749227,0.544,4.52,9.98
150.300,0.748,0.749704,0.749704,0.541,4.52,9.93
150.400,0.749,0.750244,0.750244,0.541,4.53,9.93
150.500,0.749,0.750561,0.750561,0.541,4.53,9.93
150.600,0.750,0.751269,0.751269,0.542,4.53,9.94
150.700,0.750,0.751601,0.751601,0.542,4.54,9.95
150.800,0.751,0.752300,0.752300,0.541,4.54,9.93
150.900,0.751,0.752670,0.752670,0.542,4.54,9.94
151.000,0.752,0.753165,0.753165,0.541,4.55,9.93
151.100,0.752,0.753583,0.753583,0.542,4.55,9.94
151.200,0.753,0.754074,0.754074,0.542,4.55,9.95
